,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1751.59200,438.83000,1312.76200,85.42000,198.47400,499.31300,813.44870,-175.69600,637.75310,17.68700,620.06590,620.06590,,585.75380,1282.53300,813.44890,785.67500,811.60800,0.54000,0.53000
2022-09-30,1750.89200,415.26200,1335.63000,87.90300,68.69300,420.66010,914.96990,192.87300,1107.84300,38.66900,1069.17400,1069.17400,,1013.93300,1284.12100,914.96990,740.71900,766.37200,1.37000,1.36000
2022-06-30,1252.08000,327.51700,924.56300,83.11400,94.18100,391.24590,533.31700,162.95300,696.27000,49.83400,646.43600,646.43600,,609.85500,902.63310,533.31700,740.63700,766.07400,0.82000,0.82000
2022-03-31,1219.12800,327.48500,891.64310,74.64600,785.45200,-314.15900,1205.80200,43.14200,1248.94400,29.22200,1219.72200,1219.72200,,1149.25400,1567.05500,1205.80200,740.36800,765.51700,1.55000,1.54000
2021-12-31,1277.23300,321.92500,955.30800,73.82300,723.61300,-252.96480,1208.27300,132.49100,1340.76400,39.91100,1300.85300,1300.85300,,1247.12400,1567.92600,1208.27300,739.36300,764.76200,1.68000,1.67000
2021-09-30,1183.04900,308.99600,874.05300,66.97000,349.38300,108.39300,765.66000,91.50600,857.16600,59.43500,797.73100,797.73100,,722.00700,1122.79700,765.66000,739.43900,764.94500,0.98000,0.97000
2021-06-30,1150.84200,290.23200,860.61000,74.34200,307.33400,159.74400,700.86610,-1.35800,699.50800,49.19500,650.31300,650.31300,,598.62500,1059.42700,700.86610,739.19000,764.65200,0.81000,0.81000
2021-03-31,1148.31600,327.33400,820.98210,78.03200,186.82200,288.78500,532.19700,-106.78700,425.41000,25.71700,399.69300,399.69300,,365.81500,895.20500,532.19700,738.99800,764.95800,0.50000,0.49000
2020-12-31,1111.59700,290.97700,820.61990,66.14400,144.97000,338.23990,482.38010,-133.49300,348.88710,40.88000,308.00700,308.00700,,280.47000,864.04610,482.37990,728.32300,754.41400,0.37000,0.37000
2020-09-30,1082.77300,291.28100,791.49190,74.34800,240.11400,234.97210,556.51990,-211.84500,344.67500,12.15400,332.52100,332.52100,,298.69500,923.63490,556.51990,738.19400,764.61900,0.40000,0.40000
2020-06-30,1266.12400,313.65400,952.47000,64.66400,122.37600,340.48300,611.98700,-110.53800,501.44900,46.51100,454.93800,454.93800,,404.53900,983.29900,611.98700,737.99200,765.83000,0.55000,0.54000
2020-03-31,978.24100,274.19200,704.04910,69.68900,179.66700,235.99200,468.05700,84.02000,552.07700,30.91300,521.16400,521.16400,,489.41800,791.46400,468.05700,698.27200,723.98300,0.70000,0.70000
2019-12-31,826.01590,230.18900,595.82690,65.54200,318.59500,36.18730,559.63950,-112.11100,447.52900,21.28700,426.24190,426.24190,,385.47990,831.97450,559.63980,630.58000,654.90300,0.61000,0.60000
2019-09-30,942.18100,244.26800,697.91300,65.19900,121.02000,226.43300,471.48010,32.61900,504.09900,13.08600,491.01300,491.01300,,450.63900,732.72500,471.48010,630.92900,655.25900,0.71000,0.71000
2019-06-30,790.37200,218.34400,572.02800,66.27600,220.68000,129.97200,442.05600,-4.59800,437.45800,26.63200,410.82600,410.82600,,383.78400,706.67600,442.05600,630.27100,655.44700,0.61000,0.60000
2019-03-31,772.05200,226.12600,545.92600,69.70100,184.37400,169.33600,376.59000,10.68700,387.27700,13.51200,373.76500,373.76500,,347.04700,636.84900,376.59000,629.67600,654.35900,0.55000,0.55000
2018-12-31,807.08510,220.13400,586.95100,56.69800,355.15090,-11.69500,598.64610,110.56200,709.20800,18.71800,690.49010,690.49010,,596.56810,867.95810,598.64590,567.36700,590.23900,0.98000,0.97000
2018-09-30,682.43200,182.57400,499.85800,62.24400,190.66700,124.27900,375.57900,13.89700,389.47600,13.95600,375.52000,375.52000,,346.34500,611.84010,375.57900,574.52000,597.64700,0.60000,0.60000
2018-06-30,621.27600,168.17900,453.09700,57.61500,89.74600,171.54200,281.55500,97.54000,379.09500,14.10400,364.99100,364.99100,,334.61100,476.87600,281.55500,532.63900,554.51500,0.63000,0.62000
2018-03-31,693.65600,186.80100,506.85500,62.42800,191.87200,74.63700,432.21800,-23.70700,408.51100,16.55200,391.95900,391.95900,,365.90200,624.25300,432.21800,532.18500,554.12300,0.69000,0.68000
2017-12-31,619.92200,175.69800,444.22400,59.70900,1179.36800,-897.15810,1341.38200,-990.22800,351.15400,12.28100,338.87300,338.87300,,295.51500,1551.43200,1341.38200,530.40000,552.30000,0.57000,0.55000
2017-09-30,602.87400,164.73100,438.14300,57.65600,-3.09300,262.65200,175.49100,755.87290,931.36400,17.94700,913.41700,913.41700,,876.21800,362.94000,175.49100,531.28800,554.16300,1.65000,1.63000
2017-06-30,766.18300,199.78000,566.40300,60.07700,-2.90900,291.13100,275.27200,27.48900,302.76100,14.78100,287.98000,287.98000,,266.94300,478.45400,275.27200,530.04000,552.11400,0.50000,0.50000
2017-03-31,629.15500,184.45500,444.70000,53.61700,-2.60600,282.81400,161.88600,68.40300,230.28900,9.60000,220.68900,220.68900,,203.25500,360.07500,161.88600,528.72100,550.01000,0.38000,0.38000
2016-12-31,620.11510,171.77300,448.34210,56.43300,-1.96500,284.13390,164.20810,320.46000,484.66800,17.96600,466.70200,466.70200,,440.53900,368.91010,164.20800,526.10300,546.66600,0.84000,0.84000
2016-09-30,704.56500,185.13800,519.42700,58.15700,-3.77900,286.80300,232.62400,90.53700,323.16100,15.91900,307.24200,307.24200,,279.25500,422.50900,232.62400,527.28800,547.20000,0.53000,0.52000
2016-06-30,602.15500,168.59100,433.56400,56.93400,-3.90000,291.21600,142.34800,158.58500,300.93300,5.14200,295.79100,295.79100,,275.38300,345.67500,142.34800,524.84200,545.38800,0.52000,0.52000
2016-03-31,606.30000,171.87400,434.42600,50.54300,-4.68500,305.22800,129.19800,109.14400,238.34200,15.53700,222.80500,222.80500,,208.04100,353.52400,129.19800,524.20500,543.56200,0.40000,0.39000
2015-12-31,643.20090,182.74400,460.45680,59.76900,-22.23100,354.90600,105.55080,23.22600,128.77690,2.02000,126.75700,126.75700,,118.36300,406.42380,105.55100,521.24100,533.94400,0.23000,0.23000
2015-09-30,580.62200,166.81600,413.80600,54.17800,-8.76500,310.41400,103.39200,218.12200,321.51400,14.32800,307.18600,307.18600,,258.97900,305.44100,103.39200,523.52800,532.07300,0.49000,0.49000
2015-06-30,510.40400,150.76700,359.63700,51.97400,-30.12700,272.28900,87.34800,57.76300,145.11100,4.85100,140.26000,140.26000,,140.24000,274.40100,87.34800,523.47600,530.64000,0.27000,0.27000
2015-03-31,462.84700,152.27700,310.57000,51.30600,-5.57500,226.68900,83.88100,269.32200,353.20300,1.89100,351.31200,351.31200,,345.20600,242.43800,83.88100,514.02200,529.02200,0.67000,0.65000
