,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1881.00000,568.00000,1313.00000,556.00000,418.00000,1024.00000,289.00000,-7.00000,282.00000,78.00000,204.00000,204.00000,204.00000,411.00000,289.00000,276.00000,278.00000,0.74000,0.73000
2022-09-30,1904.00000,462.00000,1442.00000,565.00000,407.00000,1015.00000,427.00000,,427.00000,128.00000,299.00000,299.00000,299.00000,554.00000,427.00000,278.00000,279.00000,1.08000,1.07000
2022-06-30,1767.00000,314.00000,1453.00000,572.00000,401.00000,1012.00000,441.00000,-5.00000,436.00000,125.00000,311.00000,311.00000,311.00000,555.00000,441.00000,279.00000,281.00000,1.11000,1.11000
2022-03-31,1825.00000,419.00000,1406.00000,579.00000,410.00000,1041.00000,365.00000,-9.00000,356.00000,131.00000,225.00000,225.00000,225.00000,506.00000,365.00000,284.00000,286.00000,0.81000,0.80000
2021-12-31,1789.00000,631.00000,1158.00000,539.00000,456.00000,1056.00000,102.00000,-11.00000,91.00000,25.00000,66.00000,66.00000,66.00000,248.00000,102.00000,283.00000,285.00000,0.23000,0.23000
2021-09-30,1826.00000,494.00000,1332.00000,553.00000,409.00000,992.00000,340.00000,-14.00000,326.00000,32.00000,294.00000,294.00000,294.00000,434.00000,340.00000,285.00000,287.00000,1.03000,1.02000
2021-06-30,1551.00000,315.00000,1236.00000,515.00000,359.00000,914.00000,322.00000,-14.00000,308.00000,104.00000,204.00000,204.00000,204.00000,427.00000,322.00000,286.00000,289.00000,0.71000,0.71000
2021-03-31,1346.00000,319.00000,1027.00000,468.00000,370.00000,852.00000,175.00000,-10.00000,165.00000,89.00000,76.00000,76.00000,76.00000,233.00000,175.00000,289.00000,292.00000,0.26000,0.27000
2020-12-31,1673.00000,601.00000,1072.00000,451.00000,365.00000,821.00000,251.00000,-6.00000,245.00000,34.00000,211.00000,211.00000,211.00000,297.00000,251.00000,290.00000,292.00000,0.73000,0.72000
2020-09-30,1151.00000,286.00000,865.00000,421.00000,289.00000,716.00000,149.00000,-10.00000,139.00000,-46.00000,185.00000,185.00000,185.00000,189.00000,149.00000,289.00000,293.00000,0.64000,0.63000
2020-06-30,1459.00000,288.00000,1171.00000,438.00000,257.00000,700.00000,471.00000,-3.00000,468.00000,103.00000,365.00000,365.00000,365.00000,508.00000,471.00000,288.00000,292.00000,1.27000,1.25000
2020-03-31,1387.00000,269.00000,1118.00000,402.00000,309.00000,717.00000,401.00000,13.00000,414.00000,-4.00000,418.00000,418.00000,418.00000,440.00000,401.00000,293.00000,295.00000,1.52000,1.48000
2019-12-31,1593.00000,508.00000,1085.00000,389.00000,328.00000,724.00000,361.00000,13.00000,374.00000,28.00000,346.00000,346.00000,346.00000,400.00000,361.00000,292.00000,294.00000,1.18000,1.18000
2019-09-30,1348.00000,405.00000,943.00000,387.00000,280.00000,675.00000,268.00000,16.00000,284.00000,-570.00000,854.00000,854.00000,854.00000,303.00000,268.00000,295.00000,296.00000,2.89000,2.89000
2019-06-30,1209.00000,187.00000,1022.00000,381.00000,220.00000,607.00000,415.00000,21.00000,436.00000,-985.00000,1421.00000,1421.00000,1421.00000,452.00000,415.00000,297.00000,299.00000,4.78000,4.75000
2019-03-31,1238.00000,276.00000,962.00000,398.00000,352.00000,766.00000,196.00000,23.00000,219.00000,10.00000,209.00000,209.00000,209.00000,233.00000,196.00000,303.00000,306.00000,0.69000,0.69000
2018-12-31,1289.00000,413.00000,876.00000,334.00000,293.00000,634.00000,242.00000,23.00000,265.00000,3.00000,262.00000,262.00000,262.00000,276.00000,242.00000,302.00000,304.00000,0.87000,0.86000
2018-09-30,1286.00000,418.00000,868.00000,339.00000,263.00000,610.00000,258.00000,18.00000,276.00000,21.00000,255.00000,255.00000,255.00000,294.00000,258.00000,305.00000,307.00000,0.84000,0.83000
2018-06-30,1137.00000,215.00000,922.00000,362.00000,254.00000,622.00000,300.00000,19.00000,319.00000,26.00000,293.00000,293.00000,293.00000,338.00000,300.00000,306.00000,310.00000,0.96000,0.95000
2018-03-31,1582.00000,233.00000,1349.00000,335.00000,256.00000,596.00000,753.00000,1.00000,754.00000,147.00000,607.00000,607.00000,607.00000,792.00000,753.00000,308.00000,312.00000,1.98000,1.95000
2017-12-31,1160.00000,501.00000,659.00000,329.00000,350.00000,680.00000,-21.00000,5.00000,-16.00000,170.00000,-186.00000,-186.00000,-186.00000,13.00000,-21.00000,308.00000,308.00000,-0.60000,-0.60000
2017-09-30,959.00000,389.00000,570.00000,331.00000,278.00000,611.00000,-41.00000,3.00000,-38.00000,-16.00000,-22.00000,-22.00000,-22.00000,-9.00000,-41.00000,309.00000,309.00000,-0.07000,-0.07000
2017-06-30,1449.00000,154.00000,1295.00000,325.00000,226.00000,552.00000,743.00000,6.00000,749.00000,105.00000,644.00000,644.00000,644.00000,774.00000,743.00000,309.00000,313.00000,2.08000,2.06000
2017-03-31,1527.00000,202.00000,1325.00000,335.00000,272.00000,608.00000,717.00000,-1.00000,716.00000,150.00000,566.00000,566.00000,566.00000,749.00000,717.00000,303.00000,314.00000,1.86000,1.81000
2016-12-31,1149.00000,516.00000,633.00000,285.00000,350.00000,637.00000,-4.00000,-2.00000,-6.00000,-5.00000,-1.00000,-1.00000,-1.00000,45.00000,-4.00000,303.00000,303.00000,0.00000,0.00000
2016-09-30,898.00000,401.00000,497.00000,291.00000,254.00000,546.00000,-49.00000,-3.00000,-52.00000,-14.00000,-38.00000,-38.00000,-38.00000,-4.00000,-49.00000,301.00000,301.00000,-0.13000,-0.13000
2016-06-30,1271.00000,179.00000,1092.00000,294.00000,236.00000,532.00000,560.00000,-8.00000,552.00000,112.00000,440.00000,440.00000,440.00000,606.00000,560.00000,301.00000,315.00000,1.46000,1.40000
2016-03-31,1308.00000,226.00000,1082.00000,282.00000,263.00000,546.00000,536.00000,-10.00000,526.00000,-373.00000,899.00000,899.00000,899.00000,584.00000,536.00000,310.00000,330.00000,2.90000,2.77000
2015-12-31,1070.00000,546.00000,524.00000,266.00000,287.00000,555.00000,-31.00000,1.00000,-30.00000,15.00000,-45.00000,-45.00000,-45.00000,19.00000,-31.00000,311.00000,311.00000,-0.14000,-0.14000
2015-09-30,815.00000,409.00000,406.00000,265.00000,257.00000,525.00000,-119.00000,-9.00000,-128.00000,12.00000,-140.00000,-140.00000,-140.00000,-69.00000,-119.00000,312.00000,312.00000,-0.45000,-0.45000
2015-06-30,1203.00000,173.00000,1030.00000,296.00000,221.00000,518.00000,512.00000,-3.00000,509.00000,67.00000,442.00000,442.00000,442.00000,561.00000,512.00000,311.00000,335.00000,1.42000,1.32000
2015-03-31,1185.00000,234.00000,951.00000,285.00000,264.00000,551.00000,400.00000,-3.00000,397.00000,2.00000,395.00000,395.00000,395.00000,455.00000,400.00000,311.00000,325.00000,1.27000,1.20000
2014-12-31,1126.00000,401.00000,725.00000,283.00000,276.00000,563.00000,162.00000,-6.00000,156.00000,14.00000,142.00000,142.00000,142.00000,215.00000,162.00000,311.00000,323.00000,0.46000,0.44000
2014-09-30,990.00000,427.00000,563.00000,261.00000,275.00000,539.00000,24.00000,-6.00000,18.00000,15.00000,3.00000,3.00000,3.00000,80.00000,24.00000,313.00000,322.00000,0.01000,0.01000
2014-06-30,1214.00000,367.00000,847.00000,265.00000,218.00000,485.00000,362.00000,-8.00000,354.00000,19.00000,335.00000,335.00000,335.00000,418.00000,362.00000,313.00000,322.00000,1.07000,1.04000
