,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3566.00000,2799.00000,767.00000,315.00000,0.00000,690.00000,77.00000,25.00000,102.00000,41.00000,61.00000,61.00000,,59.00000,460.00000,77.00000,229.54000,233.00000,0.26000,0.25000
2022-09-30,3566.00000,2775.00000,791.00000,324.00000,0.00000,704.00000,87.00000,-33.00000,54.00000,26.00000,28.00000,28.00000,,27.00000,475.00000,87.00000,229.96000,233.17000,0.12000,0.12000
2022-06-30,3707.00000,2930.00000,777.00000,349.00000,0.00000,738.00000,39.00000,83.00000,122.00000,19.00000,103.00000,103.00000,,102.00000,437.00000,39.00000,232.48000,237.38000,0.44000,0.43000
2022-03-31,4008.00000,3161.00000,847.00000,315.00000,,738.00000,109.00000,690.00000,799.00000,260.00000,539.00000,539.00000,,530.00000,542.00000,109.00000,250.02000,255.21000,2.13000,2.10000
2021-12-31,4089.00000,3179.00000,910.00000,340.00000,-2.00000,766.00000,144.00000,22.00000,166.00000,64.00000,102.00000,102.00000,,98.00000,574.00000,144.00000,250.27000,254.82000,0.39000,0.38000
2021-09-30,4027.00000,3088.00000,939.00000,370.00000,-281.00000,1099.00000,-160.00000,-88.00000,-248.00000,-61.00000,-187.00000,-187.00000,,-188.00000,292.00000,-160.00000,252.40000,252.40000,-0.74000,-0.74000
2021-06-30,4141.00000,3255.00000,886.00000,383.00000,-28.00000,833.00000,53.00000,371.00000,424.00000,142.00000,282.00000,282.00000,,278.00000,480.00000,53.00000,254.67000,260.32000,1.09000,1.07000
2021-03-31,4385.00000,3561.00000,824.00000,471.00000,,990.00000,-166.00000,-627.00000,-793.00000,11.00000,-804.00000,-804.00000,,-798.00000,319.00000,-166.00000,254.14000,254.14000,-3.14000,-3.11000
2020-12-31,4288.00000,3333.00000,955.00000,517.00000,0.00000,992.00000,-37.00000,2015.00000,1978.00000,875.00000,1103.00000,1103.00000,,1098.00000,444.00000,-37.00000,254.32000,255.75000,4.32000,4.29000
2020-09-30,4554.00000,3563.00000,991.00000,539.00000,,1064.00000,-73.00000,-233.00000,-306.00000,-60.00000,-246.00000,-246.00000,,-244.00000,456.00000,-73.00000,254.13000,254.13000,-0.96000,-0.96000
2020-06-30,4502.00000,3629.00000,873.00000,539.00000,0.00000,1031.00000,-158.00000,-67.00000,-225.00000,-26.00000,-199.00000,-199.00000,,-205.00000,338.00000,-158.00000,253.63000,253.63000,-0.81000,-0.81000
2020-03-31,4815.00000,3773.00000,1042.00000,536.00000,,1062.00000,-20.00000,-3542.00000,-3562.00000,-61.00000,-3501.00000,-3501.00000,,-3495.00000,4361.00000,-20.00000,258.57000,258.57000,-13.50000,-13.50000
2019-12-31,5021.00000,3827.00000,1194.00000,518.00000,,997.00000,197.00000,-70.00000,127.00000,37.00000,90.00000,90.00000,,82.00000,733.00000,197.00000,255.09000,256.05000,0.32000,0.32000
2019-09-30,4851.00000,3679.00000,1172.00000,489.00000,,956.00000,216.00000,-2215.00000,-1999.00000,116.00000,-2115.00000,-2115.00000,,-2119.00000,3575.00000,216.00000,258.71000,258.71000,-8.19000,-8.19000
2019-06-30,4890.00000,3622.00000,1268.00000,507.00000,,977.00000,291.00000,-85.00000,206.00000,38.00000,168.00000,168.00000,,163.00000,765.00000,291.00000,267.00000,268.97000,0.61000,0.61000
2019-03-31,5280.00000,3836.00000,1444.00000,459.00000,,964.00000,480.00000,-126.00000,354.00000,83.00000,271.00000,271.00000,,274.00000,979.00000,480.00000,277.54000,281.43000,1.01000,0.99000
2018-12-31,5178.00000,3725.00000,1453.00000,491.00000,,999.00000,454.00000,15.00000,469.00000,3.00000,466.00000,466.00000,0.00000,462.00000,966.00000,454.00000,275.66000,278.99000,1.68000,1.66000
2018-09-30,5013.00000,3518.00000,1495.00000,569.00000,,1053.00000,442.00000,-110.00000,332.00000,73.00000,259.00000,259.00000,0.00000,262.00000,935.00000,442.00000,281.37000,285.78000,0.93000,0.92000
2018-06-30,5282.00000,3867.00000,1415.00000,440.00000,,911.00000,504.00000,-144.00000,360.00000,129.00000,231.00000,231.00000,35.00000,259.00000,1013.00000,504.00000,284.44000,289.30000,0.91000,0.90000
2018-03-31,5584.00000,4087.00000,1497.00000,406.00000,,937.00000,560.00000,28.00000,588.00000,61.00000,527.00000,527.00000,38.00000,560.00000,1183.00000,560.00000,284.93000,289.77000,1.97000,1.93000
2017-12-31,5460.00000,4051.00000,1409.00000,447.00000,,887.00000,522.00000,-181.00000,341.00000,-365.00000,706.00000,706.00000,73.00000,776.00000,1005.00000,522.00000,285.38000,289.77000,2.72000,2.68000
2017-09-30,5453.00000,3870.00000,1583.00000,644.00000,,1126.00000,457.00000,-173.00000,284.00000,79.00000,205.00000,205.00000,60.00000,256.00000,998.00000,457.00000,284.87000,289.29000,0.90000,0.88000
2017-06-30,5236.00000,4309.00000,927.00000,393.00000,,735.00000,192.00000,-101.00000,91.00000,-17.00000,108.00000,108.00000,65.00000,159.00000,555.00000,192.00000,283.83000,289.47000,0.56000,0.55000
2017-03-31,1889.00000,1418.00000,471.00000,351.00000,,504.00000,-33.00000,-154.00000,-187.00000,-49.00000,-138.00000,-138.00000,,-148.00000,139.00000,-33.00000,140.39000,140.39000,-1.06000,-1.04000
2016-12-31,1917.00000,1347.00000,570.00000,333.00000,,494.00000,76.00000,-26.00000,50.00000,13.00000,37.00000,37.00000,,31.00000,240.00000,76.00000,140.88000,144.81000,0.22000,0.21000
2016-09-30,1871.00000,1363.00000,508.00000,293.00000,,460.00000,48.00000,-49.00000,-1.00000,-22.00000,21.00000,21.00000,,15.00000,218.00000,48.00000,140.53000,143.78000,0.11000,0.10000
2016-06-30,1930.00000,1421.00000,509.00000,305.00000,,471.00000,38.00000,-74.00000,-36.00000,-16.00000,-20.00000,-20.00000,,-21.00000,207.00000,38.00000,138.98000,138.98000,-0.15000,-0.15000
2016-03-31,1807.00000,1460.00000,347.00000,251.00000,-95.00000,501.00000,-154.00000,-33.00000,-187.00000,-86.00000,-101.00000,-101.00000,-25.00000,-126.00000,5.00000,-154.00000,138.05000,138.05000,-0.91000,-0.91000
2015-12-31,1750.00000,1216.00000,534.00000,259.00000,,420.00000,114.00000,-36.00000,78.00000,56.00000,22.00000,22.00000,30.00000,50.00000,312.00000,114.00000,138.86000,141.57000,0.36000,0.35000
2015-09-30,1745.00000,1237.00000,508.00000,269.00000,,437.00000,71.00000,-24.00000,47.00000,-46.00000,93.00000,93.00000,84.00000,171.00000,274.00000,71.00000,138.30000,140.85000,1.24000,1.21000
2015-06-30,1804.00000,1272.00000,532.00000,271.00000,,445.00000,87.00000,-15.00000,72.00000,7.00000,65.00000,65.00000,102.00000,163.00000,294.00000,87.00000,137.92000,141.39000,1.18000,1.15000
2015-03-31,1910.00000,1618.00000,292.00000,268.00000,,450.00000,-158.00000,-270.00000,-428.00000,-297.00000,-131.00000,-131.00000,143.00000,9.00000,57.00000,-158.00000,140.76000,140.76000,0.06000,0.06000
2014-12-31,1949.00000,1572.00000,377.00000,517.00000,,722.00000,-345.00000,-41.00000,-386.00000,-192.00000,-194.00000,-194.00000,-119.00000,-314.00000,-107.00000,-345.00000,140.63700,140.63700,-2.23000,-2.23000
2014-09-30,3080.00000,2207.00000,873.00000,346.00000,,598.00000,275.00000,-30.00000,245.00000,68.00000,177.00000,177.00000,-21.00000,151.00000,527.00000,275.00000,143.27900,145.59600,1.05000,1.04000
2014-06-30,3237.00000,2364.00000,873.00000,344.00000,,616.00000,257.00000,-43.00000,214.00000,55.00000,159.00000,159.00000,-8.00000,146.00000,529.00000,257.00000,145.33800,148.25100,1.00000,0.98000
2014-03-31,3329.00000,2257.00000,1072.00000,300.00000,,565.00000,507.00000,-75.00000,432.00000,156.00000,276.00000,276.00000,-3.00000,270.00000,772.00000,507.00000,145.95300,149.25100,1.85000,1.81000
2013-12-31,3228.00000,2261.00000,967.00000,318.00000,,569.00000,398.00000,-40.00000,358.00000,77.00000,281.00000,281.00000,-5.00000,271.00000,649.00000,398.00000,146.73500,149.36200,1.85000,1.81000
