,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,658.46990,229.94000,428.52990,59.67300,277.33800,396.42080,32.10910,0.11000,32.21900,4.69900,27.52000,27.52000,27.52000,136.35500,32.10910,171.55900,172.71100,0.17000,0.16000
2017-09-30,624.44000,225.49000,398.95000,57.22600,242.38600,307.69700,91.25300,0.25200,91.50500,27.59400,63.91100,63.91100,63.91100,193.17700,91.25300,170.97600,171.50500,0.37000,0.37000
2017-06-30,605.83200,214.68000,391.15200,53.37300,241.46200,305.55900,85.59300,0.19800,85.79100,29.03900,56.75200,56.75200,56.75200,179.44490,85.59300,172.67400,173.43900,0.33000,0.33000
2017-03-31,600.29300,205.72700,394.56600,52.16200,229.50100,289.23200,105.33400,-0.65700,104.67700,30.09400,74.58300,74.58300,74.58300,196.46410,105.33400,173.15800,175.17100,0.43000,0.43000
2016-12-31,624.06310,203.58000,420.48310,46.75500,236.60010,290.03700,130.44610,2.28400,132.73000,36.49600,96.23400,96.23400,96.23400,219.13410,130.44600,174.91700,176.21500,0.55000,0.55000
2016-09-30,584.06500,204.46700,379.59800,42.34100,215.94600,267.83300,111.76500,-0.07900,111.68600,35.68600,76.00000,76.00000,76.00000,200.94200,111.76500,174.42900,175.61700,0.44000,0.43000
2016-06-30,572.13500,206.32300,365.81200,37.69000,210.76100,255.63200,110.18000,-0.83100,109.34900,35.71400,73.63500,73.63500,73.63500,199.93300,110.18000,175.49900,176.42000,0.42000,0.42000
2016-03-31,567.72500,194.73600,372.98900,40.84200,204.49400,258.87000,114.11900,-1.52200,112.59700,37.73900,74.85800,74.85800,74.85800,199.44100,114.11900,176.40300,177.53900,0.42000,0.42000
2015-12-31,579.15890,193.21200,385.94690,37.67400,218.56000,263.26700,122.67990,-2.20500,120.47500,32.05500,88.42000,88.42000,88.42000,207.64990,122.67990,178.39100,180.41500,0.49000,0.49000
2015-09-30,551.03000,183.20400,367.82600,38.39600,206.96900,252.13700,115.68910,-1.70300,113.98600,25.94600,88.04000,88.04000,88.04000,195.10500,115.68910,178.54700,180.36400,0.49000,0.49000
2015-06-30,540.72300,179.91000,360.81300,36.69300,210.65300,254.55300,106.26000,-3.74200,102.51800,35.31800,67.20000,67.20000,67.20000,184.92610,106.26000,178.68200,180.73800,0.38000,0.37000
2015-03-31,526.53600,169.29400,357.24200,35.82800,193.07100,235.72100,121.52100,-1.87600,119.64500,41.89900,77.74600,77.74600,77.74600,196.55700,121.52100,178.54500,180.82500,0.44000,0.43000
2014-12-31,536.29500,163.20100,373.09400,32.41700,196.19200,237.01210,136.08190,-2.22500,133.85700,36.75000,97.10700,97.10700,97.10700,208.36890,136.08200,178.27900,181.18600,0.54000,0.54000
2014-09-30,498.04200,158.81200,339.23000,32.58300,178.12000,218.99100,120.23900,-2.66000,117.57900,26.42400,91.15500,91.15500,91.15500,192.13600,120.23900,178.18600,180.95500,0.51000,0.50000
2014-06-30,476.03500,149.31800,326.71700,32.05200,173.34200,214.36600,112.35100,-3.67500,108.67600,35.79000,72.88600,72.88600,72.88600,175.57900,112.35100,178.08100,180.84100,0.41000,0.40000
2014-03-31,453.50200,139.61200,313.89000,28.23400,157.22600,193.04300,120.84700,-1.18300,119.66400,46.86400,72.80000,72.80000,72.80000,176.30400,120.84700,178.70500,182.03800,0.41000,0.40000
2013-12-31,435.98000,133.95100,302.02900,26.52000,153.90700,186.27320,115.75590,1.13900,116.89500,36.54600,80.34900,80.34900,80.34900,165.73190,115.75590,178.19600,181.78300,0.45000,0.44000
2013-09-30,395.79000,132.03900,263.75100,24.85700,134.44500,164.23000,99.52100,1.15300,100.67400,20.91800,79.75600,79.75600,79.75600,147.47500,99.52100,178.23500,181.92200,0.45000,0.44000
2013-06-30,378.10600,124.70500,253.40100,20.59700,129.17600,155.89800,97.50300,1.81800,99.32100,37.42600,61.89500,61.89500,61.89500,141.62900,97.50300,177.89100,181.38800,0.35000,0.34000
2013-03-31,368.04600,120.39200,247.65400,21.90500,118.07000,146.46600,101.18800,1.47600,102.66400,31.17700,71.48700,71.48700,71.48700,143.56300,101.18800,177.89900,181.56200,0.40000,0.39000
2012-12-31,377.87190,139.49400,238.37790,20.37100,116.52600,142.64000,95.73800,1.79000,97.52800,29.23600,68.29200,68.29200,68.29200,150.69790,95.73800,177.90000,181.74900,0.39000,0.37000
2012-09-30,345.32100,134.22100,211.10000,19.35100,106.20900,130.94100,80.15900,1.35200,81.51100,33.28000,48.23100,48.23100,48.23100,133.61600,80.15900,177.45500,181.05300,0.27000,0.27000
2012-06-30,331.30600,131.26000,200.04600,17.54200,110.07600,133.03500,67.01100,2.75700,69.76800,25.52900,44.23900,44.23900,44.23900,117.12300,67.01100,178.54700,181.81700,0.25000,0.24000
2012-03-31,319.44800,124.92500,194.52300,17.48000,100.63700,122.94400,71.57900,1.20500,72.78400,29.55700,43.22700,43.22700,43.22700,117.21300,71.57900,178.12000,182.34200,0.24000,0.24000
2011-12-31,323.74000,181.70600,142.03400,15.19100,38.46300,62.69790,79.33610,8.81800,88.15400,28.07300,60.08100,60.08100,60.08100,122.98610,79.33600,183.86600,187.55600,0.33000,0.33000
2011-09-30,281.85600,93.28400,188.57200,13.54200,105.35400,123.23900,65.33300,2.81400,68.14700,25.86200,42.28500,42.28500,42.28500,107.09400,65.33300,183.08500,185.70400,0.23000,0.23000
2011-06-30,276.98900,89.64700,187.34200,11.00600,98.81200,114.11000,73.23200,2.98900,76.22100,28.30000,47.92100,47.92100,47.92100,114.56500,73.23200,186.61200,190.17900,0.26000,0.25000
2011-03-31,275.95300,89.06800,186.88500,12.59400,97.26600,114.13700,72.74800,1.92500,74.67300,24.05600,50.61700,50.61700,50.61700,113.88200,72.74800,186.84900,191.38300,0.27000,0.26000
2010-12-31,284.68800,86.27700,198.41100,13.77500,108.02300,126.06500,72.34600,1.63900,73.98500,21.47500,52.51000,52.51000,52.51000,111.52500,72.34600,177.30900,190.65000,0.29000,0.27000
2010-09-30,253.55100,77.81200,175.73900,14.23500,98.33200,116.69700,59.04200,1.27000,60.31200,20.60300,39.70900,39.70900,39.70900,95.58400,59.04200,181.45700,191.27100,0.22000,0.21000
2010-06-30,245.31800,71.84000,173.47800,13.57700,98.91000,116.63900,56.83900,2.59900,59.43800,21.31500,38.12300,38.12300,38.12300,91.69700,56.83900,173.31700,190.47900,0.22000,0.20000
2010-03-31,240.02900,67.47400,172.55500,13.17900,89.21800,106.50500,66.05000,2.58700,68.63700,27.75900,40.87800,40.87800,40.87800,99.22000,66.05000,171.10100,189.01300,0.24000,0.22000
2009-12-31,238.30500,67.58000,170.72500,12.52000,91.84100,108.50300,62.22200,2.34700,64.56900,24.48900,40.08000,40.08000,40.08000,95.00500,62.22200,171.42500,188.65800,0.23000,0.21000
2009-09-30,206.50000,61.98700,144.51300,10.90400,78.76100,93.76800,50.74500,2.14800,52.89300,20.14800,32.74500,32.74500,32.74500,82.52000,50.74500,171.68600,188.27300,0.19000,0.18000
2009-06-30,204.60000,60.00900,144.59100,9.37800,76.58100,90.19700,54.39400,3.63800,58.03200,22.02500,36.00700,36.00700,36.00700,84.28200,54.39400,172.56100,189.55600,0.21000,0.19000
2009-03-31,210.36800,60.36200,150.00600,10.85600,78.33800,93.88700,56.11900,5.61900,61.73800,24.65700,37.08100,37.08100,37.08100,85.00700,56.11900,170.51900,188.18300,0.22000,0.20000
