,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2014-12-31,624.59990,214.60000,409.99980,195.00000,244.80000,165.19990,-13.80000,151.40000,52.60000,98.80000,98.80000,,98.00000,216.19990,165.19990,121.20000,123.50000,0.81000,0.80000
2014-09-30,613.40000,211.00000,402.40000,197.80000,248.70000,153.70000,-13.90000,139.80000,45.40000,94.40000,94.40000,,92.70000,205.00000,153.70000,121.10000,123.50000,0.77000,0.75000
2014-06-30,613.90000,212.30000,401.60000,183.50000,234.20000,167.40000,-16.90000,150.50000,56.00000,94.50000,94.50000,,92.80000,218.40000,167.40000,122.00000,124.30000,0.76000,0.75000
2014-03-31,584.50000,206.80000,377.70000,175.40000,225.80000,151.90000,-19.40000,132.50000,46.20000,86.30000,86.30000,,83.90000,202.80000,151.90000,122.00000,124.40000,0.69000,0.67000
2013-12-31,578.49990,197.20000,381.29990,181.40000,227.20000,154.09990,-32.20000,121.90000,43.00000,78.90000,78.90000,,76.70000,199.79990,154.09990,121.20000,123.70000,0.62000,0.62000
2013-09-30,572.00000,196.80000,375.20000,173.40000,225.20000,150.00000,-16.90000,133.10000,47.00000,86.10000,86.10000,-0.60000,83.50000,202.30000,150.00000,121.60000,123.90000,0.69000,0.67000
2013-06-30,586.90000,198.20000,388.70000,186.50000,230.60000,158.10000,-14.10000,144.00000,51.70000,92.30000,92.30000,0.00000,90.50000,202.30000,158.10000,121.00000,123.60000,0.75000,0.73000
2013-03-31,566.50000,195.10000,371.40000,174.50000,222.40000,149.00000,-17.60000,131.40000,47.20000,84.20000,84.20000,19.00000,101.10000,197.10000,149.00000,120.50000,123.10000,0.84000,0.82000
2012-12-31,533.79990,196.50000,337.30000,205.40000,245.10000,92.19990,-13.00000,79.20000,32.80000,46.40000,46.40000,1.80000,46.30000,132.79990,92.20000,119.90000,122.50000,0.39000,0.38000
2012-09-30,520.00000,188.40000,331.60000,161.50000,201.10000,130.50000,-11.70000,118.80000,39.70000,79.10000,79.10000,1.00000,77.90000,170.90000,130.50000,119.70000,122.20000,0.65000,0.64000
2012-06-30,513.30000,187.20000,326.10000,156.80000,197.10000,129.00000,-11.50000,117.50000,41.00000,76.50000,76.50000,2.30000,76.40000,170.10000,129.00000,120.30000,122.80000,0.63000,0.62000
2012-03-31,505.90000,187.40000,318.50000,149.80000,190.20000,128.30000,-12.50000,115.80000,42.50000,73.30000,73.30000,0.40000,71.50000,169.60000,128.30000,120.00000,122.40000,0.60000,0.58000
2011-12-31,443.09990,136.60000,306.49990,146.89990,183.20000,123.29990,-12.80000,110.50000,37.40000,73.10000,73.10000,,74.40000,164.39990,123.30000,121.90000,123.70000,0.61000,0.60000
2011-09-30,490.40000,186.60000,303.80000,141.70000,182.20000,121.60000,-13.10000,108.50000,39.20000,69.30000,69.30000,,66.70000,161.90000,121.60000,121.80000,123.30000,0.55000,0.54000
2011-06-30,487.10000,188.70000,298.40000,142.70000,183.80000,114.60000,-23.30000,91.30000,54.20000,37.10000,37.10000,,34.50000,155.40000,114.60000,122.80000,124.60000,0.28000,0.28000
2011-03-31,472.60000,192.00000,280.60000,128.80000,171.50000,109.10000,-13.50000,95.60000,36.30000,59.30000,59.30000,,57.30000,151.80000,109.10000,122.80000,124.70000,0.47000,0.46000
2010-12-31,481.99990,193.30000,288.69990,137.00000,179.00000,109.70000,-13.50000,96.20000,32.20000,64.00000,64.00000,0.00000,62.20000,151.80000,109.70000,124.80000,126.50000,0.50000,0.50000
2010-09-30,473.80000,188.20000,285.60000,134.00000,175.40000,110.20000,-13.30000,96.90000,33.30000,63.60000,63.60000,15.20000,76.50000,151.60000,110.20000,124.30000,125.80000,0.62000,0.61000
2010-06-30,460.70000,188.30000,272.40000,126.90000,166.60000,105.80000,-13.30000,92.50000,32.70000,59.80000,59.80000,13.60000,71.30000,147.60000,105.80000,125.70000,127.30000,0.57000,0.56000
2010-03-31,443.00000,190.10000,252.90000,109.50000,148.60000,104.30000,-14.70000,89.60000,33.70000,55.90000,55.90000,2.70000,56.70000,146.80000,104.30000,126.30000,128.10000,0.45000,0.44000
2009-12-31,415.30000,173.90000,241.40000,125.90000,162.60000,78.80010,-13.60000,65.20000,11.10000,54.10000,54.10000,7.80000,60.20000,120.70010,78.80010,126.30000,127.90000,0.48000,0.46000
2009-09-30,425.00000,177.50000,247.50000,111.20000,147.50000,100.00000,-13.90000,86.10000,28.70000,57.40000,57.40000,4.00000,59.70000,139.60000,100.00000,126.40000,128.00000,0.47000,0.47000
2009-06-30,429.10000,180.40000,248.70000,111.10000,146.70000,102.00000,-11.40000,90.60000,32.70000,57.90000,57.90000,3.20000,59.60000,141.10000,102.00000,126.30000,127.80000,0.47000,0.47000
2009-03-31,446.60000,187.00000,259.60000,122.00000,158.60000,101.00000,-11.90000,89.10000,34.10000,55.00000,55.00000,1.10000,54.40000,139.20000,101.00000,126.20000,127.40000,0.43000,0.43000
