,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2608.00000,1352.00000,1256.00000,87.00000,43.00000,45.00000,1211.00000,43.00000,1254.00000,245.00000,1009.00000,1009.00000,860.00000,,1211.00000,196.60000,197.40000,4.37000,4.35000
2022-09-30,2321.00000,1405.00000,916.00000,66.00000,-100.00000,166.00000,750.00000,-57.00000,693.00000,155.00000,538.00000,538.00000,438.00000,971.00000,750.00000,200.20000,200.90000,2.19000,2.18000
2022-06-30,3389.00000,1398.00000,1991.00000,73.00000,-140.00000,213.00000,1778.00000,-82.00000,1696.00000,357.00000,1339.00000,1339.00000,1165.00000,2001.00000,1778.00000,208.20000,208.90000,5.59000,5.58000
2022-03-31,2868.00000,1170.00000,1698.00000,64.00000,24.00000,40.00000,1658.00000,-206.00000,1452.00000,401.00000,1051.00000,1051.00000,883.00000,1866.00000,1658.00000,208.60000,209.90000,4.23000,4.21000
2021-12-31,2540.00000,1385.00000,1155.00000,56.00000,56.00000,26.00000,1129.00000,-44.00000,1085.00000,226.00000,859.00000,859.00000,705.00000,1367.00000,1129.00000,215.00000,216.20000,3.29000,3.26000
2021-09-30,1362.00000,922.00000,440.00000,52.00000,-226.00000,537.00000,-97.00000,-40.00000,-137.00000,-46.00000,-91.00000,-91.00000,-185.00000,106.00000,-97.00000,214.90000,214.90000,-0.86000,-0.86000
2021-06-30,1588.00000,1085.00000,503.00000,60.00000,7.00000,53.00000,450.00000,-48.00000,402.00000,85.00000,317.00000,317.00000,246.00000,693.00000,450.00000,215.50000,216.60000,1.14000,1.14000
2021-03-31,1048.00000,759.00000,289.00000,55.00000,13.00000,42.00000,247.00000,-54.00000,193.00000,18.00000,175.00000,175.00000,151.00000,451.00000,247.00000,214.90000,216.00000,0.70000,0.70000
2020-12-31,1102.00000,922.00000,180.00000,52.00000,28.00000,24.00000,156.00000,-39.00000,117.00000,-2.00000,119.00000,119.00000,87.00000,386.00000,156.00000,214.90000,215.20000,0.41000,0.40000
2020-09-30,847.00000,764.00000,83.00000,49.00000,6.00000,43.00000,40.00000,-49.00000,-9.00000,-13.00000,4.00000,4.00000,-28.00000,252.00000,40.00000,213.90000,213.90000,-0.13000,-0.13000
2020-06-30,1204.00000,870.00000,334.00000,51.00000,-3.00000,54.00000,280.00000,-29.00000,251.00000,33.00000,218.00000,218.00000,190.00000,519.00000,280.00000,214.50000,214.60000,0.89000,0.89000
2020-03-31,971.00000,767.00000,204.00000,54.00000,-3.00000,57.00000,147.00000,-43.00000,104.00000,13.00000,91.00000,91.00000,68.00000,358.00000,147.00000,216.00000,216.60000,0.31000,0.31000
2019-12-31,1049.00000,822.00000,227.00000,63.00000,11.00000,52.00000,175.00000,-68.00000,107.00000,13.00000,94.00000,94.00000,55.00000,387.00000,175.00000,220.20000,221.60000,0.27000,0.26000
2019-09-30,1038.00000,810.00000,228.00000,56.00000,16.00000,40.00000,188.00000,-55.00000,133.00000,19.00000,114.00000,114.00000,65.00000,411.00000,188.00000,219.00000,220.70000,0.29000,0.29000
2019-06-30,1502.00000,1003.00000,499.00000,62.00000,38.00000,24.00000,475.00000,-53.00000,422.00000,102.00000,320.00000,320.00000,283.00000,727.00000,475.00000,221.10000,222.30000,1.28000,1.28000
2019-03-31,1001.00000,781.00000,220.00000,58.00000,3.00000,55.00000,165.00000,-55.00000,110.00000,-8.00000,118.00000,118.00000,90.00000,353.00000,165.00000,223.40000,224.60000,0.40000,0.40000
2018-12-31,1132.00000,890.00000,242.00000,51.00000,4.00000,47.00000,195.00000,-54.00000,141.00000,46.00000,95.00000,95.00000,49.00000,416.00000,195.00000,232.60000,233.80000,0.22000,0.21000
2018-09-30,1040.00000,867.00000,173.00000,53.00000,16.00000,37.00000,136.00000,-53.00000,83.00000,12.00000,71.00000,71.00000,30.00000,369.00000,136.00000,233.50000,235.20000,0.13000,0.13000
2018-06-30,1300.00000,988.00000,312.00000,53.00000,15.00000,38.00000,274.00000,-56.00000,218.00000,44.00000,174.00000,174.00000,148.00000,515.00000,274.00000,234.00000,234.90000,0.63000,0.63000
2018-03-31,957.00000,767.00000,190.00000,57.00000,28.00000,29.00000,161.00000,-56.00000,105.00000,17.00000,88.00000,88.00000,63.00000,354.00000,161.00000,233.90000,234.80000,0.27000,0.27000
2017-12-31,1099.00000,956.00000,143.00000,51.00000,13.00000,38.00000,105.00000,-122.00000,-17.00000,-520.00000,503.00000,503.00000,465.00000,340.00000,105.00000,233.50000,233.90000,1.99000,1.99000
2017-09-30,870.00000,859.00000,11.00000,45.00000,-3.00000,48.00000,-37.00000,-78.00000,-115.00000,-47.00000,-68.00000,-68.00000,-87.00000,189.00000,-37.00000,233.20000,233.20000,-0.37000,-0.37000
2017-06-30,1124.00000,951.00000,173.00000,49.00000,-16.00000,65.00000,108.00000,-79.00000,29.00000,5.00000,24.00000,24.00000,3.00000,325.00000,108.00000,233.50000,233.70000,0.01000,0.01000
2017-03-31,1037.00000,930.00000,107.00000,46.00000,-3.00000,49.00000,58.00000,-80.00000,-22.00000,-13.00000,-9.00000,-9.00000,-23.00000,263.00000,58.00000,233.10000,233.10000,-0.10000,-0.10000
2016-12-31,867.00000,770.00000,97.00000,32.00000,-161.00000,193.00000,-96.00000,-239.00000,-335.00000,-47.00000,-288.00000,-288.00000,-320.00000,107.00000,-96.00000,233.10000,233.10000,-1.37000,-1.37000
2016-09-30,680.00000,678.00000,2.00000,44.00000,-59.00000,103.00000,-101.00000,-30.00000,-131.00000,-131.00000,,,-30.00000,47.00000,-101.00000,233.10000,233.10000,-0.13000,-0.13000
2016-06-30,1134.00000,607.00000,527.00000,52.00000,-237.00000,289.00000,238.00000,-60.00000,178.00000,95.00000,83.00000,83.00000,47.00000,419.00000,238.00000,233.30000,233.50000,0.20000,0.20000
2016-03-31,1004.00000,787.00000,217.00000,45.00000,-75.00000,120.00000,97.00000,-35.00000,62.00000,15.00000,47.00000,47.00000,26.00000,243.00000,97.00000,233.20000,233.50000,0.11000,0.11000
2015-12-31,1115.00000,835.00000,280.00000,50.00000,-93.00000,143.00000,137.00000,-38.00000,99.00000,63.00000,36.00000,36.00000,27.00000,269.00000,137.00000,235.30000,236.10000,0.12000,0.12000
2015-09-30,928.00000,763.00000,165.00000,42.00000,-64.00000,106.00000,59.00000,-35.00000,24.00000,20.00000,4.00000,97.00000,90.00000,188.00000,59.00000,233.10000,234.00000,0.39000,0.39000
2015-06-30,1311.00000,625.00000,686.00000,38.00000,-18.00000,56.00000,630.00000,-29.00000,601.00000,200.00000,401.00000,365.00000,352.00000,734.00000,630.00000,235.20000,236.10000,1.50000,1.49000
2015-03-31,954.00000,538.00000,416.00000,40.00000,-9.00000,49.00000,367.00000,-33.00000,334.00000,113.00000,221.00000,236.00000,231.00000,482.00000,367.00000,239.70000,240.60000,0.96000,0.96000
2014-12-31,1216.30000,772.49990,443.80020,32.60000,7.10000,25.50000,418.30020,-42.10000,376.20010,132.10000,244.10000,251.30000,238.00000,512.80020,418.29990,255.90000,256.70000,1.09200,1.10000
2014-09-30,921.40000,620.30000,301.10000,38.20000,-16.30000,54.50000,246.60000,-46.10000,200.50000,70.50000,130.00000,140.60000,130.90000,342.00000,246.60000,248.40000,249.30000,0.53000,0.52000
2014-06-30,1472.70000,882.40000,590.29990,39.50000,-19.50000,59.00000,531.29990,-51.10000,480.20000,157.20000,323.00000,324.70000,312.60000,629.09990,531.29990,255.30000,256.00000,1.22000,1.22000
2014-03-31,1132.60000,689.80000,442.80000,41.70000,768.70000,-727.00000,1169.80000,-39.70000,1130.10000,413.20000,716.90000,720.40000,708.50000,1275.10000,1169.80000,274.00000,274.50000,2.58800,2.58000
2013-12-31,1326.30000,732.50010,593.80020,45.00000,16.00000,28.99980,564.80040,-39.60000,525.20010,187.20000,338.00000,341.39990,325.80000,661.60030,564.80040,294.40000,296.00000,1.16000,1.16600
2013-09-30,1097.00000,710.90000,386.10000,32.20000,31.50000,0.70000,385.40000,-39.70000,345.70000,109.00000,236.70000,243.90000,234.10000,485.49990,385.40000,286.50000,287.50000,0.81800,0.81400
2013-06-30,1714.90000,849.70000,865.20000,44.50000,13.00000,31.50000,833.70000,-31.00000,802.70000,282.90000,519.80000,518.10000,498.20000,940.30000,833.70000,295.50000,297.50000,1.68600,1.67600
2013-03-31,1336.50000,661.40000,675.10000,44.30000,-3.00000,47.30000,627.80000,-91.70000,536.10000,107.40000,428.70000,429.40000,406.50000,734.90000,627.80000,311.50000,314.00000,1.30600,1.29400
