,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10206.00000,9356.00000,850.00000,29.00000,334.00000,,363.00000,487.00000,-98.00000,389.00000,34.00000,355.00000,355.00000,-2.00000,351.00000,,487.00000,,,,0.00000
2022-09-30,12250.00000,11088.00000,1162.00000,31.00000,319.00000,0.00000,350.00000,812.00000,-85.00000,727.00000,154.00000,573.00000,573.00000,-1.00000,570.00000,1133.00000,812.00000,326.00000,327.00000,1.75000,1.75000
2022-06-30,14838.00000,12267.00000,2571.00000,32.00000,329.00000,-69.00000,430.00000,2141.00000,-118.00000,2023.00000,378.00000,1645.00000,1645.00000,-1.00000,1643.00000,2449.00000,2141.00000,328.00000,329.00000,5.00000,4.98000
2022-03-31,13157.00000,11136.00000,2021.00000,32.00000,328.00000,,360.00000,1661.00000,-24.00000,1637.00000,316.00000,1321.00000,1321.00000,-1.00000,1318.00000,1976.00000,1661.00000,328.00000,329.00000,4.01000,4.00000
2021-12-31,12830.00000,10934.00000,1896.00000,33.00000,328.00000,,985.00000,911.00000,-45.00000,866.00000,135.00000,731.00000,731.00000,-5.00000,724.00000,1302.00000,911.00000,334.00000,334.00000,2.19000,2.19000
2021-09-30,12700.00000,10109.00000,2591.00000,30.00000,313.00000,0.00000,343.00000,2248.00000,-33.00000,2215.00000,452.00000,1763.00000,1763.00000,-1.00000,1760.00000,2607.00000,2248.00000,334.00000,334.00000,5.25000,5.25000
2021-06-30,11561.00000,8676.00000,2885.00000,32.00000,327.00000,0.00000,359.00000,2526.00000,37.00000,2563.00000,506.00000,2057.00000,2057.00000,2.00000,2058.00000,2864.00000,2526.00000,334.00000,335.00000,6.14000,6.13000
2021-03-31,9082.00000,7678.00000,1404.00000,29.00000,287.00000,,316.00000,1088.00000,54.00000,1142.00000,70.00000,1072.00000,1072.00000,-2.00000,1068.00000,1428.00000,1088.00000,334.00000,334.00000,3.19000,3.18000
2020-12-31,7937.00000,6712.00000,1225.00000,34.00000,298.00000,,332.00000,893.00000,3.00000,896.00000,39.00000,857.00000,857.00000,-2.00000,853.00000,1231.00000,893.00000,334.00000,334.00000,2.55000,2.55000
2020-09-30,6776.00000,5885.00000,891.00000,27.00000,259.00000,-582.00000,868.00000,23.00000,-34.00000,-11.00000,-125.00000,114.00000,114.00000,0.00000,112.00000,386.00000,23.00000,334.00000,334.00000,0.33000,0.33000
2020-06-30,5546.00000,4894.00000,652.00000,25.00000,288.00000,,313.00000,339.00000,-56.00000,283.00000,-32.00000,315.00000,315.00000,-1.00000,313.00000,698.00000,339.00000,334.00000,334.00000,0.94000,0.94000
2020-03-31,7494.00000,6868.00000,626.00000,27.00000,295.00000,,322.00000,304.00000,-86.00000,218.00000,75.00000,143.00000,143.00000,1.00000,142.00000,650.00000,304.00000,334.00000,334.00000,0.42000,0.42000
