,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4913.00000,1697.00000,3216.00000,2436.00000,-204.00000,3350.00000,-134.00000,-77.00000,-211.00000,-175.00000,-36.00000,-36.00000,-6.00000,-42.00000,,-134.00000,,833.70000,,-0.07000
2022-09-30,4386.00000,1371.00000,3015.00000,991.00000,-225.00000,1943.00000,1072.00000,-167.00000,905.00000,124.00000,781.00000,781.00000,-3.00000,778.00000,1871.00000,1072.00000,832.60000,833.20000,0.91000,0.91000
2022-06-30,3596.00000,948.00000,2648.00000,985.00000,-1286.00000,2966.00000,-318.00000,-251.00000,-569.00000,-117.00000,-452.00000,-452.00000,-1.00000,-453.00000,444.00000,-318.00000,818.40000,818.40000,-0.58000,-0.58000
2022-03-31,4279.00000,1336.00000,2943.00000,1026.00000,-243.00000,1967.00000,976.00000,-48.00000,928.00000,236.00000,692.00000,692.00000,19.00000,711.00000,1749.00000,976.00000,810.60000,832.00000,0.84000,0.83000
2021-12-31,3880.00000,1054.00000,2826.00000,925.00000,-319.00000,1889.00000,937.00000,111.00000,1048.00000,225.00000,823.00000,823.00000,522.00000,1341.00000,1647.00000,937.00000,807.80000,808.50000,1.63000,1.63000
2021-09-30,3176.00000,789.00000,2387.00000,927.00000,2.00000,1546.00000,841.00000,-205.00000,636.00000,35.00000,601.00000,601.00000,65.00000,654.00000,1541.00000,841.00000,808.70000,810.00000,0.79000,0.79000
2021-06-30,3038.00000,633.00000,2405.00000,895.00000,-543.00000,2042.00000,363.00000,-141.00000,222.00000,-47.00000,269.00000,269.00000,26.00000,285.00000,1036.00000,363.00000,806.60000,806.60000,0.33000,0.33000
2021-03-31,3870.00000,1045.00000,2825.00000,987.00000,-352.00000,1947.00000,878.00000,314.00000,1192.00000,212.00000,980.00000,980.00000,28.00000,1008.00000,1563.00000,878.00000,805.90000,805.90000,1.23000,1.23000
2020-12-31,3521.00000,830.00000,2691.00000,965.00000,-289.00000,1835.00000,856.00000,165.00000,1021.00000,206.00000,815.00000,815.00000,-125.00000,714.00000,1514.00000,856.00000,831.00000,831.00000,0.78000,0.88000
2020-09-30,3607.00000,654.00000,2953.00000,977.00000,-1354.00000,2926.00000,27.00000,-25.00000,2.00000,-110.00000,112.00000,112.00000,19.00000,356.00000,708.00000,27.00000,833.80000,833.80000,0.41000,0.41000
2020-06-30,3106.00000,608.00000,2498.00000,852.00000,-264.00000,1694.00000,804.00000,102.00000,906.00000,37.00000,869.00000,869.00000,-2001.00000,-1185.00000,1542.00000,804.00000,839.40000,839.40000,-1.41000,-1.52000
2020-03-31,3938.00000,1093.00000,2845.00000,891.00000,-1008.00000,2477.00000,368.00000,-886.00000,-518.00000,-50.00000,-468.00000,-468.00000,229.00000,-286.00000,1127.00000,368.00000,838.20000,838.20000,-0.34000,-0.34000
2019-12-31,2791.00000,1066.00000,1725.00000,638.00000,-241.00000,1264.00000,461.00000,7.00000,468.00000,136.00000,332.00000,332.00000,678.00000,1009.00000,1203.00000,461.00000,808.80000,808.90000,1.26000,1.26000
2019-09-30,3782.00000,938.00000,2844.00000,867.00000,-287.00000,1740.00000,1104.00000,-241.00000,863.00000,-84.00000,947.00000,947.00000,38.00000,975.00000,1867.00000,1104.00000,813.00000,813.00000,1.19000,1.17000
2019-06-30,3970.00000,969.00000,3001.00000,1283.00000,-596.00000,2540.00000,461.00000,-360.00000,101.00000,43.00000,58.00000,58.00000,,54.00000,1199.00000,461.00000,802.50000,802.60000,0.07000,0.05000
2019-03-31,3858.00000,1560.00000,2298.00000,1002.00000,-1127.00000,2780.00000,-482.00000,-81.00000,-563.00000,114.00000,-677.00000,-677.00000,,-680.00000,252.00000,-482.00000,793.10000,793.10000,-0.86000,-0.86000
2018-12-31,1194.00000,789.00000,405.00000,348.00000,362.00000,159.00000,246.00000,1.00000,247.00000,37.00000,210.00000,210.00000,,641.00000,820.00000,246.00000,654.20000,654.90000,0.97000,0.98000
2018-09-30,3451.00000,816.00000,2635.00000,770.00000,-189.00000,1485.00000,1150.00000,-5.00000,1145.00000,262.00000,883.00000,883.00000,,854.00000,1750.00000,1150.00000,653.90000,654.90000,1.31000,1.30000
2018-06-30,3088.00000,710.00000,2378.00000,873.00000,-300.00000,1636.00000,742.00000,-176.00000,566.00000,88.00000,478.00000,478.00000,,449.00000,1276.00000,742.00000,652.80000,653.10000,0.69000,0.69000
2018-03-31,3466.00000,1098.00000,2368.00000,795.00000,-200.00000,1493.00000,875.00000,-214.00000,661.00000,135.00000,526.00000,526.00000,,503.00000,1447.00000,875.00000,650.50000,650.50000,0.77000,0.77000
2017-12-31,3210.00000,864.00000,2346.00000,892.00000,-17.00000,1393.00000,953.00000,-333.00000,620.00000,-713.00000,1333.00000,1333.00000,,1312.00000,1506.00000,953.00000,636.00000,636.00000,2.06000,2.06000
2017-09-30,3179.00000,683.00000,2496.00000,697.00000,-162.00000,1344.00000,1152.00000,-184.00000,968.00000,272.00000,696.00000,696.00000,,665.00000,1713.00000,1152.00000,642.50000,642.50000,1.03000,1.03000
2017-06-30,2813.00000,598.00000,2215.00000,827.00000,-168.00000,1462.00000,753.00000,-200.00000,553.00000,136.00000,417.00000,417.00000,,390.00000,1293.00000,753.00000,629.20000,629.20000,0.62000,0.62000
2017-03-31,3384.00000,863.00000,2521.00000,784.00000,-189.00000,1442.00000,1079.00000,-130.00000,949.00000,275.00000,674.00000,674.00000,,632.00000,1627.00000,1079.00000,628.10000,628.10000,1.01000,1.01000
2016-12-31,3086.00000,741.00000,2345.00000,1146.00000,-112.00000,1705.00000,640.00000,-55.00000,585.00000,94.00000,491.00000,491.00000,,457.00000,1164.00000,640.00000,616.40000,617.10000,0.73000,0.73000
2016-09-30,3132.00000,677.00000,2455.00000,765.00000,-145.00000,1310.00000,1145.00000,-187.00000,958.00000,230.00000,728.00000,728.00000,,690.00000,1617.00000,1145.00000,625.90000,626.00000,1.10000,1.10000
2016-06-30,2598.00000,652.00000,1946.00000,665.00000,-139.00000,1165.00000,781.00000,-167.00000,614.00000,152.00000,462.00000,462.00000,,452.00000,1210.00000,781.00000,615.60000,617.00000,0.73000,0.73000
2016-03-31,2921.00000,821.00000,2100.00000,703.00000,-164.00000,1218.00000,882.00000,-172.00000,710.00000,179.00000,531.00000,531.00000,,524.00000,1306.00000,882.00000,596.60000,598.20000,0.88000,0.88000
2015-12-31,2556.00000,721.00000,1835.00000,720.00000,-119.00000,1197.00000,638.00000,-161.00000,477.00000,111.00000,366.00000,366.00000,,357.00000,1057.00000,638.00000,592.40000,593.70000,0.60000,0.59000
2015-09-30,2971.00000,796.00000,2175.00000,564.00000,-133.00000,1052.00000,1123.00000,-219.00000,904.00000,305.00000,599.00000,599.00000,,593.00000,1551.00000,1123.00000,594.60000,595.50000,1.00000,1.00000
2015-06-30,2747.00000,792.00000,1955.00000,709.00000,-134.00000,1182.00000,773.00000,-165.00000,608.00000,190.00000,418.00000,418.00000,,413.00000,1181.00000,773.00000,591.50000,592.50000,0.70000,0.70000
2015-03-31,3409.00000,1297.00000,2112.00000,602.00000,-165.00000,1110.00000,1002.00000,-163.00000,839.00000,299.00000,540.00000,540.00000,,536.00000,1416.00000,1002.00000,587.90000,589.90000,0.91000,0.91000
2014-12-31,2943.00000,1072.00000,1871.00000,793.00000,-118.00000,1233.00000,638.00000,-414.00000,224.00000,-25.00000,249.00000,249.00000,,243.00000,1027.00000,638.00000,582.70000,584.50000,0.42000,0.42000
2014-09-30,3050.00000,1038.00000,2012.00000,614.00000,-123.00000,1091.00000,921.00000,-162.00000,759.00000,228.00000,531.00000,531.00000,,529.00000,1344.00000,921.00000,583.10000,584.60000,0.91000,0.90000
2014-06-30,2813.00000,1044.00000,1769.00000,933.00000,-134.00000,1375.00000,394.00000,-170.00000,224.00000,63.00000,161.00000,161.00000,,159.00000,764.00000,394.00000,581.90000,583.90000,0.27000,0.27000
2014-03-31,3630.00000,1962.00000,1668.00000,425.00000,-167.00000,900.00000,768.00000,-197.00000,571.00000,186.00000,385.00000,385.00000,,379.00000,1146.00000,768.00000,581.60000,582.90000,0.65000,0.65000
2013-12-31,3185.00000,1378.00000,1807.00000,583.00000,-121.00000,1003.00000,804.00000,-186.00000,618.00000,183.00000,435.00000,435.00000,,431.00000,1090.00000,804.00000,578.70000,579.50000,0.74000,0.74000
2013-09-30,3432.00000,1430.00000,2002.00000,525.00000,-134.00000,968.00000,1034.00000,-131.00000,903.00000,305.00000,598.00000,598.00000,-23.00000,569.00000,1409.00000,1034.00000,579.40000,580.10000,0.98000,0.98000
2013-06-30,2980.00000,1260.00000,1720.00000,728.00000,-141.00000,1172.00000,548.00000,-154.00000,394.00000,116.00000,278.00000,278.00000,-70.00000,202.00000,911.00000,548.00000,578.10000,578.90000,0.35000,0.35000
