,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,883.61000,,883.61000,424.34700,-0.20000,,369.27000,-71.83100,297.43900,72.12000,225.31900,225.31900,225.31900,,369.27000,73.48400,74.24600,3.07000,3.03000
2022-09-30,893.00000,,893.00000,426.61400,-0.00300,,389.17000,-49.27200,339.89800,91.01300,248.88500,248.88500,248.88500,468.20100,389.17000,74.46100,75.55800,3.34000,3.29000
2022-06-30,861.27800,,861.27800,412.35800,0.03400,,370.48000,-26.82700,343.65300,81.48200,262.17100,262.17100,262.17100,451.11700,370.48000,76.76900,78.23900,3.42000,3.35000
2022-03-31,789.24100,,789.24100,394.60500,-0.11300,,317.72100,-23.05100,294.67000,76.71800,217.95200,217.95200,217.95200,396.49100,317.72100,77.73700,79.28600,2.80000,2.75000
2021-12-31,802.25510,,802.25510,387.81500,0.86500,,340.29220,-37.80500,302.48700,77.48300,225.00390,225.00390,225.00400,417.23220,340.29220,82.06000,84.06100,2.80000,2.74000
2021-09-30,755.47700,,755.47700,342.55300,,,338.68700,-30.56500,308.12200,74.11500,234.00700,234.00700,234.00700,414.57900,338.68700,81.83600,83.71600,2.86000,2.80000
2021-06-30,667.38100,,667.38100,300.52700,-0.02400,,297.61200,-35.09300,262.51900,66.27200,196.24700,196.24700,196.24700,368.60700,297.61200,83.14100,85.29500,2.36000,2.30000
2021-03-31,608.62300,,608.62300,276.87200,-0.05700,,265.96500,-30.28500,235.68000,51.44100,184.23900,184.23900,184.23900,333.16500,265.96500,83.47500,85.76400,2.21000,2.15000
2020-12-31,617.33300,,617.33300,260.21220,1.50300,,293.93890,-30.75100,263.18800,53.33700,209.85100,209.85100,209.85100,360.08090,293.93890,84.00500,86.71900,2.50000,2.43000
2020-09-30,585.28300,,585.28300,257.48600,0.21400,,264.53200,-29.12200,235.41000,46.59300,188.81700,188.81700,188.81700,330.15300,264.53200,83.71900,86.27300,2.26000,2.19000
2020-06-30,525.14600,,525.14600,250.40300,0.23000,,212.81100,-1.18300,211.62800,53.14000,158.48800,158.48800,158.48800,276.50500,212.81100,83.89500,86.57000,1.89000,1.83000
2020-03-31,661.09300,,661.09300,395.67200,0.03800,,200.98300,-28.68400,172.29900,25.23900,147.06000,147.06000,147.06000,266.81300,200.98300,84.90200,88.20500,1.73000,1.67000
2019-12-31,698.88090,,698.88090,307.57200,-2.00300,,320.79610,-22.23500,298.56100,63.05100,235.51000,235.51000,235.51000,390.67110,320.79610,86.40100,90.07000,2.72000,2.62000
2019-09-30,681.04800,,681.04800,284.85600,0.29600,,329.14100,-36.38400,292.75700,66.95200,225.80500,225.80500,225.80500,397.80100,329.14100,86.66200,90.52200,2.61000,2.49000
2019-06-30,647.09400,,647.09400,279.09800,0.22900,,297.31700,-40.05700,257.26000,-4.39100,261.65100,261.65100,261.65100,369.44800,297.31700,86.36000,90.13100,3.03000,2.90000
2019-03-31,621.82500,,621.82500,271.15900,0.95500,,284.17600,-54.93500,229.24100,57.13400,172.10700,172.10700,172.10700,352.82600,284.17600,85.94100,89.24400,2.00000,1.93000
2018-12-31,643.42100,,643.42100,282.58890,-8.86400,,284.73810,112.32500,397.06300,95.06300,302.00010,302.00010,301.99990,353.27610,284.73810,88.75000,92.15100,3.43000,3.31000
2018-09-30,619.58600,,619.58600,271.26400,0.03500,,281.09000,-43.52200,237.56800,79.87400,157.69400,157.69400,157.69400,349.71300,281.09000,88.45600,92.08100,1.78000,1.71000
2018-06-30,584.98500,,584.98500,251.64100,0.04900,,264.78300,-33.60800,231.17500,54.32300,176.85200,176.85200,176.85200,334.73200,264.78300,89.16900,92.70200,1.98000,1.91000
2018-03-31,585.50000,,585.50000,253.96600,0.05500,,260.08700,-30.76800,229.31900,54.38200,174.93700,174.93700,174.93700,332.92800,260.08700,89.76500,93.25000,1.95000,1.88000
2017-12-31,609.99110,30.44300,579.54810,273.64590,,339.53610,240.01200,-31.68100,208.33100,-74.36600,282.69700,282.69700,282.69700,307.38200,240.01200,91.12900,93.59400,3.13000,3.03000
2017-09-30,577.87700,27.68700,550.19000,248.39700,,317.55300,232.63700,94.86500,327.50200,124.67900,202.82300,202.82300,202.82300,303.40400,232.63700,90.75100,93.00100,2.23000,2.18000
2017-06-30,541.23700,30.61900,510.61800,229.86600,,294.57500,216.04300,-25.65400,190.38900,59.40200,130.98700,130.98700,130.98700,282.63900,216.04300,92.01300,94.22300,1.42000,1.39000
2017-03-31,520.43300,24.38400,496.04900,236.11500,,300.98100,195.06800,-27.70000,167.36800,43.67500,123.69300,123.69300,123.69300,261.84700,195.06800,92.10800,94.56000,1.34000,1.31000
