,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1870.84500,970.70000,900.14480,607.41600,-10.52900,617.94500,282.20010,-104.49000,177.71000,48.80700,128.90300,128.90300,,128.76290,724.15920,282.20020,91.56900,91.82800,1.39000,1.38000
2022-09-30,1840.65900,934.66900,905.99010,568.57200,-4.25900,572.83100,333.15910,-86.81400,246.34500,34.60600,211.73900,211.73900,,211.80700,767.88400,333.15910,91.89600,92.13500,2.30000,2.30000
2022-06-30,1817.15400,930.25700,886.89700,564.07500,-4.96900,569.04400,317.85300,-92.97600,224.87700,8.63500,216.24200,216.24200,,216.32200,755.65910,317.85300,91.03600,91.26200,2.38000,2.37000
2022-03-31,1734.44700,915.87500,818.57200,545.19800,-6.05800,551.25600,267.31600,-86.87900,180.43700,32.74400,147.69300,147.69300,,147.45300,706.86000,267.31600,90.77100,91.16200,1.62000,1.62000
2021-12-31,1706.37800,910.43500,795.94340,533.50900,-12.70900,546.21800,249.72520,-84.68500,165.04000,41.89900,123.14100,123.14100,,123.27400,680.20130,249.72510,89.77200,90.40900,1.37000,1.35000
2021-09-30,1675.17600,885.65000,789.52600,517.62200,10.21700,507.40500,282.12110,-76.87100,205.25000,53.22400,152.02600,152.02600,,152.21600,705.44200,282.12110,89.85800,90.46700,1.69000,1.68000
2021-06-30,1657.91900,865.12000,792.79900,507.61500,-6.53000,514.14500,278.65390,-228.69400,49.96000,-18.52700,68.48700,68.48700,,68.33900,699.32500,278.65390,89.64800,90.10400,0.76000,0.76000
2021-03-31,1596.06400,811.21700,784.84700,484.28300,-2.90200,487.18500,297.66200,-108.96000,188.70200,32.62800,156.07400,156.07400,,156.36200,696.61900,297.66200,89.33000,89.84200,1.75000,1.74000
2020-12-31,1564.11500,830.73510,733.37960,480.19890,-24.57500,504.77390,228.60610,-136.36600,92.24000,41.30400,50.93600,50.93600,,50.99400,610.77610,228.60630,87.70000,88.41000,0.55000,0.54000
2020-09-30,1519.76700,767.97900,751.78800,452.07700,-11.36100,463.43800,288.35000,-191.61600,96.73400,29.90300,66.83100,66.83100,,66.68700,652.92190,288.35000,88.80600,89.51900,0.75000,0.74000
2020-06-30,1470.12100,739.34400,730.77700,435.01400,-13.27500,448.28900,282.48790,-104.38500,178.10300,44.75300,133.35000,133.35000,,133.30400,635.52500,282.48790,87.30300,87.90100,1.53000,1.52000
2020-03-31,1444.54200,736.28200,708.26000,442.04700,-12.72900,454.77600,253.48400,-104.33600,149.14800,30.19100,118.95700,118.95700,,118.79200,592.81300,253.48400,85.55100,86.14400,1.39000,1.38000
2019-12-31,1417.13500,725.63620,691.49880,406.06000,19.29900,378.52480,312.97360,-150.50700,162.46700,37.63200,124.83500,124.83500,,124.99500,647.13060,312.97360,84.14000,84.67900,1.47000,1.45000
2019-09-30,1396.81000,704.33900,692.47110,403.38600,-0.72600,407.10300,285.36820,-106.73000,178.63800,57.82700,120.81100,120.81100,,120.85000,610.45510,285.36820,85.01200,85.57100,1.42000,1.41000
2019-06-30,1384.97700,698.17900,686.79800,391.85700,-0.38600,395.01700,291.78100,-100.60500,191.17600,47.32400,143.85200,143.85200,,143.52700,614.24300,291.78100,84.39900,84.76700,1.70000,1.69000
2019-03-31,1363.21800,682.03000,681.18800,384.76100,-14.44800,401.68000,279.50810,-119.19200,160.31600,42.56900,117.74700,117.74700,,118.07800,595.68100,279.50810,81.81400,82.09000,1.44000,1.44000
