,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,8695.00000,5620.00000,3075.00000,2131.00000,-74.00000,2241.00000,834.00000,-62.00000,772.00000,270.00000,502.00000,584.00000,,583.00000,1122.00000,834.00000,1378.00000,1385.00000,0.42000,0.42000
2022-09-30,7763.00000,5150.00000,2613.00000,1884.00000,-18.00000,1934.00000,679.00000,-41.00000,638.00000,184.00000,454.00000,533.00000,,532.00000,950.00000,679.00000,1372.00000,1379.00000,0.39000,0.39000
2022-06-30,7274.00000,4633.00000,2641.00000,1676.00000,-6.00000,1714.00000,927.00000,-68.00000,859.00000,201.00000,658.00000,748.00000,,747.00000,1200.00000,927.00000,1382.00000,1389.00000,0.54000,0.54000
2022-03-31,7764.00000,4781.00000,2983.00000,1693.00000,-164.00000,1889.00000,1094.00000,-135.00000,959.00000,210.00000,749.00000,861.00000,,855.00000,1369.00000,1094.00000,1389.00000,1398.00000,0.62000,0.61000
2021-12-31,7658.00000,4825.00000,2833.00000,1670.00000,65.00000,1629.00000,1204.00000,-61.00000,1143.00000,238.00000,905.00000,1005.00000,,1003.00000,1480.00000,1204.00000,1403.00000,1413.00000,0.71000,0.71000
2021-09-30,7182.00000,4358.00000,2824.00000,1436.00000,-62.00000,1530.00000,1294.00000,-45.00000,1249.00000,342.00000,907.00000,1262.00000,,1258.00000,1567.00000,1294.00000,1399.00000,1408.00000,0.90000,0.89000
2021-06-30,6642.00000,4011.00000,2631.00000,1593.00000,-134.00000,1759.00000,872.00000,-4.00000,868.00000,398.00000,470.00000,1079.00000,,1078.00000,1152.00000,872.00000,1407.00000,1416.00000,0.77000,0.76000
2021-03-31,7238.00000,4272.00000,2966.00000,1564.00000,-81.00000,1683.00000,1283.00000,-174.00000,1109.00000,212.00000,897.00000,968.00000,,961.00000,1567.00000,1283.00000,1412.00000,1422.00000,0.68000,0.68000
2020-12-31,7298.00000,4426.00000,2872.00000,1624.00000,-48.00000,1723.00000,1149.00000,-208.00000,941.00000,344.00000,597.00000,1159.00000,,1156.00000,1452.00000,1149.00000,1431.00000,1441.00000,0.81000,0.80000
2020-09-30,6665.00000,3873.00000,2792.00000,1484.00000,-123.00000,1657.00000,1135.00000,-51.00000,1084.00000,391.00000,693.00000,1122.00000,,1119.00000,1420.00000,1135.00000,1432.00000,1442.00000,0.78000,0.78000
2020-06-30,5911.00000,3580.00000,2331.00000,1453.00000,-115.00000,1618.00000,713.00000,-54.00000,659.00000,341.00000,318.00000,545.00000,,544.00000,985.00000,713.00000,1431.00000,1439.00000,0.38000,0.38000
2020-03-31,6707.00000,4256.00000,2451.00000,1537.00000,-15.00000,1595.00000,856.00000,-157.00000,699.00000,148.00000,551.00000,743.00000,,736.00000,1112.00000,856.00000,1434.00000,1445.00000,0.51000,0.51000
2019-12-31,6913.00000,4154.00000,2759.00000,1750.00000,-59.00000,1853.00000,906.00000,-52.00000,854.00000,230.00000,624.00000,789.00000,,786.00000,1176.00000,903.00000,1445.00000,1458.00000,0.54000,0.53000
2019-09-30,6355.00000,3839.00000,2516.00000,1466.00000,-134.00000,1640.00000,876.00000,-192.00000,684.00000,-633.00000,1317.00000,1431.00000,,1426.00000,1139.00000,879.00000,1445.00000,1458.00000,0.99000,0.98000
2019-06-30,6062.00000,3593.00000,2469.00000,1427.00000,-15.00000,1444.00000,1025.00000,-89.00000,936.00000,216.00000,720.00000,804.00000,,803.00000,1284.00000,1025.00000,1445.00000,1458.00000,0.56000,0.55000
2019-03-31,6538.00000,3945.00000,2593.00000,1493.00000,-20.00000,1557.00000,1036.00000,-63.00000,973.00000,189.00000,784.00000,920.00000,,914.00000,1294.00000,1036.00000,1449.00000,1461.00000,0.63000,0.63000
2018-12-31,6773.00000,4224.00000,2549.00000,1536.00000,-99.00000,1679.00000,870.00000,-103.00000,767.00000,111.00000,656.00000,762.00000,,759.00000,1068.00000,870.00000,1472.00000,1486.00000,0.52000,0.51000
