,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4073.90100,2854.30000,1219.60100,638.99980,,639.00100,580.60030,-58.10000,522.50010,73.50000,449.00020,448.99990,-5.00000,439.10000,663.20030,580.59990,232.60000,234.90000,1.90000,1.88000
2022-09-30,4371.90000,2939.10000,1432.80000,693.30000,,693.30000,739.49980,-74.50000,665.00000,104.70000,560.30000,560.30000,-7.90000,547.90000,823.39980,739.49980,231.90000,234.00000,2.36000,2.34000
2022-06-30,4190.40000,2867.00000,1323.40000,612.80000,,612.80000,710.59990,-57.50000,653.10000,136.60000,516.50000,516.50000,-1.60000,509.30000,790.39980,710.59990,233.80000,235.70000,2.18000,2.16000
2022-03-31,3355.50000,2366.50000,989.00000,600.80000,,600.80000,388.20000,-56.70000,331.50000,61.10000,270.40000,270.40000,-7.00000,260.20000,465.49990,388.20000,234.60000,237.10000,1.11000,1.10000
2021-12-31,3569.30000,2527.80000,1041.50000,605.80000,,605.79900,435.70120,-41.10000,394.59990,65.50000,329.09990,329.09990,-8.00000,317.80000,512.10120,435.70070,238.70000,242.30000,1.34000,1.31000
2021-09-30,3719.80000,2515.60000,1204.20000,620.80000,,620.80000,583.39990,-64.60000,518.80000,96.80000,422.00000,422.00000,-13.30000,405.70000,655.59990,583.39990,238.20000,241.70000,1.70000,1.68000
2021-06-30,3829.70000,2559.00000,1270.70000,619.70000,,619.70000,651.00000,-59.00000,592.00000,122.80000,469.20000,469.20000,-0.20000,464.70000,725.80000,651.00000,239.90000,243.40000,1.94000,1.91000
2021-03-31,3017.60000,2064.40000,953.20020,600.00000,,600.00000,353.20020,-67.90000,285.30000,48.40000,236.90000,236.90000,0.90000,235.20000,429.20020,353.20020,239.40000,243.10000,0.98000,0.97000
2020-12-31,3179.10000,2231.20000,947.90040,559.90000,,559.90000,388.00020,-65.40000,322.60000,72.40000,250.19990,250.20010,-1.00000,244.70000,458.60020,387.99980,240.10000,243.10000,1.01000,1.01000
2020-09-30,3495.50000,2360.80000,1134.70000,567.80000,,567.80000,566.89990,-66.90000,500.00000,89.90000,410.10000,410.10000,-5.50000,400.60000,641.39990,566.89990,240.40000,243.70000,1.67000,1.64000
2020-06-30,3138.80000,2160.50000,978.30000,554.80000,,554.80000,423.50000,-61.70000,361.80000,83.50000,278.30000,278.30000,-36.20000,238.80000,497.70000,423.50000,240.00000,242.30000,1.00000,0.99000
2020-03-31,2641.30000,1898.80000,742.50000,588.10000,,588.10000,154.40010,-50.60000,103.80000,51.00000,52.80000,52.80000,-78.70000,-29.20000,229.40010,154.40010,239.50000,242.30000,-0.12000,-0.12000
