,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,-1945.00000,-39.00000,-1906.00000,-417.00000,174.00000,-909.00000,-997.00000,-10.00000,-1007.00000,-214.00000,-793.00000,-793.00000,,-787.00000,-734.00000,-997.00000,559.00000,561.00000,-1.40000,-1.39000
2022-09-30,5524.00000,101.00000,5423.00000,1224.00000,-513.00000,2649.00000,2774.00000,-1530.00000,1244.00000,186.00000,1058.00000,1058.00000,,1021.00000,3032.00000,2774.00000,559.00000,561.00000,1.83000,1.82000
2022-06-30,1814.00000,35.00000,1779.00000,412.00000,-169.00000,910.00000,869.00000,-130.00000,739.00000,173.00000,566.00000,566.00000,,555.00000,1125.00000,869.00000,558.00000,560.00000,0.99000,0.99000
2022-03-31,1899.00000,34.00000,1865.00000,414.00000,-175.00000,873.00000,992.00000,-160.00000,832.00000,165.00000,667.00000,667.00000,,657.00000,1246.00000,992.00000,561.00000,564.00000,1.17000,1.16000
2021-12-31,-1664.00000,-46.00000,-1618.00000,-409.00000,156.00000,-807.00000,-811.00000,155.00000,-656.00000,-282.00000,-374.00000,-374.00000,,-371.00000,-561.00000,-811.00000,562.00000,565.00000,-0.66000,-0.66000
2021-09-30,5306.00000,124.00000,5182.00000,1256.00000,-495.00000,2613.00000,2569.00000,1020.00000,3589.00000,1049.00000,2540.00000,2540.00000,,2531.00000,2822.00000,2569.00000,563.00000,565.00000,4.50000,4.48000
2021-06-30,1707.00000,37.00000,1670.00000,425.00000,-165.00000,871.00000,799.00000,1133.00000,1932.00000,679.00000,1253.00000,1253.00000,,1252.00000,1050.00000,799.00000,563.00000,565.00000,2.23000,2.22000
2021-03-31,1797.00000,44.00000,1753.00000,405.00000,-162.00000,861.00000,892.00000,-59.00000,833.00000,183.00000,650.00000,650.00000,,646.00000,1147.00000,892.00000,562.00000,565.00000,1.15000,1.14000
2020-12-31,1671.00000,44.00000,1627.00000,392.00000,-161.00000,847.00000,780.00000,-106.00000,674.00000,146.00000,528.00000,528.00000,,526.00000,1037.00000,780.00000,552.00000,555.00000,0.94000,0.94000
2020-09-30,1411.00000,37.00000,1374.00000,341.00000,-131.00000,747.00000,627.00000,-44.00000,583.00000,189.00000,394.00000,394.00000,,390.00000,807.00000,627.00000,548.00000,551.00000,0.71000,0.71000
2020-06-30,1395.00000,34.00000,1361.00000,313.00000,-126.00000,617.00000,744.00000,-71.00000,673.00000,145.00000,528.00000,528.00000,,523.00000,901.00000,744.00000,546.00000,549.00000,0.96000,0.95000
2020-03-31,1559.00000,29.00000,1530.00000,327.00000,-131.00000,648.00000,882.00000,-46.00000,836.00000,178.00000,658.00000,658.00000,,650.00000,1039.00000,882.00000,552.00000,555.00000,1.18000,1.17000
2019-12-31,1298.00000,28.00000,1270.00000,319.00000,-123.00000,648.00000,622.00000,-35.00000,587.00000,134.00000,453.00000,453.00000,,448.00000,811.00000,622.00000,561.00000,565.00000,0.80000,0.79000
2019-09-30,1336.00000,35.00000,1301.00000,294.00000,-126.00000,595.00000,706.00000,-66.00000,640.00000,103.00000,537.00000,537.00000,,529.00000,864.00000,706.00000,559.00000,563.00000,0.95000,0.94000
2019-06-30,1298.00000,29.00000,1269.00000,300.00000,-113.00000,589.00000,680.00000,-52.00000,628.00000,150.00000,478.00000,478.00000,,472.00000,837.00000,680.00000,563.00000,566.00000,0.84000,0.84000
2019-03-31,1270.00000,33.00000,1237.00000,290.00000,-107.00000,572.00000,665.00000,-39.00000,626.00000,134.00000,492.00000,492.00000,,484.00000,823.00000,665.00000,568.00000,570.00000,0.85000,0.85000
2018-12-31,1308.00000,40.00000,1268.00000,304.00000,-112.00000,592.00000,676.00000,62.00000,738.00000,119.00000,619.00000,619.00000,,611.00000,833.00000,676.00000,575.00000,579.00000,1.07000,1.07000
2018-09-30,1200.00000,32.00000,1168.00000,288.00000,-107.00000,566.00000,602.00000,-48.00000,554.00000,89.00000,465.00000,465.00000,,458.00000,750.00000,602.00000,572.00000,576.00000,0.80000,0.79000
2018-06-30,1246.00000,29.00000,1217.00000,280.00000,-108.00000,562.00000,655.00000,-44.00000,611.00000,149.00000,462.00000,462.00000,,455.00000,798.00000,655.00000,578.00000,581.00000,0.79000,0.78000
2018-03-31,1225.00000,30.00000,1195.00000,273.00000,-105.00000,545.00000,650.00000,-33.00000,617.00000,143.00000,474.00000,474.00000,,464.00000,788.00000,650.00000,582.00000,586.00000,0.80000,0.79000
2017-12-31,1146.00000,27.00000,1119.00000,267.00000,-103.00000,527.00000,592.00000,79.00000,671.00000,-568.00000,1239.00000,1239.00000,,1233.00000,723.00000,592.00000,589.00000,594.00000,2.10000,2.07000
2017-09-30,1146.00000,30.00000,1116.00000,272.00000,-99.00000,520.00000,596.00000,-33.00000,563.00000,186.00000,377.00000,377.00000,,371.00000,724.00000,596.00000,588.00000,592.00000,0.63000,0.63000
2017-06-30,1180.00000,32.00000,1148.00000,274.00000,-97.00000,539.00000,609.00000,-42.00000,567.00000,140.00000,427.00000,427.00000,,419.00000,751.00000,609.00000,591.00000,595.00000,0.71000,0.71000
2017-03-31,1166.00000,32.00000,1134.00000,288.00000,-98.00000,552.00000,582.00000,143.00000,725.00000,214.00000,511.00000,511.00000,,503.00000,716.00000,582.00000,594.00000,599.00000,0.85000,0.84000
2016-12-31,1151.00000,36.00000,1115.00000,278.00000,-97.00000,552.00000,563.00000,-19.00000,544.00000,177.00000,367.00000,367.00000,,360.00000,703.00000,563.00000,595.00000,599.00000,0.60000,0.60000
2016-09-30,1078.00000,32.00000,1046.00000,267.00000,-93.00000,572.00000,474.00000,-31.00000,443.00000,93.00000,350.00000,350.00000,,344.00000,655.00000,474.00000,596.00000,600.00000,0.58000,0.57000
2016-06-30,1129.00000,37.00000,1092.00000,266.00000,-92.00000,541.00000,551.00000,-35.00000,516.00000,153.00000,363.00000,363.00000,,357.00000,697.00000,551.00000,595.00000,599.00000,0.60000,0.60000
2016-03-31,1154.00000,32.00000,1122.00000,258.00000,-92.00000,538.00000,584.00000,-44.00000,540.00000,163.00000,377.00000,377.00000,,369.00000,727.00000,584.00000,595.00000,598.00000,0.62000,0.62000
2015-12-31,875.00000,37.00000,838.00000,200.00000,-56.00000,420.00000,418.00000,-27.00000,391.00000,18.00000,373.00000,373.00000,,370.00000,516.00000,418.00000,556.00000,559.00000,0.66400,0.66000
2015-09-30,816.00000,37.00000,779.00000,174.00000,-49.00000,339.00000,440.00000,-17.00000,423.00000,113.00000,310.00000,310.00000,,306.00000,534.00000,440.00000,550.00000,555.00000,0.55400,0.55200
2015-06-30,797.00000,32.00000,765.00000,173.00000,-47.00000,335.00000,430.00000,-32.00000,398.00000,109.00000,289.00000,289.00000,,283.00000,512.00000,430.00000,555.00000,560.00000,0.51000,0.50800
2015-03-31,850.00000,33.00000,817.00000,180.00000,-51.00000,355.00000,462.00000,-21.00000,441.00000,118.00000,323.00000,323.00000,,315.00000,539.00000,462.00000,560.00000,560.00000,0.56200,0.56000
2014-12-31,800.00000,31.00000,769.00000,183.00000,-53.00000,369.00000,400.00000,12.00000,412.00000,118.00000,294.00000,294.00000,,288.00000,476.00000,400.00000,570.00000,573.00000,0.51000,0.50600
2014-09-30,745.00000,47.00000,698.00000,181.00000,-45.00000,368.00000,330.00000,-17.00000,313.00000,90.00000,223.00000,223.00000,-10.00000,206.00000,399.00000,330.00000,570.00000,570.00000,0.36200,0.36000
2014-06-30,750.00000,49.00000,701.00000,191.00000,-43.00000,374.00000,327.00000,-7.00000,320.00000,93.00000,227.00000,227.00000,8.00000,226.00000,394.00000,327.00000,575.00000,580.00000,0.39200,0.39000
2014-03-31,797.00000,54.00000,743.00000,180.00000,-47.00000,352.00000,391.00000,-29.00000,362.00000,101.00000,261.00000,261.00000,13.00000,261.00000,457.00000,391.00000,575.00000,580.00000,0.45600,0.45400
2013-12-31,536.00000,31.00000,505.00000,132.00000,-27.00000,342.00000,163.00000,-260.00000,-97.00000,23.00000,-120.00000,-120.00000,,-176.00000,212.00000,163.00000,390.00000,395.00000,-0.53400,-0.53000
2013-09-30,338.00000,7.00000,331.00000,70.00000,-13.00000,129.00000,202.00000,-9.00000,193.00000,48.00000,145.00000,145.00000,,141.00000,237.00000,202.00000,365.00000,370.00000,0.38800,0.38400
2013-06-30,372.00000,8.00000,364.00000,76.00000,-12.00000,139.00000,225.00000,-8.00000,217.00000,59.00000,158.00000,158.00000,0.00000,154.00000,258.00000,225.00000,365.00000,365.00000,0.42200,0.41800
2013-03-31,352.00000,8.00000,344.00000,75.00000,-11.00000,144.00000,200.00000,-9.00000,191.00000,54.00000,137.00000,137.00000,,135.00000,232.00000,200.00000,365.00000,365.00000,0.37200,0.37000
2012-12-31,323.40600,7.25900,316.14700,64.82400,-11.46500,123.79600,192.35100,-8.64900,183.70200,50.88600,132.81600,132.81600,,129.89600,223.24890,192.35100,365.00000,365.00000,0.35600,0.35200
2012-09-30,323.18700,7.81300,315.37400,69.93400,-11.07300,121.32300,194.05100,-9.39200,184.65900,50.55200,134.10700,134.10700,,131.08200,227.96000,194.05100,363.94500,367.05500,0.36000,0.35800
2012-06-30,351.21300,8.52600,342.68700,74.24200,-11.76000,127.27100,215.41600,-8.85200,206.56400,61.26600,145.29800,145.29800,,143.15700,248.57200,215.41600,363.77500,366.71500,0.39400,0.39000
2012-03-31,365.19400,9.40200,355.79200,79.00000,-11.70200,130.61000,225.18200,-10.10700,215.07500,65.29600,149.77900,149.77900,,147.86500,258.21900,225.18200,363.20500,366.26000,0.40800,0.40400
2011-12-31,326.72400,10.03000,316.69400,70.58500,-12.11400,121.94800,194.74600,-10.77700,183.96900,53.44300,130.52600,130.52600,,127.10000,221.11100,194.74600,365.00000,370.00000,0.35000,0.34400
2011-09-30,340.77800,8.74300,332.03500,72.02200,-12.31600,127.98600,204.04900,-7.99800,196.05100,59.10300,136.94800,136.94800,,132.63100,238.59200,204.04900,365.69500,369.18000,0.36200,0.36000
2011-06-30,325.21800,8.42200,316.79600,70.69300,-12.04500,125.91400,190.88200,-7.19400,183.68800,59.31600,124.37200,124.37200,,121.36500,225.24700,190.88200,367.18500,370.69000,0.33000,0.32800
2011-03-31,334.28000,7.80500,326.47500,70.70000,-11.52500,123.15200,203.32300,-7.03100,196.29200,66.13800,130.15400,130.15400,,128.90400,238.05000,203.32300,367.16500,371.00500,0.35200,0.34800
2010-12-31,285.02290,7.75700,277.26600,22.80900,,118.61500,158.65100,-8.97000,149.68100,47.87200,101.80900,101.80900,,99.13200,193.65700,158.65100,368.12000,372.38000,0.27200,0.26800
2010-09-30,287.14600,8.26200,278.88400,88.56800,,127.32600,151.55800,-4.31700,147.24100,47.32800,99.91300,99.91300,,96.31500,184.75200,151.55800,368.29500,372.21500,0.26200,0.25800
2010-06-30,296.15500,8.02900,288.12600,80.41900,,109.83100,178.29500,-22.47900,155.81600,53.28900,102.52700,102.52700,,101.68800,207.55300,178.29500,369.80000,373.81500,0.27400,0.27200
2010-03-31,281.62000,8.54900,273.07100,80.49700,,109.25600,163.81500,-7.08000,156.73500,53.21700,103.51800,103.51800,,101.16300,193.55200,163.81500,368.38000,372.63500,0.27400,0.27200
2009-12-31,256.55410,9.64900,246.90510,35.56100,,123.03500,123.87010,5.53100,129.40100,46.40900,82.99200,82.99200,,84.25400,154.22010,123.87000,364.92500,370.45000,0.23000,0.22800
2009-09-30,256.26400,9.86600,246.39800,78.54100,,106.40900,139.98900,-2.58300,137.40600,50.52400,86.88200,86.88200,,87.45400,169.37000,139.98900,365.68500,371.02000,0.24000,0.23600
2009-06-30,250.41700,8.81300,241.60400,78.53500,,106.64300,134.96100,-17.13900,117.82200,45.76400,72.05800,72.05800,,72.05800,164.20400,134.96100,364.46000,370.37000,0.19800,0.19400
2009-03-31,231.55300,7.22900,224.32400,77.61200,,110.52500,113.79900,-4.72300,109.07600,36.85400,72.22200,72.22200,,72.22200,141.75200,113.79900,363.35500,368.03000,0.19800,0.19600
