,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1512.93000,728.61600,784.31370,389.96290,,389.96300,394.35060,-0.82500,393.52600,91.85200,301.67400,301.67400,301.67410,409.55160,394.35060,526.77900,533.22100,0.57000,0.57000
2022-09-30,1624.28600,790.56100,833.72500,415.79500,,415.79500,417.93010,2.14900,420.07900,97.69200,322.38700,322.38700,322.38700,433.53810,417.93010,526.79700,533.30000,0.61000,0.60000
2022-06-30,1655.26000,875.39900,779.86100,406.91000,,406.91000,372.95100,-6.78100,366.17000,92.81000,273.36000,273.36000,273.36000,388.78410,372.95100,528.61700,534.81100,0.52000,0.51000
2022-03-31,1518.57400,741.90700,776.66700,377.17800,,377.17800,399.48900,-7.30000,392.18900,97.98600,294.20300,294.20300,294.20300,414.08800,399.48900,529.40500,535.55400,0.56000,0.55000
2021-12-31,1425.04500,657.46330,767.58150,354.70000,,354.69970,412.88150,6.12900,419.01090,97.69700,321.31410,321.31410,321.31410,425.18250,412.88180,528.76300,535.63900,0.61000,0.60000
2021-09-30,1410.55700,621.39900,789.15800,344.69400,,344.69400,444.46400,-2.29000,442.17400,104.96900,337.20500,337.20500,337.20500,456.81900,444.46400,528.99700,535.91500,0.64000,0.63000
2021-06-30,1461.93400,625.09600,836.83800,310.86300,,310.86300,525.97500,0.87200,526.84700,123.08500,403.76200,403.76200,403.76200,538.64900,525.97500,528.65300,535.55700,0.76000,0.75000
2021-03-31,1243.81600,528.88100,714.93510,300.78900,,300.78900,414.14610,-0.75900,413.38700,98.19300,315.19400,315.19400,315.19400,426.97110,414.14610,528.19500,534.98200,0.60000,0.59000
2020-12-31,1196.28300,505.59900,690.68410,288.38400,,288.38400,402.30000,-1.50400,400.79600,-70.94000,471.73590,471.73590,471.73590,413.45100,402.30000,529.63900,534.80700,0.89000,0.88000
2020-09-30,1246.36200,509.83100,736.53110,277.93000,,277.93000,458.60110,-4.56800,454.03300,106.37900,347.65400,347.65400,347.65400,472.42310,458.60110,527.63700,533.26300,0.66000,0.65000
2020-06-30,1093.89600,434.42700,659.46900,252.20500,,252.20500,407.26400,-1.79600,405.46800,94.09900,311.36900,311.36900,311.36900,422.77500,407.26400,526.91100,531.19100,0.59000,0.59000
2020-03-31,1062.09700,424.90100,637.19600,272.20800,,272.20800,364.98800,0.87200,365.86000,87.02500,278.83500,278.83500,278.83500,381.53400,364.98800,536.06100,540.51800,0.52000,0.52000
2019-12-31,1017.20600,406.43800,610.76770,293.72310,,293.72290,317.04470,4.18700,321.23210,66.27800,254.95390,254.95390,254.95400,329.92870,317.04490,542.19100,546.60800,0.47000,0.47000
2019-09-30,1133.57700,460.57500,673.00200,277.55900,,277.55900,395.44300,3.12100,398.56400,99.64100,298.92300,298.92300,298.92300,410.84200,395.44300,544.46900,548.42200,0.55000,0.55000
