,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2017-12-31,3492.00000,1325.00000,2167.00000,55.00000,-430.00000,-1063.00000,1824.00000,343.00000,,343.00000,-431.00000,774.00000,497.00000,,494.00000,1533.00000,457.00000,765.10000,765.90000,0.65000,0.64000
2017-09-30,2999.00000,1357.00000,1642.00000,8.00000,352.00000,-1.00000,1427.00000,215.00000,,215.00000,85.00000,130.00000,190.00000,,189.00000,1321.00000,326.00000,765.50000,766.40000,0.25000,0.25000
2017-06-30,3060.00000,1486.00000,1574.00000,8.00000,352.00000,435.00000,969.00000,605.00000,,605.00000,285.00000,320.00000,507.00000,,505.00000,1711.00000,722.00000,764.90000,765.90000,0.66000,0.66000
2017-03-31,2957.00000,1426.00000,1531.00000,11.00000,272.00000,-81.00000,1366.00000,165.00000,,165.00000,78.00000,87.00000,117.00000,,117.00000,1209.00000,267.00000,764.40000,765.20000,0.15000,0.15000
2016-12-31,2788.00000,1326.00000,1462.00000,17.00000,404.00000,-589.00000,2102.00000,-640.00000,,-640.00000,-333.00000,-307.00000,-268.00000,-4.00000,-272.00000,520.00000,-530.00000,763.80000,763.80000,-0.35000,-0.35000
2016-09-30,2648.00000,1338.00000,1310.00000,9.00000,316.00000,-222.00000,1636.00000,-326.00000,,-326.00000,-30.00000,-296.00000,-238.00000,-3.00000,-241.00000,813.00000,-233.00000,764.00000,764.00000,-0.32000,-0.32000
2016-06-30,2531.00000,1244.00000,1287.00000,27.00000,338.00000,-74.00000,1570.00000,-283.00000,,-283.00000,-96.00000,-187.00000,-136.00000,-3.00000,-139.00000,902.00000,-168.00000,763.60000,763.60000,-0.18000,-0.18000
2016-03-31,2123.00000,1281.00000,842.00000,9.00000,272.00000,-15.00000,1438.00000,-596.00000,,-596.00000,-203.00000,-393.00000,-360.00000,438.00000,78.00000,586.00000,-516.00000,763.40000,763.40000,0.10000,0.10000
2015-12-31,2806.00000,1354.00000,1452.00000,13.00000,320.00000,-6561.00000,8201.00000,-6749.00000,,-6749.00000,-1190.00000,-5559.00000,-5505.00000,327.00000,-5178.00000,-5382.00000,-6658.00000,765.60000,765.60000,-6.76000,-6.76000
2015-09-30,3116.00000,1413.00000,1703.00000,5.00000,292.00000,-3377.00000,4814.00000,-3111.00000,,-3111.00000,-445.00000,-2666.00000,-2606.00000,-3.00000,-2609.00000,-1909.00000,-3032.00000,763.30000,763.30000,-3.42000,-3.42000
2015-06-30,3469.00000,1480.00000,1989.00000,10.00000,347.00000,-88.00000,1543.00000,446.00000,,446.00000,324.00000,122.00000,180.00000,-4.00000,176.00000,1596.00000,480.00000,766.40000,766.60000,0.23000,0.23000
2015-03-31,3089.00000,1557.00000,1532.00000,8.00000,311.00000,-455.00000,1802.00000,-270.00000,,-270.00000,-19.00000,-251.00000,-215.00000,-3.00000,-218.00000,820.00000,-209.00000,769.60000,769.60000,-0.28000,-0.28000
2014-12-31,4307.00000,756.00000,3551.00000,59.00000,402.00000,-5043.00000,7682.00000,-4131.00000,,-4131.00000,-617.00000,-3514.00000,-3426.00000,19.00000,-3407.00000,-2886.00000,-4090.00000,781.10000,781.10000,-4.34000,-4.33000
2014-09-30,4904.00000,1736.00000,3168.00000,28.00000,355.00000,-140.00000,1564.00000,1604.00000,,1604.00000,699.00000,905.00000,998.00000,213.00000,1205.00000,2707.00000,1651.00000,777.40000,777.70000,1.55000,1.55000
2014-06-30,5133.00000,1691.00000,3442.00000,39.00000,429.00000,-90.00000,1555.00000,1887.00000,,1887.00000,809.00000,1078.00000,1161.00000,273.00000,1428.00000,2978.00000,1954.00000,782.60000,782.90000,1.83000,1.82000
2014-03-31,4968.00000,2620.00000,2348.00000,24.00000,317.00000,-151.00000,484.00000,1864.00000,,1864.00000,794.00000,1070.00000,1137.00000,255.00000,1390.00000,2893.00000,1916.00000,791.30000,791.70000,1.75000,1.75000
2013-12-31,1887.00000,-3034.00000,4921.00000,-56.00000,197.00000,427.00000,3938.00000,983.00000,,983.00000,432.00000,551.00000,658.00000,985.00000,1630.00000,1347.00000,1040.00000,804.10000,804.60000,2.05000,2.04000
2013-09-30,6449.00000,3214.00000,3235.00000,68.00000,459.00000,-186.00000,716.00000,2519.00000,,2519.00000,1037.00000,1482.00000,1588.00000,-5.00000,1583.00000,3908.00000,2574.00000,805.10000,805.70000,1.96000,1.96000
2013-06-30,5962.00000,3180.00000,2782.00000,78.00000,495.00000,-65.00000,640.00000,2142.00000,,2142.00000,901.00000,1241.00000,1327.00000,-5.00000,1322.00000,3503.00000,2200.00000,804.90000,805.40000,1.64000,1.64000
2013-03-31,5872.00000,3137.00000,2735.00000,50.00000,393.00000,-186.00000,628.00000,2107.00000,,2107.00000,844.00000,1263.00000,1359.00000,-4.00000,1355.00000,3435.00000,2176.00000,804.70000,805.20000,1.68000,1.68000
2012-12-31,2099.00000,-2656.00000,4755.00000,-66.00000,203.00000,,3833.00000,922.00000,-1644.00000,-722.00000,-210.00000,-512.00000,-442.00000,778.00000,344.00000,1328.00000,1063.00000,809.30000,810.00000,0.42000,0.42000
2012-09-30,5965.00000,3176.00000,2789.00000,69.00000,394.00000,-172.00000,609.00000,2180.00000,-36.00000,2144.00000,855.00000,1289.00000,1379.00000,-4.00000,1372.00000,3354.00000,2206.00000,809.70000,810.40000,1.69000,1.69000
2012-06-30,5768.00000,3060.00000,2708.00000,96.00000,335.00000,-167.00000,602.00000,2106.00000,,2106.00000,875.00000,1231.00000,1332.00000,-4.00000,1326.00000,3245.00000,2158.00000,810.30000,811.00000,1.64000,1.64000
2012-03-31,6268.00000,2950.00000,3318.00000,98.00000,434.00000,-174.00000,691.00000,2627.00000,-30.00000,2597.00000,1139.00000,1458.00000,1560.00000,-1.00000,1556.00000,3727.00000,2642.00000,810.50000,811.30000,1.92000,1.92000
2011-12-31,6034.00000,-740.00000,6774.00000,73.00000,452.00000,-162.00000,4265.00000,2509.00000,,2509.00000,949.00000,1560.00000,1641.00000,-7.00000,1633.00000,3522.00000,2584.00000,812.10000,812.90000,2.02000,2.02000
2011-09-30,6006.00000,2879.00000,3127.00000,39.00000,242.00000,-152.00000,388.00000,2739.00000,,2739.00000,1087.00000,1652.00000,1775.00000,-4.00000,1767.00000,3758.00000,2834.00000,812.50000,813.20000,2.17000,2.17000
2011-06-30,6173.00000,2720.00000,3453.00000,62.00000,388.00000,-162.00000,604.00000,2849.00000,,2849.00000,1111.00000,1738.00000,1819.00000,-2.00000,1814.00000,3750.00000,2911.00000,812.50000,813.30000,2.23000,2.23000
2011-03-31,5726.00000,2526.00000,3200.00000,84.00000,441.00000,-129.00000,838.00000,2362.00000,,2362.00000,1054.00000,1308.00000,1405.00000,144.00000,1546.00000,3498.00000,2608.00000,812.60000,813.40000,1.90000,1.90000
2010-12-31,5063.00000,-776.00000,5839.00000,54.00000,488.00000,-129.00000,3824.00000,2015.00000,,1740.00000,618.00000,1122.00000,1206.00000,20.00000,1206.00000,2863.00000,2063.00000,812.50000,813.80000,1.49000,1.48000
2010-09-30,4763.00000,2323.00000,2440.00000,83.00000,277.00000,-104.00000,462.00000,1978.00000,,1978.00000,822.00000,1156.00000,1225.00000,-12.00000,1191.00000,2822.00000,2030.00000,812.70000,813.90000,1.46000,1.46000
2010-06-30,4603.00000,2292.00000,2311.00000,69.00000,282.00000,-131.00000,472.00000,1839.00000,,1839.00000,809.00000,1030.00000,1089.00000,-14.00000,1063.00000,2707.00000,1909.00000,812.60000,813.80000,1.31000,1.31000
2010-03-31,4616.00000,2273.00000,2343.00000,56.00000,349.00000,-120.00000,541.00000,1802.00000,,1802.00000,746.00000,1056.00000,1121.00000,-33.00000,1064.00000,2623.00000,1860.00000,812.10000,813.50000,1.31000,1.31000
2009-12-31,3950.00000,-1148.00000,5098.00000,86.00000,309.00000,-92.00000,3170.00000,1928.00000,,1928.00000,818.00000,1110.00000,1183.00000,-229.00000,938.00000,2390.00000,2000.00000,811.30000,813.80000,1.16000,1.15000
2009-09-30,4104.00000,2130.00000,1974.00000,56.00000,359.00000,-115.00000,548.00000,1426.00000,,1426.00000,549.00000,877.00000,943.00000,-2.00000,927.00000,2257.00000,1488.00000,811.80000,814.40000,1.14000,1.14000
2009-06-30,3687.00000,2059.00000,1628.00000,54.00000,362.00000,-103.00000,523.00000,1105.00000,,1105.00000,455.00000,650.00000,696.00000,-2.00000,682.00000,1907.00000,1165.00000,811.00000,814.00000,0.84000,0.84000
2009-03-31,3073.00000,2064.00000,1009.00000,58.00000,270.00000,-105.00000,430.00000,579.00000,,579.00000,241.00000,338.00000,380.00000,-3.00000,368.00000,1422.00000,636.00000,810.70000,813.30000,0.45000,0.45000
