,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3446.98000,381.93600,3065.04400,1701.08300,-919.67300,2803.66000,261.38380,-39.04900,222.33500,51.96600,170.36900,170.36900,174.66400,,261.38380,71.16500,71.79200,2.45000,2.43000
2022-09-30,3336.02700,366.33700,2969.69000,1677.43100,-837.24100,2693.81000,275.88010,-41.66800,234.21200,57.40100,176.81100,176.81100,182.63500,421.75410,275.88010,72.59500,73.06000,2.52000,2.50000
2022-06-30,3323.40700,354.99300,2968.41400,1691.47200,-867.88500,2734.98000,233.43410,-23.70400,209.73000,50.94900,158.78100,158.78100,163.89800,377.28410,233.43410,73.68200,74.43500,2.22000,2.20000
2022-03-31,3292.95600,371.07300,2921.88300,1692.27000,-820.93400,2689.02600,232.85690,-32.87400,199.98300,48.96200,151.02100,151.02100,153.66400,376.64090,232.85690,75.03000,76.04100,2.05000,2.02000
2021-12-31,3275.25100,374.15710,2901.09400,1621.78800,-802.27880,2587.44490,313.64920,-6.90100,306.74800,72.83700,233.91090,233.91090,238.67400,447.01220,313.64890,82.51900,83.69200,3.03000,3.00000
2021-09-30,3155.99900,367.83400,2788.16500,1556.44800,-754.07200,2473.35700,314.80790,-27.91800,286.89000,67.51500,219.37500,219.37500,217.95500,449.26990,314.80790,82.26200,83.67300,2.65000,2.60000
2021-06-30,3197.88000,338.03300,2859.84700,1487.93500,-769.81000,2420.87900,438.96780,-12.17000,426.79800,101.52200,325.27600,325.27600,324.36300,572.95280,438.96780,84.22400,85.62400,3.85000,3.79000
2021-03-31,3012.98700,347.11000,2665.87700,1497.77300,-709.70800,2370.20800,295.66920,-22.79200,272.87700,63.80700,209.07000,209.07000,208.53900,427.07220,295.66920,84.78200,85.79600,2.46000,2.43000
2020-12-31,3086.93600,351.32400,2735.61200,1466.07000,-690.55990,2321.65200,413.95970,-11.58100,402.37800,94.64400,307.73400,307.73400,307.71400,547.88980,413.95970,85.06100,85.58700,3.61000,3.58000
2020-09-30,2912.54100,335.40900,2577.13200,1406.34800,-666.66500,2227.46200,349.66990,-26.40600,323.26400,79.17200,244.09200,244.09200,240.48900,475.63090,349.66990,84.67200,85.24700,2.84000,2.82000
2020-06-30,2729.75400,283.57200,2446.18200,1308.01000,-625.74700,2088.15100,358.03080,-22.37300,335.65800,79.15400,256.50400,256.50400,251.10500,484.23880,358.03080,84.63200,85.05900,2.97000,2.95000
2020-03-31,2829.66700,317.82700,2511.84000,1432.66900,-689.79000,2275.14600,236.69410,-45.91100,190.78300,46.32300,144.46000,144.46000,141.66400,361.08810,236.69410,86.21200,86.45500,1.64000,1.64000
2019-12-31,2896.24700,324.08990,2572.15700,1431.64000,-644.39280,2231.17810,340.97900,-19.82100,321.15800,73.14800,248.01000,248.01000,244.56200,468.63500,340.97920,88.76200,89.04000,2.82000,2.80000
2019-09-30,2822.45300,313.93600,2508.51700,1408.22600,-762.17400,2319.58800,188.92900,-50.85400,138.07500,37.20500,100.87000,100.87000,96.94700,310.45700,188.92900,87.95200,88.35500,1.10000,1.10000
2019-06-30,2855.16800,305.85700,2549.31100,1383.48100,-672.56400,2203.74800,345.56300,-34.75500,310.80800,69.54300,241.26500,241.26500,237.66400,466.73100,345.56300,89.13600,89.23500,2.67000,2.66000
2019-03-31,2804.39100,307.46300,2496.92800,1365.54600,-644.78000,2156.49100,340.43700,-44.14100,296.29600,58.89800,237.39800,237.39800,233.65300,460.47700,340.43700,90.77600,90.96700,2.57000,2.57000
2018-12-31,2754.49600,300.79110,2453.70500,1331.70400,-717.94200,2193.88390,259.82150,-52.37200,207.45000,43.82800,163.62210,163.62210,157.69300,377.89550,259.82150,93.27600,93.75000,1.73000,1.72000
2018-09-30,2648.91300,285.20100,2363.71200,1316.71000,-651.44200,2106.54800,257.16410,-28.09700,229.06700,54.18600,174.88100,174.88100,171.42900,369.45010,257.16410,92.84900,93.33000,1.85000,1.84000
2018-06-30,2681.35300,289.73300,2391.62000,1305.97400,-624.48400,2067.15800,324.46190,-22.69200,301.77000,71.05900,230.71100,230.71100,225.66000,434.04390,324.46190,93.84200,94.28100,2.40000,2.39000
2018-03-31,2687.51600,292.92900,2394.58700,1300.14800,-620.81900,2060.77300,333.81420,-37.57600,296.23800,67.56900,228.66900,228.66900,223.83200,446.94820,333.81420,94.22600,94.68300,2.37000,2.36000
