,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-09-30,722.25000,316.27000,405.98000,116.44900,129.91500,246.36400,159.61600,-9.85100,149.76500,24.71100,125.05400,125.05400,125.05400,180.64900,159.61600,188.69200,189.23800,0.66000,0.66000
2016-06-30,811.60900,348.65100,462.95800,114.35500,147.92900,262.28400,200.67400,3.12700,203.80100,42.73700,161.06400,161.06400,161.06400,221.99000,200.67400,188.89200,189.35600,0.85000,0.85000
2016-03-31,624.04000,284.19000,339.85000,108.20400,127.84300,236.04700,103.80300,3.74400,107.54700,19.45500,88.09200,88.09200,88.09200,123.99600,103.80300,189.49700,189.65100,0.46000,0.46000
2015-12-31,781.35600,368.21410,413.14190,106.01200,161.36800,267.37980,145.76210,6.78000,152.54200,20.16000,132.38200,132.38200,132.38200,165.73910,145.76210,190.63100,191.10700,0.69000,0.69000
2015-09-30,679.69000,317.50000,362.19000,105.78900,130.94400,236.73300,125.45700,39.43400,164.89100,45.59200,119.29900,119.29900,119.29900,145.71000,125.45700,190.34200,190.82200,0.63000,0.63000
2015-06-30,773.83000,354.58000,419.25000,109.24000,143.34600,252.58600,166.66400,6.89400,173.55800,35.80500,137.75300,137.75300,137.75300,185.93000,166.66400,191.10100,191.60000,0.72000,0.72000
2015-03-31,585.39400,241.27200,344.12200,106.00200,126.42200,232.42400,111.69800,-35.50200,76.19600,9.40300,66.79300,66.79300,66.79300,130.56200,111.69800,191.76200,192.34100,0.35000,0.35000
2014-12-31,803.30600,372.45900,430.84700,101.55500,153.29300,254.84790,175.99900,23.89700,199.89600,-10.34800,210.24400,210.24400,210.24400,197.44900,175.99890,193.10600,194.16500,1.10000,1.10000
2014-09-30,706.28300,308.03700,398.24600,98.99800,123.74400,222.74200,175.50400,-2.84200,172.66200,319.49600,-146.83400,-146.83400,-146.83400,193.61100,175.50400,192.23900,192.23900,-0.76000,-0.76000
2014-06-30,777.84800,333.36300,444.48500,98.40400,127.32700,225.73100,218.75400,-10.03400,208.72000,26.73700,181.98300,181.98300,181.98300,237.80000,218.75400,193.77100,194.95500,0.94000,0.93000
2014-03-31,583.22100,252.38700,330.83400,96.16400,114.30100,210.46500,120.36900,22.09800,142.46700,23.64900,118.81800,118.81800,118.81800,138.78100,120.36900,195.09000,195.86000,0.61000,0.61000
2013-12-31,759.69420,365.05600,394.63820,92.57500,129.59200,222.16710,172.47100,32.06800,204.53900,40.95300,163.58600,163.58600,163.58600,190.80600,172.47100,195.41100,196.33900,0.84000,0.83000
2013-09-30,643.63700,290.74800,352.88900,88.42700,112.71300,201.14000,151.74900,9.05100,160.80000,-26.86900,187.66900,187.66900,187.66900,172.30000,151.74900,195.32500,196.30000,0.96000,0.96000
2013-06-30,696.56300,312.92300,383.64000,96.23200,117.52200,213.75400,169.88600,36.69900,206.58500,34.09400,172.49100,172.49100,172.49100,188.91400,169.88600,195.57000,196.30000,0.88000,0.88000
2013-03-31,531.95700,255.82400,276.13300,87.68900,108.51800,196.20700,79.92600,1.70800,81.63400,-7.03200,88.66600,88.66600,88.66600,100.81600,79.92600,195.63000,196.45700,0.45000,0.45000
2012-12-31,768.54800,394.69490,373.85310,83.26200,140.83200,224.09430,149.75890,5.15000,154.90900,25.61600,129.29300,129.29300,129.29300,179.00890,149.75890,194.90900,196.21300,0.66000,0.65000
2012-09-30,672.37600,313.32100,359.05500,82.48900,116.50400,198.99300,160.06200,2.56500,162.62700,22.27900,140.34800,140.34800,140.34800,170.21900,160.06200,194.91200,196.16100,0.72000,0.72000
2012-06-30,718.15400,296.34100,421.81300,80.30300,137.50400,217.80700,204.00600,3.43000,207.43600,21.53200,185.90400,185.90400,185.90400,229.66700,204.00600,194.84900,196.26100,0.95000,0.95000
2012-03-31,556.59700,272.83800,283.75900,79.71900,113.70700,193.42600,90.33300,9.22300,99.55600,12.69800,86.85800,86.85800,86.85800,115.73200,90.33300,194.74200,195.67300,0.45000,0.44000
2011-12-31,909.64320,475.85600,433.78710,84.65500,149.04300,233.69800,200.08920,-14.96200,185.12700,19.57100,165.55600,165.55600,165.55600,234.29420,200.08910,194.10500,194.89400,0.86000,0.85000
2011-09-30,666.99300,322.66200,344.33100,72.93600,124.06100,196.99700,147.33400,27.70200,175.03600,24.65500,150.38100,150.38100,150.38100,169.41000,147.33400,194.11200,194.82800,0.77000,0.77000
2011-06-30,674.09900,351.99900,322.10000,70.51500,119.99400,190.50900,131.59100,-4.51900,127.07200,17.59500,109.47700,109.47700,109.47700,147.42300,131.59100,194.05100,194.87500,0.56000,0.56000
2011-03-31,507.83400,269.46000,238.37400,70.47800,93.14300,163.62100,74.75300,22.17300,96.92600,1.44400,95.48200,95.48200,95.48200,97.17500,74.75300,193.92200,194.72000,0.49000,0.49000
2010-12-31,837.71480,457.92190,379.79290,71.92900,123.21600,195.14490,184.64810,-28.22400,156.42400,23.51800,132.90600,132.90600,132.90600,207.07310,184.64800,196.97900,198.00900,0.66000,0.66000
2010-09-30,692.36400,348.34400,344.02000,69.51200,107.87100,177.38300,166.63700,44.27900,210.91600,-68.63600,279.55200,279.55200,279.55200,187.30800,166.63700,194.48200,195.30500,1.44000,1.43000
2010-06-30,728.76500,337.11300,391.65200,73.33700,116.27200,189.60900,202.04300,-37.63400,164.40900,29.59300,134.81600,134.81600,134.81600,231.72100,202.04300,198.94800,200.10200,0.68000,0.67000
2010-03-31,431.06700,200.15800,230.90900,62.48300,85.07800,147.56100,83.34800,-37.82500,45.52300,8.19400,37.32900,37.32900,37.32900,105.22500,83.34800,199.92600,201.09100,0.19000,0.19000
2009-12-31,1059.38300,572.62300,486.76000,71.58400,123.16000,194.74390,292.01610,0.19100,292.20700,13.79900,278.40800,278.40800,278.40800,322.61210,292.01590,200.39500,201.16100,1.39000,1.38000
2009-09-30,781.25400,371.51200,409.74200,55.50700,117.35200,172.85900,236.88310,19.79600,256.67900,41.54600,215.13300,215.13300,215.13300,260.52400,236.88310,200.54600,201.59900,1.07000,1.07000
2009-06-30,669.10400,317.49000,351.61400,56.25300,96.20900,152.46200,199.15200,0.68900,199.84100,37.97000,161.87100,161.87100,161.87100,219.73900,199.15200,200.29600,200.85300,0.81000,0.81000
2009-03-31,436.69900,240.70400,195.99500,55.03400,83.00200,138.03600,57.95900,1.96500,59.92400,11.38600,48.53800,48.53800,48.53800,79.62100,57.95900,200.35200,200.72500,0.24000,0.24000
