,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4481.30000,3512.90000,968.39990,132.90000,-134.90000,267.80000,700.60010,-23.40000,677.20000,206.00000,471.20000,528.50000,523.20000,,700.60010,,343.80000,,1.52000
2022-09-30,5348.50000,3846.50000,1502.00000,124.50000,-222.80000,347.30000,1154.70000,-94.00000,1060.70000,276.60000,784.10000,856.20000,841.70000,1403.50000,1154.70000,344.20000,347.70000,2.45000,2.42000
2022-06-30,5373.10000,3526.80000,1846.30000,108.20000,-63.90000,172.10000,1674.20000,-297.00000,1377.20000,369.30000,1007.90000,1043.80000,1035.90000,1939.20000,1674.20000,359.50000,363.10000,2.88000,2.85000
2022-03-31,3922.30000,2483.20000,1439.10000,132.40000,-50.90000,183.30000,1255.80000,271.60000,1527.40000,372.40000,1155.00000,1185.70000,1182.00000,1502.10000,1255.80000,366.10000,370.10000,3.23000,3.19000
2021-12-31,3841.00000,2692.40000,1148.60100,123.50000,-55.40000,178.89900,969.70120,-83.80000,885.90000,245.50000,640.40010,661.40010,664.79990,1203.00100,969.70070,378.10000,381.60000,1.77000,1.75000
2021-09-30,3418.60000,2554.10000,864.50000,97.70000,-65.20000,162.90000,701.60010,-147.30000,554.30000,176.60000,377.70000,376.50000,371.90000,905.40010,701.60010,379.80000,383.20000,0.98000,0.97000
2021-06-30,2800.70000,2048.40000,752.30000,107.60000,-160.70000,268.30000,484.00000,75.20000,559.20000,115.90000,443.30000,438.80000,437.20000,705.50000,484.00000,379.80000,383.30000,1.15000,1.14000
2021-03-31,2297.10000,1862.20000,434.90010,101.70000,-20.00000,121.70000,313.20020,-87.80000,225.40000,59.70000,165.70000,158.20000,156.70000,539.40020,313.20020,379.20000,382.80000,0.41000,0.41000
2020-12-31,2457.40000,2046.00000,411.39990,110.90000,-5.70000,116.60000,294.79980,64.10000,358.90000,-480.90000,839.80000,828.30000,827.90000,520.59980,294.80030,379.00000,381.30000,2.19000,2.19000
2020-09-30,2381.50000,2026.40000,355.10000,97.60000,-159.00000,256.60000,98.50000,-32.50000,66.00000,38.10000,27.90000,-4.60000,-6.20000,321.10000,98.50000,379.10000,379.10000,-0.02000,-0.02000
