,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,1646.26000,453.47900,1192.78100,615.58890,666.14980,1281.73900,-88.95780,11.03900,-77.91900,47.77800,-125.69700,-125.69700,-125.69700,56.05520,-88.95760,254.81900,254.81900,-0.49000,-0.49000
2022-10-31,1599.10300,435.79300,1163.31000,565.72700,623.90400,1189.63100,-26.32100,4.16300,-22.15800,52.56300,-74.72100,-74.72100,-74.72100,110.36290,-26.32100,255.75300,255.75300,-0.29000,-0.29000
2022-07-31,1535.79800,423.08500,1112.71300,547.83500,598.95600,1146.79100,-34.07800,-32.78900,-66.86700,-2.70900,-64.15800,-64.15800,-64.15800,100.87500,-34.07800,254.35500,254.35500,-0.25000,-0.25000
2022-04-30,1434.65700,402.82100,1031.83600,541.50900,563.17000,1104.67900,-72.84300,-20.16300,-93.00600,9.16700,-102.17300,-102.17300,-102.17300,56.43000,-72.84300,251.74300,251.74300,-0.41000,-0.41000
2022-01-31,1376.14100,389.79700,986.34390,537.73800,549.56800,1087.30600,-100.96240,17.14100,-83.82100,-10.56800,-73.25300,-73.25300,-73.25300,29.72860,-100.96220,247.24900,254.03200,-0.29000,-0.27000
2021-10-31,1327.26300,359.72400,967.53890,455.61500,487.97900,943.59400,23.94500,21.55700,45.50200,2.09000,43.41200,43.41200,43.41200,146.55400,23.94500,248.46800,254.76000,0.17000,0.17000
2021-07-31,1260.36100,345.52100,914.84000,444.25100,471.70900,915.96000,-1.12000,102.98500,101.86500,-3.87100,105.73600,105.73600,105.73600,118.01100,-1.12000,246.94300,260.01600,0.43000,0.41000
2021-04-30,1175.03300,333.05300,841.98000,441.61600,438.67700,880.29300,-38.31300,-9.05100,-47.36400,-0.84200,-46.52200,-46.52200,-46.52200,75.76400,-38.31300,243.73900,243.73900,-0.19000,-0.19000
2021-01-31,1131.68400,313.04390,818.64010,439.09500,452.85590,891.95110,-73.31060,4.73700,-68.57400,3.13300,-71.70700,-71.70700,-71.70700,44.52350,-73.31070,237.01900,237.01900,-0.29000,-0.29000
2020-10-31,1105.96000,295.18100,810.77890,419.96200,404.89400,824.85600,-14.07700,-8.84600,-22.92300,1.41700,-24.34000,-24.34000,-24.34000,100.61700,-14.07700,238.05900,238.05900,-0.10000,-0.10000
2020-07-31,1061.96700,284.27700,777.69010,418.68100,375.76300,794.44400,-16.75390,-11.45300,-28.20700,-0.19100,-28.01600,-28.01600,-28.01600,98.30110,-16.75390,236.00200,236.00200,-0.12000,-0.12000
2020-04-30,1018.38500,305.63000,712.75500,443.48400,413.72800,857.21200,-144.45700,-10.97300,-155.43000,2.93800,-158.36800,-158.36800,-158.36800,-32.04300,-144.45700,232.93900,232.93900,-0.68000,-0.68000
2020-01-31,976.29900,284.77490,691.52410,422.21110,415.41000,837.62110,-146.09700,16.88400,-129.21300,-1.25500,-127.95800,-127.95800,-127.95800,-31.59300,-146.09700,227.18500,227.18500,-0.56000,-0.56000
