,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,11208.00000,2900.00000,8308.00000,2625.00000,4777.00000,189.00000,7213.00000,1095.00000,-316.00000,779.00000,-124.00000,903.00000,903.00000,902.00000,2575.00000,1095.00000,3096.00000,3120.00000,0.29000,0.29000
2022-09-30,10982.00000,2982.00000,8000.00000,2458.00000,4403.00000,106.00000,6755.00000,1245.00000,-323.00000,922.00000,-720.00000,1642.00000,1642.00000,1640.00000,2579.00000,1245.00000,3096.00000,3118.00000,0.53000,0.52500
2022-06-30,10771.00000,2998.00000,7773.00000,2546.00000,4810.00000,122.00000,7234.00000,539.00000,-292.00000,247.00000,-113.00000,360.00000,360.00000,360.00000,1896.00000,539.00000,3098.00000,3120.00000,0.11500,0.11500
2022-03-31,11390.00000,3511.00000,7879.00000,2133.00000,4965.00000,97.00000,7001.00000,878.00000,-325.00000,553.00000,165.00000,388.00000,388.00000,386.00000,2187.00000,878.00000,3096.00000,3122.00000,0.12500,0.12500
2021-12-31,12011.00000,4625.00000,7386.00000,2584.00000,5241.00000,147.00000,7678.00000,-292.00000,-344.00000,-636.00000,-290.00000,-346.00000,-346.00000,-347.00000,1900.00000,-292.00000,2836.00000,2854.00000,-0.21500,-0.21500
2021-09-30,9866.00000,3757.00000,6109.00000,3610.00000,4210.00000,37.00000,7783.00000,-1674.00000,-327.00000,-2001.00000,-350.00000,-1651.00000,-1651.00000,-1652.00000,1114.00000,-1674.00000,2992.00000,2992.00000,-0.55000,-0.55000
2021-06-30,8220.00000,2191.00000,6029.00000,1829.00000,3201.00000,128.00000,4902.00000,1127.00000,-363.00000,764.00000,214.00000,550.00000,550.00000,550.00000,1880.00000,1127.00000,2624.00000,2636.00000,0.21000,0.21000
2021-03-31,7320.00000,1864.00000,5456.00000,1713.00000,3028.00000,1180.00000,3561.00000,1895.00000,-287.00000,1608.00000,46.00000,1562.00000,1562.00000,1561.00000,2692.00000,1895.00000,2624.00000,2638.00000,0.59500,0.59500
2020-12-31,7410.00000,1525.00000,5885.00000,1719.00000,3319.00000,640.00000,4398.00000,1487.00000,-320.00000,1167.00000,162.00000,1005.00000,1005.00000,1012.00000,2284.00000,1487.00000,2624.00000,2626.00000,0.39000,0.39000
2020-09-30,6578.00000,1370.00000,5208.00000,1495.00000,2829.00000,287.00000,4037.00000,1171.00000,-318.00000,853.00000,202.00000,651.00000,651.00000,648.00000,1972.00000,1171.00000,2624.00000,2626.00000,0.24500,0.24500
2020-06-30,6275.00000,984.00000,5291.00000,1389.00000,2739.00000,121.00000,4007.00000,1284.00000,-323.00000,961.00000,223.00000,738.00000,738.00000,756.00000,1994.00000,1284.00000,2624.00000,2626.00000,0.29000,0.29000
2020-03-31,6354.00000,1420.00000,4934.00000,1388.00000,2806.00000,480.00000,3714.00000,1220.00000,-285.00000,935.00000,185.00000,750.00000,750.00000,780.00000,2061.00000,1220.00000,2624.00000,2626.00000,0.29500,0.29500
2019-12-31,6664.00000,1378.00000,5286.00000,2091.00000,3118.00000,500.00000,4709.00000,577.00000,-337.00000,240.00000,-37.00000,277.00000,277.00000,313.00000,2220.00000,577.00000,2602.00000,2602.00000,0.12000,0.12000
2019-09-30,6406.00000,1351.00000,5055.00000,1346.00000,3287.00000,335.00000,4298.00000,757.00000,-348.00000,409.00000,129.00000,280.00000,280.00000,299.00000,1473.00000,757.00000,2624.00000,2624.00000,0.11500,0.11500
2019-06-30,5823.00000,1063.00000,4760.00000,1356.00000,3024.00000,113.00000,4267.00000,493.00000,-352.00000,141.00000,34.00000,107.00000,107.00000,130.00000,1220.00000,493.00000,2622.00000,2624.00000,0.05000,0.05000
2019-03-31,5491.00000,1129.00000,4362.00000,1266.00000,2592.00000,593.00000,3265.00000,1097.00000,-339.00000,758.00000,195.00000,563.00000,563.00000,593.00000,1773.00000,1097.00000,2534.00000,2536.00000,0.23500,0.23500
2018-12-31,6417.00000,1637.00000,4780.00000,2012.00000,2693.00000,1002.00000,3703.00000,1077.00000,-347.00000,730.00000,-279.00000,1009.00000,1009.00000,1034.00000,2739.00000,1077.00000,2534.00000,2534.00000,0.41000,0.41000
2018-09-30,5340.00000,1153.00000,4187.00000,1279.00000,2496.00000,439.00000,3336.00000,851.00000,-374.00000,477.00000,71.00000,406.00000,406.00000,431.00000,1549.00000,851.00000,2534.00000,2534.00000,0.17000,0.17000
2018-06-30,5155.00000,1012.00000,4143.00000,1362.00000,2635.00000,617.00000,3380.00000,763.00000,-351.00000,412.00000,93.00000,319.00000,319.00000,350.00000,1447.00000,763.00000,2534.00000,2534.00000,0.13500,0.13500
2018-03-31,5178.00000,1134.00000,4044.00000,1279.00000,2538.00000,469.00000,3348.00000,696.00000,-322.00000,374.00000,58.00000,316.00000,316.00000,340.00000,1405.00000,696.00000,2532.00000,2534.00000,0.13500,0.13500
2017-12-31,5777.00000,1225.00000,4552.00000,1551.00000,3163.00000,848.00000,3866.00000,686.00000,-279.00000,407.00000,-854.00000,1261.00000,1261.00000,1301.00000,1793.00000,686.00000,2532.00000,2532.00000,0.51300,0.51300
2017-09-30,6232.00000,1249.00000,4983.00000,1404.00000,2573.00000,143.00000,3834.00000,1149.00000,-403.00000,746.00000,97.00000,649.00000,649.00000,686.00000,1804.00000,1149.00000,2532.00000,2532.00000,0.27000,0.27000
2017-06-30,5051.00000,950.00000,4101.00000,1349.00000,2430.00000,603.00000,3176.00000,925.00000,-433.00000,492.00000,46.00000,446.00000,446.00000,477.00000,1541.00000,925.00000,2532.00000,2534.00000,0.19000,0.19000
2017-03-31,5405.00000,894.00000,4511.00000,1453.00000,2377.00000,236.00000,3594.00000,917.00000,-335.00000,582.00000,70.00000,512.00000,512.00000,537.00000,1575.00000,917.00000,2532.00000,2532.00000,0.21200,0.21200
2016-12-31,5585.00000,1160.00000,4425.00000,1543.00000,1469.00000,1120.00000,1892.00000,2533.00000,-350.00000,2183.00000,366.00000,1817.00000,1817.00000,1842.00000,3123.00000,2533.00000,2530.00000,2532.00000,0.73000,0.72500
