,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,13435.00000,8720.00000,4715.00000,1011.00000,-1801.00000,3246.00000,1469.00000,-350.00000,1119.00000,291.00000,828.00000,828.00000,828.00000,1469.00000,1469.00000,638.00000,641.00000,1.31000,1.31000
2022-09-30,13975.00000,9072.00000,4903.00000,1074.00000,-1835.00000,3447.00000,1456.00000,-494.00000,962.00000,267.00000,695.00000,695.00000,695.00000,1456.00000,1456.00000,638.00000,641.00000,1.09000,1.08000
2022-06-30,13824.00000,8587.00000,5237.00000,1054.00000,-2154.00000,3718.00000,1519.00000,-486.00000,1033.00000,298.00000,735.00000,735.00000,735.00000,1519.00000,1519.00000,638.00000,641.00000,1.15000,1.15000
2022-03-31,9348.00000,7037.00000,2311.00000,803.00000,-1790.00000,3094.00000,-783.00000,-417.00000,-1200.00000,-260.00000,-940.00000,-940.00000,-940.00000,-783.00000,-783.00000,637.00000,637.00000,-1.48000,-1.48000
2021-12-31,9469.00000,6297.00000,3172.00000,792.00000,-1588.00000,2909.00000,263.00000,-658.00000,-395.00000,12.00000,-407.00000,-407.00000,-407.00000,263.00000,263.00000,636.00000,641.00000,-0.63000,-0.62000
2021-09-30,9154.00000,6040.00000,3114.00000,761.00000,353.00000,909.00000,2205.00000,-673.00000,1532.00000,320.00000,1212.00000,1212.00000,1212.00000,2205.00000,2205.00000,637.00000,641.00000,1.90000,1.89000
2021-06-30,7126.00000,5411.00000,1715.00000,625.00000,227.00000,899.00000,816.00000,-40.00000,776.00000,124.00000,652.00000,652.00000,652.00000,816.00000,816.00000,637.00000,642.00000,1.02000,1.02000
2021-03-31,4150.00000,4747.00000,-597.00000,511.00000,158.00000,801.00000,-1398.00000,-117.00000,-1515.00000,-338.00000,-1177.00000,-1177.00000,-1177.00000,-1398.00000,-1398.00000,636.00000,636.00000,-1.85000,-1.85000
2020-12-31,3973.00000,3946.00000,27.00000,474.00000,507.00000,885.00000,-858.00000,-249.00000,-1107.00000,-352.00000,-755.00000,-755.00000,-755.00000,-858.00000,-858.00000,636.00000,636.00000,-1.17000,-1.17000
2020-09-30,3062.00000,3672.00000,-610.00000,390.00000,504.00000,5776.00000,-6386.00000,-473.00000,-6859.00000,-1480.00000,-5379.00000,-5379.00000,-5379.00000,-6386.00000,-6386.00000,635.00000,635.00000,-8.47000,-8.47000
2020-06-30,1468.00000,3520.00000,-2052.00000,388.00000,670.00000,2763.00000,-4815.00000,-2199.00000,-7014.00000,-1297.00000,-5717.00000,-5717.00000,-5717.00000,-4815.00000,-4815.00000,635.00000,635.00000,-9.01000,-9.01000
2020-03-31,8592.00000,6597.00000,1995.00000,975.00000,-752.00000,2405.00000,-410.00000,-197.00000,-607.00000,-73.00000,-534.00000,-534.00000,-534.00000,-410.00000,-410.00000,637.00000,637.00000,-0.84000,-0.84000
2019-12-31,11439.00000,8443.00000,2996.00000,167.00000,-808.00000,1597.00000,1399.00000,-1.00000,1398.00000,299.00000,1099.00000,1099.00000,1099.00000,1399.00000,1399.00000,651.00000,653.00000,1.68000,1.69000
2019-09-30,12560.00000,7664.00000,4896.00000,1439.00000,-755.00000,2825.00000,2071.00000,-124.00000,1947.00000,452.00000,1495.00000,1495.00000,1495.00000,2071.00000,2071.00000,646.00000,648.00000,2.32000,2.31000
2019-06-30,12536.00000,7523.00000,5013.00000,1443.00000,-729.00000,2885.00000,2128.00000,-221.00000,1907.00000,464.00000,1443.00000,1443.00000,1443.00000,2128.00000,2128.00000,650.00000,652.00000,2.22000,2.21000
2019-03-31,10472.00000,6737.00000,3735.00000,1320.00000,-780.00000,2715.00000,1020.00000,-74.00000,946.00000,216.00000,730.00000,730.00000,730.00000,1020.00000,1020.00000,665.00000,667.00000,1.10000,1.09000
2018-12-31,10742.00000,7043.00000,3699.00000,1320.00000,-718.00000,2608.00000,1091.00000,254.00000,1345.00000,325.00000,1020.00000,1020.00000,1020.00000,1091.00000,1091.00000,691.00000,694.00000,1.48000,1.47000
2018-09-30,11953.00000,7450.00000,4503.00000,1420.00000,-865.00000,2858.00000,1645.00000,43.00000,1688.00000,366.00000,1322.00000,1322.00000,1322.00000,1645.00000,1645.00000,686.00000,688.00000,1.93000,1.92000
2018-06-30,11775.00000,7202.00000,4573.00000,1374.00000,-932.00000,2889.00000,1684.00000,-298.00000,1386.00000,350.00000,1036.00000,1036.00000,1036.00000,1684.00000,1684.00000,695.00000,697.00000,1.49000,1.49000
2018-03-31,9968.00000,6353.00000,3615.00000,1265.00000,-903.00000,2771.00000,844.00000,-112.00000,732.00000,175.00000,557.00000,557.00000,557.00000,844.00000,844.00000,704.00000,706.00000,0.79000,0.79000
2017-12-31,10229.00000,6249.00000,3980.00000,2573.00000,338.00000,2818.00000,1162.00000,-118.00000,1044.00000,745.00000,299.00000,299.00000,299.00000,1162.00000,1162.00000,720.00000,723.00000,0.43000,0.43000
2017-09-30,11061.00000,6463.00000,4598.00000,1386.00000,-818.00000,2775.00000,1823.00000,-47.00000,1776.00000,617.00000,1159.00000,1159.00000,1159.00000,1823.00000,1823.00000,716.00000,719.00000,1.62000,1.61000
2017-06-30,10747.00000,6206.00000,4541.00000,1305.00000,-723.00000,2559.00000,1982.00000,-151.00000,1831.00000,645.00000,1186.00000,1186.00000,1186.00000,1982.00000,1982.00000,728.00000,731.00000,1.63000,1.62000
2017-03-31,9101.00000,5635.00000,3466.00000,1638.00000,-292.00000,2467.00000,999.00000,-150.00000,849.00000,288.00000,561.00000,561.00000,561.00000,999.00000,999.00000,728.00000,731.00000,0.77000,0.77000
2016-12-31,9269.00000,5765.00000,3504.00000,159.00000,-1825.00000,2440.00000,1064.00000,-395.00000,669.00000,225.00000,444.00000,444.00000,444.00000,1064.00000,1064.00000,751.00000,755.00000,0.63000,0.62000
2016-09-30,10483.00000,5928.00000,4555.00000,2112.00000,,2586.00000,1969.00000,-69.00000,1900.00000,641.00000,1259.00000,1259.00000,1259.00000,1969.00000,1969.00000,740.00000,744.00000,1.70000,1.69000
2016-06-30,10447.00000,5536.00000,4911.00000,1533.00000,-485.00000,2488.00000,2423.00000,-73.00000,2350.00000,804.00000,1546.00000,1546.00000,1546.00000,2423.00000,2423.00000,758.00000,763.00000,2.04000,2.03000
2016-03-31,9251.00000,5338.00000,3913.00000,1394.00000,-493.00000,2373.00000,1540.00000,-106.00000,1434.00000,488.00000,946.00000,946.00000,946.00000,1540.00000,1540.00000,774.00000,780.00000,1.22000,1.21000
