,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,527.96500,198.20800,329.75700,14.74200,,152.97910,176.77790,21.25000,198.02800,-0.45800,198.48600,198.93600,,192.69900,316.88700,176.77790,115.34400,115.58300,1.67000,1.66000
2022-09-30,520.78300,207.68500,313.09800,12.18800,,149.06700,164.03100,-39.92500,124.10600,-1.25600,125.36200,125.70300,,121.38900,302.58300,164.03100,115.36300,115.56800,1.05000,1.05000
2022-06-30,495.04000,197.30700,297.73300,15.58000,,149.72400,148.00900,65.09000,213.09900,-3.05200,216.15100,216.56000,,209.78000,283.92000,148.00900,115.35300,115.55600,1.82000,1.82000
2022-03-31,476.07800,185.95700,290.12100,16.32300,,150.06100,140.06000,-28.30400,111.75600,-1.44200,113.19800,113.57700,,109.88000,275.55600,140.06000,115.25900,115.71800,0.95000,0.95000
2021-12-31,463.57510,182.30800,281.26710,14.12100,,149.61600,131.65110,66.75900,198.41000,7.79000,190.62000,190.91600,,184.71900,268.89810,131.65110,114.71700,115.03900,1.61000,1.60000
2021-09-30,452.57500,186.66900,265.90600,12.67000,,147.28100,118.62500,-29.03300,89.59200,2.80300,86.78900,87.04700,,83.55700,254.85900,118.62500,114.93300,115.22900,0.73000,0.73000
2021-06-30,436.92700,182.51300,254.41400,13.11400,,144.93800,109.47600,116.11900,225.59500,2.04500,223.55000,223.87500,,215.55600,242.89800,109.47600,114.49400,114.81200,1.88000,1.88000
2021-03-31,425.00500,175.40700,249.59800,12.97900,,144.48200,105.11600,-55.58500,49.53100,0.99900,48.53200,48.86400,,46.27100,238.28000,105.11600,114.26300,114.57500,0.40000,0.40000
2020-12-31,423.66100,173.25000,250.41100,11.67700,,141.26210,109.14900,-22.40300,86.74600,0.79500,85.95100,86.29900,,82.42000,240.25400,109.14900,114.18800,114.50000,0.72000,0.71000
2020-09-30,423.19900,182.50500,240.69400,11.36000,,139.03900,101.65500,-39.38200,62.27300,0.66500,61.60800,62.03600,,58.98800,230.79300,101.65500,114.21600,114.46800,0.52000,0.52000
2020-06-30,413.02600,169.20100,243.82500,10.55700,,137.74700,106.07800,-27.46800,78.61000,1.20000,77.41000,77.72800,,74.14000,234.65900,106.07800,114.20400,114.43800,0.65000,0.65000
2020-03-31,418.09800,167.81500,250.28300,13.26400,,139.65200,110.63100,-72.41900,38.21200,0.66700,37.54500,37.95200,,35.72600,238.44500,110.63100,114.11100,114.49400,0.31000,0.31000
2019-12-31,416.81700,163.60300,253.21400,10.88500,,136.31090,116.90310,38.59500,155.49800,0.88200,154.61600,155.06000,,148.66700,243.55510,116.90300,113.85400,114.11300,1.31000,1.31000
2019-09-30,415.63200,173.43800,242.19400,10.22500,,134.90900,107.28500,-24.71300,82.57200,1.49100,81.08100,81.45900,,77.72300,233.46690,107.28500,113.87700,114.13700,0.68000,0.68000
2019-06-30,407.39000,167.59600,239.79400,10.39800,,134.34200,105.45200,-41.06400,64.38800,0.68200,63.70600,64.14100,,60.99500,231.35700,105.45200,113.83800,114.08700,0.53000,0.53000
2019-03-31,401.17800,163.21900,237.95900,12.33700,,135.12600,102.83300,-36.63100,66.20200,0.64100,65.56100,65.95800,,62.73800,227.66200,102.83300,113.72600,113.93300,0.55000,0.55000
2018-12-31,398.14790,158.76800,239.37990,13.13200,,126.17000,113.21000,-49.48400,63.72600,0.78500,62.94100,63.51700,,60.36000,234.31000,113.21000,113.63800,113.83600,0.53000,0.53000
