,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2652.80000,594.80000,2058.00000,1921.60000,,1957.30100,100.69900,,100.70000,29.10000,71.60000,71.60000,,71.60000,170.39900,128.59920,54.37150,54.78250,1.38000,1.37000
2022-09-30,2547.80000,670.50000,1877.30000,1842.50000,,1868.80000,8.50000,,8.50000,1.20000,7.30000,7.30000,,7.30000,79.60000,34.80000,53.71740,54.06660,0.14000,0.14000
2022-06-30,2509.70000,600.00000,1909.70000,1811.70000,-0.90000,1839.80000,69.90020,,69.90000,17.70000,52.20000,52.20000,,52.20000,145.20010,97.10010,54.60730,55.01500,0.96000,0.95000
2022-03-31,2482.70000,494.50000,1988.20000,1790.50000,,1817.40000,170.80000,,170.80000,25.30000,145.50000,145.50000,,145.50000,245.00000,197.70000,55.77940,56.18040,2.61000,2.59000
2021-12-31,2574.90000,520.59980,2054.30000,1876.90000,,1904.00020,150.29980,,150.30000,34.00000,116.30000,116.30000,-3.10000,113.20000,222.99980,177.39960,59.14090,60.12370,2.02000,1.87000
2021-09-30,2637.80000,617.40000,2020.40000,1784.00000,-20.70000,1832.20000,188.20020,,188.20000,37.20000,151.00000,151.00000,728.80000,879.80000,257.60020,215.70020,59.12630,59.47950,14.88000,14.79000
2021-06-30,2542.30000,535.20000,2007.10000,1738.60000,,1767.40000,239.70000,,239.70000,52.60000,187.10000,187.10000,18.90000,205.80000,311.20000,268.49990,60.99060,61.32260,3.38000,3.36000
2021-03-31,2432.60000,528.70000,1903.90000,1682.40000,,1710.80000,193.10010,,193.10000,44.60000,148.50000,148.50000,14.30000,158.30000,262.90010,221.50010,59.19290,61.78340,2.67000,2.64000
2020-12-31,2420.19900,577.90000,1842.30000,4348.90000,,1686.10000,156.20000,,156.20000,38.10000,118.09990,118.10000,19.90000,133.50000,221.10000,182.99990,60.11470,63.17990,2.25000,2.32000
2020-09-30,2376.70000,638.50000,1738.20000,1600.20000,,1625.70000,112.49980,,112.50000,24.50000,88.00000,88.00000,-118.50000,-34.90000,177.49980,137.99980,60.19010,60.42570,-0.58000,-0.58000
2020-06-30,2352.00000,523.60000,1828.40000,1592.40000,,1619.10000,209.30000,,209.30000,44.60000,164.70000,164.70000,13.70000,173.50000,268.20000,236.00000,60.36360,63.34720,2.87000,2.81000
2020-03-31,2448.70000,535.20000,1913.50000,1787.90000,,1813.40000,100.09990,,100.10000,-48.50000,148.60000,148.60000,7.20000,150.00000,158.09990,125.59990,60.60290,63.62690,2.48000,2.43000
2019-12-31,2088.70000,378.80000,1709.90000,1573.00000,,1598.40100,111.49900,-32.50000,79.00000,30.60000,48.40000,48.40000,,122.90000,191.89900,136.89870,61.94300,62.31350,2.02000,2.07000
2019-09-30,2499.30000,705.20000,1794.10000,1634.00000,-31.40000,1697.60000,96.50020,-121.10000,-24.60000,28.60000,-53.20000,-53.20000,,-59.50000,151.60030,128.70020,61.80450,61.80450,-0.96000,-0.96000
2019-06-30,2545.50000,687.00000,1858.50000,1639.50000,,1666.00000,192.50000,-9.20000,183.30000,40.70000,142.60000,142.60000,,139.50000,244.70000,219.00000,62.22210,65.28840,2.24000,2.21000
2019-03-31,2435.60000,614.70000,1820.90000,1577.20000,,1603.70000,217.20020,-0.20000,217.00000,48.40000,168.60000,168.60000,,161.00000,265.60020,243.70020,62.59480,65.77800,2.57000,2.52000
2018-12-31,2317.00000,756.50010,1560.50000,1491.30000,,1517.59990,42.89990,,42.90000,16.30000,26.60000,26.60000,,20.30000,94.79990,69.20000,59.23960,59.54550,0.16000,0.17000
2018-09-30,2270.30000,680.90000,1589.40000,1487.10000,,1513.60000,75.80010,,75.80000,22.80000,53.00000,53.00000,,48.30000,125.30000,102.30000,63.62120,63.80040,0.76000,0.76000
2018-06-30,1831.70000,490.60000,1341.10000,1236.80000,,1262.80000,78.29990,,78.30000,11.30000,67.00000,67.00000,,62.20000,114.19990,104.29990,57.06030,57.26440,1.09000,1.09000
2018-03-31,1638.60000,414.60000,1224.00000,1066.00000,,1087.50000,136.50000,,136.50000,30.50000,106.00000,106.00000,,106.00000,169.50000,158.00000,53.16900,54.18900,1.99000,1.96000
2017-12-31,1676.60000,413.99990,1262.60000,1092.00000,,1104.30010,158.30000,,158.30000,-154.60000,312.90000,312.90000,,312.90000,170.60010,170.59990,54.98670,55.31100,5.76000,5.75000
2017-09-30,1586.40000,682.20000,904.20000,999.60000,,1011.80000,-107.60000,,-107.60000,-50.30000,-57.30000,-57.30000,,-57.30000,-95.40000,-95.40000,54.52500,54.52500,-1.05000,-1.05000
2017-06-30,1600.50000,416.40000,1184.10000,993.00000,,1005.40000,178.70000,,178.70000,58.50000,120.20000,120.20000,,120.20000,191.09990,191.09990,55.23000,55.51000,2.18000,2.16000
2017-03-31,1551.50000,358.00000,1193.50000,965.80000,,978.40000,215.10010,,215.10000,71.30000,143.80000,143.80000,,143.80000,227.70010,227.70010,56.20100,56.75700,2.56000,2.53000
2016-12-31,1752.40000,428.70010,1323.70000,1232.20000,,1269.09990,54.59960,,54.60000,23.30000,31.30000,31.30000,,31.30000,68.49960,68.49950,61.26100,61.93500,0.73000,0.72000
2016-09-30,1834.10000,435.20000,1398.90000,1164.00000,,1178.00000,220.90000,,220.90000,76.50000,144.40000,144.40000,,144.40000,234.90000,234.90000,60.26200,60.82800,2.40000,2.37000
2016-06-30,1797.80000,400.80000,1397.00000,1146.30000,,1161.50000,235.50000,,235.50000,66.20000,169.30000,169.30000,,169.30000,250.70000,250.70000,62.24500,62.72300,2.72000,2.70000
2016-03-31,2147.50000,543.80000,1603.70000,1251.60000,,1266.10000,337.60010,,337.60000,117.20000,220.40000,220.40000,,220.40000,352.10010,352.10010,65.08690,65.92060,3.38000,3.34000
2015-12-31,2547.84000,1009.85400,1537.98600,1413.98800,,1427.75300,110.23220,,110.23300,44.44400,65.78900,65.78900,,65.78900,123.99720,123.99690,68.16400,69.01700,0.98000,0.97000
2015-09-30,2534.15600,1254.20500,1279.95100,1298.42300,,1312.20200,-32.25100,,-32.25100,-25.22900,-7.02200,-7.02200,,-7.02200,-18.47200,-18.47200,67.63300,67.63000,-0.10000,-0.10000
2015-06-30,2644.89400,1267.71400,1377.18000,1323.37700,,1337.15500,40.02520,,40.02500,7.23600,32.78900,32.78900,,32.78900,53.80320,53.80320,68.55800,69.24400,0.48000,0.47000
2015-03-31,2598.61000,1210.72700,1387.88300,1290.91200,,1304.69000,83.19310,,83.19300,33.14900,50.04400,50.04400,,50.04400,96.97110,96.97110,69.77000,70.75800,0.72000,0.71000
2014-12-31,2622.69200,1123.99500,1498.69700,1394.57300,,1408.35000,90.34640,,90.34600,40.59100,49.75500,49.75500,,49.75500,104.12440,104.12450,72.18100,73.15200,0.72000,0.71000
2014-09-30,2702.48800,1123.69300,1578.79500,1340.26800,,1354.04400,224.75100,,224.75100,84.45400,140.29700,140.29700,,140.29700,238.52700,238.52700,72.18300,73.04700,1.94000,1.92000
2014-06-30,2608.10100,1149.61300,1458.48800,1250.92500,,1264.70100,193.78710,,193.78700,50.17700,143.61000,143.61000,,143.61000,207.56310,207.56310,72.66000,73.54400,1.98000,1.95000
