,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2025.40000,636.10000,1389.30000,971.10000,971.10000,418.20010,-1.30000,416.90000,87.00000,329.90000,329.90000,329.90000,463.00010,418.20010,239.30000,243.30000,1.38000,1.36000
2022-09-30,1506.50000,451.90000,1054.60000,800.30000,800.30000,254.30000,-18.10000,236.20000,40.90000,195.30000,195.30000,195.30000,298.10000,254.30000,241.50000,246.80000,0.81000,0.79000
2022-06-30,1624.90000,505.70000,1119.20000,870.70000,870.70000,248.49980,-20.00000,228.50000,39.70000,188.79990,188.79990,188.80000,295.69980,248.49980,264.30000,270.10000,0.78000,0.76000
2022-03-31,1437.50000,432.40000,1005.10000,835.60000,835.60000,169.50000,-17.80000,151.70000,29.00000,122.70000,122.70000,122.70000,218.00000,169.50000,259.90000,265.50000,0.47000,0.46000
2021-12-31,2141.20000,683.80000,1457.40000,994.60000,994.60000,462.80000,-72.70000,390.10000,72.20000,317.90000,317.90000,317.90000,511.60000,462.80000,271.10000,277.20000,1.17000,1.15000
2021-09-30,1480.90000,412.20000,1068.70000,773.70000,773.70000,295.00000,-18.30000,276.70000,49.80000,226.90000,226.90000,226.90000,345.80000,295.00000,278.20000,285.20000,0.82000,0.80000
2021-06-30,1615.40000,449.30000,1166.10000,906.39990,906.40000,259.70040,-17.50000,242.20000,42.40000,199.80000,199.80000,199.80000,311.20040,259.70000,277.90000,283.00000,0.71000,0.69000
2021-03-31,1273.30000,361.40000,911.90000,795.20000,795.20000,116.70010,-21.30000,95.40000,3.70000,91.70000,91.70000,91.70000,181.50010,116.70010,278.20000,285.60000,0.33000,0.32000
2020-12-31,1685.40000,511.70000,1173.70000,784.30000,784.30000,389.40000,-15.10000,374.30000,63.30000,311.00000,311.00000,311.00000,440.60000,389.40000,277.50000,281.00000,1.12000,1.11000
2020-09-30,1172.20000,342.00000,830.20000,628.00000,628.00000,202.20000,-16.80000,185.40000,-46.30000,231.70000,231.70000,231.70000,253.39990,202.20000,276.80000,277.90000,0.84000,0.83000
2020-06-30,714.79990,215.90000,498.89990,301.20000,778.90030,-280.00040,-20.80000,-300.80000,-7.00000,-293.80000,-293.80000,-293.80000,-226.60040,-280.00040,278.60000,278.60000,-1.04000,-1.04000
2020-03-31,1072.70000,456.50000,616.20000,1301.70000,1301.70000,-685.50000,-19.50000,-705.00000,-27.90000,-677.10000,-677.10000,-677.10000,-615.60000,-685.50000,276.10000,276.10000,-2.45000,-2.45000
2019-12-31,1816.00000,606.30000,1209.70000,846.60000,846.60000,363.10010,-8.10000,355.00000,56.20000,298.80000,298.80000,298.80000,423.90010,363.10010,276.00000,276.70000,1.08000,1.08000
2019-09-30,1357.90000,443.40000,914.50000,862.90000,862.90000,51.60000,-25.00000,26.60000,6.60000,20.00000,20.00000,20.00000,115.80000,51.60000,284.40000,285.70000,0.07000,0.07000
2019-06-30,1513.70000,514.50000,999.20020,828.09990,828.10000,171.10050,-12.20000,158.90000,10.00000,148.90000,148.90000,148.90000,249.50050,171.10020,289.40000,290.80000,0.52000,0.51000
2019-03-31,1331.40000,415.50000,915.90000,806.10000,806.10000,109.80000,-14.60000,95.20000,-22.20000,117.40000,117.40000,117.40000,173.30000,109.80000,290.00000,290.90000,0.40000,0.40000
2018-12-31,1800.80000,597.30000,1203.50000,827.00000,827.00000,376.50000,-9.00000,367.50000,112.70000,254.80000,254.80000,254.80000,441.80000,376.50000,289.90000,291.00000,0.88000,0.88000
2018-09-30,1381.20000,446.10000,935.10000,772.80000,772.80000,162.29990,-17.70000,144.60000,22.30000,122.30000,122.30000,122.30000,223.29990,162.29990,288.80000,292.00000,0.42000,0.42000
2018-06-30,1483.70000,481.90000,1001.80000,813.39980,813.40000,188.40000,-15.60000,172.80000,-38.90000,211.70000,211.70000,211.70000,260.10000,188.39980,285.40000,288.60000,0.74000,0.74000
2018-03-31,1322.40000,414.80000,907.60000,748.60000,748.60000,159.00010,-16.90000,142.10000,1.80000,140.30000,140.30000,140.30000,221.30010,159.00010,286.20000,290.10000,0.49000,0.48000
2017-12-31,1785.00000,608.80000,1176.20000,829.80000,829.80000,346.40000,-22.20000,324.20000,261.00000,63.20000,63.20000,63.20000,407.20000,346.40000,284.50000,286.40000,0.22000,0.22000
2017-09-30,1288.90000,526.00000,762.90000,784.70000,784.70000,-21.79990,-20.50000,-42.30000,-24.60000,-17.70000,-17.70000,-17.70000,43.70010,-21.79990,283.20000,286.70000,-0.06000,-0.06000
2017-06-30,1133.80000,379.30000,754.50000,561.50010,561.49980,193.00010,-13.60000,179.40000,27.70000,151.70000,151.70000,151.70000,257.10010,192.99990,280.60000,282.80000,0.54000,0.53000
2017-03-31,995.20000,289.50000,705.70000,554.60000,554.60000,151.10000,-4.00000,147.10000,24.90000,122.20000,122.20000,122.20000,199.60000,151.10000,280.80000,282.90000,0.44000,0.43000
2016-12-31,1321.70000,415.50000,906.20000,628.80000,628.80000,277.39990,-5.10000,272.30000,72.60000,199.70000,199.70000,199.70000,325.29990,277.39990,280.50000,281.80000,0.71000,0.71000
2016-09-30,1037.60000,322.90000,714.70000,548.80000,548.80000,165.90000,-5.70000,160.20000,42.80000,117.40000,117.40000,117.40000,218.20000,165.90000,279.50000,281.90000,0.42000,0.42000
2016-06-30,1154.60000,371.90000,782.69960,665.90010,665.90000,116.79960,-7.40000,109.40000,27.90000,81.50000,81.50000,81.50000,170.79960,116.79970,277.60000,279.30000,0.30000,0.29000
2016-03-31,1033.10000,320.10000,713.00000,578.70000,578.70000,134.29990,-6.50000,127.80000,15.30000,112.50000,112.50000,112.50000,183.79990,134.29990,277.80000,279.50000,0.40000,0.40000
2015-12-31,1273.80000,414.70000,859.10000,598.10000,598.10000,261.00010,-6.30000,254.70000,84.60000,170.10000,170.10000,170.10000,313.70010,261.00010,277.60000,278.40000,0.61000,0.61000
2015-09-30,1030.30000,333.80000,696.50010,555.10000,555.10000,141.40010,-6.70000,134.70000,38.30000,96.40000,96.40000,96.40000,195.80010,141.40010,277.10000,278.30000,0.35000,0.35000
2015-06-30,1004.10000,316.40010,687.70000,648.90010,648.89990,38.79990,-6.30000,32.50000,20.80000,11.70000,11.70000,11.70000,93.39990,38.79990,275.70000,277.20000,0.04000,0.04000
2015-03-31,929.30000,263.80000,665.50000,541.50000,541.50000,124.00000,-1.20000,122.80000,34.70000,88.10000,88.10000,88.10000,171.40000,124.00000,275.90000,277.40000,0.32000,0.32000
2014-12-31,1219.40000,379.40000,840.00000,564.60000,564.60000,275.40000,0.40000,275.80000,92.30000,183.50000,183.50000,183.50000,321.90000,275.40000,275.60000,276.50000,0.67000,0.66000
2014-09-30,1038.80000,323.40000,715.40000,535.60000,535.60000,179.80000,0.70000,180.50000,61.40000,119.10000,119.10000,119.10000,223.10010,179.80000,275.00000,276.40000,0.43000,0.43000
2014-06-30,1136.20000,429.79990,706.40010,606.59990,606.60010,99.80010,0.60000,100.40010,25.10000,75.30010,75.30010,75.30000,151.10000,99.80030,277.80000,280.40000,0.28000,0.28000
2014-03-31,1099.60000,318.30000,781.30000,518.60000,518.60000,262.70000,-2.00000,260.70000,70.00000,190.70000,190.70000,190.70000,307.90000,262.70000,276.10000,278.80000,0.69000,0.68000
2013-12-31,1419.60000,436.90000,982.70000,546.70000,546.70000,436.00000,1.90000,437.90000,140.50000,297.40000,297.40000,297.40000,483.90000,436.00000,279.10000,281.50000,1.07000,1.06000
2013-09-30,1150.80000,324.20000,826.60000,505.00000,505.00000,321.60000,1.70000,323.30000,105.40000,217.90000,217.90000,217.90000,366.60000,321.60000,281.40000,284.50000,0.77000,0.77000
2013-06-30,1222.69800,335.33610,887.36180,569.64910,569.64910,317.71270,0.01800,317.73100,96.40800,221.32300,221.32300,221.32300,365.04670,317.71280,282.50000,286.30000,0.78000,0.77000
2013-03-31,1187.57800,307.39000,880.18800,531.69500,531.69500,348.49300,-0.74300,347.75000,108.81800,238.93200,238.93200,238.93200,388.32700,348.49300,280.81800,284.62400,0.85000,0.84000
2012-12-31,1503.77400,418.39200,1085.38200,558.80500,558.80500,526.57700,-1.23900,525.33800,172.57400,352.76400,352.76400,352.76400,566.30500,526.57700,282.69300,286.22300,1.25000,1.23000
2012-09-30,1161.35000,316.18200,845.16800,513.45100,513.45100,331.71700,-2.03600,329.68100,108.30000,221.38100,221.38100,221.38100,367.82100,331.71700,284.56900,288.49700,0.78000,0.77000
2012-06-30,1155.19100,317.04410,838.14720,486.51690,486.51680,351.63040,-1.52100,350.10900,98.67900,251.42990,251.42990,251.43000,385.80640,351.63020,288.28400,294.12900,0.88000,0.85000
2012-03-31,1108.98100,290.91400,818.06700,480.57500,480.57500,337.49190,-1.67200,335.82000,110.81800,225.00200,225.00200,225.00200,371.14290,337.49190,287.56900,293.49600,0.78000,0.77000
2011-12-31,1448.64900,403.43800,1045.21100,544.31000,544.31000,500.90110,-1.77100,499.13000,151.63500,347.49500,347.49500,347.49500,533.92910,500.90110,289.81200,295.50900,1.20000,1.18000
2011-09-30,1050.35900,285.70600,764.65300,442.68700,442.68700,321.96600,-1.36200,320.60400,105.62100,214.98300,214.98300,214.98300,354.02000,321.96600,289.77800,296.06800,0.74000,0.73000
2011-06-30,1031.67500,291.13590,740.53890,428.44700,428.44690,312.09200,-1.40700,310.68500,108.20400,202.48100,202.48100,202.48100,343.34900,312.09190,294.87700,301.55800,0.70000,0.67000
2011-03-31,950.70600,259.05100,691.65500,437.81800,437.81800,253.83700,-0.84200,252.99500,66.98000,186.01500,186.01500,186.01500,284.20700,253.83700,294.84100,301.62000,0.63000,0.62000
2010-12-31,1264.45700,349.28100,915.17600,461.84100,461.84100,453.33500,-0.89400,452.44100,149.01300,303.42800,303.42800,303.42800,484.56300,453.33500,297.21400,304.65500,1.02000,1.00000
2010-09-30,911.66900,235.49800,676.17100,390.51100,390.51100,285.66000,-0.56200,285.09800,96.22200,188.87600,188.87600,188.87600,317.91100,285.66000,296.30400,301.24900,0.64000,0.63000
2010-06-30,950.52500,253.52600,696.99900,400.03400,400.03410,296.96490,2.19600,299.16090,103.63400,195.52690,195.52690,195.52700,329.69790,296.96480,311.41300,315.84800,0.65000,0.64000
2010-03-31,830.66900,215.09400,615.57500,366.45300,366.45300,249.12200,2.02600,251.14800,93.51200,157.63600,157.63600,157.63600,281.70000,249.12200,309.24900,313.96000,0.51000,0.50000
2009-12-31,1065.00500,294.06600,770.93900,390.10200,390.10200,380.83700,1.90400,382.74100,141.79100,240.95000,240.95000,240.95000,408.89000,380.83700,317.45800,321.38100,0.76000,0.75000
