,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,452.22000,258.88600,193.33400,32.66700,101.85200,152.62300,40.71100,-7.09100,33.62000,2.54300,31.07700,31.07700,31.07700,,40.71100,41.70700,42.41900,0.75000,0.73000
2022-09-30,473.19100,268.52800,204.66300,25.19000,103.61900,143.75000,60.91300,-9.12700,51.78600,-1.44700,53.23300,53.23300,53.23300,101.99700,60.91300,41.60000,42.40700,1.28000,1.26000
2022-06-30,468.68500,275.23700,193.44800,23.38600,99.70100,136.69100,56.75700,-5.99800,50.75900,10.81300,39.94600,39.94600,39.94600,94.47400,56.75700,41.50000,42.32100,0.96000,0.94000
2022-03-31,456.10800,263.69000,192.41800,23.94100,97.89500,136.55000,55.86800,-4.44000,51.42800,11.44400,39.98400,39.98400,39.98400,94.01700,55.86800,41.36400,42.44300,0.97000,0.94000
2021-12-31,433.53700,246.37700,187.16000,24.23800,101.03600,139.10800,48.05210,-4.69200,43.36000,-11.42200,54.78200,54.78200,54.78200,96.02810,48.05200,40.84800,42.24400,1.33000,1.29000
2021-09-30,459.87300,263.65700,196.21600,24.00200,101.84700,140.03200,56.18400,-4.95100,51.23300,7.06300,44.17000,44.17000,44.17000,93.07200,56.18400,40.88800,42.28600,1.08000,1.04000
2021-06-30,404.07500,222.01400,182.06100,23.42800,108.92200,143.77000,38.29100,-12.19900,26.09200,0.56200,25.53000,25.53000,25.53000,78.16700,38.29100,40.76500,42.09400,0.63000,0.61000
2021-03-31,294.80200,150.59500,144.20700,21.81300,78.77400,105.99900,38.20800,0.08800,38.29600,1.32000,36.97600,36.97600,36.97600,59.30800,38.20800,40.61100,42.05600,0.91000,0.88000
2020-12-31,283.28500,144.61600,138.66900,22.41100,62.73600,90.63300,48.03600,0.37600,48.41200,-5.68200,54.09400,54.09400,54.09400,74.72900,48.03600,40.03500,41.52600,1.34000,1.29000
2020-09-30,285.74600,142.23700,143.50900,21.64200,66.81900,93.85300,49.65600,0.28000,49.93600,10.65200,39.28400,39.28400,39.28400,70.13200,49.65600,40.26100,41.60600,0.98000,0.94000
2020-06-30,271.09100,139.88800,131.20300,21.94900,62.52100,89.86200,41.34100,0.47000,41.81100,-12.08100,53.89200,53.89200,53.89200,61.62600,41.34100,39.96300,41.41600,1.35000,1.30000
2020-03-31,276.54100,147.41000,129.13100,22.36100,67.48500,95.23800,33.89300,0.99000,34.88300,-12.66700,47.55000,47.55000,47.55000,53.87800,33.89300,39.50000,41.14400,1.20000,1.16000
2019-12-31,288.83700,146.56200,142.27500,21.17000,70.26500,97.11790,45.15700,2.63300,47.79000,1.00000,46.79000,46.79000,46.79000,65.28200,45.15710,38.64000,40.10500,1.21000,1.16000
2019-09-30,275.40000,144.68300,130.71700,21.13000,63.88800,90.66400,40.05300,0.49900,40.55200,0.16200,40.39000,40.39000,40.39000,59.85600,40.05300,38.76500,40.28000,1.04000,1.00000
2019-06-30,275.12400,147.26400,127.86000,20.10100,65.82700,91.19400,36.66600,-0.24700,36.41900,4.42000,31.99900,31.99900,31.99900,56.10200,36.66600,38.40200,39.81300,0.83000,0.80000
2019-03-31,247.06600,131.01800,116.04800,18.94100,57.76600,81.55700,34.49100,0.58600,35.07700,7.72900,27.34800,27.34800,27.34800,51.79900,34.49100,38.30800,39.58500,0.71000,0.69000
2018-12-31,241.98100,126.11000,115.87100,17.33500,55.13400,76.94400,38.92700,1.18000,40.10700,8.55500,31.55200,31.55200,31.55200,55.05900,38.92700,38.44500,40.12300,0.82000,0.80000
2018-09-30,236.06700,124.44100,111.62600,17.05000,52.60500,74.04100,37.58500,1.04100,38.62600,-0.29800,38.92400,38.92400,38.92400,53.56300,37.58500,38.76100,40.52800,1.00000,0.96000
2018-06-30,236.06000,126.78400,109.27600,15.83100,52.26200,72.13400,37.14200,0.55800,37.70000,-1.46100,39.16100,39.16100,39.16100,52.67900,37.14200,38.39000,40.22400,1.02000,0.97000
2018-03-31,221.17400,118.36900,102.80500,13.04800,47.60400,63.96700,38.83800,0.59900,39.43700,1.61200,37.82500,37.82500,37.82500,52.95000,38.83800,38.00200,39.83600,1.00000,0.95000
2017-12-31,217.70100,112.35100,105.35000,12.01700,45.62100,61.00300,44.34700,0.91400,45.26100,-20.93500,66.19600,66.19600,66.19600,58.04200,44.34700,37.27300,39.24600,1.76000,1.68000
2017-09-30,214.70600,110.71700,103.98900,11.83400,44.51300,59.70700,44.28200,0.07500,44.35700,5.52100,38.83600,38.83600,38.83600,57.88000,44.28200,37.39100,39.34200,1.04000,0.99000
2017-06-30,208.76300,113.26000,95.50300,11.87400,43.00000,58.20500,37.29800,-0.10100,37.19700,5.42700,31.77000,31.77000,31.77000,50.43300,37.29800,37.15400,39.20100,0.86000,0.81000
2017-03-31,199.72900,105.19400,94.53500,11.59900,42.78000,57.70400,36.83100,-0.19000,36.64100,3.87200,32.76900,32.76900,32.76900,49.79800,36.83100,36.84500,38.93200,0.89000,0.84000
2016-12-31,197.11800,100.46400,96.65400,11.79200,40.17800,54.89900,41.75500,-0.28500,41.47000,6.43000,35.04000,35.04000,35.04000,54.00700,41.75500,36.44800,38.96100,0.96000,0.89000
2016-09-30,194.49700,101.01700,93.48000,11.07000,42.00700,56.53500,36.94500,-0.52600,36.41900,0.98900,35.43000,35.43000,35.43000,49.61600,36.94500,36.43300,39.06200,0.97000,0.91000
2016-06-30,188.97200,102.03600,86.93600,10.33600,42.23200,56.02100,30.91500,-0.72000,30.19500,5.18800,25.00700,25.00700,25.00700,43.58900,30.91500,36.16000,38.73900,0.69000,0.65000
2016-03-31,179.29300,97.17500,82.11800,9.95600,40.75900,54.07700,28.04100,-0.46700,27.57400,9.35000,18.22400,18.22400,18.22400,40.21700,28.04100,36.54900,39.07100,0.50000,0.47000
2015-12-31,158.91600,85.69400,73.22200,8.61500,42.50700,53.44200,19.78000,-0.24000,19.54000,10.92200,8.61800,8.61800,8.61800,27.76800,19.78000,34.13700,36.55200,0.24000,0.22000
2015-09-30,150.84500,79.01200,71.83300,7.19300,31.86900,40.34400,31.48900,0.25500,31.74400,11.60200,20.14200,20.14200,20.14200,35.59100,31.48900,33.90000,36.34900,0.59000,0.55000
