,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,27033.00000,6673.00000,20360.00000,13301.00000,-2976.00000,17165.00000,3195.00000,1272.00000,4467.00000,1014.00000,3453.00000,3453.00000,3453.00000,,3195.00000,867.00000,871.00000,3.98000,3.96000
2022-09-30,24161.00000,6342.00000,17819.00000,11506.00000,-2426.00000,14706.00000,3113.00000,156.00000,3269.00000,685.00000,2584.00000,2584.00000,2584.00000,3887.00000,3113.00000,870.00000,872.00000,2.97000,2.96000
2022-06-30,24766.00000,6725.00000,18041.00000,11358.00000,-2386.00000,14506.00000,3535.00000,162.00000,3697.00000,848.00000,2849.00000,2849.00000,2849.00000,4297.00000,3535.00000,874.00000,876.00000,3.26000,3.25000
2022-03-31,24378.00000,6446.00000,17932.00000,11616.00000,-2301.00000,14681.00000,3251.00000,141.00000,3392.00000,730.00000,2662.00000,2662.00000,2662.00000,4015.00000,3251.00000,874.00000,879.00000,3.05000,3.03000
2021-12-31,27771.00000,7512.00000,20259.00000,12749.00000,-2865.00000,16368.00000,3891.00000,71.00000,3962.00000,869.00000,3093.00000,3093.00000,3093.00000,4645.00000,3891.00000,874.00000,878.00000,3.53000,3.51000
2021-09-30,23184.00000,6207.00000,16977.00000,11148.00000,-2195.00000,14081.00000,2896.00000,97.00000,2993.00000,664.00000,2329.00000,2329.00000,2329.00000,3634.00000,2896.00000,875.00000,879.00000,2.66000,2.65000
2021-06-30,23424.00000,5960.00000,17464.00000,11327.00000,-2140.00000,14206.00000,3258.00000,178.00000,3436.00000,760.00000,2676.00000,2676.00000,2676.00000,3997.00000,3258.00000,875.00000,878.00000,3.06000,3.05000
2021-03-31,22908.00000,5669.00000,17239.00000,11483.00000,-2269.00000,14474.00000,2765.00000,3439.00000,6204.00000,1412.00000,4792.00000,4792.00000,4792.00000,3487.00000,2765.00000,872.00000,876.00000,5.50000,5.47000
2020-12-31,24896.00000,6423.00000,18473.00000,12523.00000,-3201.00000,16436.00000,2037.00000,-6325.00000,-4288.00000,-941.00000,-3347.00000,-3347.00000,-3347.00000,2749.00000,2037.00000,867.00000,871.00000,-3.86000,-3.84000
2020-09-30,21238.00000,5131.00000,16107.00000,11077.00000,-1990.00000,13744.00000,2363.00000,162.00000,2525.00000,568.00000,1957.00000,1957.00000,1957.00000,3040.00000,2363.00000,868.00000,872.00000,2.25000,2.24000
2020-06-30,20459.00000,4769.00000,15690.00000,10843.00000,-1974.00000,13478.00000,2212.00000,145.00000,2357.00000,589.00000,1768.00000,1768.00000,1768.00000,2873.00000,2212.00000,866.00000,869.00000,2.04000,2.03000
2020-03-31,18035.00000,4255.00000,13780.00000,10086.00000,-1974.00000,12708.00000,1072.00000,178.00000,1250.00000,285.00000,965.00000,965.00000,965.00000,1720.00000,1072.00000,864.00000,869.00000,1.12000,1.11000
2019-12-31,20568.00000,4924.00000,15644.00000,10702.00000,-2179.00000,13511.00000,2133.00000,-2331.00000,-198.00000,-92.00000,-106.00000,-106.00000,-106.00000,2763.00000,2133.00000,864.00000,869.00000,-0.12000,-0.12000
2019-09-30,18318.00000,4293.00000,14025.00000,9590.00000,-1720.00000,11897.00000,2128.00000,78.00000,2206.00000,456.00000,1750.00000,1750.00000,1750.00000,2715.00000,2128.00000,864.00000,870.00000,2.03000,2.01000
