,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-03-31,2280.82600,1322.87200,957.95390,673.11800,803.21300,154.74100,-12.03600,142.70500,37.87100,104.83400,104.83400,104.83400,284.83600,154.74100,105.98500,106.95000,0.99000,0.98000
2019-12-31,2450.32400,1448.03100,1002.29200,668.79990,797.21800,205.07470,-12.77700,192.29800,47.62200,144.67600,144.67600,144.67600,333.49170,205.07520,107.32900,108.30700,1.36000,1.35000
2019-09-30,2363.66000,1398.18500,965.47500,670.81000,797.61300,167.86210,-12.35700,155.50500,37.09500,118.41000,118.41000,118.41000,294.66610,167.86210,106.73500,107.69200,1.11000,1.10000
2019-06-30,2261.64700,1288.71700,972.92990,655.84200,779.83700,193.09300,-14.76300,178.33000,44.69700,133.63300,133.63300,133.63300,317.08700,193.09300,107.38700,108.37300,1.24000,1.23000
2019-03-31,2089.62700,1190.18600,899.44090,611.71600,731.64600,167.79490,-13.03300,154.76200,35.16100,119.60100,119.60100,119.60100,287.72490,167.79490,108.73000,109.66400,1.10000,1.09000
2018-12-31,2317.84200,1465.88800,851.95400,615.12780,729.21400,122.74020,-11.23500,111.50500,22.82400,88.68100,88.68100,88.68100,236.82620,122.74040,109.37500,110.42800,0.81000,0.80000
2018-09-30,2209.76000,1322.58700,887.17310,603.68400,712.48500,174.68800,-9.96100,164.72700,33.61700,131.11000,131.11000,131.11000,283.48900,174.68800,109.25400,110.23500,1.20000,1.19000
2018-06-30,2139.02700,1265.15100,873.87610,551.64100,659.06400,214.81210,-9.85500,204.95700,53.30500,151.65200,151.65200,151.65200,322.23510,214.81210,109.44900,110.68200,1.39000,1.37000
2018-03-31,1948.24500,1143.45400,804.79100,530.42700,636.01000,168.78100,-9.15200,159.62900,41.48700,118.14200,118.14200,118.14200,274.36400,168.78100,109.75400,110.86300,1.08000,1.07000
2017-12-31,1990.16100,1194.10200,796.05910,547.92600,650.24600,145.81270,-6.03000,139.78300,-245.52400,385.30690,385.30690,385.30700,248.13280,145.81310,109.98700,111.04900,3.50000,3.47000
2017-09-30,1843.33400,1101.72900,741.60500,480.67400,576.63300,164.97190,-8.31000,156.66200,56.27700,100.38500,100.38500,100.38500,260.93190,164.97190,109.70300,110.62800,0.92000,0.91000
2017-06-30,1726.91500,1014.68000,712.23500,455.57000,548.62000,163.61510,-7.39300,156.22200,58.35300,97.86900,97.86900,97.86900,256.66410,163.61510,109.63000,110.82200,0.89000,0.88000
2017-03-31,1629.15800,945.10700,684.05100,442.47300,534.66200,149.38890,-6.81700,142.57200,39.87000,102.70200,102.70200,102.70200,241.57790,149.38890,110.87800,112.02600,0.93000,0.92000
2016-12-31,1721.06200,1012.50000,708.56200,422.40810,514.20100,194.36080,-5.87600,188.48500,70.92900,117.55600,117.55600,117.55600,286.15380,194.36080,112.47400,113.36100,1.05000,1.04000
2016-09-30,1690.65900,982.60800,708.05110,434.07300,525.07400,182.97710,-6.48500,176.49200,67.06700,109.42500,109.42500,109.42500,273.97810,182.97710,112.63000,113.36300,0.97000,0.97000
2016-06-30,1615.02600,922.89100,692.13500,425.97900,516.34300,175.79200,-6.42000,169.37200,64.36100,105.01100,105.01100,105.01100,266.15600,175.79200,112.66900,113.76100,0.93000,0.92000
2016-03-31,1528.71200,854.35300,674.35910,418.11700,506.46900,167.89010,-6.44200,161.44800,61.35000,100.09800,100.09800,100.09800,256.24210,167.89010,113.07200,114.00300,0.89000,0.88000
2015-12-31,1621.01500,925.57620,695.43860,414.17300,502.54580,192.89270,-4.28900,188.60400,71.85900,116.74500,116.74500,116.74500,281.26670,192.89270,115.67700,116.72800,1.01000,1.01000
2015-09-30,1586.49400,904.20200,682.29200,402.24500,488.44600,193.84610,-7.83800,186.00800,70.86900,115.13900,115.13900,115.13900,280.04710,193.84610,115.45600,116.28200,1.00000,0.99000
2015-06-30,1539.95700,872.46000,667.49700,410.10100,493.76200,173.73500,-6.66100,167.07400,63.65500,103.41900,103.41900,103.41900,257.39500,173.73500,116.47000,117.81100,0.89000,0.88000
2015-03-31,1440.18000,825.97900,614.20100,377.60300,458.98100,155.22010,-6.70300,148.51700,56.58500,91.93200,91.93200,91.93200,236.59810,155.22010,116.55800,117.80000,0.79000,0.78000
2014-12-31,1609.51000,956.35190,653.15840,391.86600,470.25310,182.90550,-5.58300,177.32200,67.01600,110.30600,110.30600,110.30600,261.29250,182.90520,117.00000,118.44500,0.94000,0.92000
2014-09-30,1601.15600,974.57300,626.58300,379.06700,454.48300,172.10000,-6.64900,165.45100,63.03700,102.41400,102.41400,102.41400,247.51600,172.10000,117.05000,118.22100,0.87000,0.87000
2014-06-30,1547.86700,950.65700,597.21000,366.25400,437.98000,159.23000,-8.32900,150.90100,57.49300,93.40800,93.40800,93.40800,230.95600,159.23000,116.76400,118.54100,0.80000,0.79000
2014-03-31,1406.90800,876.15200,530.75590,344.48200,413.44900,117.30690,-6.38000,110.92700,42.26300,68.66400,68.66400,68.66400,186.27390,117.30690,117.25000,118.94300,0.59000,0.58000
2013-12-31,1474.27600,910.54430,563.73150,344.12310,410.19870,153.53250,-4.81900,148.71400,56.85000,91.86400,91.86400,91.86400,219.60850,153.53230,117.44900,119.40400,0.79000,0.78000
2013-09-30,1435.85000,893.94200,541.90800,326.88800,391.17900,150.72900,-5.83500,144.89400,55.42200,89.47200,89.47200,89.47200,215.02000,150.72900,117.72300,119.35700,0.76000,0.75000
2013-06-30,1382.85800,853.70090,529.15710,319.46700,381.75010,147.40710,-6.23000,141.17700,53.48000,87.69700,87.69700,87.69700,209.69010,147.40710,117.13900,119.47200,0.75000,0.73000
2013-03-31,1291.58700,806.00700,485.58000,299.81100,360.54100,125.03910,-6.25600,118.78300,45.43400,73.34900,73.34900,73.34900,185.76910,125.03910,117.55300,119.82500,0.62000,0.61000
2012-12-31,1338.13600,829.26520,508.87090,306.48900,365.53480,143.33610,-5.29700,138.03900,54.06100,83.97800,83.97800,83.97800,202.38210,143.33580,117.57200,120.02200,0.71000,0.70000
2012-09-30,1295.79200,809.02400,486.76790,295.94300,353.71600,133.05190,-6.34600,126.70600,48.46500,78.24100,78.24100,78.24100,190.82490,133.05190,118.13100,120.28100,0.66000,0.65000
2012-06-30,1255.13000,775.34800,479.78200,286.34000,342.56700,137.21500,-6.92900,130.28600,49.83500,80.45100,80.45100,80.45100,193.44200,137.21500,117.22600,120.02700,0.69000,0.67000
2012-03-31,1165.92200,716.48200,449.44000,276.72300,332.84300,116.59700,-6.98700,109.61000,41.92600,67.68400,67.68400,67.68400,172.71700,116.59700,117.01700,119.75000,0.58000,0.57000
2011-12-31,1204.93700,736.11220,468.82460,290.90700,346.53780,122.28670,-6.21500,116.07200,43.50700,72.56500,72.56500,72.56500,177.91770,122.28690,119.15800,121.92200,0.62000,0.61000
2011-09-30,1171.27000,713.45200,457.81810,284.73400,339.13800,118.68010,-7.14500,111.53500,42.88500,68.65000,68.65000,68.65000,173.08400,118.68010,118.62700,121.12600,0.58000,0.57000
2011-06-30,1149.85500,697.94100,451.91400,285.92000,338.47100,113.44300,-6.70600,106.73700,41.04100,65.69600,65.69600,65.69600,165.99400,113.44300,120.23700,123.28500,0.55000,0.53000
2011-03-31,1000.78000,599.32800,401.45200,260.27200,311.62900,89.82300,-8.43400,81.38900,31.29400,50.09500,50.09500,50.09500,141.18000,89.82300,120.98000,123.96600,0.41000,0.40000
2010-12-31,1020.01200,602.43010,417.58220,270.14010,320.23410,97.34800,-8.16400,89.18400,31.33100,57.85300,57.85300,57.85300,147.44200,97.34800,124.71200,127.76700,0.48000,0.46000
2010-09-30,986.02400,571.21800,414.80600,273.50800,323.31600,91.49000,-6.66200,84.82800,32.65900,52.16900,52.16900,52.16900,141.29800,91.49000,123.39000,126.40400,0.42000,0.41000
2010-06-30,942.77600,542.56800,400.20800,259.71300,308.86100,91.34710,-6.61100,84.73600,32.62300,52.11300,52.11300,52.11300,140.49510,91.34710,125.68600,128.92000,0.41000,0.40000
2010-03-31,844.67300,491.18800,353.48500,238.03300,286.04500,67.43990,-6.49400,60.94600,23.46400,37.48200,37.48200,37.48200,115.45190,67.43990,127.28200,130.39700,0.29000,0.29000
2009-12-31,876.95310,513.32790,363.62510,243.19890,290.68930,72.93590,-2.71500,70.22100,28.55600,41.66500,41.66500,41.66500,120.42590,72.93600,126.67600,129.46200,0.34000,0.31000
2009-09-30,833.74900,477.96500,355.78400,237.73200,284.83000,70.95400,-6.07900,64.87500,24.91200,39.96300,39.96300,39.96300,118.05200,70.95400,127.07300,129.81900,0.31000,0.31000
2009-06-30,769.78400,437.94600,331.83800,237.65300,284.74700,47.09100,-7.72800,39.36300,15.31400,24.04900,24.04900,24.04900,94.18500,47.09100,126.34600,129.36400,0.19000,0.19000
2009-03-31,722.83500,394.27800,328.55700,224.20400,271.56700,56.99000,-7.38100,49.60900,18.85100,30.75800,30.75800,30.75800,104.35300,56.99000,126.07800,128.55800,0.24000,0.24000
