,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,11406.00000,2593.00000,8813.00000,2510.00000,2266.00000,217.00000,6954.00000,1859.00000,,1859.00000,-166.00000,2025.00000,2025.00000,,2022.00000,4380.00000,1859.00000,2130.00000,2146.00000,0.95000,0.95000
2022-09-30,11218.00000,2353.00000,8865.00000,2418.00000,1930.00000,140.00000,6656.00000,2209.00000,,2209.00000,601.00000,1608.00000,1608.00000,,1606.00000,4797.00000,2209.00000,2133.00000,2148.00000,0.75000,0.75000
2022-06-30,11887.00000,2720.00000,9167.00000,2321.00000,1787.00000,-284.00000,7209.00000,1958.00000,,1958.00000,529.00000,1429.00000,1429.00000,,1421.00000,4541.00000,1958.00000,2133.00000,2149.00000,0.67000,0.66000
2022-03-31,11648.00000,2471.00000,9177.00000,2260.00000,1831.00000,-649.00000,7490.00000,1687.00000,,1687.00000,404.00000,1283.00000,1283.00000,,1278.00000,4271.00000,1687.00000,2146.00000,2164.00000,0.60000,0.59000
2021-12-31,11985.00000,2356.00000,9629.00000,2518.00000,2354.00000,-393.00000,7771.00000,1858.00000,,1858.00000,-514.00000,2372.00000,2372.00000,,2372.00000,4437.00000,1858.00000,2221.00000,2245.00000,1.08000,1.07000
2021-09-30,11624.00000,2291.00000,9333.00000,2980.00000,1788.00000,409.00000,7176.00000,2157.00000,,2157.00000,605.00000,1552.00000,1552.00000,,1546.00000,4884.00000,2157.00000,2219.00000,2243.00000,0.70000,0.69000
2021-06-30,11703.00000,2452.00000,9251.00000,2478.00000,1882.00000,2.00000,7698.00000,1553.00000,,1553.00000,492.00000,1061.00000,1061.00000,,1055.00000,4265.00000,1553.00000,2227.00000,2252.00000,0.47000,0.47000
2021-03-31,11073.00000,2841.00000,8232.00000,2219.00000,1666.00000,702.00000,5702.00000,2530.00000,,2530.00000,501.00000,2029.00000,2029.00000,,2021.00000,5198.00000,2530.00000,2236.00000,2265.00000,0.90000,0.89000
2020-12-31,11068.00000,2910.00000,8158.00000,2655.00000,2721.00000,1826.00000,18609.00000,-10451.00000,,-10451.00000,-424.00000,-10027.00000,-10027.00000,,-10027.00000,-7761.00000,-10451.00000,2258.00000,2258.00000,-4.44000,-4.43000
2020-09-30,10540.00000,2502.00000,8038.00000,2499.00000,1706.00000,915.00000,5781.00000,2257.00000,,2257.00000,379.00000,1878.00000,1878.00000,,1872.00000,4912.00000,2257.00000,2257.00000,2290.00000,0.83000,0.82000
2020-06-30,10129.00000,2699.00000,7430.00000,2522.00000,1628.00000,736.00000,5803.00000,1627.00000,,1627.00000,1707.00000,-80.00000,-80.00000,,-85.00000,4185.00000,1627.00000,2263.00000,2263.00000,-0.04000,-0.04000
2020-03-31,10781.00000,3662.00000,7119.00000,2372.00000,1606.00000,-1163.00000,7423.00000,-304.00000,,-304.00000,462.00000,-766.00000,-766.00000,,-775.00000,2173.00000,-304.00000,2258.00000,2258.00000,-0.34000,-0.34000
2019-12-31,7945.00000,2492.00000,5453.00000,2097.00000,1734.00000,-689.00000,5582.00000,-129.00000,,-129.00000,931.00000,-1060.00000,-1060.00000,,-1056.00000,1107.00000,-129.00000,1705.00000,1712.00000,-0.74000,-0.73000
2019-09-30,6007.00000,1790.00000,4217.00000,1378.00000,1055.00000,-410.00000,2868.00000,1349.00000,,1349.00000,-17.00000,1366.00000,1366.00000,,1353.00000,1520.00000,1349.00000,1632.00000,1634.00000,0.83000,0.83000
2019-06-30,6273.00000,1972.00000,4301.00000,1325.00000,1076.00000,-100.00000,2525.00000,1776.00000,,1776.00000,337.00000,1439.00000,1439.00000,,1432.00000,1945.00000,1776.00000,1636.00000,1637.00000,0.88000,0.87000
2019-03-31,5920.00000,1824.00000,4096.00000,1348.00000,1006.00000,261.00000,2117.00000,1979.00000,,1979.00000,264.00000,1715.00000,1715.00000,,1710.00000,2149.00000,1979.00000,1634.00000,1637.00000,1.05000,1.04000
2018-12-31,5973.00000,1610.00000,4363.00000,1367.00000,1336.00000,-58.00000,2858.00000,1505.00000,,1505.00000,347.00000,1158.00000,1158.00000,,1160.00000,1677.00000,1505.00000,1633.00000,1637.00000,0.71000,0.71000
2018-09-30,5691.00000,1648.00000,4043.00000,1280.00000,1104.00000,508.00000,1876.00000,2167.00000,,2167.00000,255.00000,1912.00000,1912.00000,,1901.00000,2332.00000,2167.00000,1632.00000,1636.00000,1.16000,1.16000
2018-06-30,5704.00000,1625.00000,4079.00000,2435.00000,1131.00000,4.00000,3562.00000,517.00000,,517.00000,135.00000,382.00000,382.00000,,373.00000,674.00000,517.00000,1633.00000,1636.00000,0.23000,0.23000
2018-03-31,5193.00000,1584.00000,3609.00000,1250.00000,980.00000,400.00000,1830.00000,1779.00000,,1779.00000,284.00000,1495.00000,1495.00000,,1486.00000,1922.00000,1779.00000,1633.00000,1640.00000,0.91000,0.91000
2017-12-31,5449.00000,1601.00000,3848.00000,1925.00000,1316.00000,188.00000,3150.00000,698.00000,,698.00000,3027.00000,-2329.00000,-2329.00000,,-2328.00000,895.00000,698.00000,1645.00000,1652.00000,-1.42000,-1.40000
2017-09-30,5254.00000,1579.00000,3675.00000,1561.00000,1163.00000,232.00000,2492.00000,1183.00000,,1183.00000,327.00000,856.00000,856.00000,,845.00000,1371.00000,1183.00000,1639.00000,1645.00000,0.52000,0.51000
2017-06-30,5144.00000,1569.00000,3575.00000,1679.00000,1187.00000,586.00000,2280.00000,1295.00000,,1295.00000,373.00000,922.00000,922.00000,,916.00000,1506.00000,1295.00000,1644.00000,1650.00000,0.56000,0.56000
2017-03-31,4929.00000,1265.00000,3664.00000,1303.00000,1085.00000,679.00000,1709.00000,1955.00000,,1955.00000,429.00000,1526.00000,1526.00000,,1574.00000,2148.00000,1955.00000,1662.00000,1671.00000,0.95000,0.94000
2016-12-31,5243.00000,1406.00000,3837.00000,1472.00000,1529.00000,250.00000,2751.00000,1086.00000,,1086.00000,188.00000,898.00000,898.00000,,894.00000,1208.00000,1086.00000,1671.00000,1680.00000,0.53000,0.53000
2016-09-30,4922.00000,1305.00000,3617.00000,1138.00000,1144.00000,224.00000,2058.00000,1559.00000,,1559.00000,344.00000,1215.00000,1215.00000,,1202.00000,1664.00000,1559.00000,1671.00000,1679.00000,0.72000,0.72000
2016-06-30,4871.00000,1206.00000,3665.00000,1266.00000,1238.00000,454.00000,2050.00000,1615.00000,,1615.00000,427.00000,1188.00000,1188.00000,,1166.00000,1705.00000,1615.00000,1670.00000,1679.00000,0.70000,0.69000
2016-03-31,4391.00000,1052.00000,3339.00000,1136.00000,1068.00000,520.00000,1684.00000,1655.00000,,1655.00000,449.00000,1206.00000,1206.00000,,1195.00000,1720.00000,1655.00000,1669.00000,1680.00000,0.72000,0.71000
2015-12-31,4287.00000,952.00000,3335.00000,1916.00000,1501.00000,-328.00000,3745.00000,-410.00000,,-410.00000,-222.00000,-188.00000,-188.00000,,-197.00000,-334.00000,-410.00000,1667.00000,1679.00000,-0.11000,-0.12000
2015-09-30,4069.00000,1097.00000,2972.00000,1132.00000,1176.00000,323.00000,1985.00000,987.00000,,987.00000,257.00000,730.00000,730.00000,,706.00000,1092.00000,987.00000,1668.00000,1678.00000,0.42000,0.42000
2015-06-30,4163.00000,1013.00000,3150.00000,1856.00000,1135.00000,-107.00000,3098.00000,52.00000,,52.00000,162.00000,-110.00000,-110.00000,,-130.00000,143.00000,52.00000,1667.00000,1667.00000,-0.08000,-0.08000
2015-03-31,4041.00000,847.00000,3194.00000,1016.00000,1029.00000,299.00000,1746.00000,1448.00000,,1448.00000,249.00000,1199.00000,1199.00000,,1186.00000,1552.00000,1448.00000,1663.00000,1676.00000,0.71000,0.71000
2014-12-31,4258.00000,966.00000,3292.00000,1189.00000,1364.00000,-799.00000,3352.00000,-60.00000,,-60.00000,-87.00000,27.00000,27.00000,,13.00000,43.00000,-60.00000,1657.00000,1670.00000,0.01000,0.01000
2014-09-30,3921.00000,1007.00000,2914.00000,983.00000,1200.00000,277.00000,1906.00000,1008.00000,,1008.00000,276.00000,732.00000,732.00000,,721.00000,1120.00000,1008.00000,1658.00000,1670.00000,0.43000,0.43000
2014-06-30,3889.00000,991.00000,2898.00000,1416.00000,1138.00000,104.00000,2450.00000,448.00000,,448.00000,114.00000,334.00000,334.00000,,333.00000,483.00000,448.00000,1657.00000,1669.00000,0.20000,0.20000
2014-03-31,3811.00000,968.00000,2843.00000,946.00000,1120.00000,208.00000,1858.00000,985.00000,,985.00000,49.00000,936.00000,936.00000,,937.00000,1202.00000,985.00000,1652.00000,1666.00000,0.57000,0.56000
2013-12-31,4441.00000,1273.00000,3168.00000,957.00000,1322.00000,-20.00000,2299.00000,869.00000,,869.00000,134.00000,735.00000,735.00000,,726.00000,1050.00000,869.00000,1644.00000,1662.00000,0.44000,0.43000
2013-09-30,4065.00000,1175.00000,2890.00000,893.00000,1174.00000,-5.00000,2072.00000,818.00000,,818.00000,126.00000,692.00000,692.00000,,692.00000,998.00000,818.00000,1646.00000,1662.00000,0.42000,0.42000
2013-06-30,4048.00000,1108.00000,2940.00000,951.00000,1260.00000,-199.00000,2410.00000,530.00000,,530.00000,0.00000,530.00000,530.00000,,536.00000,719.00000,530.00000,1644.00000,1660.00000,0.33000,0.32000
2013-03-31,3831.00000,1063.00000,2768.00000,930.00000,1183.00000,19.00000,2094.00000,674.00000,,674.00000,51.00000,623.00000,623.00000,,609.00000,887.00000,674.00000,1638.00000,1655.00000,0.37000,0.37000
2012-12-31,4191.00000,1075.00000,3116.00000,1082.00000,1355.00000,-166.00000,2603.00000,513.00000,,513.00000,-411.00000,924.00000,924.00000,,924.00000,1004.00000,513.00000,1670.00000,1688.00000,0.57000,0.57000
2012-09-30,3736.00000,987.00000,2749.00000,951.00000,1238.00000,11.00000,2178.00000,571.00000,-1830.00000,-1259.00000,-546.00000,-713.00000,-713.00000,,-711.00000,766.00000,571.00000,1666.00000,1666.00000,-0.43000,-0.43000
2012-06-30,4443.00000,1245.00000,3198.00000,962.00000,1228.00000,51.00000,2139.00000,1059.00000,,1059.00000,251.00000,808.00000,808.00000,,645.00000,1207.00000,1059.00000,1683.00000,1701.00000,0.38000,0.38000
2012-03-31,5251.00000,1303.00000,3948.00000,909.00000,1196.00000,184.00000,1921.00000,2027.00000,,2027.00000,545.00000,1482.00000,1482.00000,,1101.00000,2166.00000,2027.00000,1687.00000,1706.00000,0.65000,0.64000
2011-12-31,5454.00000,1367.00000,4087.00000,1008.00000,1501.00000,139.00000,2370.00000,1717.00000,,1594.00000,363.00000,1231.00000,1231.00000,,850.00000,1863.00000,1717.00000,1700.00000,1717.00000,0.50000,0.51000
2011-09-30,5345.00000,1407.00000,3938.00000,973.00000,1224.00000,26.00000,2171.00000,1767.00000,63.00000,1830.00000,475.00000,1355.00000,1355.00000,,967.00000,1853.00000,1767.00000,1698.00000,1715.00000,0.57000,0.56000
2011-06-30,5434.00000,1481.00000,3953.00000,923.00000,1293.00000,31.00000,2185.00000,1768.00000,22.00000,1790.00000,483.00000,1307.00000,1307.00000,,900.00000,1974.00000,1768.00000,1707.00000,1722.00000,0.53000,0.52000
2011-03-31,5011.00000,1343.00000,3668.00000,935.00000,1142.00000,138.00000,1939.00000,1729.00000,38.00000,1767.00000,400.00000,1367.00000,1367.00000,,984.00000,1919.00000,1729.00000,1702.00000,1714.00000,0.58000,0.57000
2010-12-31,5111.00000,1414.00000,3697.00000,1010.00000,1271.00000,177.00000,2104.00000,1593.00000,,1413.00000,571.00000,842.00000,842.00000,,471.00000,1654.00000,1593.00000,1713.00000,1727.00000,0.28000,0.28000
2010-09-30,4798.00000,1280.00000,3518.00000,824.00000,1123.00000,10.00000,1937.00000,1581.00000,33.00000,1614.00000,312.00000,1302.00000,1302.00000,,949.00000,1749.00000,1581.00000,1712.00000,1726.00000,0.55000,0.55000
2010-06-30,4768.00000,1277.00000,3491.00000,822.00000,1157.00000,19.00000,1960.00000,1531.00000,61.00000,1592.00000,324.00000,1268.00000,1268.00000,,927.00000,1722.00000,1531.00000,1718.00000,1728.00000,0.54000,0.53000
2010-03-31,4807.00000,1306.00000,3501.00000,910.00000,1112.00000,-113.00000,2135.00000,1366.00000,86.00000,1452.00000,351.00000,1101.00000,1101.00000,,743.00000,1553.00000,1366.00000,1715.00000,1725.00000,0.43000,0.43000
