,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,22814.00000,7258.00000,15556.00000,7792.00000,-4311.00000,14380.00000,1176.00000,-117.00000,1059.00000,271.00000,788.00000,788.00000,788.00000,2222.00000,1176.00000,255.00000,256.00000,3.08000,3.07000
2022-08-31,23242.00000,7589.00000,15653.00000,7859.00000,-4382.00000,14462.00000,1191.00000,-37.00000,1154.00000,279.00000,875.00000,875.00000,875.00000,2215.00000,1191.00000,259.00000,262.00000,3.37000,3.33000
2022-05-31,24394.00000,7706.00000,16688.00000,7903.00000,-4606.00000,14764.00000,1924.00000,-1240.00000,684.00000,126.00000,558.00000,558.00000,558.00000,2942.00000,1924.00000,263.00000,266.00000,2.17000,2.16000
2022-02-28,23641.00000,7473.00000,16168.00000,8244.00000,-4280.00000,14842.00000,1326.00000,49.00000,1375.00000,263.00000,1112.00000,1112.00000,1112.00000,2312.00000,1326.00000,261.00000,265.00000,4.26000,4.20000
2021-11-30,23474.00000,7386.00000,16088.00000,8135.00000,-4140.00000,14491.00000,1597.00000,-217.00000,1380.00000,336.00000,1044.00000,1044.00000,1044.00000,2592.00000,1597.00000,265.00000,268.00000,3.94000,3.88000
2021-08-31,22003.00000,6668.00000,15335.00000,7776.00000,-3990.00000,13937.00000,1398.00000,59.00000,1457.00000,345.00000,1112.00000,1112.00000,1112.00000,2369.00000,1398.00000,266.00000,271.00000,4.17000,4.09000
2021-05-31,22565.00000,6566.00000,15999.00000,7868.00000,-4171.00000,14202.00000,1797.00000,816.00000,2613.00000,745.00000,1868.00000,1868.00000,1868.00000,2772.00000,1797.00000,264.00000,268.00000,7.04000,6.88000
2021-02-28,21510.00000,6416.00000,15094.00000,8010.00000,-3982.00000,14089.00000,1005.00000,44.00000,1049.00000,157.00000,892.00000,892.00000,892.00000,1961.00000,1005.00000,265.00000,270.00000,3.36000,3.30000
2020-11-30,20563.00000,6032.00000,14531.00000,7443.00000,-3681.00000,13066.00000,1465.00000,-59.00000,1406.00000,180.00000,1226.00000,1226.00000,1226.00000,2401.00000,1465.00000,264.00000,269.00000,4.64000,4.55000
2020-08-31,19321.00000,5542.00000,13779.00000,6852.00000,-3475.00000,12189.00000,1590.00000,16.00000,1606.00000,361.00000,1245.00000,1245.00000,1245.00000,2516.00000,1590.00000,262.00000,263.00000,4.75000,4.72000
2020-05-31,17358.00000,5069.00000,12289.00000,6327.00000,-3221.00000,11814.00000,475.00000,-794.00000,-319.00000,15.00000,-334.00000,-334.00000,-334.00000,1837.00000,475.00000,261.00000,262.00000,-1.30000,-1.27000
2020-02-29,17487.00000,5437.00000,12050.00000,6382.00000,-3385.00000,11639.00000,411.00000,9.00000,420.00000,105.00000,315.00000,315.00000,315.00000,1319.00000,411.00000,261.00000,262.00000,1.21000,1.20000
2019-11-30,17324.00000,5218.00000,12106.00000,6235.00000,-3492.00000,11552.00000,554.00000,18.00000,572.00000,12.00000,560.00000,560.00000,560.00000,1455.00000,554.00000,261.00000,262.00000,2.15000,2.13000
2019-08-31,17048.00000,4898.00000,12150.00000,6087.00000,-3287.00000,11173.00000,977.00000,19.00000,996.00000,251.00000,745.00000,745.00000,745.00000,1856.00000,977.00000,260.00000,262.00000,2.86000,2.84000
2019-05-31,17807.00000,5032.00000,12775.00000,6187.00000,-3263.00000,11459.00000,1316.00000,-3870.00000,-2554.00000,-585.00000,-1969.00000,-1969.00000,-1969.00000,2182.00000,1316.00000,262.00000,265.00000,-7.48000,-7.38000
2019-02-28,17010.00000,5160.00000,11850.00000,6069.00000,-3141.00000,10939.00000,911.00000,20.00000,931.00000,192.00000,739.00000,739.00000,739.00000,1762.00000,911.00000,261.00000,263.00000,2.83000,2.80000
2018-11-30,17824.00000,5398.00000,12426.00000,6260.00000,-3334.00000,11258.00000,1168.00000,9.00000,1177.00000,242.00000,935.00000,935.00000,935.00000,1996.00000,1168.00000,262.00000,266.00000,3.56000,3.51000
