,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2016-12-31,767.69980,213.20000,554.49980,114.90000,233.60000,-34.50000,383.00010,171.49970,28.90000,200.40000,41.90000,158.50000,158.50000,158.50000,190.59970,171.49980,639.00000,653.40000,0.24670,0.24000
2016-09-30,739.40000,201.40000,538.00000,113.00000,229.60000,-0.10000,342.70000,195.30000,-10.10000,185.20000,43.80000,141.40000,141.40000,141.40000,213.50000,195.30000,639.60000,654.30000,0.22000,0.21670
2016-06-30,759.30000,202.50000,556.80000,112.50000,228.80000,-0.40000,341.70000,215.10000,-46.10000,169.00000,42.40000,126.60000,126.60000,126.60000,233.10000,215.10000,636.60000,651.90000,0.20000,0.19330
2016-03-31,697.30000,180.30000,517.00000,101.80000,212.70000,-0.60000,315.10000,201.90000,-18.60000,183.30000,40.30000,143.00000,143.00000,143.00000,217.80000,201.90000,639.30000,653.40000,0.22330,0.22000
2015-12-31,671.09990,175.90000,495.19990,98.00000,222.30000,,320.50010,174.69990,-7.70000,167.00000,26.30000,140.70000,140.70000,140.70000,189.19990,174.70000,646.50000,660.90000,0.22000,0.21330
2015-09-30,615.50000,146.70000,468.80000,101.00000,212.00000,,313.00000,155.80000,-5.10000,150.70000,32.60000,118.10000,118.10000,118.10000,174.30000,155.80000,645.60000,659.70000,0.18330,0.18000
2015-06-30,616.80000,158.60000,458.20000,97.50000,213.90000,,311.40000,146.80000,-4.60000,142.20000,29.50000,112.70000,112.70000,112.70000,163.60000,146.80000,645.90000,659.70000,0.17330,0.17000
2015-03-31,590.30000,136.00000,454.30000,86.40000,202.50000,,288.90000,165.40000,-2.90000,162.50000,39.10000,123.40000,123.40000,123.40000,181.40000,165.40000,646.50000,661.80000,0.19000,0.18670
2014-12-31,617.99990,160.40000,457.59990,84.00000,223.10000,,307.10000,150.49990,-17.60000,132.90000,23.70000,109.20000,109.20000,109.20000,168.79990,150.49990,639.00000,651.00000,0.16330,0.16000
2014-09-30,607.40000,168.10000,439.30000,87.60000,222.20000,,309.80000,129.50000,-8.90000,120.60000,26.00000,94.60000,94.60000,94.60000,147.50000,129.50000,638.40000,650.40000,0.14830,0.14500
2014-06-30,575.10000,151.20000,423.90000,89.10000,215.50000,,304.60000,119.30000,693.90000,813.20000,266.20000,547.00000,547.00000,547.00000,135.40000,119.30000,633.60000,644.40000,0.86330,0.84830
2014-03-31,522.40000,145.90000,376.50000,85.80000,197.20000,,283.00000,93.50000,-16.20000,77.30000,17.00000,60.30000,60.30000,60.30000,109.70000,93.50000,640.20000,651.00000,0.09500,0.09330
2013-12-31,535.99990,143.80000,392.20000,78.60000,186.60000,,264.00000,128.20000,-27.90000,100.30000,25.20000,75.10000,75.10000,75.10000,145.30000,128.20000,670.20000,682.80000,0.11670,0.11500
2013-09-30,495.60000,128.20000,367.40000,84.10000,177.80000,,261.90000,105.50000,-5.70000,99.80000,23.00000,76.80000,76.80000,76.80000,122.50000,105.50000,666.00000,677.40000,0.11500,0.11330
2013-06-30,517.20000,123.60000,393.60000,80.50000,186.60000,,267.10000,126.50000,-6.00000,120.50000,27.20000,93.30000,93.30000,93.30000,141.20000,126.50000,675.60000,688.20000,0.13830,0.13500
2013-03-31,496.70000,121.00000,375.70000,79.80000,182.40000,-1.20000,263.40000,112.30000,78.30000,190.60000,46.70000,143.90000,143.90000,143.90000,126.40000,112.30000,683.40000,699.00000,0.21000,0.20670
2012-12-31,510.49990,122.20000,388.30000,74.90000,170.00000,,244.89990,143.40000,-24.10000,119.30000,29.90000,89.40000,89.40000,89.40000,154.90000,143.40000,689.40000,709.80000,0.13000,0.12670
2012-09-30,447.90000,111.70000,336.20000,73.80000,167.80000,,241.60000,94.60000,-1.20000,93.40000,24.20000,69.20000,69.20000,69.20000,109.00000,94.60000,694.20000,714.00000,0.10000,0.09670
2012-06-30,482.00000,129.80000,352.20000,74.00000,182.40000,,256.40000,95.80000,-5.90000,89.90000,22.10000,67.80000,67.80000,67.80000,109.80000,95.80000,689.40000,710.40000,0.09830,0.09500
2012-03-31,459.20000,127.30000,331.90000,68.60000,177.20000,,245.80000,86.10000,-0.50000,85.60000,20.50000,65.10000,65.10000,65.10000,99.90000,86.10000,684.00000,708.00000,0.09500,0.09170
2011-12-31,430.19990,119.60000,310.59990,60.70000,163.40000,,224.09990,86.50000,-17.90000,68.60000,5.50000,63.10000,63.10000,63.10000,101.30000,86.50000,687.60000,716.40000,0.09170,0.09000
2011-09-30,412.70000,125.60000,287.10000,61.70000,165.50000,,227.20000,59.90000,-2.30000,57.60000,6.00000,51.60000,51.60000,51.60000,73.80000,59.90000,687.60000,714.00000,0.07500,0.07170
2011-06-30,431.20000,127.80000,303.40000,64.90000,163.20000,,228.10000,75.30000,-2.50000,72.80000,14.70000,58.10000,58.10000,58.10000,90.10000,75.30000,688.80000,720.00000,0.08500,0.08000
2011-03-31,404.50000,116.80000,287.70000,59.00000,150.30000,,209.30000,78.40000,6.20000,84.60000,20.70000,63.90000,63.90000,63.90000,92.90000,78.40000,689.40000,723.00000,0.09330,0.08830
2010-12-31,392.40000,113.50000,278.90000,55.90000,142.40000,,198.30000,80.60000,-10.50000,70.10000,5.30000,64.80000,64.80000,64.80000,96.00000,80.60000,682.20000,715.20000,0.09500,0.09170
2010-09-30,348.90000,95.80000,253.10000,52.70000,133.00000,,185.70000,67.40000,-1.20000,66.20000,18.20000,48.00000,48.00000,48.00000,80.80000,67.40000,681.60000,713.40000,0.07000,0.06670
2010-06-30,365.20000,100.40000,264.80000,50.60000,140.60000,,191.20000,73.60000,-7.20000,66.40000,8.90000,57.50000,57.50000,57.50000,87.30000,73.60000,680.40000,712.80000,0.08500,0.08000
2010-03-31,340.50000,98.60000,241.90000,45.20000,134.00000,,179.20000,62.70000,2.80000,65.50000,17.80000,47.70000,47.70000,47.70000,76.70000,62.70000,679.20000,714.00000,0.07000,0.06670
2009-12-31,346.70000,101.70000,245.00000,88.20000,132.30000,,180.39990,64.60010,-2.20000,62.40000,14.80000,47.60000,47.60000,47.60000,78.80010,64.60010,675.00000,705.00000,0.07170,0.06580
2009-09-30,325.70000,98.50000,227.20000,44.70000,126.10000,0.20000,170.60000,56.60000,37.60000,94.20000,20.70000,73.50000,73.50000,73.50000,72.00000,56.60000,676.20000,705.00000,0.10830,0.10500
2009-06-30,335.50000,101.90000,233.60000,42.60000,128.50000,,171.10000,62.50000,0.30000,62.80000,15.30000,47.50000,47.50000,47.50000,77.40000,62.50000,674.40000,702.00000,0.07000,0.06830
2009-03-31,313.50000,97.00000,216.50000,,121.90000,-0.40000,162.20000,54.30000,30.70000,85.00000,24.50000,60.50000,60.50000,60.50000,68.50000,54.30000,672.00000,702.00000,0.09000,0.08580
