,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,62846.83000,60700.88000,2145.95300,1303.63400,,1512.81000,633.14450,-39.68800,593.45500,117.28500,476.17000,476.17000,,479.74500,808.55650,633.14450,204.03200,206.32700,2.35000,2.33000
2022-09-30,61174.15000,59188.59000,1985.56300,1209.75300,,1531.06000,454.50390,-72.17900,382.33980,83.66400,298.67580,298.67580,,294.73700,633.71890,454.50390,208.47200,211.21000,1.43000,1.40000
2022-06-30,60064.60000,58049.23000,2015.37100,1280.02200,,1528.07000,487.29690,-10.97400,476.32300,113.12000,363.20300,363.20300,,406.96400,738.76290,487.29690,208.88500,211.73800,1.95000,1.92000
2022-03-31,57719.45000,55484.37000,2235.07800,1279.63300,,1454.92000,780.15630,-51.96800,728.18900,172.94400,555.24500,555.24500,,548.01400,959.79030,780.15630,209.24400,211.99100,2.62000,2.59000
2021-12-31,59628.81000,57568.45000,2060.35900,1202.74500,-4.94600,1415.96000,644.40230,-48.20000,596.20500,146.78900,449.41600,449.41600,,449.10500,824.80430,644.40230,208.55500,211.16800,2.15000,2.13000
2021-09-30,58912.43000,56843.01000,2069.41800,1112.81000,,1507.51000,561.91410,-7.95900,553.93590,117.48800,436.44790,436.44790,,437.69810,767.90810,561.90230,205.91900,208.46500,2.11000,2.08000
2021-06-30,53405.70000,51517.49000,1888.20700,1140.37800,,1267.48000,620.72660,-47.19700,573.53000,278.08200,295.44800,295.44800,,292.12200,751.85060,620.72660,206.15600,208.91200,1.42000,1.40000
2021-03-31,49154.17000,47620.79000,1533.38300,808.23700,,909.03000,624.34770,-57.83600,566.51100,132.50600,434.00500,434.00500,,435.26700,729.42970,624.34770,204.91600,207.31500,2.12000,2.10000
2020-12-31,52516.55000,51064.32000,1452.23000,805.44900,,905.01000,547.22660,-19.34600,527.88200,149.17500,378.70700,378.70700,,374.84500,651.50960,547.22660,204.68300,206.80100,1.83000,1.81000
2020-09-30,49244.76000,47897.93000,1346.83200,7277.68700,0.00000,7459.98000,-6113.15600,-30.32000,-6143.45700,-1298.95200,-4844.50500,-4844.50500,,-4846.07200,-5652.44400,-6113.16000,204.78300,204.78300,-23.66000,-23.60000
2020-06-30,45366.78000,44141.06000,1225.71500,725.47000,,820.89000,404.83200,-60.99600,343.83500,56.56700,287.26800,287.26800,,289.43900,503.61700,404.83200,203.65400,205.54400,1.42000,1.41000
2020-03-31,47417.64000,46029.53000,1388.10900,761.14500,-223.65200,1078.60000,309.51560,-33.31200,276.20300,-694.90800,971.11100,971.11100,,960.27700,410.33860,309.51560,205.37000,207.06200,4.68000,4.64000
2019-12-31,47864.74000,46633.53000,1231.21500,725.26200,-138.00000,967.77000,263.43750,-33.84900,229.58800,43.02000,186.56800,186.56800,,187.64000,372.78250,263.43750,206.00800,207.51700,0.91000,0.90000
2019-09-30,45637.80000,44453.07000,1184.73800,896.35090,,1004.89000,179.84770,-35.19000,144.65100,12.34400,132.30710,132.30710,,132.61900,293.23460,179.84380,210.16500,211.84000,0.64000,0.64000
2019-06-30,45239.27000,44008.03000,1231.23800,716.94900,,824.54000,406.69140,-35.57900,371.11500,69.11300,302.00200,302.00200,,301.95900,518.98740,406.69140,209.70500,211.16100,1.44000,1.43000
2019-03-31,43319.60000,41894.85000,1424.75400,683.42500,-570.00000,1377.19000,47.56250,-28.78100,18.78400,-9.28900,28.07300,28.07300,,27.13500,184.15950,47.56250,210.93400,212.56300,0.13000,0.13000
2018-12-31,45392.45000,44094.87000,1297.58200,697.25700,,819.76000,477.82420,-45.26700,432.55600,40.80300,391.75300,391.75300,,393.65200,613.05620,477.82420,212.05400,213.96900,1.86000,1.84000
