,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2014-09-30,3218.44200,2676.64100,541.80050,405.15090,405.15100,136.65010,8.15500,144.80500,53.75100,91.05400,91.05400,,86.07400,176.03220,136.65010,130.48300,132.37100,0.65000,0.65000
2014-06-30,3231.79100,2670.05200,561.73900,437.80200,437.80200,123.93700,-5.89100,118.04600,46.73700,71.30900,71.30900,,64.84200,163.26200,123.93700,130.73800,132.61100,0.50000,0.49000
2014-03-31,3176.03300,2659.48000,516.55300,394.11900,394.11900,122.43410,9.96000,132.39400,41.59400,90.80000,90.80000,,83.46000,160.85310,122.43410,130.38400,132.57900,0.64000,0.63000
2013-12-31,3068.89100,2615.20000,453.69120,308.64400,308.64400,145.04710,1.87400,146.92100,47.97200,98.94900,98.94900,,93.73200,173.33310,145.04710,130.12100,132.18000,0.72000,0.71000
2013-09-30,3142.65600,2667.96400,474.69140,299.54290,299.54400,175.14790,-0.24200,174.90600,58.42500,116.48090,116.48090,,110.81100,201.86690,175.14840,129.28800,130.94500,0.85000,0.84000
2013-06-30,3080.99500,2613.99100,467.00420,298.64500,298.64500,168.35910,0.06400,168.42300,56.33400,112.08900,112.08900,,108.87100,192.74210,168.35910,129.53600,131.29500,0.84000,0.83000
2013-03-31,2835.08400,2370.18300,464.90090,299.69800,299.69800,165.20290,-3.29500,161.90800,54.81900,107.08900,107.08900,,104.40100,188.49990,165.20290,129.09600,130.73000,0.81000,0.80000
2012-12-31,2759.64100,2323.91800,435.72310,275.45400,275.45400,160.26900,-3.95800,156.31100,51.78800,104.52300,104.52300,,99.01000,184.74400,160.26900,128.64400,129.66900,0.77000,0.76000
2012-09-30,2786.28500,2339.62300,446.66210,279.04500,279.04500,167.61690,2.47900,170.09600,59.01400,111.08200,111.08200,,107.41100,193.25990,167.61720,127.64400,128.69200,0.83000,0.83000
2012-06-30,2772.87400,2339.79300,433.08110,279.71500,279.71500,153.36600,-1.99500,151.37100,50.38100,100.99000,100.99000,,97.90000,178.03900,153.36600,127.92200,128.82000,0.77000,0.76000
2012-03-31,2702.85100,2276.64700,426.20410,293.06600,293.06600,133.13820,-0.82300,132.31500,44.86900,87.44600,87.44600,,83.93300,158.41020,133.13820,127.41200,128.72600,0.66000,0.65000
2011-12-31,2631.76800,2210.72600,421.04200,279.09000,279.09000,141.95190,-2.39800,139.55400,48.11800,91.43600,91.43600,,89.71000,167.18790,141.95190,126.92100,128.08700,0.71000,0.70000
2011-09-30,2723.29500,2296.73300,426.56200,278.65790,278.65800,147.90380,-2.74800,145.15600,49.90900,95.24700,95.24700,,94.28000,174.13080,147.90380,125.68600,127.23500,0.74000,0.74000
2011-06-30,2744.17800,2331.46600,412.71190,273.33200,273.33200,139.37990,1.92100,141.30100,49.36500,91.93600,91.93600,,90.67600,164.55590,139.37990,125.90300,127.57800,0.72000,0.71000
2011-03-31,2558.01600,2168.83500,389.18120,261.16600,261.16600,128.01510,-1.53400,126.48100,45.14000,81.34100,81.34100,,80.25000,151.74910,128.01510,125.40200,127.36300,0.64000,0.63000
2010-12-31,2356.17500,2025.13700,331.03810,227.41900,227.41900,103.61910,0.10400,103.72300,37.02600,66.69700,66.69700,,65.82300,123.85210,103.61910,124.98800,126.64000,0.53000,0.52000
2010-09-30,2343.03200,1995.00600,348.02640,228.51200,228.51100,119.51510,0.87200,120.38700,43.30800,77.07900,77.07900,,76.99400,142.29610,119.51490,124.13400,125.79000,0.61000,0.61000
2010-06-30,2507.72500,2235.53700,272.18800,227.10500,227.10500,45.08300,-7.84400,37.23900,17.99900,19.24000,19.24000,,19.04300,65.95600,45.08300,124.32800,125.96700,0.15000,0.15000
2010-03-31,2586.97400,2223.79300,363.18120,241.17700,241.17700,122.00420,-0.84400,121.16000,43.59300,77.56700,77.56700,,77.50000,144.06610,122.00420,123.91100,125.56500,0.63000,0.62000
2009-12-31,2477.78500,2128.57600,349.20900,235.72800,235.72800,113.48100,-0.33300,113.14800,40.74700,72.40100,72.40100,,72.43700,136.25990,113.48100,123.62200,125.30200,0.59000,0.58000
2009-09-30,2552.54700,2204.57000,347.97730,225.83400,225.83400,122.14280,1.71400,123.85700,44.61600,79.24100,79.24100,,79.31700,151.84180,122.14310,122.77200,124.53400,0.65000,0.63000
2009-06-30,2706.72400,2334.86100,371.86300,225.18900,225.18900,146.67410,1.39300,148.06700,53.38100,94.68600,94.68600,,94.90000,165.91310,146.67410,122.95300,124.74800,0.77000,0.76000
2009-03-31,2975.45200,2571.82800,403.62400,232.93600,232.93600,170.68800,-0.06100,170.62700,61.45700,109.17000,109.17000,,109.28700,189.29300,170.68800,122.60500,124.35800,0.89000,0.88000
