,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3242.00000,1011.00000,2231.00000,330.00000,1176.00000,-120.00000,1830.00000,401.00000,-6.00000,395.00000,256.00000,139.00000,139.00000,125.00000,695.00000,401.00000,1430.50000,1439.70000,0.09000,0.09000
2022-09-30,3170.00000,979.00000,2191.00000,339.00000,1143.00000,-145.00000,1833.00000,358.00000,-114.00000,245.00000,57.00000,188.00000,188.00000,174.00000,767.00000,358.00000,1431.60000,1440.00000,0.12000,0.12000
2022-06-30,3244.00000,1011.00000,2233.00000,335.00000,1176.00000,-85.00000,1811.00000,422.00000,-78.00000,345.00000,85.00000,260.00000,260.00000,246.00000,713.00000,422.00000,1429.70000,1437.80000,0.17000,0.17000
2022-03-31,3026.00000,955.00000,2071.00000,319.00000,1072.00000,-12.00000,1605.00000,466.00000,-310.00000,156.00000,45.00000,111.00000,111.00000,97.00000,740.00000,466.00000,1427.80000,1438.40000,0.07000,0.07000
2021-12-31,3127.00000,972.00000,2155.00000,320.00000,1164.00000,-276.00000,1975.00000,180.00000,-61.00000,119.00000,25.00000,94.00000,94.00000,81.00000,667.00000,180.00000,1422.30000,1433.80000,0.06000,0.06000
2021-09-30,2932.00000,900.00000,2032.00000,310.00000,1080.00000,-62.00000,1645.00000,387.00000,95.00000,483.00000,64.00000,419.00000,419.00000,405.00000,787.00000,387.00000,1423.80000,1435.60000,0.28000,0.28000
2021-06-30,3077.00000,945.00000,2132.00000,298.00000,1133.00000,-256.00000,1870.00000,262.00000,-112.00000,149.00000,-37.00000,186.00000,186.00000,172.00000,570.00000,262.00000,1421.30000,1432.50000,0.12000,0.12000
2021-03-31,2752.00000,894.00000,1858.00000,276.00000,1031.00000,8.00000,1489.00000,369.00000,-45.00000,325.00000,-16.00000,341.00000,341.00000,327.00000,637.00000,369.00000,1418.70000,1430.80000,0.23000,0.23000
2020-12-31,2708.00000,999.00000,1709.00000,286.00000,1040.00000,-29.00000,1658.00000,51.00000,256.00000,307.00000,95.00000,212.00000,212.00000,196.00000,421.00000,51.00000,1416.70000,1416.70000,0.14000,0.14000
2020-09-30,2659.00000,869.00000,1790.00000,315.00000,996.00000,-485.00000,1996.00000,-206.00000,-22.00000,-227.00000,-72.00000,-155.00000,-155.00000,-169.00000,265.00000,-206.00000,1430.90000,1430.90000,-0.12000,-0.12000
2020-06-30,2003.00000,791.00000,1212.00000,242.00000,806.00000,-34.00000,1282.00000,-70.00000,-109.00000,-181.00000,-33.00000,-148.00000,-148.00000,-153.00000,284.00000,-70.00000,1410.90000,1410.90000,-0.11000,-0.11000
2020-03-31,2543.00000,806.00000,1737.00000,300.00000,990.00000,-90.00000,1591.00000,146.00000,-124.00000,22.00000,12.00000,10.00000,10.00000,11.00000,607.00000,146.00000,1397.40000,1413.50000,0.01000,0.01000
2019-12-31,2904.00000,851.00000,2053.00000,308.00000,1109.00000,-199.00000,1844.00000,209.00000,-216.00000,-6.00000,-4002.00000,3996.00000,3996.00000,3996.00000,209.00000,209.00000,1391.50000,1410.60000,2.87000,2.83000
2019-09-30,2707.00000,777.00000,1930.00000,306.00000,1027.00000,-33.00000,1547.00000,383.00000,-292.00000,91.00000,-35.00000,126.00000,126.00000,126.00000,383.00000,383.00000,1393.10000,1412.20000,0.09000,0.09000
2019-06-30,2631.00000,758.00000,1873.00000,280.00000,985.00000,-62.00000,1489.00000,384.00000,-239.00000,145.00000,-9.00000,154.00000,154.00000,154.00000,384.00000,384.00000,1391.00000,1408.60000,0.11000,0.11000
2019-03-31,2493.00000,730.00000,1763.00000,280.00000,885.00000,109.00000,1222.00000,541.00000,-84.00000,457.00000,33.00000,424.00000,424.00000,424.00000,541.00000,541.00000,1387.70000,1408.40000,0.31000,0.30000
2018-12-31,2561.00000,730.00000,1831.00000,288.00000,971.00000,-76.00000,1513.00000,318.00000,-24.00000,296.00000,-90.00000,386.00000,386.00000,386.00000,318.00000,318.00000,1381.00000,1401.40000,0.28000,0.27000
2018-09-30,2393.00000,672.00000,1721.00000,289.00000,887.00000,-5.00000,1332.00000,389.00000,68.00000,456.00000,24.00000,432.00000,432.00000,432.00000,389.00000,389.00000,1382.80000,1403.90000,0.31000,0.31000
2018-06-30,2490.00000,739.00000,1751.00000,275.00000,903.00000,-30.00000,1360.00000,391.00000,-45.00000,347.00000,-209.00000,556.00000,556.00000,555.00000,391.00000,391.00000,1380.50000,1398.90000,0.40000,0.40000
2018-03-31,2379.00000,672.00000,1707.00000,261.00000,878.00000,-6.00000,1299.00000,408.00000,-84.00000,323.00000,26.00000,297.00000,297.00000,298.00000,408.00000,408.00000,1376.50000,1396.80000,0.22000,0.21000
2017-12-31,2409.00000,674.00000,1735.00000,264.00000,903.00000,-88.00000,1416.00000,319.00000,-92.00000,228.00000,842.00000,-614.00000,-614.00000,-615.00000,319.00000,319.00000,1370.10000,1392.70000,-0.45000,-0.44000
2017-09-30,2222.00000,637.00000,1585.00000,254.00000,816.00000,13.00000,1208.00000,377.00000,-68.00000,309.00000,26.00000,283.00000,283.00000,283.00000,377.00000,377.00000,1372.00000,1394.10000,0.21000,0.20000
2017-06-30,2257.00000,632.00000,1625.00000,244.00000,832.00000,-181.00000,1400.00000,225.00000,-134.00000,91.00000,-55.00000,146.00000,146.00000,146.00000,225.00000,225.00000,1369.80000,1391.10000,0.11000,0.11000
2017-03-31,2160.00000,650.00000,1510.00000,235.00000,811.00000,47.00000,1146.00000,364.00000,-59.00000,305.00000,15.00000,290.00000,290.00000,290.00000,364.00000,364.00000,1365.40000,1390.20000,0.21000,0.21000
2016-12-31,2191.00000,618.00000,1573.00000,256.00000,852.00000,-171.00000,1433.00000,140.00000,-51.00000,89.00000,-35.00000,124.00000,124.00000,124.00000,140.00000,140.00000,1357.60000,1377.20000,0.09000,0.08000
2016-09-30,2105.00000,594.00000,1511.00000,232.00000,792.00000,-8.00000,1163.00000,348.00000,-91.00000,257.00000,29.00000,228.00000,228.00000,228.00000,348.00000,348.00000,1360.60000,1379.70000,0.17000,0.17000
2016-06-30,2126.00000,639.00000,1487.00000,222.00000,799.00000,-651.00000,1821.00000,-334.00000,-63.00000,-397.00000,-190.00000,-207.00000,-207.00000,-207.00000,-334.00000,-334.00000,1357.40000,1357.40000,-0.15000,-0.15000
2016-03-31,1964.00000,573.00000,1391.00000,210.00000,735.00000,-14.00000,1098.00000,293.00000,-65.00000,228.00000,26.00000,202.00000,202.00000,202.00000,293.00000,293.00000,1350.40000,1369.90000,0.15000,0.15000
2015-12-31,1978.00000,574.00000,1404.00000,243.00000,794.00000,-493.00000,1631.00000,-227.00000,-110.00000,-337.00000,-195.00000,-142.00000,-142.00000,-142.00000,-227.00000,-227.00000,1341.20000,1341.20000,-0.11000,-0.11000
2015-09-30,1888.00000,539.00000,1349.00000,221.00000,746.00000,-507.00000,1648.00000,-299.00000,-68.00000,-367.00000,-169.00000,-198.00000,-198.00000,-198.00000,-299.00000,-299.00000,1344.00000,1344.00000,-0.15000,-0.15000
