,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4667.00000,1537.00000,3130.00000,1567.00000,,2420.00000,710.00000,-285.00000,425.00000,-7.00000,432.00000,432.00000,,432.00000,1564.00000,710.00000,986.00000,987.00000,0.44000,0.44000
2022-09-30,4845.00000,1484.00000,3361.00000,1525.00000,,2350.00000,1011.00000,-243.00000,768.00000,92.00000,676.00000,676.00000,,676.00000,1836.00000,1011.00000,988.00000,989.00000,0.68000,0.68000
2022-06-30,4239.00000,1274.00000,2965.00000,1439.00000,-2.00000,2271.00000,694.00000,-183.00000,511.00000,46.00000,465.00000,465.00000,,465.00000,1524.00000,694.00000,981.00000,982.00000,0.47000,0.47000
2022-03-31,5327.00000,2078.00000,3249.00000,1532.00000,,2349.00000,900.00000,-201.00000,699.00000,218.00000,481.00000,481.00000,117.00000,597.00000,1924.00000,900.00000,981.00000,981.00000,0.61000,0.61000
2021-12-31,4423.00000,1604.00000,2819.00000,1511.00000,,2297.00000,522.00000,-253.00000,269.00000,-39.00000,308.00000,308.00000,80.00000,391.00000,1891.00000,522.00000,979.00000,980.00000,0.40000,0.40000
2021-09-30,4863.00000,1809.00000,3054.00000,1540.00000,,2298.00000,756.00000,-264.00000,492.00000,35.00000,457.00000,457.00000,772.00000,1203.00000,2780.00000,756.00000,979.00000,980.00000,1.23000,1.23000
2021-06-30,4020.00000,1321.00000,2699.00000,1387.00000,4.00000,2119.00000,580.00000,-251.00000,329.00000,3.00000,326.00000,326.00000,150.00000,401.00000,2655.00000,580.00000,978.00000,979.00000,0.41000,0.41000
2021-03-31,4632.00000,1651.00000,2981.00000,1400.00000,,2157.00000,824.00000,-260.00000,564.00000,39.00000,525.00000,525.00000,-789.00000,-289.00000,2929.00000,824.00000,977.00000,978.00000,-0.30000,-0.30000
2020-12-31,-8259.00000,-4684.00000,-3575.00000,-2796.00000,-4.00000,-3212.00000,-363.00000,-210.00000,-573.00000,-148.00000,-425.00000,-420.00000,,359.00000,1745.00000,-363.00000,976.00000,977.00000,0.37000,0.37000
2020-09-30,8853.00000,3614.00000,5239.00000,3184.00000,3.00000,4470.00000,769.00000,17.00000,786.00000,216.00000,570.00000,569.00000,,501.00000,2447.00000,769.00000,976.00000,977.00000,0.51000,0.51000
