,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,111.00810,-126.38410,237.39220,18.13500,121.12700,,111.17630,126.21590,1.40700,127.62300,40.71000,86.91300,86.91300,40.74500,127.65800,232.05590,126.21590,126.15500,126.42600,1.01000,1.01000
2022-09-30,711.80300,304.75900,407.04400,53.52100,239.96900,,296.26400,110.78000,-28.63800,82.14200,12.63400,69.50800,69.50800,15.83900,85.34700,207.01800,110.78000,126.15500,126.54000,0.68000,0.67000
2022-06-30,1229.56900,563.40600,666.16300,73.35200,330.02500,,415.30490,250.85800,-26.38600,224.47200,45.22000,179.25200,179.25200,-0.04000,179.21200,389.55900,250.85800,126.12600,126.50900,1.42000,1.42000
2022-03-31,1259.44200,580.21100,679.23100,76.60900,334.39300,,424.38600,254.84500,-37.24500,217.60000,40.59700,177.00300,177.00300,-0.04100,176.96200,393.66500,254.84500,126.13700,126.63500,1.40000,1.40000
2021-12-31,430.33230,-10.45290,440.78520,24.87600,166.09500,,178.15310,262.63210,-0.60100,262.03110,105.53700,156.49400,156.49400,33.69000,190.18400,398.90010,262.63210,116.16500,116.67400,1.41000,1.41000
2021-09-30,861.31600,338.45400,522.86200,49.42100,275.86900,,327.30090,195.56100,-60.54900,135.01200,27.38100,107.63100,107.63100,20.10700,127.73800,258.05000,195.56100,114.50800,115.02200,1.12000,1.11000
2021-06-30,1228.47100,543.27700,685.19400,65.82400,281.81900,,352.70590,332.48800,-6.43100,326.05700,80.08900,245.96800,245.96800,-0.03800,245.93000,411.27400,332.48800,111.97300,112.41700,2.20000,2.19000
2021-03-31,1307.68900,522.54300,785.14590,60.21600,251.41000,,317.37010,467.77590,12.70600,480.48200,101.13900,379.34300,379.34300,-0.03800,379.30500,541.83890,467.77590,112.02800,112.49500,3.39000,3.37000
2020-12-31,235.09090,-212.27600,447.36690,-2.12500,61.62100,,48.42100,398.94600,-32.14700,366.79900,83.90300,282.89600,282.89600,97.46500,380.36100,418.97900,398.94600,111.51400,112.08500,3.41000,3.39000
2020-09-30,964.02500,436.58000,527.44500,50.13100,225.24900,,279.43900,248.00600,-14.24900,233.75700,57.02100,176.73600,176.73600,-0.03700,176.69900,311.66900,248.00600,111.68400,112.29200,1.58000,1.57000
2020-06-30,811.71800,364.37400,447.34400,49.52100,221.02600,,271.70500,175.63900,-10.81200,164.82700,27.61400,137.21300,137.21300,-0.05100,137.16200,236.26000,175.63900,111.32900,111.86900,1.23000,1.23000
2020-03-31,652.39600,344.37300,308.02300,48.91400,208.56900,-5.85800,263.34100,44.68200,-9.99300,34.68900,0.97400,33.71500,33.71500,-0.05000,33.66500,107.23500,44.68200,111.12100,111.64400,0.30000,0.30000
2019-12-31,805.49590,407.31500,398.18090,47.63600,210.73700,,259.93300,138.24790,-72.95200,65.29600,0.74700,64.54900,64.54900,-0.04800,64.50100,204.55590,138.24810,110.82700,111.50100,0.59000,0.58000
