,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,926.70010,59.16300,867.53710,501.36000,272.81910,-23.26500,797.44400,70.09310,10.52200,80.61500,52.15400,28.46100,28.46100,28.46100,88.31110,70.09300,222.00400,223.95800,0.12000,0.13000
2022-09-30,823.30300,54.58400,768.71900,384.00700,266.46000,20.12400,630.34300,138.37600,10.21200,148.58800,35.81300,112.77500,112.77500,112.77500,155.06800,138.37600,222.41500,224.17500,0.51000,0.50000
2022-06-30,911.39700,50.63600,860.76100,347.19600,253.27700,-5.85700,606.33000,254.43100,-25.05300,229.37800,67.94600,161.43200,161.43200,161.43200,270.93800,254.43100,221.66000,223.66100,0.73000,0.72000
2022-03-31,733.23500,42.61400,690.62100,353.37300,209.58400,-11.12400,574.08100,116.54000,-46.00500,70.53500,32.54300,37.99200,37.99200,37.99200,132.97800,116.54000,221.32600,222.95000,0.17000,0.17000
2021-12-31,862.85300,43.87400,818.97900,472.82690,226.20200,-9.21600,708.24500,110.73400,9.28600,120.02000,-443.83100,563.85100,563.85100,563.85100,125.59200,110.73410,220.42800,222.07400,2.56000,2.54000
2021-09-30,812.98700,39.86900,773.11800,334.94500,190.70400,-12.05900,537.70800,235.41000,-25.94100,209.46900,27.73000,181.73900,181.73900,181.73900,250.10100,235.41000,220.84500,222.24800,0.82000,0.82000
2021-06-30,705.70900,38.02800,667.68100,343.51100,168.85900,-14.47500,526.84500,140.83600,30.79700,171.63300,22.17700,149.45600,149.45600,149.45600,155.29300,140.83600,220.08300,222.25000,0.68000,0.67000
2021-03-31,604.71800,29.22000,575.49800,306.89600,153.79500,-16.01000,476.70100,98.79700,-29.47500,69.32200,15.78700,53.53500,53.53500,53.53500,112.63500,98.79700,219.80100,221.86700,0.24000,0.24000
2020-12-31,789.50890,36.32300,753.18590,405.94490,166.98800,-16.02400,588.95720,164.22870,3.87300,168.10200,18.25200,149.85000,149.85000,149.85000,177.39470,164.22880,218.07300,218.07300,0.71000,0.72000
2020-09-30,620.64300,34.32200,586.32100,438.10900,120.78800,-22.09800,580.99500,5.32600,-8.83400,-3.50800,11.69500,-15.20300,-15.20300,-15.20300,18.27500,5.32600,218.78400,218.78400,-0.07000,-0.07000
2020-06-30,688.04300,33.36400,654.67900,286.60100,117.99800,-19.30700,423.90600,230.77300,76.49100,307.26400,16.96600,290.29800,290.29800,290.29800,243.36700,230.77300,217.54900,220.43400,1.33000,1.32000
2020-03-31,568.50700,27.31900,541.18800,1085.28700,111.14800,-8.75700,1205.19200,-664.00380,-40.07200,-704.07600,16.56600,-720.64200,-720.64200,-720.64200,-650.90580,-664.00380,216.72100,216.72100,-3.33000,-3.33000
2019-12-31,579.38900,32.21500,547.17400,312.86700,136.17700,-3.12200,452.16600,95.00800,30.99600,126.00400,14.99900,111.00500,111.00500,111.00500,108.35300,95.00800,214.91300,217.65700,0.51000,0.51000
2019-09-30,551.58100,30.04000,521.54100,281.33600,102.60800,-3.28100,387.22500,134.31600,13.70300,148.01900,19.74800,128.27100,128.27100,128.27100,148.17800,134.31600,215.19900,217.79100,0.60000,0.59000
2019-06-30,529.93200,29.40600,500.52600,289.36300,105.94300,-6.60800,401.91400,98.61200,10.05900,108.67100,3.35300,105.31800,105.31800,105.31800,112.04700,98.61200,214.62000,217.48300,0.49000,0.48000
2019-03-31,497.85700,22.58800,475.26900,270.54500,123.98300,-6.67100,401.19900,74.07000,30.02700,104.09700,1.78500,102.31200,102.31200,102.31200,87.96100,74.07000,214.06500,217.06100,0.48000,0.47000
2018-12-31,528.40210,26.36600,502.03610,304.23810,108.35800,-7.46500,420.06100,81.97510,-11.25800,70.71700,1.65400,69.06300,69.06300,69.06300,96.20110,81.97500,212.38300,215.63500,0.32000,0.32000
2018-09-30,449.68300,24.79500,424.88800,292.52700,96.52200,-4.72000,393.76900,31.11900,-0.14300,30.97600,1.80000,29.17600,29.17600,29.17600,44.93700,31.11900,212.62700,215.96400,0.14000,0.14000
2018-06-30,521.51600,24.85600,496.66000,298.08900,108.02900,-7.30300,413.42100,83.23900,-29.23100,54.00800,1.61400,52.39400,52.39400,52.39400,96.74000,83.23900,212.21000,215.10300,0.25000,0.24000
2018-03-31,382.28200,18.10600,364.17600,303.10300,121.49800,-6.68500,431.28600,-67.11000,26.75600,-40.35400,0.78600,-41.14000,-41.14000,-41.14000,-53.68600,-67.11000,211.68100,211.68100,-0.19000,-0.19000
2017-12-31,444.15590,22.35900,421.79690,446.87100,97.72600,-9.61800,554.21500,-132.41810,-15.85900,-148.27700,1.35200,-149.62900,-149.62900,-149.62900,-119.55910,-132.41800,204.58000,204.58000,-0.68000,-0.68000
2017-09-30,381.53400,22.03600,359.49800,269.55700,91.26500,16.34300,344.47900,15.01900,28.33500,43.35400,7.30000,36.05400,36.05400,36.05400,26.95900,15.01900,206.79600,212.61000,0.17000,0.17000
2017-06-30,326.44400,20.26000,306.18400,201.78600,90.06600,-7.07300,298.92500,7.25900,-16.64300,-9.38400,3.10000,-12.48400,-12.48400,-12.48400,19.61100,7.25900,205.14100,205.14100,-0.06000,-0.06000
2017-03-31,384.08200,14.82400,369.25800,407.92000,87.22900,-7.35600,502.50500,-133.24700,-64.73600,-197.98300,-10.90000,-187.08300,-187.08300,-187.08300,-118.22000,-133.24700,195.26000,195.26000,-0.96000,-0.96000
