,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2180.60000,1658.05700,522.54260,135.07300,-17.12600,226.21200,296.33110,7.05700,303.38800,79.66100,223.72700,223.72700,223.72700,370.34300,296.33090,27.85100,28.06200,8.06000,8.00000
2022-09-30,2220.17500,1657.62900,562.54600,140.89600,-13.98100,226.29300,336.25310,3.71200,339.96500,82.82700,257.13800,257.13800,257.13800,407.66910,336.25310,27.77300,27.95600,9.26000,9.20000
2022-06-30,2213.33900,1655.25400,558.08520,140.82000,-9.93400,220.48700,337.59830,10.57200,348.17000,88.22800,259.94200,259.94200,259.94200,407.33130,337.59830,27.90500,28.09200,9.32000,9.25000
2022-03-31,2020.53900,1601.59300,418.94600,147.40200,-9.65800,228.72500,190.22110,-0.21300,190.00800,31.71400,158.29400,158.29400,158.29400,261.88610,190.22110,28.04300,28.30100,5.64000,5.59000
2021-12-31,1960.63300,1564.61500,396.01780,159.77700,-11.68300,237.72200,158.29570,9.26300,167.55900,34.08400,133.47500,133.47500,133.47500,224.55760,158.29550,28.13200,28.51100,4.75000,4.67000
2021-09-30,1952.31500,1492.96200,459.35290,145.93000,-10.55200,219.67300,239.67990,-0.12600,239.55400,35.12000,204.43400,204.43400,204.43400,302.87090,239.67990,28.15000,28.47500,7.26000,7.18000
2021-06-30,1892.53800,1429.65600,462.88200,146.04400,-9.23100,217.35700,245.52500,0.85100,246.37600,58.40200,187.97400,187.97400,187.97400,307.60700,245.52500,28.13400,28.50100,6.68000,6.60000
2021-03-31,1741.57500,1352.81900,388.75590,155.10300,-9.08900,227.31400,161.44190,-2.16800,159.27400,32.17300,127.10100,127.10100,127.10100,224.56390,161.44190,28.12500,28.58200,4.52000,4.45000
2020-12-31,1607.71000,1294.48300,313.22660,124.02400,-12.36100,196.34100,116.88560,0.84600,117.73200,-73.22700,190.95900,190.95900,190.95900,176.84160,116.88570,27.91700,28.41600,6.83000,6.71000
2020-09-30,1601.41400,1289.18900,312.22500,133.15000,-11.79900,205.12900,107.09590,-0.59500,106.50100,26.25700,80.24400,80.24400,80.24400,167.27590,107.09590,27.97300,28.45400,2.87000,2.82000
2020-06-30,1364.73800,1197.97600,166.76200,102.64700,-9.03000,171.70100,-4.93910,0.62300,-4.31600,-12.49100,8.17500,8.17500,8.17500,55.08490,-4.93910,27.91100,28.33300,0.29000,0.29000
2020-03-31,1410.77200,1161.90500,248.86690,106.47000,-12.90200,177.74600,71.12100,2.74300,73.86400,-2.52400,76.38800,76.38800,76.38800,129.49500,71.12100,27.79200,28.32300,2.75000,2.70000
2019-12-31,1440.22400,1163.77900,276.44480,112.41600,-10.72400,178.28900,98.15550,2.84000,100.99600,28.58000,72.41600,72.41600,72.41600,153.30450,98.15580,27.74000,28.29500,2.61000,2.56000
2019-09-30,1403.69700,1111.80900,291.88810,115.07000,-8.99100,176.26700,115.62110,4.41100,120.03200,21.45000,98.58200,98.58200,98.58200,167.82710,115.62110,27.77500,28.38800,3.55000,3.47000
2019-06-30,1434.23100,1134.56900,299.66200,121.39500,-6.60500,179.64200,120.02000,3.94700,123.96700,32.93900,91.02800,91.02800,91.02800,171.66200,120.02000,27.72000,28.30000,3.28000,3.22000
2019-03-31,1308.21700,1033.72200,274.49510,102.67100,-7.88200,164.33400,110.16110,3.12900,113.29000,25.15800,88.13200,88.13200,88.13200,163.94210,110.16110,27.69600,28.11800,3.18000,3.13000
2018-12-31,1225.06100,1016.75200,208.30910,103.72000,-11.76000,168.69700,39.61240,3.85800,43.47000,11.45100,32.01900,32.01900,32.01900,92.82940,39.61230,27.82300,27.96200,1.16000,1.14000
2018-09-30,1225.00700,996.25700,228.75000,109.52400,-8.58100,170.75900,57.99080,2.49300,60.48400,22.28000,38.20400,38.20400,38.20400,110.64480,57.99080,27.80200,28.01700,1.37000,1.36000
2018-06-30,1266.52000,1016.88100,249.63900,85.15300,-47.33600,181.68200,67.95700,2.32300,70.28000,23.39600,46.88400,46.88400,46.88400,117.15000,67.95700,27.81900,27.93500,1.69000,1.68000
2018-03-31,1148.39700,924.10300,224.29400,77.06300,-7.50800,131.48600,92.80800,1.39400,94.20200,34.75600,59.44600,59.44600,59.44600,139.72300,92.80800,27.91100,27.95000,2.13000,2.13000
2017-12-31,1110.10000,945.03010,165.07010,57.69000,-5.90900,105.04090,60.02890,1.43700,61.46600,17.67300,43.79300,43.79300,43.79300,101.47090,60.02880,28.49100,28.56100,1.57000,1.56000
2017-09-30,1128.07400,946.94000,181.13400,99.18200,-9.53900,150.26700,30.86710,1.27500,32.14200,12.53200,19.61000,19.61000,19.61000,72.41310,30.86710,28.41500,28.43900,0.69000,0.69000
2017-06-30,1169.40900,949.00900,220.40010,70.07500,-2.51900,113.67500,106.72510,1.04900,107.77400,41.04400,66.73000,66.73000,66.73000,147.80610,106.72510,28.64900,28.80000,2.33000,2.32000
2017-03-31,1068.82900,879.21700,189.61200,69.44100,-7.71900,116.43890,73.17300,1.18800,74.36100,28.24100,46.12000,46.12000,46.12000,112.45200,73.17300,28.75000,28.85000,1.60000,1.60000
2016-12-31,1034.56000,894.91390,139.64590,65.06900,-5.95500,109.09610,30.54990,0.58800,31.13800,15.16300,15.97500,15.97500,15.97500,68.62190,30.55010,29.26500,29.77000,0.51000,0.51000
2016-09-30,1036.98200,890.29000,146.69210,78.40500,-21.12700,136.96600,9.72610,0.67200,10.39800,2.59900,7.79900,7.79900,7.79900,47.16010,9.72610,29.06300,29.17100,0.27000,0.27000
2016-06-30,998.38300,843.33800,155.04500,70.75600,-7.32000,114.15000,40.89500,0.78600,41.68100,16.08500,25.59600,25.59600,25.59600,76.96900,40.89500,29.20700,29.34000,0.88000,0.87000
2016-03-31,834.45900,777.62800,56.83100,62.01000,-6.63700,103.43500,-46.60410,2.12600,-44.47800,-18.04600,-26.43200,-26.43200,-26.43200,-11.81610,-46.60410,29.89300,29.89300,-0.88000,-0.88000
2015-12-31,997.50710,801.97710,195.53000,46.87500,-10.90200,91.91690,103.61310,1.79500,105.40800,37.53400,67.87400,67.87400,67.87400,137.75310,103.61320,31.09200,31.49400,2.19000,2.18000
2015-09-30,1216.89000,872.39700,344.49300,70.06600,-6.52300,109.73400,234.75900,1.51800,236.27700,91.39400,144.88300,144.88300,144.88300,267.90400,234.75900,31.18700,31.54800,4.65000,4.59000
2015-06-30,1197.78300,862.65900,335.12400,70.21200,-5.05600,107.70790,227.41600,1.74200,229.15800,88.95400,140.20400,140.20400,140.20400,259.85600,227.41600,31.12000,31.52600,4.51000,4.45000
2015-03-31,1089.04300,789.90300,299.14000,63.06100,-7.63500,101.33900,197.80100,1.22300,199.02400,76.38300,122.64100,122.64100,122.64100,228.44400,197.80100,31.03600,31.59200,3.95000,3.88000
2014-12-31,1069.81100,784.96250,284.84830,60.92900,-6.29700,96.97620,187.87210,0.88500,188.75700,67.52300,121.23400,121.23400,121.23400,217.62210,187.87230,31.03800,31.51200,3.91000,3.84000
2014-09-30,1084.22200,772.21800,312.00410,71.17200,-5.43500,104.56790,207.43610,0.78500,208.22100,77.42000,130.80100,130.80100,130.80100,235.39710,207.43610,31.02000,31.54700,4.22000,4.15000
2014-06-30,1050.07300,763.34910,286.72390,74.87900,-4.99400,106.88200,179.84190,1.14400,180.98600,70.71600,110.27000,110.27000,110.27000,206.85090,179.84190,31.04900,31.47400,3.55000,3.50000
2014-03-31,904.16300,669.98300,234.18000,66.91700,-5.85900,98.53010,135.65000,0.68900,136.33900,53.27000,83.06900,83.06900,83.06900,161.40400,135.65000,31.06100,31.48600,2.67000,2.64000
2013-12-31,844.14710,627.91380,216.23330,55.84400,-6.38200,87.12890,129.10440,0.39000,129.49400,49.87200,79.62200,79.62200,79.62200,154.00740,129.10450,30.95700,31.28100,2.57000,2.54000
2013-09-30,826.90700,605.40000,221.50700,52.72600,-7.00900,84.35300,137.15400,0.76500,137.91900,54.54000,83.37900,83.37900,83.37900,161.77200,137.15400,30.89700,31.29600,2.70000,2.66000
2013-06-30,816.78600,591.17400,225.61200,50.95200,-4.64500,79.19400,146.41800,0.33000,146.74800,58.89500,87.85300,87.85300,87.85300,170.01500,146.41800,30.90100,31.17600,2.84000,2.82000
2013-03-31,726.75100,535.33400,191.41700,44.21100,-4.22600,71.37300,120.04400,0.26600,120.31000,43.72600,76.58400,76.58400,76.58400,142.98000,120.04400,31.01200,31.22900,2.47000,2.45000
2012-12-31,699.16100,527.37190,171.78910,43.17400,-4.28600,69.60090,102.18820,0.46200,102.65000,41.29700,61.35300,61.35300,61.35300,124.32920,102.18820,31.51300,31.78300,1.96000,1.95000
2012-09-30,700.52800,508.72600,191.80200,48.60600,-4.17100,74.13910,117.66300,0.54700,118.21000,45.91000,72.30000,72.30000,72.30000,139.02500,117.66300,31.64300,31.84600,2.28000,2.27000
2012-06-30,690.93200,489.52300,201.40900,42.29500,-4.78100,67.61900,133.79000,0.37700,134.16700,52.48400,81.68300,81.68300,81.68300,154.33300,133.79000,31.69600,31.95100,2.58000,2.56000
2012-03-31,640.60300,465.26300,175.34000,49.33400,-3.69800,73.11600,102.22410,0.43400,102.65800,39.99400,62.66400,62.66400,62.66400,122.30810,102.22410,31.41000,31.84600,2.00000,1.97000
2011-12-31,596.74900,441.06000,155.68900,37.98800,-4.63500,61.82110,93.86790,0.41400,94.28200,36.80900,57.47300,57.47300,57.47300,113.06590,93.86800,31.21700,31.77500,1.84000,1.81000
2011-09-30,591.85400,434.12300,157.73100,37.25400,-3.72600,59.72100,98.01000,0.44800,98.45800,38.02500,60.43300,60.43300,60.43300,116.75100,98.01000,31.33100,31.83200,1.93000,1.90000
2011-06-30,571.56100,424.24200,147.31900,41.96800,-2.98300,63.45600,83.86300,-2.00600,81.85700,31.20000,50.65700,50.65700,50.65700,102.36800,83.86300,31.16700,31.76100,1.63000,1.59000
2011-03-31,509.38400,380.89600,128.48800,32.21600,-2.95700,53.66700,74.82100,0.28700,75.10800,28.72600,46.38200,46.38200,46.38200,93.31500,74.82100,31.08200,31.71700,1.49000,1.46000
2010-12-31,482.52100,357.37890,125.14200,28.73300,-4.60200,51.15000,73.99200,0.31100,74.30300,27.85800,46.44500,46.44500,46.44500,91.80700,73.99210,31.23400,31.73500,1.50000,1.47000
2010-09-30,476.87400,344.99500,131.87900,33.52200,-3.45400,54.29500,77.58400,0.38100,77.96500,29.73700,48.22800,48.22800,48.22800,94.90300,77.58400,31.03100,31.62900,1.55000,1.52000
2010-06-30,466.84100,341.45200,125.38900,30.14100,-3.23600,50.43000,74.95900,0.34200,75.30100,28.84000,46.46100,46.46100,46.46100,92.01200,74.95900,31.37300,31.80200,1.48000,1.46000
2010-03-31,409.68600,302.69100,106.99500,26.19400,-2.77100,45.69900,61.29600,0.19600,61.49200,23.64500,37.84700,37.84700,37.84700,78.03000,61.29600,31.48300,31.81400,1.20000,1.19000
2009-12-31,387.54390,292.53190,95.01210,25.07800,-3.60900,44.62720,50.38490,0.23000,50.61500,19.01900,31.59600,31.59600,31.59600,66.32490,50.38500,31.76600,32.10200,1.00000,0.99000
2009-09-30,387.58100,288.68700,98.89400,24.55500,-4.07900,44.08500,54.80900,0.05800,54.86700,20.40300,34.46400,34.46400,34.46400,70.26000,54.80900,31.62500,31.94900,1.09000,1.08000
