,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,1305.00000,461.30000,843.70000,510.10000,510.10000,333.60000,-49.50000,284.10000,64.90000,219.20000,219.20000,,219.20000,449.30000,333.60000,104.50000,105.50000,2.10000,2.08000
2020-03-31,1350.70000,493.90000,856.79990,507.60000,507.60000,349.20000,-44.60000,304.60000,64.30000,240.30000,240.30000,,240.30000,465.90000,349.20000,104.30000,105.30000,2.30000,2.28000
2019-12-31,755.70020,149.80000,605.90030,377.60000,377.59980,228.30040,749.70000,977.99990,234.80000,743.20000,743.20010,,871.10010,340.10040,228.30040,103.90000,105.10000,8.38000,8.27000
2019-09-30,1354.50000,480.90000,873.60000,488.40000,488.40000,385.20000,-47.30000,337.90000,60.40000,277.50000,277.50000,,277.50000,493.40000,385.20000,104.00000,105.20000,2.67000,2.64000
2019-06-30,1330.30000,480.30000,850.00010,481.60000,481.60000,368.40000,-46.10000,322.30000,72.60000,249.70000,249.70000,,249.70000,468.20000,368.40000,103.90000,105.10000,2.40000,2.38000
2019-03-31,1287.20000,476.60000,810.60000,464.20000,464.20000,346.39990,72.80000,419.20000,49.60000,369.60000,369.60000,,369.60000,442.69990,346.39990,103.60000,104.70000,3.57000,3.53000
2018-12-31,1376.30000,503.20000,873.10030,508.70000,508.70000,364.40050,-46.30000,318.10000,61.00000,257.10000,257.10000,,257.10000,460.20040,364.40050,103.20000,104.40000,2.50000,2.46000
2018-09-30,1318.70000,478.70000,839.99990,462.50000,462.50000,377.49990,-65.90000,311.60000,64.00000,247.60000,247.60000,,247.60000,473.59990,377.49990,103.40000,104.60000,2.39000,2.37000
2018-06-30,1293.70000,477.80000,815.90000,461.60000,461.60000,354.29990,-40.90000,313.40000,85.00000,228.40000,228.40000,,228.40000,446.19990,354.29990,103.20000,104.40000,2.21000,2.19000
2018-03-31,1202.50000,452.00000,750.50000,450.30000,450.30000,300.20000,-44.90000,255.30000,44.00000,211.30000,211.30000,,211.30000,389.70000,300.20000,102.90000,104.20000,2.05000,2.03000
2017-12-31,1226.60000,461.49990,765.10020,418.20000,418.19980,346.90040,-43.50000,303.40000,-140.50000,443.89990,443.89990,,443.90000,435.40040,346.90010,102.20000,103.50000,4.34000,4.28000
2017-09-30,1159.90000,433.50000,726.40000,415.60000,415.60000,310.80000,-46.20000,264.60000,74.30000,190.30000,190.30000,,190.30000,399.40000,310.80000,102.30000,103.70000,1.86000,1.84000
2017-06-30,1134.70000,429.00000,705.70000,411.50000,411.50000,294.20000,-38.80000,255.40000,75.90000,179.50000,179.50000,,179.50000,382.09990,294.20000,102.10000,103.40000,1.76000,1.74000
2017-03-31,1086.30000,418.70000,667.60000,409.30000,409.30000,258.30000,-47.00000,211.30000,53.20000,158.10000,158.10000,,158.10000,345.50010,258.30000,101.90000,103.10000,1.55000,1.53000
2016-12-31,1010.77500,383.90700,626.86790,337.72700,337.72690,289.14100,-30.92700,258.21400,76.17800,182.03590,182.03590,,182.03600,354.05800,289.14090,101.30000,102.50000,1.79000,1.78000
2016-09-30,945.14400,366.65100,578.49300,311.10300,311.10300,267.39000,-27.33400,240.05600,72.97700,167.07900,167.07900,,167.07900,327.08500,267.39000,101.37200,102.52200,1.65000,1.63000
2016-06-30,931.55800,364.03800,567.52000,314.44200,314.44200,253.07800,-28.19700,224.88100,66.81200,158.06900,158.06900,,158.06900,313.95600,253.07800,101.24900,102.46600,1.56000,1.54000
2016-03-31,902.42300,342.90400,559.51900,314.52800,314.52800,244.99100,-27.54200,217.44900,66.03300,151.41600,151.41600,,151.41600,305.60100,244.99100,101.07100,102.31800,1.50000,1.48000
2015-12-31,943.63990,364.54910,579.09080,300.41400,300.41390,278.67690,36.75700,315.43400,106.83700,208.59700,208.59700,,208.59700,335.85190,278.67700,100.61600,101.59700,2.08000,2.04000
2015-09-30,883.93300,350.45000,533.48300,283.11200,283.11200,250.37100,-20.11800,230.25300,69.83600,160.41700,160.41700,,160.41700,301.41600,250.37100,100.68100,101.60700,1.59000,1.58000
2015-06-30,889.54100,355.63000,533.91100,281.93700,281.93700,251.97400,-21.69700,230.27700,58.99700,171.28000,171.28000,,171.28000,302.84200,251.97400,100.57300,101.56900,1.70000,1.69000
2015-03-31,865.28100,347.12000,518.16100,271.26500,271.26500,246.89600,-20.51500,226.38100,70.60800,155.77300,155.77300,,155.77300,296.20500,246.89600,100.37700,101.36100,1.55000,1.54000
2014-12-31,946.14480,380.40390,565.74080,281.99210,281.99210,283.74880,-19.70700,264.04200,78.10600,185.93600,185.93600,,185.93600,334.41180,283.74890,99.91600,100.88400,1.86000,1.84000
2014-09-30,884.12200,360.08200,524.04000,278.38200,278.38200,245.65800,-19.46100,226.19700,70.68700,155.51000,155.51000,,155.51000,296.69600,245.65800,100.06800,101.00600,1.55000,1.54000
2014-06-30,885.17500,361.99300,523.18200,276.51600,276.51600,246.66600,-20.44200,226.22400,68.86300,157.36100,157.36100,,157.36100,296.54700,246.66600,99.88100,100.82300,1.58000,1.56000
2014-03-31,834.05200,345.11600,488.93600,265.53600,265.53600,223.40000,-18.40700,204.99300,57.76700,147.22600,147.22600,,147.22600,273.10500,223.40000,99.55700,100.57200,1.48000,1.46000
2013-12-31,889.17290,355.95300,533.21980,275.13100,275.13120,258.08860,-20.76000,237.32900,71.62600,165.70300,165.70300,,165.70300,308.80160,258.08880,99.12300,100.20900,1.68000,1.65000
2013-09-30,827.81000,345.18500,482.62500,263.27600,263.27600,219.34900,-24.29600,195.05300,58.73000,136.32300,136.32300,,136.32300,269.40600,219.34900,99.20700,100.30200,1.37000,1.36000
2013-06-30,784.01000,338.50300,445.50700,265.76100,265.76100,179.74600,-19.82500,159.92100,48.56800,111.35300,111.35300,,111.35300,227.80600,179.74600,99.08900,100.16200,1.12000,1.11000
2013-03-31,737.13500,315.55900,421.57600,236.39900,236.39900,185.17700,-23.35000,161.82700,36.91300,124.91400,124.91400,,124.91400,229.45500,185.17700,98.87600,99.98600,1.26000,1.25000
2012-12-31,809.91010,343.54900,466.36110,241.11900,241.11880,225.24220,-20.40300,204.83910,61.30900,143.53010,143.53010,,143.53000,269.83920,225.24220,97.70200,99.55800,1.46000,1.45000
2012-09-30,747.64100,331.08600,416.55500,233.29800,233.29800,183.25700,-18.87900,164.37800,47.67000,116.70800,116.70800,,116.70800,223.38700,183.25700,97.87600,99.75700,1.19000,1.17000
2012-06-30,724.87200,327.26400,397.60800,218.82400,218.82400,178.78400,-15.65100,163.13300,48.32000,114.81300,114.81300,,114.81300,215.14600,178.78400,97.46000,99.61900,1.18000,1.15000
2012-03-31,711.06600,319.87300,391.19300,220.88900,220.88900,170.30400,-15.97300,154.33100,46.02200,108.30900,108.30900,,108.30900,206.36200,170.30400,97.03900,99.30700,1.12000,1.09000
2011-12-31,739.20400,333.35500,405.84910,218.49500,218.49500,187.35400,-15.93100,171.42300,49.74700,121.67600,121.67600,,121.67600,223.36200,187.35410,95.95900,98.38600,1.26000,1.23000
2011-09-30,712.70500,330.14900,382.55600,215.34100,215.34100,167.21500,-14.68300,152.53200,42.25100,110.28100,110.28100,,110.28100,203.40000,167.21500,96.08300,98.30800,1.15000,1.12000
2011-06-30,699.87100,322.80800,377.06300,213.09300,213.09300,163.97000,-8.95300,155.01700,48.70600,106.31100,106.31100,,106.31100,199.38100,163.97000,95.91100,98.41200,1.11000,1.08000
2011-03-31,645.30900,295.21300,350.09600,208.09600,208.09600,142.00000,-15.98500,126.01500,37.03600,88.97900,88.97900,,88.97900,176.90100,142.00000,95.37400,98.15300,0.93000,0.91000
2010-12-31,679.47910,307.61400,371.86510,205.70700,205.70690,166.15810,-17.71300,148.44500,41.13400,107.31100,107.31100,,107.31100,201.06810,166.15820,94.24200,96.65300,1.13000,1.11000
2010-09-30,605.08800,283.33900,321.74900,193.51600,193.51600,128.23300,-14.50300,113.73000,29.46700,84.26300,84.26300,,84.26300,161.07500,128.23300,94.31200,96.67100,0.89000,0.87000
2010-06-30,567.10400,265.15700,301.94700,182.76000,182.76000,119.18700,-17.95000,101.23700,29.95600,71.28100,71.28100,,71.28100,147.72400,119.18700,94.01100,96.44900,0.76000,0.74000
2010-03-31,534.44100,254.87600,279.56500,178.84900,178.84900,100.71600,-15.73400,84.98200,25.25700,59.72500,59.72500,,59.72500,129.81000,100.71600,93.81000,96.03600,0.64000,0.62000
2009-12-31,553.63790,262.22610,291.41190,170.64400,170.64400,120.76790,-16.83700,103.93100,32.00700,71.92400,71.92400,,71.92400,148.10090,120.76800,90.68500,92.82000,0.79000,0.77000
2009-09-30,485.67600,240.15600,245.52000,153.64800,153.64800,91.87200,-14.33200,77.54000,21.13000,56.41000,56.41000,,56.41000,117.37900,91.87200,90.87700,92.90800,0.62000,0.61000
2009-06-30,504.91000,249.84000,255.07000,159.10600,159.10600,95.96400,-10.59400,85.37000,25.78200,59.58800,59.58800,,59.58800,122.24300,95.96400,90.56200,92.71200,0.66000,0.64000
2009-03-31,505.44400,254.30800,251.13600,164.34400,164.34400,86.79200,-13.86500,72.92700,21.36800,51.55900,51.55900,,51.55900,113.69400,86.79200,90.13200,92.30200,0.57000,0.56000
