,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-09-30,4991.11600,1042.26200,3948.85400,379.30200,2102.39600,2481.69800,1467.15600,235.94600,1703.10200,216.09300,1487.00900,1488.51800,1488.51800,1467.15600,1467.15600,1262.81400,1444.04100,1.18000,1.03000
2022-06-30,4693.80400,1188.67500,3505.12900,389.86700,1816.80900,2206.67600,1298.45300,270.33500,1568.78800,232.61300,1336.17500,1328.18900,1328.18900,1298.45300,1298.45300,1260.60400,1429.23700,1.05000,0.93000
2022-03-31,3753.36200,1129.39800,2623.96400,420.94700,1863.16800,2284.11500,339.84890,164.60400,504.45300,89.09700,415.35600,410.05300,410.05300,339.84890,339.84890,1259.18300,1422.02400,0.33000,0.29000
2021-12-31,4452.39000,1095.98000,3356.41000,335.84410,1946.74400,2282.58900,1073.82100,127.59100,1201.41400,170.76400,1030.65000,1034.03900,1034.03900,1073.82100,1073.82200,1253.16300,1428.44100,0.82000,0.75000
2021-09-30,3337.64100,1017.88600,2319.75500,375.95400,1611.79100,1987.74500,332.01030,41.97200,373.98200,132.65800,241.32400,254.51800,254.51800,332.01030,332.01030,1255.29100,1425.99700,0.20000,0.18000
2021-06-30,3569.40500,1223.22700,2346.17800,360.69000,1676.11800,2036.80800,309.36990,64.81300,374.18300,,374.18300,373.97100,373.97100,309.36990,309.36990,1253.43700,1429.85000,0.30000,0.27000
2021-03-31,3383.35900,1640.16800,1743.19100,338.64600,2037.49600,2376.14200,-632.95120,167.13500,-465.81600,,-465.81600,-443.45400,-443.45400,-632.95120,-632.95120,1245.88200,1245.88200,-0.36000,-0.36000
2020-12-31,4375.02600,1839.13400,2535.89200,347.02100,2582.55200,2929.57300,-393.68070,110.39600,-283.28500,,-283.28500,-275.71200,-275.71200,-364.86270,-393.68070,1192.08600,1192.08600,-0.21000,-0.21000
2020-09-30,2092.87500,480.16900,1612.70600,265.83100,1537.71700,1803.54800,-190.84200,70.04400,-120.79800,,-120.79800,-115.57600,-115.57600,-190.84200,-190.84200,1155.76000,1155.76000,-0.10000,-0.10000
2020-06-30,1725.85200,376.79800,1349.05400,235.29100,1345.83000,1581.12100,-232.06690,104.73500,-127.33200,,-127.33200,-127.29500,-127.29500,-232.06690,-232.06690,1195.31100,1195.31100,-0.11000,-0.11000
2020-03-31,923.77400,258.48000,665.29390,208.04900,1078.25300,1286.30200,-621.00800,39.25800,-581.75000,,-581.75000,-581.76100,-581.76100,-621.00800,-621.00800,1162.52800,1162.52800,-0.50000,-0.50000
2019-12-31,1539.20600,291.59300,1247.61300,181.77100,1368.59800,1550.36900,-302.75590,49.25900,-253.49690,,-253.49690,-248.22800,-248.22800,-302.75590,-302.75600,1156.81900,1156.81900,-0.24000,-0.24000
2019-09-30,1051.24000,256.49100,794.74900,157.70600,1027.65400,1185.36000,-390.61110,65.08100,-325.53000,,-325.53000,-326.68000,-326.68000,-390.61110,-390.61110,1162.35700,1162.35700,-0.28000,-0.28000
2019-06-30,1061.90900,232.29600,829.61300,117.06700,929.64890,1046.71600,-217.10290,70.96400,-146.13900,,-146.13900,-146.13900,-146.13900,-217.10290,-217.10290,1162.35700,1162.35700,-0.12000,-0.12000
2019-03-31,677.25600,130.12800,547.12800,99.39800,763.69700,863.09500,-315.96700,36.18000,-279.78700,,-279.78700,-279.78700,-279.78700,-315.96700,-315.96700,1139.75400,1139.75400,-0.24000,-0.24000
2018-12-31,787.05100,200.33700,586.71400,74.26200,855.12490,929.38700,-342.67290,30.00000,-312.67290,,-312.67290,-312.67290,-311.54790,-342.67290,-342.67300,742.08000,742.08000,0.30200,0.30200
2018-09-30,491.03300,112.79600,378.23700,48.34000,514.73800,563.07800,-184.84100,24.92100,-159.92000,,-159.92000,-159.92000,-159.92000,-184.84100,-184.84100,919.51280,919.51280,-0.16000,-0.16000
2018-06-30,409.40100,58.61000,350.79100,28.11300,1325.56700,1353.68000,-1002.88900,21.51000,-981.37900,,-981.37900,-981.37900,-981.37900,-1002.88900,-1002.88900,485.13400,485.13400,-2.04000,-2.04000
2018-03-31,220.73800,50.80800,169.93000,11.60900,198.67600,210.28500,-40.35500,8.30700,-32.04800,,-32.04800,-32.04800,-44.88100,-33.70700,-40.35500,439.69300,439.69300,-0.12000,-0.12000
2017-12-31,,,,,,,,,,,,,,,,,,,0.00000
