,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,4866.00000,3427.00000,1439.00000,697.00000,1009.00000,430.00000,-169.00000,261.00000,67.00000,194.00000,266.00000,,266.00000,742.00000,430.00000,393.10000,393.10000,0.67000,0.67000
2020-03-31,5352.00000,3746.00000,1606.00000,825.00000,1148.00000,458.00000,-474.00000,-16.00000,94.00000,-110.00000,-141.00000,,-141.00000,781.00000,458.00000,392.60000,392.60000,-0.36000,-0.36000
2019-12-31,1439.00000,1067.00000,372.00000,329.00000,438.00000,-66.00000,-217.00000,-283.00000,106.00000,-389.00000,-360.00000,,165.00000,277.00000,-66.00000,395.30000,398.80000,0.42000,0.42000
2019-09-30,5568.00000,3772.00000,1796.00000,782.00000,1109.00000,687.00000,-235.00000,452.00000,137.00000,315.00000,342.00000,,344.00000,1014.00000,687.00000,395.40000,395.40000,0.88000,0.87000
2019-06-30,5667.00000,3901.00000,1766.00000,786.00000,1107.00000,659.00000,-325.00000,334.00000,128.00000,206.00000,286.00000,,292.00000,980.00000,659.00000,398.20000,398.20000,0.74000,0.73000
2019-03-31,5643.00000,3929.00000,1714.00000,802.00000,1117.00000,597.00000,-179.00000,418.00000,106.00000,312.00000,426.00000,,424.00000,912.00000,597.00000,403.20000,403.20000,1.06000,1.05000
2018-12-31,5951.00000,3798.00000,2153.00000,847.00000,1185.00000,968.00000,-586.00000,382.00000,143.00000,239.00000,318.00000,,316.00000,1306.00000,968.00000,409.10000,414.20000,0.79000,0.77000
2018-09-30,5901.00000,3887.00000,2014.00000,802.00000,1137.00000,877.00000,-324.00000,553.00000,83.00000,470.00000,562.00000,,562.00000,1212.00000,877.00000,407.40000,411.40000,1.38000,1.37000
2018-06-30,5833.00000,3922.00000,1911.00000,854.00000,1184.00000,727.00000,-237.00000,490.00000,130.00000,360.00000,430.00000,-23.00000,405.00000,1057.00000,727.00000,413.20000,417.70000,0.98000,0.97000
2018-03-31,5621.00000,3948.00000,1673.00000,787.00000,1112.00000,561.00000,-205.00000,356.00000,89.00000,267.00000,362.00000,368.00000,729.00000,886.00000,561.00000,413.50000,418.20000,1.76000,1.74000
2017-12-31,5711.00000,3702.00000,2009.00000,807.00000,1146.00000,863.00000,-666.00000,197.00000,-1207.00000,1404.00000,1468.00000,-8.00000,1460.00000,1211.00000,863.00000,412.70000,417.70000,3.53000,3.49000
2017-09-30,5517.00000,3713.00000,1804.00000,755.00000,1105.00000,699.00000,-242.00000,457.00000,136.00000,321.00000,366.00000,29.00000,395.00000,1072.00000,699.00000,412.90000,417.40000,0.96000,0.95000
2017-06-30,5383.00000,3749.00000,1634.00000,752.00000,1086.00000,548.00000,-571.00000,-23.00000,-87.00000,64.00000,84.00000,-4.00000,80.00000,905.00000,548.00000,412.90000,416.40000,0.19000,0.19000
2017-03-31,5132.00000,3638.00000,1494.00000,741.00000,1061.00000,433.00000,-216.00000,217.00000,73.00000,144.00000,192.00000,17.00000,209.00000,778.00000,433.00000,412.10000,416.00000,0.51000,0.50000
2016-12-31,3797.00000,2074.00000,1723.00000,541.00000,766.00000,957.00000,-838.00000,119.00000,54.00000,65.00000,112.00000,107.00000,218.00000,1285.00000,957.00000,411.10000,415.60000,0.53000,0.52000
2016-09-30,5266.00000,3622.00000,1644.00000,733.00000,1047.00000,597.00000,-224.00000,373.00000,107.00000,266.00000,309.00000,,312.00000,911.00000,597.00000,411.20000,415.30000,0.76000,0.75000
2016-06-30,5322.00000,4112.00000,1210.00000,725.00000,1026.00000,184.00000,-198.00000,-14.00000,-9.00000,-5.00000,40.00000,,40.00000,485.00000,184.00000,411.20000,414.70000,0.10000,0.10000
2016-03-31,5110.00000,3611.00000,1499.00000,696.00000,980.00000,519.00000,-202.00000,317.00000,41.00000,276.00000,339.00000,-5.00000,334.00000,803.00000,519.00000,410.80000,414.00000,0.81000,0.81000
2015-12-31,3753.00000,2610.00000,1143.00000,503.00000,690.00000,453.00000,-322.00000,131.00000,71.00000,60.00000,93.00000,,178.00000,767.00000,453.00000,417.40000,420.60000,0.44000,0.42000
2015-09-30,5691.00000,3891.00000,1800.00000,751.00000,1080.00000,720.00000,-391.00000,329.00000,106.00000,223.00000,210.00000,0.00000,220.00000,1049.00000,720.00000,415.10000,417.50000,0.53000,0.53000
2015-06-30,5714.00000,3968.00000,1746.00000,770.00000,1098.00000,648.00000,-382.00000,266.00000,110.00000,156.00000,218.00000,,227.00000,976.00000,648.00000,420.00000,421.90000,0.54000,0.54000
2015-03-31,5517.00000,3844.00000,1673.00000,763.00000,1086.00000,587.00000,-181.00000,406.00000,130.00000,276.00000,311.00000,0.00000,313.00000,910.00000,587.00000,421.20000,423.70000,0.74000,0.74000
2014-12-31,5943.00000,4105.00000,1838.00000,846.00000,1192.00000,646.00000,-339.00000,307.00000,34.00000,273.00000,137.00000,-9.00000,134.00000,992.00000,646.00000,427.70000,432.00000,0.30000,0.30000
2014-09-30,6051.00000,4055.00000,1996.00000,861.00000,1219.00000,777.00000,-225.00000,552.00000,147.00000,405.00000,333.00000,16.00000,355.00000,1134.00000,777.00000,425.30000,428.60000,0.84000,0.83000
2014-06-30,5899.00000,4060.00000,1839.00000,813.00000,1168.00000,671.00000,-519.00000,152.00000,22.00000,130.00000,171.00000,-13.00000,161.00000,1030.00000,671.00000,428.90000,432.10000,0.37000,0.37000
2014-03-31,5724.00000,4034.00000,1690.00000,794.00000,1141.00000,549.00000,-688.00000,-139.00000,-80.00000,-59.00000,-92.00000,-7.00000,-95.00000,901.00000,549.00000,435.60000,435.60000,-0.21000,-0.21000
2013-12-31,7249.00000,5276.00000,1973.00000,974.00000,1345.00000,628.00000,-783.00000,-155.00000,-589.00000,434.00000,425.00000,5.00000,436.00000,999.00000,628.00000,445.30000,445.30000,0.99000,0.98000
2013-09-30,5975.00000,4048.00000,1927.00000,875.00000,1272.00000,655.00000,-252.00000,403.00000,38.00000,365.00000,381.00000,-5.00000,382.00000,1056.00000,655.00000,445.90000,449.70000,0.86000,0.85000
2013-06-30,7335.00000,5414.00000,1921.00000,964.00000,1360.00000,561.00000,-198.00000,363.00000,94.00000,269.00000,233.00000,24.00000,259.00000,957.00000,561.00000,444.90000,448.50000,0.58000,0.57000
2013-03-31,7090.00000,5220.00000,1870.00000,989.00000,1368.00000,502.00000,-272.00000,230.00000,-69.00000,299.00000,289.00000,26.00000,318.00000,881.00000,502.00000,441.50000,446.10000,0.72000,0.71000
2012-12-31,7075.00000,5193.00000,1882.00000,991.00000,1366.00000,516.00000,-229.00000,287.00000,74.00000,213.00000,222.00000,10.00000,235.00000,891.00000,516.00000,441.50000,441.50000,0.54000,0.53000
2012-09-30,7026.00000,5140.00000,1886.00000,930.00000,1313.00000,573.00000,-253.00000,320.00000,130.00000,190.00000,224.00000,14.00000,237.00000,956.00000,573.00000,435.10000,439.80000,0.54000,0.54000
2012-06-30,7077.00000,5270.00000,1807.00000,922.00000,1288.00000,519.00000,-315.00000,204.00000,57.00000,147.00000,121.00000,16.00000,134.00000,885.00000,519.00000,434.80000,438.20000,0.31000,0.31000
2012-03-31,6655.00000,4984.00000,1671.00000,860.00000,1222.00000,449.00000,-236.00000,213.00000,70.00000,143.00000,187.00000,5.00000,188.00000,811.00000,449.00000,434.10000,438.60000,0.43000,0.43000
2011-12-31,6367.00000,4662.00000,1705.00000,778.00000,1099.00000,606.00000,-190.00000,416.00000,154.00000,262.00000,285.00000,,281.00000,927.00000,606.00000,432.20000,437.00000,0.65000,0.63000
2011-09-30,6632.00000,4793.00000,1839.00000,829.00000,1164.00000,675.00000,-294.00000,381.00000,-84.00000,465.00000,465.00000,0.00000,468.00000,1010.00000,675.00000,432.30000,435.20000,1.08000,1.08000
2011-06-30,6648.00000,4880.00000,1768.00000,845.00000,1181.00000,587.00000,-294.00000,293.00000,118.00000,175.00000,227.00000,0.00000,219.00000,923.00000,587.00000,428.60000,430.50000,0.51000,0.51000
2011-03-31,6387.00000,4625.00000,1762.00000,825.00000,1165.00000,597.00000,-229.00000,368.00000,123.00000,245.00000,310.00000,49.00000,354.00000,937.00000,597.00000,430.20000,433.80000,0.82000,0.81000
2010-12-31,6531.00000,4770.00000,1761.00000,865.00000,1225.00000,536.00000,-204.00000,332.00000,50.00000,282.00000,366.00000,,363.00000,896.00000,536.00000,429.80000,434.20000,0.85000,0.85000
2010-09-30,6720.00000,4758.00000,1962.00000,843.00000,1205.00000,757.00000,-210.00000,547.00000,170.00000,377.00000,399.00000,0.00000,397.00000,1119.00000,757.00000,430.10000,433.80000,0.92000,0.91000
2010-06-30,6121.00000,4490.00000,1631.00000,802.00000,1165.00000,466.00000,-348.00000,118.00000,25.00000,93.00000,100.00000,0.00000,93.00000,829.00000,466.00000,429.60000,433.40000,0.22000,0.21000
2010-03-31,5807.00000,4464.00000,1343.00000,738.00000,1109.00000,234.00000,-409.00000,-175.00000,-24.00000,-151.00000,-153.00000,0.00000,-162.00000,605.00000,234.00000,428.80000,428.80000,-0.38000,-0.38000
2009-12-31,5977.00000,3950.00000,2027.00000,814.00000,1198.00000,829.00000,-1257.00000,-428.00000,-321.00000,-107.00000,-97.00000,,-101.00000,1213.00000,829.00000,425.30000,428.00000,-0.24000,-0.25000
2009-09-30,5919.00000,3758.00000,2161.00000,826.00000,1204.00000,957.00000,-368.00000,589.00000,212.00000,377.00000,377.00000,,371.00000,1335.00000,957.00000,426.10000,428.70000,0.87000,0.87000
2009-06-30,5802.00000,3781.00000,2021.00000,787.00000,1154.00000,867.00000,-347.00000,520.00000,348.00000,172.00000,140.00000,,136.00000,1234.00000,867.00000,425.30000,425.40000,0.32000,0.32000
2009-03-31,5668.00000,3731.00000,1937.00000,779.00000,1122.00000,815.00000,-297.00000,518.00000,230.00000,288.00000,261.00000,,257.00000,1158.00000,815.00000,423.10000,423.10000,0.61000,0.61000
