,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,11859.00000,10656.00000,1203.00000,225.00000,386.00000,,623.00000,580.00000,285.00000,865.00000,218.00000,647.00000,647.00000,,589.00000,1234.00000,580.00000,721.00000,725.60000,0.89000,0.89000
2022-09-30,14115.00000,12381.00000,1734.00000,191.00000,356.00000,,630.00000,1104.00000,-103.00000,1001.00000,241.00000,760.00000,760.00000,,739.00000,1772.00000,1104.00000,714.30000,718.10000,1.03000,1.02000
2022-06-30,15664.00000,12899.00000,2765.00000,217.00000,435.00000,,737.00000,2028.00000,141.00000,2169.00000,488.00000,1681.00000,1681.00000,,1661.00000,2712.00000,2028.00000,725.70000,731.50000,2.28000,2.26000
2022-03-31,15264.00000,12402.00000,2862.00000,218.00000,498.00000,,990.00000,1872.00000,183.00000,2055.00000,503.00000,1552.00000,1552.00000,,1569.00000,2624.00000,1872.00000,734.60000,739.80000,2.12000,2.11000
2021-12-31,14364.00000,11778.00000,2586.00000,225.00000,436.00000,,732.00000,1854.00000,264.00000,2118.00000,357.00000,1761.00000,1761.00000,,1704.00000,2509.00000,1854.00000,743.60000,749.00000,2.34000,2.32000
2021-09-30,14837.00000,11611.00000,3226.00000,210.00000,403.00000,,713.00000,2513.00000,-265.00000,2248.00000,542.00000,1706.00000,1706.00000,,1683.00000,3238.00000,2513.00000,744.50000,750.00000,2.25000,2.23000
2021-06-30,13885.00000,10740.00000,3145.00000,228.00000,440.00000,,790.00000,2355.00000,101.00000,2456.00000,524.00000,1932.00000,1932.00000,,1901.00000,3100.00000,2355.00000,747.00000,752.90000,2.53000,2.51000
2021-03-31,11882.00000,10062.00000,1820.00000,194.00000,366.00000,,661.00000,1159.00000,164.00000,1323.00000,317.00000,1006.00000,1006.00000,,991.00000,1876.00000,1159.00000,744.80000,749.80000,1.32000,1.32000
2020-12-31,10706.00000,9135.00000,1571.00000,214.00000,408.00000,-65.00000,777.00000,794.00000,1022.00000,1816.00000,562.00000,1254.00000,1254.00000,,1227.00000,1520.00000,794.00000,740.50000,742.30000,1.67000,1.67000
2020-09-30,9712.00000,8371.00000,1341.00000,193.00000,372.00000,-63.00000,1345.00000,-4.00000,46.00000,42.00000,43.00000,-1.00000,-1.00000,,-25.00000,720.00000,-4.00000,740.50000,740.50000,-0.04000,-0.04000
2020-06-30,8354.00000,7610.00000,744.00000,182.00000,357.00000,-46.00000,691.00000,53.00000,-236.00000,-183.00000,34.00000,-217.00000,-217.00000,,-225.00000,753.00000,53.00000,739.30000,739.30000,-0.31000,-0.31000
2020-03-31,9770.00000,8230.00000,1540.00000,179.00000,334.00000,-65.00000,774.00000,766.00000,-370.00000,396.00000,138.00000,258.00000,258.00000,,239.00000,1490.00000,766.00000,740.20000,742.00000,0.32000,0.32000
2019-12-31,10204.00000,8718.00000,1486.00000,173.00000,332.00000,-99.00000,3554.00000,-2068.00000,-128.00000,-2196.00000,114.00000,-2310.00000,-2310.00000,,-2323.00000,-1355.00000,-2068.00000,742.50000,742.50000,-3.13000,-3.13000
2019-09-30,10764.00000,9377.00000,1387.00000,194.00000,388.00000,-164.00000,993.00000,394.00000,43.00000,437.00000,90.00000,347.00000,347.00000,,333.00000,1133.00000,394.00000,739.80000,743.00000,0.45000,0.45000
2019-06-30,11014.00000,9420.00000,1594.00000,208.00000,422.00000,-348.00000,1147.00000,447.00000,-232.00000,215.00000,125.00000,90.00000,90.00000,,75.00000,1190.00000,447.00000,742.80000,747.90000,0.10000,0.10000
2019-03-31,10969.00000,9142.00000,1827.00000,190.00000,448.00000,-452.00000,1362.00000,465.00000,-168.00000,297.00000,141.00000,156.00000,156.00000,445.00000,556.00000,1208.00000,465.00000,747.20000,747.20000,0.74000,0.74000
2018-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
2018-09-30,12634.00000,10456.00000,2178.00000,193.00000,409.00000,-313.00000,1080.00000,1098.00000,-104.00000,994.00000,280.00000,714.00000,714.00000,335.00000,1013.00000,1830.00000,1098.00000,747.20000,747.20000,1.36000,1.36000
2018-06-30,12789.00000,10540.00000,2249.00000,221.00000,485.00000,-262.00000,1126.00000,1123.00000,-64.00000,1059.00000,249.00000,810.00000,810.00000,554.00000,1333.00000,1123.00000,1123.00000,747.20000,747.20000,1.78000,1.78000
2017-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
2016-12-31,,,,,,,,,,,,,,,,,,,,,0.00000
