,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2558.40000,1235.40000,1323.00000,658.00000,,942.60000,380.39990,-69.20000,311.20000,59.00000,252.20000,252.20000,,252.70000,,380.39990,315.40000,315.90000,0.80000,0.80000
2022-09-30,2003.00000,805.10000,1197.90000,513.40000,,793.70000,404.20010,-29.10000,375.10000,73.40000,301.70000,301.70000,,302.00000,684.50010,404.20010,315.40000,316.20000,0.96000,0.96000
2022-06-30,2127.90000,935.00000,1192.90000,505.10000,,784.70000,408.20000,-57.00000,351.20000,63.40000,287.80000,287.80000,,287.50000,687.79990,408.20000,315.40000,316.20000,0.91000,0.91000
2022-03-31,2908.10000,1383.40000,1524.70000,515.20000,,793.30000,731.39990,-36.30000,695.10000,127.10000,568.00000,568.00000,,565.90000,1009.50000,731.39990,315.40000,316.20000,1.79000,1.79000
2021-12-31,2201.90000,958.79990,1243.10000,641.20000,,916.30010,326.80030,-82.50000,244.30000,20.50000,223.80000,223.80000,,224.20000,601.90030,326.80070,315.40000,316.30000,0.70000,0.71000
2021-09-30,1746.50000,560.70000,1185.80000,524.20000,,795.80000,390.00000,-50.50000,339.50000,50.80000,288.70000,288.70000,,290.00000,661.60000,390.00000,315.40000,316.30000,0.92000,0.92000
2021-06-30,1676.20000,525.90000,1150.30000,515.30000,,781.50000,368.79990,-39.00000,329.80000,54.10000,275.70000,275.70000,,276.00000,634.99990,368.79990,315.40000,316.30000,0.88000,0.87000
2021-03-31,2691.40000,1265.60000,1425.80000,535.10000,,796.50000,629.29980,-44.10000,585.20000,74.90000,510.30000,510.30000,,510.10000,890.69980,629.29980,315.40000,316.20000,1.62000,1.61000
2020-12-31,1933.40000,657.49990,1275.90000,656.10000,,905.40010,370.50020,-93.70000,276.80000,37.20000,239.60010,239.60010,,239.00000,619.80030,370.50010,315.40000,316.50000,0.75000,0.76000
2020-09-30,1651.00000,482.80000,1168.20000,553.00000,,798.00000,370.20000,-56.20000,314.00000,46.90000,267.10000,267.10000,,266.80000,615.20000,370.20000,315.40000,316.50000,0.85000,0.84000
2020-06-30,1548.70000,444.50000,1104.20000,522.90000,,765.40000,338.79990,-42.90000,295.90000,53.80000,242.10000,242.10000,,241.60000,581.29990,338.79990,315.40000,316.50000,0.77000,0.76000
2020-03-31,2108.60000,734.70000,1373.90000,508.20000,,747.30000,626.60010,-84.00000,542.60000,90.00000,452.60000,452.60000,,452.50000,865.70010,626.60010,315.40000,316.70000,1.43000,1.43000
2019-12-31,1947.50000,693.00000,1254.50000,655.20010,,891.40000,363.10100,-85.40000,277.70000,33.50000,244.20000,244.20000,,243.90000,599.30100,363.10060,315.40000,316.70000,0.78000,0.77000
2019-09-30,1608.00000,484.30000,1123.70000,579.00000,,812.80000,310.89990,-65.30000,245.60000,11.30000,234.30000,234.30000,,234.30000,544.69990,310.89990,315.40000,316.80000,0.74000,0.74000
2019-06-30,1590.20000,491.90000,1098.30000,553.80000,,783.70000,314.60000,-63.60000,251.00000,15.20000,235.80000,235.80000,,235.70000,544.50000,314.60000,315.40000,316.70000,0.75000,0.74000
2019-03-31,2377.40000,1009.60000,1367.80000,598.60000,,825.00000,542.79990,-57.40000,485.40000,65.00000,420.40000,420.40000,,420.10000,769.20000,542.79990,315.50000,316.70000,1.33000,1.33000
2018-12-31,2076.80000,853.99990,1222.80000,715.29990,,933.00010,289.80020,-71.10000,218.70000,13.40000,205.30000,205.30000,,205.00000,507.50020,289.80040,315.50000,316.90000,0.65000,0.64000
2018-09-30,1643.70000,524.10000,1119.60000,604.10000,,816.90000,302.70000,-52.20000,250.50000,17.00000,233.50000,233.50000,,233.20000,515.49990,302.70000,315.50000,316.90000,0.74000,0.74000
2018-06-30,1672.50000,547.70000,1124.80000,587.30000,,794.00000,330.80000,-48.40000,282.40000,51.10000,231.30000,231.30000,,231.00000,537.50000,330.80000,315.50000,316.90000,0.73000,0.73000
2018-03-31,2286.50000,972.10000,1314.40000,560.70000,,769.30000,545.10000,-66.40000,478.70000,88.30000,390.40000,390.40000,,390.10000,753.70000,545.10000,315.50000,316.90000,1.24000,1.23000
