,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3592.21600,1852.80300,1739.41300,1339.54400,1019.87200,1741.30900,-1.89580,-32.18100,-34.07700,285.93700,-320.01400,-320.01400,284.00200,,-1.89580,384.01800,386.93200,0.69000,0.69000
2022-09-30,3416.07200,1720.56100,1695.51100,1329.73800,-6.22400,2741.48200,-1045.97100,-140.48300,-1186.45400,-125.36700,-1061.08700,-1061.08700,-576.83000,366.68160,-1045.97100,393.29500,393.29500,-1.45000,-1.45000
2022-06-30,3264.88800,1609.82400,1655.06400,1148.37500,2241.01700,-726.38720,2381.45100,-185.98700,2195.46400,572.83900,1622.62500,1622.62500,1771.52500,2755.69200,2381.45100,417.39300,421.30300,4.24000,4.20000
2022-03-31,2854.30900,1469.79500,1384.51400,888.07800,-102.01000,1278.72600,105.78780,-176.92200,-71.13400,-36.34100,-34.79300,-34.79300,-18.01600,404.71080,105.78780,442.91600,442.91600,-0.06000,-0.06000
2021-12-31,3056.89200,1564.98900,1491.90300,883.10400,57.07900,1123.05500,368.84720,-221.60800,147.23890,31.15200,116.08690,116.08690,168.02400,676.07020,368.84740,481.93000,487.35600,0.18000,0.19000
2021-09-30,2707.53900,1392.18100,1315.35800,735.38900,1592.21600,-577.42380,1892.78200,-272.71100,1620.07100,282.13500,1337.93600,1337.93600,1350.43300,2182.38300,1892.78200,478.40500,484.21500,2.81000,2.77000
2021-06-30,2267.96200,1145.65200,1122.31000,687.07900,112.15400,858.55000,263.76000,-138.63000,125.13000,34.82600,90.30400,90.30400,67.74200,557.58900,263.76000,489.45900,495.30200,0.14000,0.14000
2021-03-31,1647.74700,927.78700,719.96000,624.44400,-51.65500,966.65000,-246.69010,-183.94600,-430.63600,-94.69800,-335.93800,-335.93800,-331.82900,53.59490,-246.69010,494.86400,494.86400,-0.69000,-0.69000
2020-12-31,1493.53600,1552.58500,-59.04900,634.49500,-13.25200,946.44400,-1005.49300,-199.30400,-562.87200,-106.90400,-455.96810,-455.96810,-479.78700,-697.35080,-1005.49300,494.15200,494.15200,-0.91000,-0.91000
2020-09-30,1125.92000,87.59200,1038.32800,613.73000,16.50800,891.58510,146.74300,-183.52300,-678.70500,-76.73400,-601.97100,-601.97100,-534.73100,450.12100,146.74300,493.51700,493.51700,-1.08000,-1.08000
