,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3439.00000,2479.00000,960.00000,38.00000,448.00000,17.00000,469.00000,491.00000,-36.00000,455.00000,137.00000,318.00000,318.00000,297.00000,537.00000,491.00000,420.00000,423.00000,0.72000,0.70000
2022-09-30,3344.00000,2373.00000,971.00000,37.00000,417.00000,12.00000,442.00000,529.00000,-36.00000,493.00000,143.00000,350.00000,350.00000,324.00000,577.00000,529.00000,418.50000,421.20000,0.77000,0.77000
2022-06-30,3488.00000,2505.00000,983.00000,38.00000,439.00000,-19.00000,496.00000,487.00000,-36.00000,451.00000,103.00000,348.00000,348.00000,321.00000,536.00000,487.00000,421.40000,424.20000,0.76000,0.76000
2022-03-31,3414.00000,2408.00000,1006.00000,37.00000,459.00000,16.00000,480.00000,526.00000,-37.00000,489.00000,136.00000,353.00000,353.00000,311.00000,574.00000,526.00000,424.20000,427.70000,0.73000,0.73000
2021-12-31,3569.00000,2530.00000,1039.00000,46.00000,503.00000,6.00000,543.00000,496.00000,-49.00000,447.00000,137.00000,310.00000,310.00000,281.00000,547.00000,496.00000,427.70000,431.40000,0.66000,0.65000
2021-09-30,3620.00000,2560.00000,1060.00000,39.00000,479.00000,,518.00000,542.00000,-35.00000,507.00000,128.00000,379.00000,379.00000,331.00000,592.00000,542.00000,425.80000,430.60000,0.78000,0.77000
2021-06-30,3701.00000,2626.00000,1075.00000,39.00000,484.00000,9.00000,514.00000,561.00000,-29.00000,532.00000,153.00000,379.00000,379.00000,326.00000,612.00000,561.00000,427.90000,431.60000,0.76000,0.76000
2021-03-31,3408.00000,2389.00000,1019.00000,35.00000,482.00000,7.00000,510.00000,509.00000,-34.00000,475.00000,123.00000,352.00000,352.00000,308.00000,560.00000,509.00000,431.60000,433.70000,0.71000,0.71000
2020-12-31,3493.00000,2481.00000,1012.00000,40.00000,537.00000,5.00000,572.00000,440.00000,-43.00000,397.00000,118.00000,279.00000,279.00000,251.00000,491.00000,440.00000,433.20000,434.60000,0.58000,0.57000
2020-09-30,3268.00000,2289.00000,979.00000,37.00000,481.00000,-7.00000,525.00000,454.00000,-41.00000,413.00000,103.00000,310.00000,310.00000,266.00000,502.00000,454.00000,433.20000,435.10000,0.61000,0.61000
2020-06-30,3029.00000,2138.00000,891.00000,37.00000,441.00000,3.00000,475.00000,416.00000,-42.00000,374.00000,109.00000,265.00000,265.00000,224.00000,465.00000,416.00000,433.10000,434.10000,0.52000,0.52000
2020-03-31,2966.00000,2069.00000,897.00000,38.00000,465.00000,-65.00000,568.00000,329.00000,-2.00000,327.00000,125.00000,202.00000,202.00000,165.00000,372.00000,329.00000,433.10000,433.10000,0.38000,0.38000
2019-12-31,3353.00000,2387.00000,966.00000,45.00000,485.00000,-4.00000,530.00000,436.00000,1.00000,437.00000,183.00000,254.00000,254.00000,218.00000,481.00000,436.00000,433.10000,433.10000,0.48000,0.48000
2019-09-30,3313.00000,2338.00000,975.00000,39.00000,444.00000,-10.00000,493.00000,482.00000,22.00000,504.00000,143.00000,361.00000,361.00000,317.00000,526.00000,482.00000,433.10000,433.10000,0.73000,0.73000
2019-06-30,3351.00000,2367.00000,984.00000,40.00000,444.00000,-19.00000,503.00000,481.00000,14.00000,495.00000,143.00000,352.00000,352.00000,308.00000,527.00000,481.00000,433.10000,433.10000,0.71000,0.71000
2019-03-31,3101.00000,2200.00000,901.00000,39.00000,441.00000,-6.00000,486.00000,415.00000,10.00000,425.00000,125.00000,300.00000,300.00000,273.00000,460.00000,415.00000,433.10000,433.10000,0.63000,0.63000
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000
