,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1887.00000,1641.00000,246.00000,200.00000,125.00000,,406.00000,-160.00000,122.00000,-38.00000,-5.00000,-33.00000,-33.00000,-33.00000,-12.00000,-160.00000,206.00000,206.00000,-0.16000,-0.16000
2022-09-30,2035.00000,1553.00000,482.00000,234.00000,129.00000,,375.00000,107.00000,-80.00000,27.00000,-2.00000,29.00000,29.00000,29.00000,242.00000,107.00000,208.00000,210.00000,0.14000,0.14000
2022-06-30,2628.00000,1869.00000,759.00000,247.00000,149.00000,,399.00000,360.00000,-79.00000,281.00000,5.00000,276.00000,276.00000,276.00000,487.00000,360.00000,220.00000,224.00000,1.31000,1.29000
2022-03-31,2802.00000,1996.00000,806.00000,233.00000,141.00000,,377.00000,429.00000,-78.00000,351.00000,5.00000,346.00000,346.00000,346.00000,541.00000,429.00000,218.00000,222.00000,1.59000,1.56000
2021-12-31,3116.00000,2168.00000,948.00000,228.00000,136.00000,,368.00000,580.00000,-66.00000,514.00000,13.00000,501.00000,501.00000,501.00000,688.00000,580.00000,221.00000,225.00000,2.27000,2.23000
2021-09-30,3115.00000,2159.00000,956.00000,233.00000,133.00000,,370.00000,586.00000,-53.00000,533.00000,7.00000,526.00000,526.00000,526.00000,690.00000,586.00000,226.00000,231.00000,2.33000,2.28000
2021-06-30,3013.00000,2128.00000,885.00000,232.00000,136.00000,,378.00000,507.00000,-10.00000,497.00000,15.00000,482.00000,482.00000,482.00000,610.00000,507.00000,242.00000,245.00000,2.03000,1.99000
2021-03-31,2731.00000,1991.00000,740.00000,227.00000,126.00000,,354.00000,386.00000,-47.00000,339.00000,10.00000,329.00000,329.00000,329.00000,485.00000,386.00000,233.00000,237.00000,1.41000,1.39000
2020-12-31,2623.00000,1927.00000,696.00000,221.00000,122.00000,,348.00000,348.00000,-57.00000,291.00000,11.00000,280.00000,280.00000,280.00000,444.00000,348.00000,249.00000,251.00000,1.12000,1.12000
2020-09-30,2314.00000,1718.00000,596.00000,223.00000,118.00000,,345.00000,251.00000,-30.00000,221.00000,-2.00000,223.00000,223.00000,223.00000,350.00000,251.00000,257.00000,259.00000,0.87000,0.86000
2020-06-30,2517.00000,1850.00000,667.00000,222.00000,112.00000,,400.00000,267.00000,-107.00000,160.00000,-6.00000,166.00000,166.00000,166.00000,367.00000,267.00000,262.00000,265.00000,0.64000,0.63000
2020-03-31,2718.00000,1972.00000,746.00000,246.00000,119.00000,,370.00000,376.00000,-38.00000,338.00000,18.00000,320.00000,320.00000,320.00000,470.00000,376.00000,261.00000,263.00000,1.23000,1.22000
2019-12-31,2696.00000,1938.00000,758.00000,250.00000,120.00000,,374.00000,384.00000,-48.00000,336.00000,18.00000,318.00000,318.00000,318.00000,477.00000,384.00000,262.00000,265.00000,1.21000,1.20000
2019-09-30,2578.00000,1907.00000,671.00000,255.00000,122.00000,,398.00000,273.00000,-75.00000,198.00000,-2.00000,200.00000,200.00000,200.00000,365.00000,273.00000,266.00000,270.00000,0.75000,0.74000
2019-06-30,2371.00000,1747.00000,624.00000,241.00000,108.00000,,292.00000,332.00000,-41.00000,291.00000,-692.00000,983.00000,983.00000,983.00000,466.00000,332.00000,282.00000,285.00000,3.52000,3.49000
2019-03-31,2313.00000,1712.00000,601.00000,238.00000,110.00000,,365.00000,236.00000,-21.00000,215.00000,20.00000,195.00000,195.00000,195.00000,371.00000,236.00000,281.00000,284.00000,0.69000,0.69000
2018-12-31,2715.00000,1921.00000,794.00000,246.00000,120.00000,,378.00000,416.00000,-18.00000,398.00000,14.00000,384.00000,384.00000,384.00000,554.00000,416.00000,285.00000,287.00000,1.35000,1.34000
2018-09-30,2991.00000,2078.00000,913.00000,266.00000,115.00000,,410.00000,503.00000,-35.00000,468.00000,18.00000,450.00000,450.00000,450.00000,637.00000,503.00000,287.00000,292.00000,1.57000,1.54000
2018-06-30,2835.00000,1931.00000,904.00000,259.00000,140.00000,,399.00000,505.00000,-39.00000,466.00000,5.00000,461.00000,461.00000,461.00000,642.00000,505.00000,288.00000,292.00000,1.60000,1.57000
2018-03-31,2803.00000,1956.00000,847.00000,254.00000,135.00000,,406.00000,441.00000,-48.00000,393.00000,12.00000,381.00000,381.00000,381.00000,584.00000,441.00000,286.00000,291.00000,1.33000,1.31000
2017-12-31,2914.00000,2037.00000,877.00000,250.00000,142.00000,,444.00000,433.00000,-62.00000,371.00000,212.00000,159.00000,159.00000,159.00000,590.00000,433.00000,288.00000,291.00000,0.55000,0.55000
2017-09-30,2632.00000,1896.00000,736.00000,263.00000,145.00000,,481.00000,255.00000,-67.00000,188.00000,7.00000,181.00000,181.00000,181.00000,416.00000,255.00000,290.00000,292.00000,0.62000,0.62000
2017-06-30,2406.00000,1740.00000,666.00000,288.00000,146.00000,,469.00000,197.00000,-77.00000,120.00000,6.00000,114.00000,114.00000,114.00000,373.00000,197.00000,296.00000,299.00000,0.39000,0.38000
2017-03-31,2674.00000,1858.00000,816.00000,324.00000,150.00000,,550.00000,266.00000,-54.00000,212.00000,18.00000,194.00000,194.00000,194.00000,448.00000,266.00000,296.00000,300.00000,0.66000,0.65000
2016-12-31,2894.00000,2003.00000,891.00000,305.00000,155.00000,,521.00000,370.00000,-60.00000,310.00000,13.00000,297.00000,297.00000,297.00000,561.00000,370.00000,296.00000,298.00000,1.00000,1.00000
2016-09-30,2797.00000,1996.00000,801.00000,315.00000,155.00000,,580.00000,221.00000,-48.00000,173.00000,6.00000,167.00000,167.00000,167.00000,421.00000,221.00000,299.00000,301.00000,0.56000,0.55000
2016-06-30,2654.00000,1993.00000,661.00000,307.00000,143.00000,,558.00000,103.00000,-49.00000,54.00000,-16.00000,70.00000,70.00000,70.00000,329.00000,103.00000,299.00000,302.00000,0.24000,0.23000
2016-03-31,2595.00000,2071.00000,524.00000,298.00000,150.00000,,497.00000,27.00000,-18.00000,9.00000,30.00000,-21.00000,-21.00000,-21.00000,225.00000,27.00000,298.00000,298.00000,-0.07000,-0.07000
