,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,7720.70000,5330.70000,2390.00000,1771.90000,,1771.90000,618.10010,-28.10000,590.00000,137.80000,452.20000,452.20000,452.20000,,618.10010,221.10000,221.90000,2.05000,2.04000
2022-10-31,6939.90000,4865.10000,2074.80000,1693.50000,,1693.50000,381.29980,-32.90000,348.40000,81.50000,266.90000,266.90000,266.90000,571.39990,381.29980,222.20000,223.00000,1.20000,1.20000
2022-07-31,6768.50000,4640.90000,2127.60000,1622.20000,,1622.20000,505.40040,-30.70000,474.70000,114.80000,359.90000,359.90000,359.90000,700.10030,505.40040,224.20000,225.00000,1.61000,1.60000
2022-04-30,6902.60000,4559.60000,2343.00000,1611.50000,,1611.50000,731.50000,-34.00000,697.50000,161.10000,536.40000,536.40000,536.40000,921.50000,731.50000,225.30000,226.40000,2.38000,2.37000
2022-01-31,7080.60000,4940.30000,2140.30000,1561.50000,,1561.50100,578.79830,-79.60000,499.19990,45.00000,454.19980,454.19980,454.20000,771.49840,578.79830,227.90000,229.00000,2.02000,2.01000
2021-10-31,6417.70000,4651.70000,1766.00000,1455.50000,,1455.50000,310.50000,-33.60000,276.90000,60.10000,216.80000,216.80000,216.80000,490.60000,310.50000,224.90000,225.80000,0.96000,0.96000
2021-07-31,6343.20000,4479.20000,1864.00000,1461.80000,,1461.80000,402.20020,-33.00000,369.20000,86.80000,282.40000,282.40000,282.40000,580.00020,402.20020,228.60000,229.50000,1.24000,1.23000
2021-04-30,6479.70000,4512.70000,1967.00000,1447.10000,,1447.10000,519.89990,-33.00000,486.90000,112.40000,374.50000,374.50000,374.50000,694.19990,519.89990,233.20000,234.40000,1.61000,1.60000
2021-01-31,6767.90100,4615.10000,2152.80100,1471.20000,,1471.20000,681.60110,-34.20000,647.40000,144.60000,502.80000,502.80000,502.80000,865.40100,681.60060,236.40000,237.30000,2.14000,2.12000
2020-10-31,6177.00000,4252.60000,1924.40000,1458.90000,,1458.90000,465.50000,-38.20000,427.30000,97.30000,330.00000,330.00000,330.00000,636.60000,465.50000,236.80000,237.90000,1.39000,1.39000
