,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-07-31,137742.00000,102689.00000,35053.00000,28994.00000,28994.00000,6059.00000,2587.00000,8646.00000,2207.00000,6439.00000,6439.00000,,6476.00000,8830.00000,6059.00000,2832.00000,2848.00000,2.29000,2.27000
2020-04-30,134622.00000,102026.00000,32596.00000,27372.00000,27372.00000,5224.00000,172.00000,5396.00000,1322.00000,4074.00000,4074.00000,,3990.00000,8015.00000,5224.00000,2831.00000,2849.00000,1.41000,1.40000
2020-01-31,141671.00000,107748.00000,33923.00000,28601.00000,28601.00000,5322.00000,351.00000,5673.00000,1379.00000,4294.00000,4294.00000,,4141.00000,8150.00000,5322.00000,2850.00000,2868.00000,1.45000,1.45000
2019-10-31,127991.00000,95900.00000,32091.00000,27373.00000,27373.00000,4718.00000,-345.00000,4373.00000,1052.00000,3321.00000,3321.00000,,3288.00000,7441.00000,4718.00000,2843.00000,2861.00000,1.16000,1.15000
2019-07-31,130377.00000,97923.00000,32454.00000,26871.00000,26871.00000,5583.00000,-670.00000,4913.00000,1233.00000,3680.00000,3680.00000,,3610.00000,8305.00000,5583.00000,2853.00000,2869.00000,1.27000,1.26000
2019-04-30,123925.00000,93034.00000,30891.00000,25946.00000,25946.00000,4945.00000,212.00000,5157.00000,1251.00000,3906.00000,3906.00000,,3842.00000,7659.00000,4945.00000,2869.00000,2886.00000,1.34000,1.33000
2019-01-31,138793.00000,104907.00000,33886.00000,27819.00000,27819.00000,6067.00000,-403.00000,5664.00000,1851.00000,3813.00000,3813.00000,,3687.00000,8798.00000,6067.00000,2929.00000,2945.00000,1.27000,1.25000
2018-10-31,124894.00000,93116.00000,31778.00000,26792.00000,26792.00000,4986.00000,-2410.00000,2576.00000,759.00000,1817.00000,1817.00000,,1710.00000,7601.00000,4986.00000,2924.00000,2941.00000,0.58000,0.58000
2018-07-31,128028.00000,95571.00000,32457.00000,26707.00000,26707.00000,5750.00000,-5352.00000,398.00000,1125.00000,-727.00000,-727.00000,,-861.00000,8404.00000,5750.00000,2946.00000,2946.00000,-0.29000,-0.29000
2018-04-30,122690.00000,91707.00000,30983.00000,25829.00000,25829.00000,5154.00000,-2332.00000,2822.00000,546.00000,2276.00000,2276.00000,,2134.00000,7832.00000,5154.00000,2950.00000,2967.00000,0.72000,0.72000
2018-01-31,136267.00000,102640.00000,33627.00000,29160.00000,29160.00000,4467.00000,-1503.00000,2964.00000,601.00000,2363.00000,2363.00000,,2175.00000,7169.00000,4467.00000,2995.00000,3010.00000,0.74000,0.74000
2017-10-31,123179.00000,91547.00000,31632.00000,26868.00000,26868.00000,4764.00000,-1885.00000,2879.00000,975.00000,1904.00000,1904.00000,,1749.00000,7422.00000,4764.00000,2981.00000,2996.00000,0.59000,0.58000
2017-07-31,123355.00000,91521.00000,31834.00000,25865.00000,25865.00000,5969.00000,-1363.00000,4606.00000,1502.00000,3104.00000,3104.00000,,2899.00000,8587.00000,5969.00000,3008.00000,3021.00000,0.96000,0.96000
2017-04-30,117542.00000,87688.00000,29854.00000,24617.00000,24617.00000,5237.00000,-563.00000,4674.00000,1522.00000,3152.00000,3152.00000,,3039.00000,7788.00000,5237.00000,3035.00000,3047.00000,1.00000,1.00000
2017-01-31,130936.00000,97743.00000,33193.00000,26988.00000,26988.00000,6205.00000,-555.00000,5650.00000,1664.00000,3986.00000,3986.00000,,3757.00000,8911.00000,6205.00000,3101.00000,3112.00000,1.23000,1.21000
2016-10-31,118179.00000,87484.00000,30695.00000,25576.00000,25576.00000,5119.00000,-585.00000,4534.00000,1332.00000,3202.00000,3202.00000,,3034.00000,7588.00000,5119.00000,3089.00000,3100.00000,0.98000,0.98000
2016-07-31,120854.00000,89485.00000,31369.00000,25204.00000,25204.00000,6165.00000,-566.00000,5599.00000,1710.00000,3889.00000,3889.00000,,3773.00000,8682.00000,6165.00000,3109.00000,3119.00000,1.21000,1.21000
2016-04-30,115904.00000,86544.00000,29360.00000,24085.00000,24085.00000,5275.00000,-561.00000,4714.00000,1498.00000,3216.00000,3216.00000,,3079.00000,7663.00000,5275.00000,3144.00000,3154.00000,0.98000,0.98000
2016-01-31,129667.00000,96999.00000,32668.00000,26026.00000,26026.00000,6642.00000,-548.00000,6094.00000,1346.00000,4748.00000,4748.00000,,4574.00000,9073.00000,6642.00000,3207.00000,3217.00000,1.44000,1.43000
2015-10-31,117408.00000,87446.00000,29962.00000,24248.00000,24248.00000,5714.00000,-552.00000,5162.00000,1748.00000,3414.00000,3414.00000,,3304.00000,8079.00000,5714.00000,3210.00000,3219.00000,1.03000,1.03000
2015-07-31,120229.00000,90056.00000,30173.00000,24104.00000,24104.00000,6069.00000,-543.00000,5526.00000,1891.00000,3635.00000,3635.00000,,3475.00000,8408.00000,6069.00000,3221.00000,3231.00000,1.08000,1.08000
2015-04-30,114826.00000,86483.00000,28343.00000,22663.00000,22663.00000,5680.00000,-824.00000,4856.00000,1573.00000,3283.00000,3283.00000,,3341.00000,7999.00000,5680.00000,3231.00000,3243.00000,1.03000,1.03000
2015-01-31,131565.00000,99115.00000,32450.00000,24501.00000,24501.00000,7949.00000,-586.00000,7363.00000,2175.00000,5188.00000,5188.00000,,4966.00000,10241.00000,7949.00000,3230.00000,3243.00000,1.54000,1.53000
2014-10-31,119001.00000,89247.00000,29754.00000,23489.00000,23489.00000,6265.00000,-656.00000,5609.00000,1783.00000,3826.00000,3826.00000,,3711.00000,8619.00000,6265.00000,3229.00000,3240.00000,1.15000,1.15000
2014-07-31,120125.00000,90010.00000,30115.00000,23375.00000,23375.00000,6740.00000,-538.00000,6202.00000,2113.00000,4089.00000,4089.00000,270.00000,4093.00000,9017.00000,6740.00000,3230.00000,3241.00000,1.27000,1.26000
2014-04-30,114960.00000,86714.00000,28246.00000,22053.00000,22053.00000,6193.00000,-568.00000,5625.00000,1914.00000,3711.00000,3711.00000,15.00000,3593.00000,8443.00000,6193.00000,3233.00000,3248.00000,1.11000,1.11000
2014-01-31,129706.00000,97971.00000,31735.00000,24388.00000,24388.00000,7347.00000,-554.00000,6793.00000,2249.00000,4544.00000,4544.00000,106.00000,4431.00000,9617.00000,7347.00000,3269.00000,3283.00000,1.35000,1.36000
2013-10-31,115688.00000,86687.00000,29001.00000,22691.00000,22691.00000,6310.00000,-580.00000,5730.00000,1860.00000,3870.00000,3870.00000,15.00000,3738.00000,8508.00000,6310.00000,3257.00000,3271.00000,1.15000,1.14000
2013-07-31,116830.00000,87420.00000,29410.00000,22633.00000,22633.00000,6777.00000,-552.00000,6225.00000,2020.00000,4205.00000,4205.00000,10.00000,4069.00000,8992.00000,6777.00000,3278.00000,3291.00000,1.25000,1.24000
2013-04-30,114070.00000,85991.00000,28079.00000,21641.00000,21641.00000,6438.00000,-530.00000,5908.00000,1976.00000,3932.00000,3932.00000,13.00000,3784.00000,8625.00000,6438.00000,3301.00000,3318.00000,1.15000,1.14000
2013-01-31,127559.00000,96006.00000,31553.00000,23006.00000,23006.00000,8547.00000,-477.00000,8070.00000,2230.00000,5840.00000,5840.00000,36.00000,5606.00000,10721.00000,8547.00000,3374.00000,3389.00000,1.67000,1.67000
2012-10-31,113800.00000,85470.00000,28330.00000,22237.00000,22237.00000,6093.00000,-546.00000,5547.00000,1738.00000,3809.00000,3809.00000,16.00000,3635.00000,8164.00000,6093.00000,3364.00000,3379.00000,1.08000,1.08000
2012-07-31,114282.00000,85643.00000,28639.00000,21941.00000,21941.00000,6698.00000,-505.00000,6193.00000,2032.00000,4161.00000,4161.00000,,4016.00000,8825.00000,6698.00000,3384.00000,3398.00000,1.19000,1.18000
2012-04-30,113010.00000,85178.00000,27832.00000,21445.00000,21445.00000,6387.00000,-535.00000,5852.00000,1958.00000,3894.00000,3894.00000,,3742.00000,8493.00000,6387.00000,3409.00000,3425.00000,1.10000,1.09000
2012-01-31,122728.00000,92455.00000,30273.00000,21939.00000,21939.00000,8334.00000,-528.00000,7806.00000,2414.00000,5392.00000,5392.00000,15.00000,5163.00000,10373.00000,8334.00000,3460.00000,3474.00000,1.51000,1.50000
2011-10-31,110226.00000,82591.00000,27635.00000,21757.00000,21757.00000,5878.00000,-535.00000,5343.00000,1842.00000,3501.00000,3501.00000,-8.00000,3336.00000,7918.00000,5878.00000,3445.00000,3458.00000,0.97000,0.96000
2011-07-31,109366.00000,81770.00000,27596.00000,21213.00000,21213.00000,6383.00000,-578.00000,5805.00000,1868.00000,3937.00000,3937.00000,,3801.00000,8425.00000,6383.00000,3472.00000,3485.00000,1.09000,1.09000
2011-04-30,104189.00000,78177.00000,26012.00000,20116.00000,20116.00000,5896.00000,-518.00000,5378.00000,1800.00000,3578.00000,3578.00000,-28.00000,3399.00000,7881.00000,5896.00000,3497.00000,3513.00000,0.97000,0.97000
2011-01-31,116360.00000,87071.00000,29289.00000,21285.00000,21285.00000,8004.00000,-532.00000,7472.00000,2294.00000,5178.00000,5178.00000,,6056.00000,10010.00000,8004.00000,3656.00000,3670.00000,1.68000,1.68000
2010-10-31,101952.00000,75819.00000,26133.00000,20522.00000,20522.00000,5611.00000,-516.00000,5095.00000,1505.00000,3590.00000,3590.00000,0.00000,3436.00000,7498.00000,5611.00000,3617.00000,3631.00000,0.95000,0.95000
2010-07-31,103726.00000,77438.00000,26288.00000,20098.00000,20098.00000,6190.00000,-485.00000,5705.00000,1958.00000,3747.00000,3747.00000,0.00000,3596.00000,8074.00000,6190.00000,3696.00000,3707.00000,0.97000,0.97000
2010-04-30,99811.00000,74618.00000,25193.00000,19456.00000,19456.00000,5737.00000,-471.00000,5266.00000,1822.00000,3444.00000,3444.00000,0.00000,3301.00000,7601.00000,5737.00000,3765.00000,3781.00000,0.88000,0.87000
2010-01-31,113594.00000,84747.00000,28847.00000,21433.00000,21433.00000,7414.00000,-469.00000,6945.00000,1981.00000,4964.00000,4964.00000,-57.00000,4732.00000,9316.00000,7414.00000,3866.00000,3877.00000,1.24000,1.24000
2009-10-31,99373.00000,73915.00000,25458.00000,20016.00000,20016.00000,5442.00000,-475.00000,4967.00000,1702.00000,3265.00000,3265.00000,-7.00000,3144.00000,7240.00000,5442.00000,3851.00000,3861.00000,0.82000,0.81000
2009-07-31,100876.00000,75056.00000,25820.00000,19891.00000,19891.00000,5929.00000,-473.00000,5456.00000,1870.00000,3586.00000,3586.00000,-7.00000,3472.00000,7686.00000,5929.00000,3891.00000,3900.00000,0.89000,0.89000
2009-04-30,94242.00000,70388.00000,23854.00000,18637.00000,18637.00000,5217.00000,-467.00000,4750.00000,1603.00000,3147.00000,3147.00000,-8.00000,3022.00000,6917.00000,5217.00000,3920.00000,3930.00000,0.77000,0.77000
2009-01-31,108627.00000,81830.00000,26797.00000,20452.00000,20452.00000,6345.00000,-492.00000,5853.00000,1947.00000,3906.00000,3906.00000,,3772.00000,8030.00000,6345.00000,3939.00000,3951.00000,0.97000,0.96000
