,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,899.87710,93.51500,806.36210,350.42290,239.88190,595.24490,211.11720,-0.59200,210.52510,-29.86700,240.39210,240.39210,240.39200,245.35120,211.11700,271.19800,275.01100,0.89000,0.88000
2022-09-30,902.55400,87.60000,814.95400,323.62900,226.61300,554.20190,260.75210,-8.48000,252.27200,65.96700,186.30500,186.30500,186.30500,291.51110,260.75210,271.13100,274.95700,0.69000,0.68000
2022-06-30,857.52100,92.66500,764.85600,286.59700,190.72200,481.96800,282.88800,-10.24300,272.64500,85.72500,186.92000,186.92000,186.92000,316.02400,282.88800,271.52000,275.17200,0.69000,0.68000
2022-03-31,901.76600,97.84300,803.92300,290.89500,189.12300,484.99400,318.92900,-9.00800,309.92100,74.58600,235.33500,235.33500,235.33500,354.02200,318.92900,272.43100,276.91800,0.86000,0.85000
2021-12-31,773.03590,69.69300,703.34300,288.95300,213.81110,507.66300,195.67990,-1.62600,194.05400,17.47500,176.57900,176.57900,176.57900,231.29290,195.67990,273.50400,278.85800,0.64000,0.64000
2021-09-30,750.89500,76.58700,674.30800,289.10500,186.39100,480.27400,194.03400,-5.33900,188.69500,12.38800,176.30700,176.30700,176.30700,229.46200,194.03400,273.19400,278.31100,0.65000,0.63000
2021-06-30,728.28500,76.75900,651.52600,285.22700,176.30000,466.08800,185.43800,-2.17300,183.26500,27.36500,155.90000,155.90000,155.90000,221.44200,185.43800,273.56500,278.55800,0.57000,0.56000
2021-03-31,736.02800,83.96700,652.06100,270.99200,172.77800,448.12400,203.93700,-1.51600,202.42100,15.25200,187.16900,187.16900,187.16900,240.41900,203.93700,274.02100,280.14000,0.68000,0.67000
2020-12-31,759.90920,73.53600,686.37320,290.30910,195.76600,501.39390,184.97940,1.21000,186.18900,12.45100,173.73800,173.73800,173.73800,223.89640,184.97920,273.72800,279.64100,0.64000,0.62000
2020-09-30,666.60700,82.28400,584.32300,250.93400,159.66600,415.05100,169.27200,-3.55900,165.71300,4.08300,161.63000,161.63000,161.63000,206.64700,169.27200,273.99600,280.02400,0.59000,0.58000
2020-06-30,638.41800,75.21500,563.20300,250.82100,156.11700,411.25300,151.95000,-1.28400,150.66600,19.37800,131.28800,131.28800,131.28800,188.78900,151.95000,273.43200,279.08000,0.48000,0.47000
2020-03-31,617.95700,74.46300,543.49400,241.66800,159.33600,404.14300,139.35100,-9.17100,130.18000,6.19200,123.98800,123.98800,123.98800,172.92590,139.35100,273.47600,279.26500,0.45000,0.44000
2019-12-31,599.55510,73.32800,526.22710,235.37200,169.36000,417.32790,108.89920,-3.47400,105.42500,-554.24990,659.67500,659.67500,659.67500,140.54220,108.89910,273.23900,280.51500,2.42000,2.36000
2019-09-30,579.60300,60.97500,518.62810,240.54200,154.57200,397.80200,120.82600,-4.11800,116.70800,15.19400,101.51400,101.51400,101.51400,151.27910,120.82600,273.32900,280.66600,0.37000,0.36000
2019-06-30,580.41900,61.46900,518.95000,231.81400,150.61500,385.27500,133.67500,-5.08600,128.58900,21.35400,107.23500,107.23500,107.23500,165.38200,133.67500,273.15900,281.05400,0.39000,0.38000
2019-03-31,576.74200,70.58500,506.15700,228.21000,146.93200,377.76100,128.39600,-0.15000,128.24600,7.69100,120.55500,120.55500,120.55500,158.38300,128.39600,273.06600,280.61500,0.44000,0.43000
2018-12-31,569.85000,76.12400,493.72600,218.27100,144.59800,380.03590,113.69010,-5.05300,108.63700,10.21200,98.42500,98.42500,98.42500,143.65410,113.69010,273.72900,281.14400,0.36000,0.35000
2018-09-30,532.46800,60.45400,472.01400,223.23100,141.85500,368.38400,103.63000,-4.07100,99.55900,0.24100,99.31800,99.31800,99.31800,133.71500,103.63000,273.71600,281.64600,0.36000,0.35000
2018-06-30,518.39100,58.96000,459.43100,219.12900,144.17500,366.37500,93.05600,-3.03100,90.02500,14.87600,75.14900,75.14900,75.14900,123.24300,93.05600,273.56400,280.77400,0.27000,0.27000
2018-03-31,517.31300,63.20900,454.10400,224.18500,142.44700,368.27100,85.83300,-7.66400,78.16900,5.28400,72.88500,72.88500,72.88500,115.51400,85.83300,273.77300,281.65100,0.27000,0.26000
2017-12-31,501.72200,60.28400,441.43800,203.46800,140.94300,360.15990,81.27810,-4.32700,76.95100,91.39300,-14.44200,-14.44200,-14.44200,110.48810,81.27790,272.09700,280.22100,-0.05000,-0.06000
2017-09-30,485.39800,54.48200,430.91600,206.56800,140.56500,350.53100,80.38500,6.16200,86.54700,5.39000,81.15700,81.15700,81.15700,108.97300,80.38500,273.15600,281.40000,0.30000,0.29000
2017-06-30,479.00100,60.83200,418.16900,195.90100,136.67100,335.47900,82.69000,-5.32400,77.36600,8.23900,69.12700,69.12700,69.12700,112.38300,82.69000,271.88700,279.52600,0.25000,0.25000
2017-03-31,476.91100,61.79200,415.11900,198.28600,135.16300,335.51700,79.60200,-5.42000,74.18200,5.92300,68.25900,68.25900,68.25900,108.84600,79.60200,270.17300,277.73600,0.25000,0.25000
2016-12-31,468.98000,76.04800,392.93200,181.51600,128.06800,339.81500,53.11710,-0.88300,52.23400,13.75700,38.47700,38.47700,38.47700,83.25610,53.11700,284.50200,291.25600,0.14000,0.13000
2016-09-30,446.22000,56.60700,389.61300,191.54700,127.23400,322.77100,66.84200,-3.21700,63.62500,-1.08700,64.71200,64.71200,64.71200,94.07400,66.84200,280.62200,287.47300,0.23000,0.23000
2016-06-30,453.02100,61.78300,391.23800,182.37100,137.49800,324.33200,66.90600,-3.05400,63.85200,14.51700,49.33500,49.33500,49.33500,98.70600,66.90600,288.19100,295.20100,0.17000,0.17000
2016-03-31,447.86200,62.05400,385.80800,179.90600,127.50000,327.77200,58.03600,-0.59400,57.44200,6.88000,50.56200,50.56200,50.56200,89.52200,58.03600,296.61500,303.43400,0.17000,0.17000
2015-12-31,441.07890,60.90200,380.17690,161.97000,130.34100,298.33700,81.83980,-1.69000,80.15000,-0.22400,80.37400,80.37400,80.37400,112.21590,81.84000,288.01800,312.30200,0.28000,0.25000
2015-09-30,433.76300,65.21100,368.55200,154.62700,130.03400,290.65100,77.90100,-2.33800,75.56300,-2.06100,77.62400,77.62400,77.62400,107.15800,77.90100,284.81800,313.18600,0.27000,0.25000
2015-06-30,415.88300,51.75500,364.12800,157.97400,124.12900,287.72400,76.40400,-6.83300,69.57100,11.41100,58.16000,58.16000,58.16000,108.96000,76.40400,285.29700,313.66500,0.20000,0.19000
2015-03-31,411.36600,60.58500,350.78100,162.99600,127.91000,301.49600,49.28500,-6.97300,42.31200,6.05300,36.25900,36.25900,36.25900,84.66300,49.28500,284.52300,311.84700,0.13000,0.12000
2014-12-31,423.09810,58.11500,364.98310,155.12400,129.30600,290.19700,74.78610,-8.08200,66.70400,1.67400,65.03000,65.03000,65.03000,111.79010,74.78610,283.34900,306.77500,0.23000,0.21000
