,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1582.00000,676.00000,906.00000,438.00000,-41.00000,557.00000,349.00000,-27.00000,322.00000,82.00000,240.00000,240.00000,241.00000,,349.00000,491.30000,497.00000,0.49000,0.48000
2022-09-30,1557.00000,667.00000,890.00000,415.00000,-14.00000,492.00000,398.00000,-16.00000,382.00000,88.00000,294.00000,294.00000,294.00000,461.00000,398.00000,491.22900,496.33900,0.60000,0.59000
2022-06-30,1552.00000,659.00000,893.00000,404.00000,-12.00000,481.00000,412.00000,-15.00000,397.00000,90.00000,307.00000,307.00000,307.00000,477.00000,412.00000,492.23400,496.58100,0.62330,0.61670
2022-03-31,1535.00000,643.00000,892.00000,405.00000,-15.00000,487.00000,405.00000,-31.00000,374.00000,91.00000,283.00000,283.00000,284.00000,472.00000,405.00000,495.14400,501.74400,0.57330,0.56670
2021-12-31,1466.00000,581.00000,885.00000,444.00000,-17.00000,541.00000,344.00000,-30.00000,314.00000,54.00000,260.00000,260.00000,260.00000,425.00000,344.00000,497.69800,505.08800,0.51330,0.51330
2021-09-30,1357.00000,519.00000,838.00000,402.00000,-13.00000,482.00000,356.00000,15.00000,371.00000,83.00000,288.00000,288.00000,288.00000,422.00000,356.00000,503.07700,510.54000,0.57000,0.56000
2021-06-30,1412.00000,566.00000,846.00000,369.00000,-12.00000,470.00000,376.00000,78.00000,454.00000,113.00000,341.00000,341.00000,341.00000,444.00000,376.00000,492.25800,499.31400,0.69330,0.68330
2021-03-31,1651.00000,800.00000,851.00000,368.00000,-45.00000,486.00000,365.00000,30.00000,395.00000,97.00000,298.00000,298.00000,298.00000,428.00000,365.00000,494.13000,501.27600,0.60330,0.59330
2020-12-31,1461.00000,673.00000,788.00000,384.00000,-28.00000,470.00000,318.00000,-52.00000,266.00000,41.00000,225.00000,225.00000,225.00000,371.00000,318.00000,493.24600,500.71200,0.45330,0.44330
2020-09-30,1413.00000,698.00000,715.00000,326.00000,-1.00000,389.00000,326.00000,31.00000,357.00000,93.00000,264.00000,264.00000,264.00000,377.00000,326.00000,492.51300,502.47600,0.53670,0.52670
2020-06-30,1398.00000,699.00000,699.00000,317.00000,-4.00000,384.00000,315.00000,1.00000,316.00000,75.00000,241.00000,241.00000,241.00000,365.00000,315.00000,492.29700,498.21900,0.49000,0.48330
2020-03-31,1353.00000,652.00000,701.00000,359.00000,,426.00000,275.00000,-2.00000,273.00000,70.00000,203.00000,203.00000,203.00000,323.00000,275.00000,494.59200,500.33100,0.41000,0.40670
2019-12-31,1062.00000,416.00000,646.00000,324.00000,-11.00000,386.00000,260.00000,-8.00000,252.00000,49.00000,203.00000,203.00000,203.00000,307.00000,260.00000,494.79600,500.91000,0.41330,0.40330
