,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3714.00000,2196.00000,1518.00000,1025.00000,-17605.00000,18630.00000,-17112.00000,-97.00000,-17209.00000,153.00000,-17362.00000,-17362.00000,,-17365.00000,,-17112.00000,593.00000,593.00000,-29.28000,-29.28000
2022-09-30,3604.00000,2148.00000,1456.00000,977.00000,-17.00000,994.00000,462.00000,-117.00000,345.00000,91.00000,254.00000,254.00000,,249.00000,1402.00000,462.00000,605.00000,607.00000,0.41000,0.41000
2022-06-30,3719.00000,2234.00000,1485.00000,1082.00000,-29.00000,1111.00000,374.00000,-17.00000,357.00000,77.00000,280.00000,280.00000,,277.00000,1357.00000,374.00000,608.00000,611.00000,0.46000,0.45000
2022-03-31,3492.00000,2242.00000,1250.00000,1035.00000,-58.00000,1093.00000,157.00000,18.00000,175.00000,54.00000,121.00000,121.00000,,120.00000,1177.00000,157.00000,610.00000,614.00000,0.20000,0.20000
2021-12-31,3672.00000,2251.00000,1421.00000,966.00000,,966.00000,455.00000,-39.00000,416.00000,125.00000,291.00000,291.00000,,291.00000,1497.00000,455.00000,616.00000,621.00000,0.47000,0.46000
2021-09-30,3507.00000,2178.00000,1329.00000,989.00000,-202.00000,1191.00000,138.00000,64.00000,202.00000,41.00000,161.00000,161.00000,,158.00000,1202.00000,138.00000,613.00000,619.00000,0.26000,0.26000
2021-06-30,3475.00000,2135.00000,1340.00000,977.00000,,977.00000,363.00000,276.00000,639.00000,302.00000,337.00000,342.00000,,341.00000,1342.00000,363.00000,619.00000,624.00000,0.55000,0.55000
2021-03-31,3223.00000,2118.00000,1105.00000,1006.00000,,1006.00000,99.00000,-567.00000,-468.00000,-97.00000,-371.00000,-370.00000,,-373.00000,1059.00000,99.00000,621.00000,621.00000,-0.60000,-0.60000
2020-12-31,3315.00000,2109.00000,1206.00000,903.00000,,1039.00000,167.00000,-65.00000,102.00000,1.00000,101.00000,103.00000,,104.00000,1128.00000,167.00000,619.00000,627.00000,0.18000,0.17000
2020-09-30,3197.00000,2104.00000,1093.00000,862.00000,,862.00000,231.00000,-88.00000,143.00000,121.00000,22.00000,22.00000,,20.00000,1169.00000,231.00000,620.00000,627.00000,0.03000,0.03000
2020-06-30,2962.00000,2046.00000,916.00000,870.00000,,870.00000,46.00000,-14.00000,32.00000,4.00000,28.00000,21.00000,,19.00000,970.00000,46.00000,618.00000,625.00000,0.03000,0.03000
2020-03-31,3078.00000,2089.00000,989.00000,881.00000,,881.00000,108.00000,-119.00000,-11.00000,-30.00000,19.00000,18.00000,,15.00000,1030.00000,108.00000,616.00000,625.00000,0.02000,0.02000
2019-12-31,3342.00000,1987.00000,1355.00000,1232.00000,,1232.00000,123.00000,-306.00000,-183.00000,-20.00000,-163.00000,-157.00000,,-158.00000,1086.00000,123.00000,445.00000,451.00000,-0.57000,-0.55000
2019-09-30,2822.00000,1838.00000,984.00000,757.00000,-87.00000,844.00000,140.00000,69.00000,209.00000,48.00000,161.00000,156.00000,,154.00000,899.00000,140.00000,516.00000,524.00000,0.30000,0.29000
2019-06-30,2112.00000,1404.00000,708.00000,317.00000,,317.00000,391.00000,-192.00000,199.00000,40.00000,159.00000,155.00000,,154.00000,765.00000,391.00000,324.00000,327.00000,0.48000,0.47000
2019-03-31,2057.00000,1381.00000,676.00000,361.00000,,361.00000,315.00000,-127.00000,188.00000,32.00000,156.00000,149.00000,,148.00000,687.00000,315.00000,323.00000,326.00000,0.46000,0.45000
2018-12-31,2167.00000,1377.00000,790.00000,321.00000,,321.00000,469.00000,-70.00000,399.00000,86.00000,313.00000,310.00000,,298.00000,833.00000,469.00000,328.00000,332.00000,0.92000,0.90000
2018-09-30,2084.00000,1364.00000,720.00000,283.00000,-95.00000,378.00000,342.00000,-138.00000,204.00000,37.00000,167.00000,163.00000,,154.00000,700.00000,342.00000,328.00000,331.00000,0.47000,0.47000
2018-06-30,2106.00000,1414.00000,692.00000,339.00000,,339.00000,353.00000,-77.00000,276.00000,51.00000,225.00000,218.00000,,212.00000,711.00000,353.00000,329.00000,333.00000,0.64000,0.64000
2018-03-31,2066.00000,1414.00000,652.00000,358.00000,,358.00000,294.00000,-69.00000,225.00000,34.00000,191.00000,190.00000,,182.00000,651.00000,294.00000,330.00000,334.00000,0.55000,0.54000
2017-12-31,2166.00000,1397.00000,769.00000,338.00000,,338.00000,431.00000,-66.00000,365.00000,-581.00000,946.00000,943.00000,,934.00000,786.00000,431.00000,330.00000,336.00000,2.83000,2.76000
2017-09-30,2096.00000,1386.00000,710.00000,325.00000,,325.00000,385.00000,-266.00000,119.00000,50.00000,69.00000,69.00000,,59.00000,725.00000,385.00000,331.00000,336.00000,0.18000,0.18000
2017-06-30,2258.00000,1520.00000,738.00000,368.00000,,368.00000,370.00000,-87.00000,283.00000,136.00000,147.00000,147.00000,,139.00000,716.00000,370.00000,330.00000,334.00000,0.42000,0.42000
2017-03-31,2148.00000,1491.00000,657.00000,411.00000,,411.00000,246.00000,-37.00000,209.00000,74.00000,135.00000,135.00000,,129.00000,590.00000,246.00000,328.00000,333.00000,0.39000,0.39000
2016-12-31,2036.00000,1215.00000,821.00000,457.00000,,457.00000,364.00000,-100.00000,264.00000,91.00000,173.00000,173.00000,,164.00000,646.00000,364.00000,326.00000,330.00000,0.50000,0.49000
2016-09-30,2309.00000,1527.00000,782.00000,384.00000,,384.00000,398.00000,-104.00000,294.00000,103.00000,191.00000,191.00000,,185.00000,695.00000,398.00000,326.00000,330.00000,0.57000,0.56000
2016-06-30,2305.00000,1600.00000,705.00000,422.00000,,422.00000,283.00000,-94.00000,189.00000,66.00000,123.00000,123.00000,1.00000,121.00000,578.00000,283.00000,325.00000,329.00000,0.37000,0.37000
2016-03-31,2181.00000,1553.00000,628.00000,444.00000,,444.00000,184.00000,-94.00000,90.00000,31.00000,59.00000,59.00000,,55.00000,482.00000,184.00000,324.00000,327.00000,0.17000,0.17000
2015-12-31,1875.00000,1233.00000,642.00000,383.00000,,383.00000,259.00000,-83.00000,176.00000,65.00000,111.00000,111.00000,,106.00000,468.00000,259.00000,285.00000,289.00000,0.36000,0.34000
2015-09-30,1579.00000,1022.00000,557.00000,219.00000,,219.00000,338.00000,-56.00000,282.00000,100.00000,182.00000,182.00000,-2.00000,175.00000,497.00000,338.00000,280.00000,284.00000,0.62000,0.62000
