,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,936.09990,587.50010,348.59980,168.90000,,168.90020,179.69960,-422.60000,-242.90000,-122.80000,-120.10000,-120.10000,,-120.10000,200.09960,179.69960,154.78600,155.77900,-0.76000,-0.77000
2022-09-30,874.20000,569.20000,305.00000,155.50000,,155.50000,149.50000,-4.80000,144.70000,34.90000,109.80000,109.80000,,109.80000,167.70000,149.50000,154.19700,155.07500,0.71000,0.71000
2022-06-30,965.90000,631.50000,334.40000,166.70000,,166.70000,167.70000,-2.40000,165.30000,39.10000,126.20000,126.20000,,126.20000,185.70000,167.70000,155.69200,156.63200,0.81000,0.81000
2022-03-31,977.70000,636.10000,341.60000,179.80000,,179.80000,161.80000,-5.20000,156.60000,36.80000,119.80000,119.80000,,119.80000,182.10010,161.80000,157.01900,158.31800,0.76000,0.76000
2021-12-31,995.49980,634.89990,360.59990,184.20000,,184.20010,176.39980,5.40000,181.80000,42.20000,139.60000,139.60000,,139.60000,196.29980,176.40010,159.90700,161.32000,0.88000,0.87000
2021-09-30,914.60000,574.30000,340.30000,177.60000,,177.60000,162.70000,3.70000,166.40000,34.80000,131.60000,131.60000,,131.60000,181.70000,162.70000,159.18900,160.62800,0.83000,0.82000
2021-06-30,859.80000,538.40000,321.40000,173.10000,,173.10000,148.30000,3.00000,151.30000,33.10000,118.20000,118.20000,,118.20000,167.80000,148.30000,160.24200,161.73200,0.74000,0.73000
2021-03-31,769.00000,480.40000,288.60000,166.50000,,166.50000,122.10000,4.00000,126.10000,28.40000,97.70000,97.70000,,97.70000,141.60000,122.10000,161.52700,162.78500,0.60000,0.60000
2020-12-31,834.50000,510.39990,324.10010,171.20000,,171.20010,152.90000,-1.00000,151.90000,31.90000,120.00000,120.00000,,120.00000,172.20000,152.90010,161.53100,162.60400,0.74000,0.73000
2020-09-30,760.00000,462.90000,297.10000,159.40000,,161.00000,136.10000,1.20000,137.30000,31.90000,105.40000,105.40000,,105.40000,156.80000,136.10000,161.41100,162.48000,0.65000,0.65000
2020-06-30,663.90000,416.40000,247.50000,155.90000,,162.00000,85.50010,1.50000,87.00000,19.20000,67.80000,67.80000,,67.80000,105.40010,85.50010,161.20800,162.17400,0.42000,0.42000
2020-03-31,636.90000,397.40000,239.50000,173.80000,,173.80000,65.70000,2.00000,67.70000,16.00000,51.70000,51.70000,,51.70000,85.80000,65.70000,161.87200,162.89800,0.32000,0.32000
2019-12-31,750.90000,455.90000,295.00000,179.90000,,179.90000,115.09990,0.40000,115.50000,24.20000,91.30000,91.30000,,91.30000,135.29990,115.09980,165.45000,166.71100,0.57000,0.55000
2019-09-30,728.20000,444.00000,284.20000,172.30000,,172.30000,111.90000,0.90000,112.80000,25.50000,87.30000,87.30000,,87.30000,131.60000,111.90000,164.29800,165.54300,0.53000,0.53000
2019-06-30,765.40000,456.70000,308.70000,178.70000,,178.70000,130.00000,2.20000,132.20000,30.10000,102.10000,102.10000,,102.10000,148.20000,130.00000,166.82600,168.08600,0.61000,0.61000
2019-03-31,748.20000,455.40000,292.80000,184.70000,,184.70000,108.10000,3.50000,111.60000,22.30000,89.30000,89.30000,,89.30000,128.30000,108.10000,167.80400,169.09600,0.53000,0.53000
2018-12-31,812.49980,475.50010,336.99970,186.09990,,192.79980,144.19980,10.60000,154.80000,28.50000,126.30000,126.30000,,126.30000,162.89980,144.20010,170.58900,172.19400,0.74000,0.74000
2018-09-30,754.10000,448.10000,306.00000,177.60000,,177.60000,128.40000,3.10000,131.50000,26.90000,104.60000,104.60000,,104.60000,146.20000,128.40000,170.50800,172.08500,0.61000,0.61000
2018-06-30,833.30000,492.30000,341.00000,197.20000,,197.20000,143.80000,2.30000,146.10000,31.60000,114.50000,114.50000,,114.50000,161.30000,143.80000,171.06400,172.73000,0.67000,0.66000
