,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2019-03-31,1337.00000,785.00000,552.00000,300.80000,300.80000,251.20000,-35.10000,216.10000,43.00000,173.10000,173.10000,173.10000,315.99990,251.20000,437.70000,439.90000,0.40000,0.39000
2018-12-31,1401.59900,833.79990,567.79960,296.80000,296.80010,270.99960,-36.00000,235.00000,22.90000,212.10000,212.10000,212.10000,339.69960,271.00000,451.80000,454.40000,0.48000,0.48000
2018-09-30,1387.80000,812.40000,575.40000,272.80000,272.80000,302.60010,-36.20000,266.40000,57.80000,208.60000,208.60000,208.60000,366.20010,302.60010,446.80000,449.00000,0.47000,0.46000
2018-06-30,1411.10000,829.20000,581.90000,298.30000,298.30000,283.60000,-28.10000,255.50000,37.90000,217.60000,217.60000,217.60000,349.30000,283.60000,457.20000,459.60000,0.48000,0.47000
2018-03-31,1389.40000,825.40000,564.00000,299.10000,299.10000,264.90000,-30.40000,234.50000,20.90000,213.60000,213.60000,213.60000,331.60000,264.90000,460.30000,463.60000,0.46000,0.46000
2017-12-31,1438.30000,870.29990,567.99980,355.90000,819.90010,-251.90030,-37.30000,-289.20000,831.70000,-1120.90000,-1120.90000,-1120.90000,277.89970,-251.90010,467.90000,467.90000,-2.39000,-2.38000
2017-09-30,1404.70000,840.50000,564.20000,292.00000,292.00000,272.20000,-33.00000,239.20000,3.60000,235.60000,235.60000,235.60000,337.70000,272.20000,462.80000,465.40000,0.51000,0.51000
2017-06-30,1378.90000,842.30000,536.60000,321.20000,321.20000,215.40000,-31.00000,184.40000,17.90000,166.50000,166.50000,166.50000,280.60000,215.40000,469.40000,472.00000,0.35000,0.35000
2017-03-31,1302.40000,799.90000,502.50000,262.40000,262.40000,240.10000,-27.00000,213.10000,51.40000,161.70000,161.70000,161.70000,306.50000,240.10000,479.80000,483.40000,0.34000,0.33000
2016-12-31,1371.70000,842.49980,529.20020,839.40000,839.40020,-310.20000,-28.10000,-338.30000,16.70000,-355.00000,-355.00000,-355.00000,-244.89990,-310.19980,490.20000,493.50000,-0.72000,-0.72000
2016-09-30,1377.80000,822.90000,554.90000,276.60000,276.60000,278.30000,-38.30000,240.00000,23.10000,216.90000,216.90000,216.90000,344.70000,278.30000,487.00000,490.30000,0.45000,0.44000
2016-06-30,1375.70000,821.90000,553.79990,293.50000,293.50000,260.29990,-37.80000,222.50000,16.90000,205.60000,205.60000,205.60000,326.19990,260.29990,490.30000,493.00000,0.42000,0.42000
2016-03-31,1297.70000,779.40000,518.29990,259.70000,259.70000,258.59990,-41.10000,217.50000,31.80000,185.70000,185.70000,185.70000,324.19990,258.59990,500.00000,503.20000,0.37000,0.37000
2015-12-31,1380.00000,810.99990,569.00040,287.20000,287.20010,281.80050,-44.90000,236.90000,24.60000,212.30000,212.30000,212.30000,350.80050,281.80040,512.60000,516.70000,0.41000,0.42000
2015-09-30,1399.20000,817.20000,581.99990,277.50000,277.50000,304.50000,-39.10000,265.40000,33.10000,232.30000,232.30000,232.30000,378.90000,304.50000,509.60000,513.20000,0.46000,0.45000
2015-06-30,1383.60000,799.40000,584.20000,333.40000,333.40000,250.79990,-43.90000,206.90000,17.60000,189.30000,189.30000,189.30000,313.69990,250.79990,515.20000,519.80000,0.37000,0.36000
2015-03-31,1320.90000,771.80000,549.10000,276.80000,276.80000,272.30000,-39.70000,232.60000,28.70000,203.90000,203.90000,203.90000,336.20000,272.30000,521.00000,525.20000,0.39000,0.39000
2014-12-31,1409.90000,831.89980,578.00030,301.90010,301.90020,276.10010,-40.20000,235.90000,14.40000,221.50010,221.50010,221.50010,345.60010,276.10010,533.40000,536.80000,0.43000,0.42000
2014-09-30,1440.90000,840.50000,600.40000,286.30000,286.30000,314.10000,-41.30000,272.80000,38.70000,234.10000,234.10000,234.10000,380.90000,314.10000,527.80000,531.20000,0.44000,0.44000
2014-06-30,1405.60000,827.80000,577.80000,299.50000,299.50000,278.29990,-46.20000,232.10000,38.30000,193.80000,193.80000,193.80000,346.70000,278.29990,537.10000,539.90000,0.36000,0.36000
2014-03-31,1350.80000,797.20000,553.60000,281.60000,281.60000,272.00000,-44.60000,227.40000,24.40000,203.00000,203.00000,203.00000,339.20000,272.00000,545.90000,549.20000,0.37000,0.37000
2013-12-31,1421.90000,845.70010,576.20020,337.80000,337.79990,238.40030,-45.60000,192.80000,19.40000,173.40000,173.40000,173.40000,303.30030,238.39980,556.60000,559.70000,0.31000,0.31000
2013-09-30,1408.80000,818.20000,590.60000,295.30000,295.30000,295.30000,-43.60000,251.70000,37.30000,214.40000,214.40000,214.40000,363.90000,295.30000,552.10000,555.80000,0.39000,0.39000
2013-06-30,1385.90000,811.70000,574.20000,297.40000,297.40000,276.80000,-44.60000,232.20000,33.60000,198.60000,198.60000,198.60000,343.20000,276.80000,555.70000,558.30000,0.36000,0.36000
2013-03-31,1325.40000,759.40000,566.00000,269.10000,269.10000,296.90000,-46.70000,250.20000,38.20000,212.00000,212.00000,212.00000,359.80000,296.90000,567.60000,569.70000,0.37000,0.37000
2012-12-31,1424.70000,817.39990,607.29970,321.30000,321.30010,285.99980,-41.20000,244.80000,6.90000,237.90000,237.90000,237.90000,347.99980,286.00000,604.90000,607.40000,0.41000,0.40000
2012-09-30,1421.60000,796.30000,625.30000,259.70000,259.70000,365.60000,-41.80000,323.80000,54.30000,269.50000,269.50000,269.50000,426.80000,365.60000,601.50000,604.20000,0.45000,0.45000
2012-06-30,1425.10000,797.50000,627.60000,281.70000,281.70000,345.90000,-35.80000,310.10000,38.90000,271.20000,271.20000,271.20000,404.90000,345.90000,610.90000,613.10000,0.44000,0.44000
2012-03-31,1393.40000,783.00000,610.40000,277.90000,277.90000,332.50000,-42.40000,290.10000,42.80000,247.30000,247.30000,247.30000,396.40000,332.50000,619.10000,621.90000,0.40000,0.40000
2011-12-31,1431.30000,792.40000,638.89980,280.50010,280.50000,358.39990,-5.80000,352.59990,-99.70000,452.30000,452.30000,452.30000,413.79990,358.40000,630.60000,634.20000,0.73000,0.73000
2011-09-30,1410.80000,800.00000,610.80000,247.80000,247.80000,363.00000,-49.10000,313.90000,74.20000,239.70000,239.70000,239.70000,408.90000,363.00000,624.90000,627.10000,0.38000,0.38000
2011-06-30,1366.30000,764.20000,602.10000,251.40000,251.40000,350.70010,-17.30000,333.40000,70.20000,263.20000,263.20000,263.20000,397.30010,350.70010,631.10000,635.80000,0.42000,0.41000
2011-03-31,1283.00000,745.40000,537.60000,224.70000,224.70000,312.90000,-38.20000,274.70000,64.50000,210.20000,210.20000,210.20000,357.60000,312.90000,646.90000,652.10000,0.32000,0.32000
2010-12-31,1357.00000,783.49990,573.50040,251.40000,251.40010,322.10030,-33.80000,288.30000,45.70000,242.59990,242.59990,242.60000,367.50030,322.10030,666.50000,668.90000,0.38000,0.37000
2010-09-30,1329.60000,752.60000,577.00000,225.80000,225.80000,351.20000,-42.60000,308.60000,70.20000,238.40000,238.40000,238.40000,396.10000,351.20000,659.10000,661.30000,0.36000,0.36000
2010-06-30,1273.40000,727.70000,545.70000,234.70000,234.70000,311.00000,-38.70000,272.30000,51.30000,221.00000,221.00000,221.00000,354.60000,311.00000,669.30000,671.60000,0.33000,0.33000
2010-03-31,1232.70000,714.60000,518.10000,202.30000,202.30000,315.80000,-39.80000,276.00000,68.10000,207.90000,207.90000,207.90000,357.80000,315.80000,681.90000,684.20000,0.30000,0.30000
2009-12-31,1314.00000,762.89980,551.10020,232.50000,232.50000,318.60020,-34.50000,284.10000,60.40000,223.70000,223.70000,223.70000,361.30020,318.60020,698.90000,701.00000,0.32000,0.32000
2009-09-30,1314.10000,742.60000,571.50000,290.00000,290.00000,281.50000,-35.00000,246.50000,65.50000,181.00000,181.00000,181.00000,320.20000,281.50000,698.40000,701.60000,0.26000,0.26000
2009-06-30,1254.30000,700.30000,554.00010,212.30000,212.30000,341.70010,-46.00000,295.70000,75.50000,220.20000,220.20000,220.20000,378.80010,341.70010,700.60000,702.70000,0.31000,0.31000
2009-03-31,1201.20000,669.10000,532.10000,191.20000,191.20000,340.90000,-35.70000,305.20000,81.30000,223.90000,223.90000,223.90000,376.60000,340.90000,707.10000,708.00000,0.32000,0.32000
