,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-02-29,9796.00000,1964.00000,7832.00000,1500.00000,2337.00000,4304.00000,3528.00000,-452.00000,3076.00000,505.00000,2571.00000,2571.00000,2571.00000,4276.00000,3528.00000,3190.00000,3271.00000,0.81000,0.79000
2019-11-30,9614.00000,2048.00000,7566.00000,1531.00000,2391.00000,4383.00000,3183.00000,-373.00000,2810.00000,499.00000,2311.00000,2311.00000,2311.00000,3931.00000,3183.00000,3245.00000,3331.00000,0.71000,0.69000
2019-08-31,9218.00000,1957.00000,7261.00000,1557.00000,2310.00000,4384.00000,2877.00000,-395.00000,2482.00000,345.00000,2137.00000,2137.00000,2137.00000,3627.00000,2877.00000,3317.00000,3410.00000,0.64000,0.63000
2019-05-31,11137.00000,2065.00000,9072.00000,1561.00000,2647.00000,4815.00000,4257.00000,-391.00000,3866.00000,126.00000,3740.00000,3740.00000,3740.00000,5011.00000,4257.00000,3634.00000,3732.00000,1.06000,1.03000
2019-02-28,9614.00000,1976.00000,7638.00000,1426.00000,2367.00000,4239.00000,3399.00000,-311.00000,3088.00000,343.00000,2745.00000,2745.00000,2745.00000,4140.00000,3399.00000,3526.00000,3617.00000,0.78000,0.76000
2018-11-30,9562.00000,2001.00000,7561.00000,1475.00000,2400.00000,4460.00000,3101.00000,-327.00000,2774.00000,441.00000,2333.00000,2333.00000,2333.00000,3805.00000,3101.00000,3720.00000,3817.00000,0.63000,0.61000
2018-08-31,9193.00000,1953.00000,7240.00000,1564.00000,2360.00000,4462.00000,2778.00000,-238.00000,2540.00000,275.00000,2265.00000,2265.00000,2265.00000,3498.00000,2778.00000,3904.00000,3999.00000,0.58000,0.57000
2018-05-31,11014.00000,2176.00000,8838.00000,1543.00000,2618.00000,4677.00000,4161.00000,-254.00000,3907.00000,631.00000,3276.00000,3276.00000,3276.00000,4863.00000,4161.00000,4121.00000,4238.00000,0.80000,0.81000
2018-02-28,9676.00000,1996.00000,7680.00000,1496.00000,2381.00000,4365.00000,3315.00000,-124.00000,3191.00000,7238.00000,-4047.00000,-4047.00000,-4047.00000,4014.00000,3315.00000,4122.00000,4122.00000,-0.98000,-0.98000
2017-11-30,9589.00000,1960.00000,7629.00000,1473.00000,2408.00000,4590.00000,3039.00000,-213.00000,2826.00000,612.00000,2214.00000,2214.00000,2214.00000,3727.00000,3039.00000,4160.00000,4283.00000,0.53000,0.52000
2017-08-31,9104.00000,1928.00000,7176.00000,1572.00000,2308.00000,4427.00000,2749.00000,-249.00000,2500.00000,356.00000,2144.00000,2144.00000,2144.00000,3445.00000,2749.00000,4156.00000,4284.00000,0.52000,0.50000
2017-05-31,10957.00000,1987.00000,8970.00000,1602.00000,2515.00000,4694.00000,4276.00000,-352.00000,3924.00000,575.00000,3349.00000,3349.00000,3349.00000,4995.00000,4276.00000,4115.00000,4217.00000,0.81000,0.80000
2017-02-28,9205.00000,1892.00000,7313.00000,1521.00000,2245.00000,4354.00000,2959.00000,-261.00000,2698.00000,459.00000,2239.00000,2239.00000,2239.00000,3615.00000,2959.00000,4107.00000,4204.00000,0.55000,0.53000
2016-11-30,9035.00000,1797.00000,7238.00000,1510.00000,2263.00000,4201.00000,3037.00000,-352.00000,2685.00000,653.00000,2032.00000,2032.00000,2032.00000,3580.00000,3037.00000,4104.00000,4195.00000,0.50000,0.48000
2016-08-31,8595.00000,1776.00000,6819.00000,1520.00000,2234.00000,4178.00000,2641.00000,-268.00000,2373.00000,541.00000,1832.00000,1832.00000,1832.00000,3174.00000,2641.00000,4119.00000,4221.00000,0.44000,0.43000
2016-05-31,10594.00000,1937.00000,8657.00000,1534.00000,2628.00000,4689.00000,3968.00000,-236.00000,3732.00000,917.00000,2815.00000,2815.00000,2815.00000,4551.00000,3968.00000,4221.00000,4305.00000,0.68000,0.66000
2016-02-29,9012.00000,1839.00000,7173.00000,1419.00000,2193.00000,4146.00000,3027.00000,-295.00000,2732.00000,590.00000,2142.00000,2142.00000,2142.00000,3649.00000,3027.00000,4182.00000,4256.00000,0.51000,0.50000
2015-11-30,8993.00000,1853.00000,7140.00000,1444.00000,2230.00000,4185.00000,2955.00000,-287.00000,2668.00000,471.00000,2197.00000,2197.00000,2197.00000,3588.00000,2955.00000,4239.00000,4316.00000,0.52000,0.51000
2015-08-31,8448.00000,1850.00000,6598.00000,1390.00000,1988.00000,3944.00000,2654.00000,-344.00000,2310.00000,563.00000,1747.00000,1747.00000,1747.00000,3325.00000,2654.00000,4317.00000,4412.00000,0.40000,0.40000
2015-05-31,10705.00000,2052.00000,8653.00000,1436.00000,2490.00000,4670.00000,3983.00000,-286.00000,3697.00000,940.00000,2757.00000,2757.00000,2757.00000,4700.00000,3983.00000,4404.00000,4503.00000,0.63000,0.61000
2015-02-28,9327.00000,1900.00000,7427.00000,1370.00000,2091.00000,4044.00000,3383.00000,-233.00000,3150.00000,655.00000,2495.00000,2495.00000,2495.00000,4087.00000,3383.00000,4389.00000,4494.00000,0.57000,0.56000
2014-11-30,9598.00000,1899.00000,7699.00000,1389.00000,2169.00000,4157.00000,3542.00000,-273.00000,3269.00000,767.00000,2502.00000,2502.00000,2502.00000,4275.00000,3542.00000,4417.00000,4505.00000,0.57000,0.56000
2014-08-31,8596.00000,1681.00000,6915.00000,1329.00000,1982.00000,3952.00000,2963.00000,-245.00000,2718.00000,534.00000,2184.00000,2184.00000,2184.00000,3670.00000,2963.00000,4451.00000,4548.00000,0.49000,0.48000
2014-05-31,11321.00000,1933.00000,9388.00000,1349.00000,2506.00000,4479.00000,4909.00000,-320.00000,4589.00000,943.00000,3646.00000,3646.00000,3646.00000,5633.00000,4909.00000,4528.00000,4604.00000,0.81000,0.79000
2014-02-28,9307.00000,1775.00000,7532.00000,1292.00000,2080.00000,3965.00000,3567.00000,-318.00000,3249.00000,684.00000,2565.00000,2565.00000,2565.00000,4277.00000,3567.00000,4496.00000,4575.00000,0.57000,0.56000
2013-11-30,9275.00000,1807.00000,7468.00000,1273.00000,2139.00000,4058.00000,3410.00000,-207.00000,3203.00000,650.00000,2553.00000,2553.00000,2553.00000,4139.00000,3410.00000,4535.00000,4600.00000,0.56000,0.56000
2013-08-31,8372.00000,1721.00000,6651.00000,1237.00000,1880.00000,3778.00000,2873.00000,-210.00000,2663.00000,472.00000,2191.00000,2191.00000,2191.00000,3618.00000,2873.00000,4608.00000,4674.00000,0.48000,0.47000
2013-05-31,10947.00000,2094.00000,8853.00000,1264.00000,2216.00000,3853.00000,5000.00000,-174.00000,4826.00000,1020.00000,3806.00000,3806.00000,3806.00000,5742.00000,5000.00000,4769.00000,4844.00000,0.80000,0.80000
2013-02-28,8958.00000,1716.00000,7242.00000,1186.00000,2062.00000,3908.00000,3334.00000,-244.00000,3090.00000,586.00000,2504.00000,2504.00000,2504.00000,4059.00000,3334.00000,4735.00000,4812.00000,0.53000,0.52000
2012-11-30,9094.00000,1794.00000,7300.00000,1199.00000,2036.00000,3829.00000,3471.00000,-191.00000,3280.00000,699.00000,2581.00000,2581.00000,2581.00000,4189.00000,3471.00000,4792.00000,4868.00000,0.54000,0.53000
2012-08-31,8181.00000,1775.00000,6406.00000,1201.00000,1820.00000,3527.00000,2879.00000,-177.00000,2702.00000,668.00000,2034.00000,2034.00000,2034.00000,3625.00000,2879.00000,4867.00000,4939.00000,0.42000,0.41000
2012-05-31,10916.00000,2143.00000,8773.00000,1226.00000,2240.00000,4178.00000,4595.00000,-212.00000,4383.00000,932.00000,3451.00000,3451.00000,3451.00000,5371.00000,4595.00000,5015.00000,5095.00000,0.70000,0.68000
2012-02-29,9039.00000,1908.00000,7131.00000,1145.00000,1961.00000,3814.00000,3317.00000,-169.00000,3148.00000,650.00000,2498.00000,2498.00000,2498.00000,4047.00000,3317.00000,5007.00000,5080.00000,0.50000,0.49000
2011-11-30,8792.00000,1956.00000,6836.00000,1102.00000,1974.00000,3725.00000,3111.00000,-151.00000,2960.00000,768.00000,2192.00000,2192.00000,2192.00000,3812.00000,3111.00000,5041.00000,5123.00000,0.43000,0.43000
2011-08-31,8374.00000,1988.00000,6386.00000,1050.00000,1941.00000,3703.00000,2683.00000,-212.00000,2471.00000,631.00000,1840.00000,1840.00000,1840.00000,3392.00000,2683.00000,5062.00000,5150.00000,0.36000,0.36000
2011-05-31,10774.00000,2167.00000,8607.00000,1170.00000,2354.00000,4248.00000,4359.00000,-188.00000,4171.00000,962.00000,3209.00000,3209.00000,3209.00000,5043.00000,4359.00000,5048.00000,5128.00000,0.63000,0.62000
2011-02-28,8764.00000,2012.00000,6752.00000,1127.00000,1904.00000,3765.00000,2987.00000,-188.00000,2799.00000,683.00000,2116.00000,2116.00000,2116.00000,3688.00000,2987.00000,5057.00000,5149.00000,0.42000,0.41000
2010-11-30,8582.00000,2157.00000,6425.00000,1119.00000,1686.00000,3655.00000,2770.00000,-124.00000,2646.00000,776.00000,1870.00000,1870.00000,1870.00000,3479.00000,2770.00000,5044.00000,5117.00000,0.37000,0.37000
2010-08-31,7502.00000,2062.00000,5440.00000,1103.00000,1605.00000,3523.00000,1917.00000,-122.00000,1795.00000,443.00000,1352.00000,1352.00000,1352.00000,2619.00000,1917.00000,5026.00000,5083.00000,0.27000,0.27000
2010-05-31,9504.00000,2241.00000,7263.00000,1063.00000,2037.00000,3962.00000,3301.00000,-225.00000,3076.00000,712.00000,2364.00000,2364.00000,2364.00000,4007.00000,3301.00000,5014.00000,5073.00000,0.47000,0.47000
2010-02-28,6404.00000,1419.00000,4985.00000,823.00000,1477.00000,3142.00000,1843.00000,-261.00000,1582.00000,393.00000,1189.00000,1189.00000,1189.00000,2418.00000,1843.00000,5015.00000,5076.00000,0.24000,0.23000
2009-11-30,5858.00000,1096.00000,4762.00000,708.00000,1316.00000,2584.00000,2178.00000,-155.00000,2023.00000,565.00000,1458.00000,1458.00000,1458.00000,2676.00000,2178.00000,5010.00000,5064.00000,0.29000,0.29000
2009-08-31,5054.00000,1008.00000,4046.00000,660.00000,1161.00000,2306.00000,1740.00000,-178.00000,1562.00000,438.00000,1124.00000,1124.00000,1124.00000,2232.00000,1740.00000,5009.00000,5063.00000,0.22000,0.22000
2009-05-31,6861.00000,1179.00000,5682.00000,731.00000,1539.00000,2797.00000,2885.00000,-131.00000,2754.00000,863.00000,1891.00000,1891.00000,1891.00000,3387.00000,2885.00000,5070.00000,5130.00000,0.37000,0.37000
2009-02-28,5453.00000,1111.00000,4342.00000,677.00000,1246.00000,2402.00000,1940.00000,-130.00000,1810.00000,481.00000,1329.00000,1329.00000,1329.00000,2441.00000,1940.00000,5005.00000,5056.00000,0.27000,0.26000
