,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2018-12-31,174.51300,35.58500,138.92800,149.77200,79.46700,229.23910,-90.31110,-53.14700,-143.45800,,-119.80500,-119.80500,-119.80500,-84.47010,-90.31100,157.65500,157.65500,-0.74000,-0.73000
2018-09-30,169.42400,17.66800,151.75600,140.17500,57.15500,197.33000,-45.57400,-21.87200,-67.44600,,-67.44600,-67.44600,-67.44600,-41.23500,-45.57400,159.30400,159.30400,-0.42000,-0.42000
2018-06-30,170.17300,19.30500,150.86800,122.86000,58.29200,181.15200,-30.28400,106.55700,76.27300,,76.27300,76.27300,76.27300,-23.82600,-30.28400,158.38100,163.38200,0.48000,0.47000
2018-03-31,140.59000,15.73500,124.85500,152.50200,66.18200,218.68400,-93.82900,-17.88600,-111.71500,,-111.71500,-111.71500,-111.71500,-86.96500,-93.82900,152.04900,152.04900,-0.73000,-0.73000
2017-12-31,129.60500,15.66300,113.94200,110.50400,48.45000,158.95400,-45.01200,-47.54600,-92.55800,,-59.20100,-59.20100,-59.20100,-37.29200,-45.01200,143.17400,143.17400,-0.42000,-0.41000
2017-09-30,135.29100,14.21500,121.07600,113.60600,39.66700,153.27300,-32.19700,82.21800,50.02100,,50.02100,50.02100,50.02100,-25.33100,-32.19700,143.35700,148.06800,0.35000,0.34000
2017-06-30,108.22300,12.37900,95.84400,114.40600,40.71200,155.11800,-59.27400,2.91400,-56.36000,,-56.36000,-56.36000,-56.36000,-55.71400,-59.27400,142.80200,142.80200,-0.39000,-0.39000
2017-03-31,109.13100,11.86100,97.27000,118.18400,38.40400,156.58800,-59.31800,-0.67200,-59.99000,,-59.99000,-59.99000,-59.99000,-52.69800,-59.31800,142.45800,142.45800,-0.42000,-0.42000
2016-12-31,105.27500,11.57500,93.70000,108.17200,41.37700,149.54900,-55.84900,0.71100,-55.13800,,-55.13800,-55.13800,-55.13800,-50.65700,-55.84900,140.74600,140.74600,-0.39000,-0.39000
2016-09-30,106.31500,11.17500,95.14000,92.71100,34.84100,127.55200,-32.41200,0.66000,-31.75200,,-31.75200,-31.75200,-31.75200,-27.21700,-32.41200,140.92800,140.92800,-0.23000,-0.23000
2016-06-30,95.40200,10.00800,85.39400,85.55400,33.28200,118.83600,-33.44200,0.69900,-32.74300,,-32.74300,-32.74300,-32.74300,-27.62200,-33.44200,140.28300,140.28300,-0.23000,-0.23000
2016-03-31,111.15500,9.55900,101.59600,92.87100,29.74700,122.61800,-21.02200,0.54400,-20.47800,,-20.47800,-20.47800,-20.47800,-14.44900,-21.02200,139.89000,139.89000,-0.15000,-0.15000
2015-12-31,93.47700,10.37900,83.09800,74.60700,33.63500,108.24200,-25.14400,0.28800,-24.85600,,-24.85600,-24.85600,-24.85600,-19.56200,-25.14400,129.18400,129.18400,-0.17000,-0.17000
2015-09-30,84.07200,10.09800,73.97400,70.79000,29.68400,100.47400,-26.50000,0.06200,-26.43800,,-26.43800,-26.43800,-26.43800,-22.40200,-26.50000,127.66700,127.66700,-0.21000,-0.21000
2015-06-30,77.09600,8.57900,68.51700,85.73700,30.34300,116.08000,-47.56300,0.06100,-47.50200,,-47.50200,-47.50200,-47.50200,-43.62300,-47.56300,125.06400,125.06400,-0.38000,-0.38000
2015-03-31,82.15700,8.38400,73.77300,63.39500,32.12100,95.51600,-21.74300,0.05300,-21.69000,,-21.69000,-21.69000,-21.69000,-18.01200,-21.74300,124.31200,124.31200,-0.17000,-0.17000
2014-12-31,74.32600,8.57200,65.75400,64.04300,29.43500,93.47800,-27.72400,1.04000,-26.68400,,-26.68400,-26.68400,-26.68400,-25.15700,-27.72400,123.40800,123.40800,-0.22000,-0.22000
2014-09-30,75.85300,7.62600,68.22700,58.51000,25.34200,83.85200,-15.62500,0.05900,-15.56600,,-15.56600,-15.56600,-15.56600,-12.27500,-15.62500,123.59100,123.59100,-0.13000,-0.13000
2014-06-30,68.30800,6.73200,61.57600,53.69400,25.52500,79.21900,-17.64300,0.05300,-17.59000,,-17.59000,-17.59000,-17.59000,-14.38900,-17.64300,123.20900,123.20900,-0.14000,-0.14000
2014-03-31,68.27100,6.12800,62.14300,54.49600,24.01800,78.51400,-16.37100,0.07000,-16.30100,,-16.30100,-16.30100,-16.30100,-13.20200,-16.37100,122.89600,122.89600,-0.13000,-0.13000
2013-12-31,67.40900,6.83700,60.57200,50.77200,25.48100,76.25300,-15.68100,0.01000,-15.67100,,-15.67100,-15.67100,-15.67100,-12.77000,-15.68100,121.57500,121.57500,-0.12000,-0.12000
2013-09-30,70.96900,5.45500,65.51400,67.84700,21.45100,89.29800,-23.78400,0.09800,-23.68600,,-23.68600,-23.68600,-23.68600,-21.27100,-23.78400,121.99000,121.99000,-0.19000,-0.19000
2013-06-30,73.55800,4.75800,68.80000,52.27300,23.53600,75.80900,-7.00900,0.11000,-6.89900,,-6.89900,-6.89900,-6.89900,-4.43600,-7.00900,121.31700,121.31700,-0.06000,-0.06000
2013-03-31,57.32800,4.09400,53.23400,47.73500,21.88600,69.62100,-16.38700,0.12300,-16.26400,,-16.26400,-16.26400,-16.26400,-13.88600,-16.38700,120.45500,120.45500,-0.14000,-0.14000
2012-12-31,63.91200,3.54600,60.36600,47.66300,23.41100,71.07400,-10.70800,0.11200,-10.59600,,-10.59600,-10.59600,-10.59600,-8.30700,-10.70800,117.85100,117.85100,-0.08000,-0.08000
2012-09-30,49.83200,3.35500,46.47700,41.39200,18.84200,60.23400,-13.75700,0.10500,-13.65200,,-13.65200,-13.65200,-13.65200,-11.46400,-13.75700,118.47100,118.47100,-0.12000,-0.12000
2012-06-30,48.82300,3.49700,45.32600,42.75500,19.86200,62.61700,-17.29100,0.05500,-17.23600,,-17.23600,-17.23600,-17.23600,-15.19300,-17.29100,117.25200,117.25200,-0.15000,-0.15000
2012-03-31,48.24500,3.07100,45.17400,38.48700,22.18500,60.67200,-15.49800,3.20000,-12.29800,,-12.29800,-12.29800,-12.29800,-13.55700,-15.49800,116.34800,116.34800,-0.11000,-0.11000
2011-12-31,48.88700,2.39100,46.49600,40.23900,24.95400,65.19300,-18.69700,-8.46800,-27.16500,,-27.16500,-27.16500,-27.16500,-8.03800,-18.69700,113.09800,113.09800,-0.24000,-0.24000
2011-09-30,20.66600,0.72400,19.94200,41.08000,19.79500,60.87500,-40.93300,0.24800,-40.68500,,-40.68500,-40.68500,-40.68500,-38.84400,-40.93300,114.72700,114.72700,-0.35000,-0.35000
2011-06-30,13.05400,,13.05400,49.64300,15.19700,,-51.78600,0.28000,-51.50600,,-51.50600,-51.50600,-51.50600,-49.59200,-51.78600,113.99600,113.99600,-0.45000,-0.45000
2011-03-31,12.17100,,12.17100,32.43400,12.71300,,-32.97600,0.30200,-32.67400,,-32.67400,-32.67400,-32.67400,-31.27400,-32.97600,108.51300,108.51300,-0.30000,-0.30000
2010-12-31,8.14600,,8.14600,32.52000,10.52200,,-34.89600,0.35000,-34.54600,,-34.54600,-34.54600,-34.54600,-33.47700,-34.89600,101.05500,101.05500,-0.35000,-0.35000
2010-09-30,15.99100,,15.99100,44.28700,7.03800,,-35.33400,0.47800,-34.85600,,-34.85600,-34.85600,-34.85600,-33.80000,-35.33400,101.22100,101.22100,-0.34000,-0.34000
2010-06-30,36.87800,,36.87800,39.28700,6.46700,,-8.87600,0.55300,-8.32300,,-8.32300,-8.32300,-8.32300,-7.05200,-8.87600,100.91900,100.91900,-0.08000,-0.08000
2010-03-31,46.45500,,46.45500,30.31600,5.23100,,10.90800,0.55200,11.46000,,11.46000,11.46000,11.46000,13.12200,10.90800,100.62200,103.03600,0.11000,0.11000
2009-12-31,21.76900,,21.76900,28.91800,5.55200,,-12.70100,0.58400,-12.11700,,-12.11700,-12.11700,-12.11700,-11.08400,-12.70100,90.98800,90.98800,-0.10000,-0.10000
2009-09-30,11.64600,,11.64600,28.26300,3.95600,,-20.57300,0.74600,-19.82700,,-19.82700,-19.82700,-19.82700,-18.89100,-20.57300,93.46000,93.46000,-0.21000,-0.21000
2009-06-30,9.40800,,9.40800,28.71200,4.01900,,-23.32300,0.85200,-22.47100,,-22.47100,-22.47100,-22.47100,-21.36000,-23.32300,86.20000,86.20000,-0.26000,-0.26000
2009-03-31,9.14200,,9.14200,33.24600,4.15600,,-28.26000,0.99200,-27.26800,,-27.26800,-27.26800,-27.26800,-26.64000,-28.26000,83.54500,83.54500,-0.33000,-0.33000
