,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4049.00000,,4049.00000,2819.00000,,1345.00000,107.00000,1452.00000,217.00000,1235.00000,1235.00000,1235.00000,1469.00000,1345.00000,39.87200,40.05200,30.55000,30.40000
2022-09-30,6052.00000,,6052.00000,3362.00000,,2583.00000,-407.00000,2176.00000,510.00000,1666.00000,1666.00000,1666.00000,2692.00000,2583.00000,39.56400,39.67100,42.10000,41.98000
2022-06-30,4294.00000,,4294.00000,3181.00000,,1000.00000,144.00000,1144.00000,287.00000,857.00000,857.00000,857.00000,1107.00000,1000.00000,40.51200,40.66500,21.15000,21.07000
2022-03-31,2695.00000,,2695.00000,2374.00000,,174.00000,-1023.00000,-849.00000,-149.00000,-700.00000,-700.00000,-700.00000,285.00000,174.00000,40.92100,40.92100,-17.10000,-17.10000
2021-12-31,2981.00000,,2981.00000,2031.00000,,848.00000,-32.00000,816.00000,198.00000,618.00000,618.00000,618.00000,946.00000,848.00000,41.04200,41.36200,15.08000,14.99000
2021-09-30,4676.00000,,4676.00000,2559.00000,,2015.00000,-1047.00000,968.00000,199.00000,769.00000,769.00000,769.00000,2117.00000,2015.00000,41.06800,41.34200,18.73000,18.60000
2021-06-30,2160.00000,,2160.00000,2107.00000,,-56.00000,15.00000,-41.00000,126.00000,-167.00000,-167.00000,-167.00000,52.00000,-56.00000,41.05400,41.05400,-4.08000,-4.08000
2021-03-31,1141.00000,,1141.00000,1331.00000,,-311.00000,33.00000,-278.00000,-223.00000,-55.00000,-55.00000,-55.00000,-198.00000,-311.00000,40.97300,40.97300,-1.34000,-1.34000
2020-12-31,1238.00000,,1238.00000,1203.00000,,-153.00000,398.00000,245.00000,410.00000,-165.00000,-165.00000,-165.00000,-87.00000,-153.00000,40.97400,41.16000,-4.08000,-4.01000
2020-09-30,2640.00000,,2640.00000,1596.00000,,315.00000,520.00000,835.00000,34.00000,801.00000,801.00000,801.00000,1018.00000,315.00000,40.93500,41.08100,19.56000,19.49000
2020-06-30,630.00000,,630.00000,968.00000,,-484.00000,693.00000,209.00000,87.00000,122.00000,122.00000,122.00000,-353.00000,-484.00000,40.92200,40.99500,2.98000,2.97000
2020-03-31,2288.00000,,2288.00000,1991.00000,,-309.00000,-413.00000,-722.00000,-23.00000,-699.00000,-699.00000,-699.00000,311.00000,-309.00000,41.09300,41.09300,-17.01000,-17.01000
2019-12-31,3339.00000,,3339.00000,2050.00000,,1172.00000,248.00000,1420.00000,249.00000,1171.00000,1171.00000,1171.00000,1304.00000,1172.00000,43.08200,43.50900,27.29000,26.99000
2019-09-30,5040.00000,,5040.00000,2553.00000,,2370.00000,-7.00000,2363.00000,413.00000,1950.00000,1950.00000,1950.00000,2502.00000,2370.00000,42.38900,42.83100,46.01000,45.54000
2019-06-30,3850.00000,,3850.00000,2484.00000,,1247.00000,-40.00000,1207.00000,228.00000,979.00000,979.00000,979.00000,1380.00000,1247.00000,43.25100,43.60100,22.62000,22.44000
2019-03-31,2837.00000,,2837.00000,2165.00000,,556.00000,412.00000,968.00000,203.00000,765.00000,765.00000,765.00000,686.00000,556.00000,45.00700,45.43600,17.01000,16.85000
2018-12-31,3213.00000,,3213.00000,1961.00000,,1143.00000,-511.00000,632.00000,-14.00000,646.00000,646.00000,646.00000,1266.00000,1143.00000,47.44600,48.01700,13.97000,13.77000
2018-09-30,4849.00000,,4849.00000,2495.00000,,2247.00000,-7.00000,2240.00000,473.00000,1767.00000,1767.00000,1767.00000,2369.00000,2247.00000,47.26800,47.75100,37.39000,37.02000
2018-06-30,3537.00000,,3537.00000,2209.00000,,1221.00000,-11.00000,1210.00000,232.00000,978.00000,978.00000,978.00000,1341.00000,1221.00000,48.05500,48.55000,20.34000,20.13000
2018-03-31,2928.00000,,2928.00000,2095.00000,,730.00000,23.00000,753.00000,146.00000,607.00000,607.00000,607.00000,850.00000,730.00000,48.34900,49.20500,12.56000,12.34000
2017-12-31,2803.01100,39.99300,2763.01800,1678.75200,1776.54000,986.47800,-45.05000,941.42810,1496.65100,-555.22300,-555.22300,-555.22300,1103.53000,986.47830,48.99400,49.95400,-11.26000,-11.07000
