,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2333.00000,1575.00000,758.00000,563.00000,-21.00000,623.00000,135.00000,-26.00000,109.00000,-4.00000,113.00000,116.00000,,97.00000,251.00000,135.00000,116.00000,118.00000,0.93000,0.92000
2022-09-30,2486.00000,1618.00000,868.00000,464.00000,15.00000,476.00000,392.00000,-41.00000,351.00000,81.00000,270.00000,276.00000,,256.00000,500.00000,392.00000,116.00000,118.00000,2.20000,2.17000
2022-06-30,2453.00000,1611.00000,842.00000,422.00000,-5.00000,454.00000,388.00000,-65.00000,323.00000,77.00000,246.00000,250.00000,,234.00000,495.00000,388.00000,117.00000,119.00000,2.00000,1.96000
2022-03-31,2611.00000,1646.00000,965.00000,425.00000,,452.00000,513.00000,-61.00000,452.00000,110.00000,342.00000,373.00000,,355.00000,619.00000,513.00000,119.00000,121.00000,2.97000,2.92000
2021-12-31,2744.00000,1718.00000,1026.00000,464.00000,,490.00000,536.00000,-34.00000,502.00000,114.00000,388.00000,413.00000,,383.00000,642.00000,536.00000,125.00000,128.00000,3.17000,3.11000
2021-09-30,2774.00000,1670.00000,1104.00000,427.00000,,452.00000,652.00000,2.00000,654.00000,153.00000,501.00000,527.00000,,505.00000,753.00000,652.00000,123.00000,125.00000,4.11000,4.02000
2021-06-30,2550.00000,1565.00000,985.00000,429.00000,2.00000,452.00000,533.00000,284.00000,817.00000,177.00000,640.00000,650.00000,,631.00000,633.00000,533.00000,125.00000,127.00000,5.05000,4.96000
2021-03-31,2720.00000,1626.00000,1094.00000,407.00000,,434.00000,660.00000,-34.00000,626.00000,153.00000,473.00000,490.00000,,469.00000,761.00000,660.00000,133.00000,135.00000,3.52000,3.46000
2020-12-31,3002.00000,1733.00000,1269.00000,447.00000,-1.00000,474.00000,795.00000,-37.00000,758.00000,191.00000,567.00000,609.00000,,573.00000,893.00000,795.00000,134.00000,136.00000,4.30000,4.24000
2020-09-30,2786.00000,1580.00000,1206.00000,396.00000,-65.00000,488.00000,718.00000,35.00000,753.00000,177.00000,576.00000,591.00000,,568.00000,807.00000,718.00000,135.00000,137.00000,4.20000,4.14000
2020-06-30,1827.00000,1221.00000,606.00000,360.00000,62.00000,323.00000,283.00000,-28.00000,255.00000,66.00000,189.00000,193.00000,,185.00000,372.00000,283.00000,134.00000,136.00000,1.38000,1.36000
2020-03-31,1822.00000,1270.00000,552.00000,347.00000,-5.00000,377.00000,175.00000,-57.00000,118.00000,26.00000,92.00000,106.00000,,99.00000,260.00000,175.00000,134.00000,135.00000,0.74000,0.73000
2019-12-31,1926.00000,1264.00000,662.00000,349.00000,74.00000,299.00000,363.00000,-35.00000,328.00000,72.00000,256.00000,265.00000,,253.00000,445.00000,363.00000,134.00000,136.00000,1.88000,1.86000
2019-09-30,1956.00000,1264.00000,692.00000,362.00000,6.00000,379.00000,313.00000,-43.00000,270.00000,62.00000,208.00000,226.00000,,215.00000,395.00000,313.00000,135.00000,137.00000,1.59000,1.56000
2019-06-30,1953.00000,1265.00000,688.00000,362.00000,6.00000,381.00000,307.00000,-42.00000,265.00000,63.00000,202.00000,219.00000,20.00000,226.00000,388.00000,307.00000,135.00000,136.00000,1.67000,1.66000
2019-03-31,1891.00000,1244.00000,647.00000,384.00000,9.00000,399.00000,248.00000,-35.00000,213.00000,50.00000,163.00000,176.00000,,164.00000,332.00000,248.00000,134.00000,136.00000,1.22000,1.20000
2018-12-31,1839.00000,1235.00000,604.00000,356.00000,-4.00000,384.00000,220.00000,-53.00000,167.00000,40.00000,127.00000,139.00000,,127.00000,301.00000,220.00000,136.00000,139.00000,0.93000,0.92000
