,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4631.00000,1980.00000,2651.00000,1499.00000,27.00000,1472.00000,1179.00000,-210.00000,969.00000,169.00000,800.00000,798.00000,,782.00000,,1179.00000,,638.60000,,1.23000
2022-09-30,4518.00000,1996.00000,2522.00000,1547.00000,-120.00000,1667.00000,855.00000,-203.00000,652.00000,147.00000,505.00000,493.00000,,481.00000,1656.00000,855.00000,639.60000,645.00000,0.75000,0.75000
2022-06-30,4450.00000,2044.00000,2406.00000,1546.00000,,1546.00000,860.00000,-242.00000,618.00000,137.00000,481.00000,609.00000,,598.00000,1680.00000,860.00000,645.20000,650.80000,0.93000,0.92000
2022-03-31,4138.00000,1972.00000,2166.00000,1467.00000,147.00000,1320.00000,846.00000,-172.00000,674.00000,98.00000,576.00000,682.00000,,669.00000,1656.00000,846.00000,650.80000,657.20000,1.03000,1.02000
2021-12-31,4257.00000,2203.00000,2054.00000,1521.00000,,1521.00000,533.00000,-135.00000,398.00000,63.00000,335.00000,355.00000,,333.00000,1325.00000,533.00000,662.60000,671.60000,0.50000,0.50000
2021-09-30,4163.00000,2051.00000,2112.00000,1476.00000,,1476.00000,636.00000,-158.00000,478.00000,54.00000,424.00000,446.00000,,428.00000,1457.00000,636.00000,661.40000,669.70000,0.65000,0.64000
2021-06-30,4051.00000,1967.00000,2084.00000,1440.00000,,1440.00000,644.00000,-174.00000,470.00000,228.00000,242.00000,284.00000,,269.00000,1469.00000,644.00000,663.70000,672.70000,0.41000,0.40000
2021-03-31,3755.00000,1907.00000,1848.00000,1373.00000,,1373.00000,475.00000,-155.00000,320.00000,18.00000,302.00000,318.00000,,304.00000,1285.00000,475.00000,668.60000,679.90000,0.45000,0.45000
2020-12-31,3832.00000,480.00000,3352.00000,2836.00000,,2836.00000,516.00000,-180.00000,336.00000,20.00000,316.00000,313.00000,,300.00000,1301.00000,516.00000,672.10000,683.40000,0.44700,0.43710
2020-09-30,3786.00000,1868.00000,1918.00000,1412.00000,36.00000,1376.00000,542.00000,-161.00000,381.00000,124.00000,257.00000,276.00000,,264.00000,1341.00000,542.00000,669.80000,680.30000,0.39000,0.39000
2020-06-30,3465.00000,3297.00000,168.00000,,-3.00000,3.00000,165.00000,-173.00000,-8.00000,-27.00000,19.00000,9.00000,,2.00000,994.00000,165.00000,670.00000,680.80000,0.00300,0.00290
2020-03-31,3769.00000,2167.00000,1602.00000,1404.00000,431.00000,973.00000,629.00000,-167.00000,462.00000,79.00000,383.00000,377.00000,,392.00000,1473.00000,629.00000,678.10000,691.20000,0.58000,0.57000
2019-12-31,4045.00000,2109.00000,1936.00000,1463.00000,5.00000,1458.00000,478.00000,-200.00000,278.00000,54.00000,224.00000,241.00000,,247.00000,1278.00000,478.00000,512.30000,522.60000,0.25000,0.26000
2019-09-30,3128.00000,1617.00000,1511.00000,1137.00000,,1137.00000,374.00000,-118.00000,256.00000,53.00000,203.00000,225.00000,,198.00000,956.00000,374.00000,584.80000,596.90000,0.34000,0.33000
2019-06-30,1512.00000,785.00000,727.00000,343.00000,,343.00000,384.00000,-93.00000,291.00000,60.00000,231.00000,223.00000,,223.00000,575.00000,384.00000,392.50000,399.60000,0.57000,0.56000
2019-03-31,1502.00000,798.00000,704.00000,341.00000,10.00000,331.00000,373.00000,-115.00000,258.00000,31.00000,227.00000,225.00000,,225.00000,578.00000,373.00000,391.70000,399.10000,0.58000,0.56000
2018-12-31,1551.00000,822.00000,729.00000,298.00000,,298.00000,431.00000,-59.00000,372.00000,88.00000,284.00000,286.00000,,286.00000,581.00000,431.00000,405.50000,413.70000,0.74000,0.72000
2018-09-30,1412.00000,749.00000,663.00000,305.00000,-2.00000,307.00000,356.00000,-52.00000,304.00000,78.00000,226.00000,227.00000,,227.00000,492.00000,356.00000,403.80000,412.00000,0.56000,0.55000
2018-06-30,1420.00000,739.00000,681.00000,320.00000,-3.00000,323.00000,358.00000,-42.00000,316.00000,72.00000,244.00000,251.00000,,251.00000,494.00000,358.00000,408.40000,416.40000,0.61000,0.60000
2018-03-31,1440.00000,759.00000,681.00000,305.00000,232.00000,73.00000,608.00000,-45.00000,563.00000,140.00000,423.00000,423.00000,,423.00000,742.00000,608.00000,413.10000,421.60000,1.02000,1.00000
2017-12-31,1516.00000,502.00000,1014.00000,589.00000,,589.00000,425.00000,-45.00000,380.00000,-151.00000,531.00000,532.00000,,546.00000,539.00000,425.00000,422.30000,431.30000,1.30000,1.28000
2017-09-30,1400.00000,746.00000,654.00000,284.00000,,284.00000,370.00000,-45.00000,325.00000,98.00000,227.00000,232.00000,,232.00000,481.00000,370.00000,420.20000,429.10000,0.55000,0.54000
2017-06-30,1386.00000,1024.00000,362.00000,,10.00000,-10.00000,372.00000,-42.00000,330.00000,109.00000,221.00000,221.00000,,221.00000,483.00000,372.00000,423.60000,432.50000,0.52000,0.51000
2017-03-31,1394.00000,752.00000,642.00000,277.00000,,277.00000,365.00000,-42.00000,323.00000,102.00000,221.00000,247.00000,,247.00000,473.00000,365.00000,429.10000,438.50000,0.58000,0.56000
2016-12-31,1431.00000,761.00000,670.00000,295.00000,,295.00000,375.00000,-42.00000,333.00000,119.00000,214.00000,215.00000,,215.00000,490.00000,375.00000,440.60000,447.80000,0.49500,0.49500
2016-09-30,1380.00000,737.00000,643.00000,274.00000,,274.00000,369.00000,-41.00000,328.00000,114.00000,214.00000,214.00000,,214.00000,473.00000,369.00000,438.40000,445.40000,0.49000,0.48000
2016-06-30,1363.00000,727.00000,636.00000,274.00000,,274.00000,362.00000,-40.00000,322.00000,110.00000,212.00000,212.00000,,212.00000,464.00000,362.00000,444.00000,451.20000,0.47500,0.47000
2016-03-31,1331.00000,734.00000,597.00000,258.00000,,258.00000,339.00000,-47.00000,292.00000,149.00000,143.00000,289.00000,,289.00000,439.00000,339.00000,447.00000,454.00000,0.65000,0.63500
2015-12-31,1619.00000,813.00000,806.00000,343.00000,,343.00000,463.00000,45.00000,508.00000,213.00000,295.00000,407.00000,,407.00000,568.00000,463.00000,440.60000,447.80000,0.99500,0.98500
2015-09-30,1313.00000,713.00000,600.00000,258.00000,,258.00000,342.00000,-41.00000,301.00000,117.00000,184.00000,218.00000,,218.00000,448.00000,342.00000,465.80000,474.00000,0.47000,0.46000
2015-06-30,1298.00000,710.00000,588.00000,262.00000,,262.00000,326.00000,-134.00000,192.00000,66.00000,126.00000,127.00000,,127.00000,430.00000,326.00000,473.00000,480.80000,0.27000,0.26500
2015-03-31,1275.00000,723.00000,552.00000,238.00000,,238.00000,314.00000,-40.00000,274.00000,96.00000,178.00000,178.00000,,178.00000,416.00000,314.00000,477.60000,486.00000,0.37500,0.36500
2014-12-31,1316.00000,752.00000,564.00000,247.00000,,247.00000,317.00000,-41.00000,276.00000,97.00000,179.00000,181.00000,,181.00000,421.00000,317.00000,497.20000,505.40000,0.37500,0.36500
2014-09-30,1263.00000,705.00000,558.00000,243.00000,,243.00000,315.00000,-41.00000,274.00000,120.00000,154.00000,239.00000,,239.00000,416.00000,315.00000,495.20000,503.60000,0.48000,0.47500
2014-06-30,1253.00000,703.00000,550.00000,243.00000,,243.00000,307.00000,-40.00000,267.00000,101.00000,166.00000,166.00000,,166.00000,406.00000,307.00000,498.60000,506.80000,0.33000,0.32500
2014-03-31,1234.00000,721.00000,513.00000,242.00000,,242.00000,271.00000,-41.00000,230.00000,66.00000,164.00000,168.00000,,168.00000,371.00000,271.00000,508.80000,517.20000,0.33000,0.32500
2013-12-31,1263.00000,700.00000,563.00000,266.00000,,266.00000,297.00000,-40.00000,257.00000,110.00000,147.00000,220.00000,1.00000,221.00000,399.00000,297.00000,524.80000,532.20000,0.42500,0.42500
2013-09-30,1201.00000,684.00000,517.00000,237.00000,,237.00000,280.00000,-41.00000,239.00000,79.00000,160.00000,161.00000,-2.00000,159.00000,381.00000,280.00000,519.80000,527.40000,0.30500,0.30000
2013-06-30,1198.00000,680.00000,518.00000,245.00000,,245.00000,273.00000,-41.00000,232.00000,81.00000,151.00000,152.00000,-1.00000,151.00000,376.00000,273.00000,530.20000,537.20000,0.28500,0.28000
2013-03-31,1152.00000,712.00000,440.00000,229.00000,,229.00000,211.00000,-41.00000,170.00000,58.00000,112.00000,117.00000,,117.00000,308.00000,211.00000,533.60000,540.60000,0.22000,0.21500
2012-12-31,1145.00000,649.00000,496.00000,209.00000,,209.00000,287.00000,-38.00000,249.00000,93.00000,156.00000,158.00000,21.00000,179.00000,375.00000,287.00000,543.20000,550.00000,0.33500,0.32750
2012-09-30,1107.00000,636.00000,471.00000,206.00000,,206.00000,265.00000,-48.00000,217.00000,80.00000,137.00000,140.00000,-1.00000,139.00000,354.00000,265.00000,539.60000,546.40000,0.25750,0.25500
2012-06-30,1087.00000,626.00000,461.00000,204.00000,,204.00000,257.00000,-38.00000,219.00000,60.00000,159.00000,162.00000,-1.00000,161.00000,343.00000,257.00000,544.40000,551.20000,0.29500,0.29250
2012-03-31,1097.00000,653.00000,444.00000,205.00000,,205.00000,239.00000,-43.00000,196.00000,67.00000,129.00000,132.00000,,132.00000,326.00000,239.00000,554.80000,562.00000,0.23750,0.23500
2011-12-31,1113.00000,625.00000,488.00000,213.00000,,213.00000,275.00000,-44.00000,231.00000,86.00000,145.00000,149.00000,-6.00000,143.00000,361.00000,275.00000,570.20000,576.80000,0.25500,0.25250
