,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1004.93700,636.33620,368.60080,232.01710,134.91600,269.39270,99.20810,-126.66900,-27.46100,6.08400,-33.54500,-33.54500,32.41100,279.06810,99.20820,113.62300,113.62300,0.27000,0.27000
2022-09-30,889.72200,565.94200,323.78000,201.27500,-2.99400,376.77100,-52.99100,-153.41000,-206.40100,1.39000,-207.79100,-207.79100,-142.89200,126.78200,-52.99100,112.70900,112.70900,-1.27000,-1.27000
2022-06-30,908.83200,569.59000,339.24190,200.37800,-27.92400,391.27000,-52.02810,-160.67600,-212.70400,0.71800,-213.42200,-213.42200,-130.05100,118.32490,-52.02810,114.47100,114.47100,-1.14000,-1.14000
2022-03-31,953.33400,618.35400,334.98000,196.78000,-48.50900,429.84500,-94.86510,-158.60500,-253.47000,1.14000,-254.61000,-254.61000,-183.32400,96.89390,-94.86510,115.03000,115.03000,-1.59000,-1.59000
2021-12-31,1042.22500,707.91690,334.30800,221.92300,-47.58500,439.93210,-105.62390,-152.67800,-258.30200,-1.87100,-256.43100,-256.43100,-177.19000,71.95610,-105.62400,113.76000,113.76000,-1.51000,-1.51000
2021-09-30,994.64400,687.56100,307.08290,197.35000,-16.28700,390.74700,-83.66400,-161.16400,-244.82800,1.15500,-245.98300,-245.98300,-166.24900,100.09600,-83.66400,114.65500,114.65500,-1.45000,-1.45000
2021-06-30,990.11300,630.19500,359.91800,197.54500,-8.58700,389.43900,-29.52100,-143.17900,-172.70000,0.69700,-173.39700,-173.39700,-131.36900,160.37500,-29.52100,114.54500,114.54500,-1.15000,-1.15000
2021-03-31,736.68200,532.90800,203.77400,179.77400,-14.61100,379.50610,-175.73210,-159.95400,-335.68600,0.49300,-336.17900,-336.17900,-280.97800,16.04090,-175.73210,111.02000,111.02000,-2.53000,-2.53000
2020-12-31,685.99510,478.58500,207.41000,173.54400,-28.47300,386.02100,-178.61090,-131.11210,-309.72300,0.56800,-310.29110,-310.29110,-269.50200,12.55510,-178.61080,106.74500,106.74500,-2.53000,-2.53000
2020-09-30,370.45200,286.70700,83.74500,160.89600,-22.37000,366.75200,-283.00700,-141.16100,-424.16800,407.36500,-831.53300,-831.53300,-758.14200,-91.90600,-283.00700,106.78300,106.78300,-7.10000,-7.10000
