,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1484.00900,738.24900,745.76000,278.55400,,424.57400,321.18600,-15.56900,305.61700,33.75700,271.86000,271.86000,,271.86000,467.20610,321.18600,141.82000,141.93700,1.92000,1.91000
2022-09-30,722.62820,190.95600,531.67220,286.07600,,426.26980,105.40230,-21.28300,84.11910,12.47600,71.64300,71.64300,,71.72200,254.73740,105.40230,137.83000,138.09600,0.46000,0.45000
2022-06-30,816.42900,249.15900,567.27000,278.45200,,412.68300,154.58700,-12.92700,141.66000,13.11300,128.54700,128.54700,,128.46800,288.81800,154.58700,139.88100,140.22700,0.92000,0.92000
2022-03-31,1649.81900,871.37800,778.44100,259.93500,,393.30900,385.13200,-23.71500,361.41700,36.41800,324.99900,324.99900,,324.99900,518.50600,385.13200,136.83400,137.25000,2.37000,2.37000
2021-12-31,1012.78600,371.16300,641.62300,237.90600,,365.76200,275.86100,-11.14900,264.71200,15.50300,249.20900,249.20900,,249.20900,403.71700,275.86100,133.68200,133.68900,1.86000,1.86000
2021-09-30,568.38400,83.77790,484.60610,268.93400,,393.64210,90.96400,-31.42400,59.54000,10.82000,48.72000,48.72000,,48.79000,229.70200,90.96410,129.77900,129.83400,0.33000,0.33000
2021-06-30,605.55300,86.87000,518.68300,265.94500,,385.29300,133.39000,-15.07500,118.31500,15.90400,102.41100,102.41100,,102.34100,252.73800,133.39000,131.35800,131.48600,0.78000,0.78000
2021-03-31,1319.07300,573.80900,745.26400,244.82400,,363.46000,381.80400,-23.26200,358.54200,61.78800,296.75400,296.75400,,296.75400,500.44000,381.80400,129.16100,129.16400,2.30000,2.30000
2020-12-31,914.48000,288.26000,626.22000,212.09500,,327.38000,298.84000,-15.93800,282.90200,65.22400,217.67800,217.67800,,217.67800,414.12500,298.84000,127.03400,127.03400,1.71000,1.71000
2020-09-30,474.91410,18.03100,456.88310,244.29200,,356.03820,100.84490,-17.45600,83.38900,18.05600,65.33300,65.33300,,65.33300,224.13390,100.84490,122.78800,122.87200,0.51000,0.51000
2020-06-30,492.99500,26.07200,466.92300,220.78400,,327.88800,139.03500,-12.34500,126.69000,8.89900,117.79100,117.79100,,117.79100,246.13900,139.03500,123.02600,123.03200,0.96000,0.96000
2020-03-31,977.66500,317.88300,659.78200,222.42800,,328.34400,331.43800,-25.16000,306.27800,66.63200,239.64600,239.64600,,239.64600,437.35400,331.43800,122.91600,122.99700,1.95000,1.95000
2019-12-31,875.56300,296.86800,578.69490,220.85200,,325.91400,252.78100,-22.34200,230.43900,51.76600,178.67300,178.67300,,178.67300,357.84300,252.78100,121.11300,121.35900,1.47000,1.47000
2019-09-30,443.68290,13.67000,430.01280,239.37900,,340.29810,89.71480,-19.51300,70.20200,11.79600,58.40600,58.40600,,58.77500,200.09780,89.71480,117.20000,117.46100,0.47000,0.47000
2019-06-30,485.73800,31.32600,454.41200,234.51000,,332.21000,122.20200,-17.94700,104.25500,23.78900,80.46600,80.46600,,80.40200,219.90200,122.20200,118.07500,118.43000,0.68000,0.68000
2019-03-31,1094.64500,471.67600,622.96900,228.52000,,325.29200,297.67700,-22.71700,274.96000,60.07200,214.88800,214.88800,,214.71800,394.44900,297.67700,117.58100,117.75600,1.83000,1.82000
2018-12-31,877.78200,342.16500,535.61700,203.08800,,299.15290,236.46410,-35.57200,200.89200,43.24600,157.64600,157.64600,,157.51100,332.52910,236.46410,113.80000,113.83200,1.38000,1.38000
2018-09-30,444.69970,43.08500,401.61470,218.32900,,310.98590,90.62880,-26.57400,64.05500,25.30800,38.74700,38.74700,,39.07500,191.15080,90.62890,111.01200,111.01200,0.30000,0.30000
2018-06-30,562.24500,130.88600,431.35900,216.36800,,307.03900,124.32000,-26.67900,97.64100,26.44800,71.19300,71.19300,,71.19300,214.99100,124.32000,111.85100,111.85100,0.64000,0.64000
2018-03-31,1219.40900,626.96000,592.44900,232.16600,,321.54700,270.90200,-29.47100,241.43100,62.43900,178.99200,178.99200,,178.99200,360.28310,270.90200,111.70600,111.70600,1.60000,1.60000
2017-12-31,889.19200,366.91700,522.27500,191.81800,,280.19210,242.08290,-34.06600,208.01700,-106.11500,314.13200,314.13200,,313.80400,330.45690,242.08290,108.56400,108.56400,2.89000,2.89000
2017-09-30,464.88010,72.56100,392.31910,207.64500,,292.44490,99.87420,-44.61200,55.26200,19.40900,35.85300,35.85300,-0.01200,35.60800,191.14310,99.87420,106.10000,106.10000,0.32000,0.32000
2017-06-30,526.50100,114.17600,412.32500,191.63800,,271.66100,140.66400,-28.78700,111.87700,41.06900,70.80800,70.80800,,70.73300,220.68700,140.66400,106.36400,106.36400,0.67000,0.67000
2017-03-31,988.18600,427.49400,560.69200,197.85300,,275.52000,285.17200,-26.11100,259.06100,97.04900,162.01200,162.01200,2.71600,164.72800,362.83900,285.17200,105.93500,105.93500,1.55000,1.55000
2016-12-31,780.16800,311.30500,468.86300,181.98700,,258.94500,209.91800,-32.02400,177.89400,63.85600,114.03800,114.03800,10.99400,124.86500,287.06100,209.91800,105.28400,105.28400,1.19000,1.19000
2016-09-30,433.64300,63.92690,369.71610,209.40300,,285.26700,84.44910,-30.18100,54.26800,19.41800,34.85000,34.85000,-0.61000,34.24000,160.87510,84.44900,103.52400,103.52400,0.31000,0.31000
2016-06-30,456.21200,64.58300,391.62900,190.35300,,263.23300,128.39600,-26.56100,101.83500,35.69200,66.14300,66.14300,5.05000,71.19300,201.85500,128.39600,103.75000,103.75000,0.69000,0.69000
2016-03-31,890.04000,377.35600,512.68400,189.63700,,261.02800,251.65590,-27.88800,223.76800,80.76500,143.00300,143.00300,-1.19300,141.81000,323.62790,251.65590,102.94600,102.94600,1.38000,1.38000
2015-12-31,674.75300,240.32600,434.42700,171.04200,,241.69800,192.72900,-30.41600,162.31300,60.76700,101.54600,101.54600,1.31500,102.86100,263.96800,192.72900,102.71300,102.71300,1.00000,1.00000
2015-09-30,656.90200,-863.86300,1520.76500,180.57500,,248.92400,1271.84100,-29.26000,656.90200,13.36700,656.90200,656.90200,,23.51500,1342.57800,656.90200,102.23910,102.23910,0.23000,0.23000
2015-06-30,686.40100,304.72800,381.67300,195.62200,,264.06600,117.60700,-27.32100,90.28600,34.00500,56.28100,56.28100,,56.17000,186.05100,117.60700,102.00000,102.00000,0.55000,0.55000
2015-03-31,1540.06800,1019.33000,520.73800,202.50600,,270.52800,250.21010,-29.00800,221.20200,83.51800,137.68400,137.68400,,137.68400,318.23210,250.21010,101.74600,101.74600,1.35000,1.35000
2014-12-31,1258.76500,835.48000,423.28500,167.96700,,235.56000,187.72500,-31.47100,156.25400,58.65900,97.59500,97.59500,,97.59500,255.31800,187.72500,101.58100,101.58100,0.96000,0.96000
2014-09-30,789.03410,451.37520,337.65890,185.45900,,253.71490,83.94400,-34.95200,48.99200,25.27900,23.71300,23.71300,,23.67400,152.20000,83.94400,97.60600,97.60800,0.18000,0.18000
