,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,1290.00000,410.00000,880.00000,403.00000,,574.00000,306.00000,21.00000,327.00000,81.00000,246.00000,246.00000,246.00000,395.00000,306.00000,183.90000,184.70000,1.35000,1.34000
2022-09-30,1275.00000,393.00000,882.00000,385.00000,,469.00000,413.00000,-32.00000,381.00000,78.00000,303.00000,303.00000,303.00000,496.00000,413.00000,183.20000,183.90000,1.65000,1.65000
2022-06-30,1381.00000,393.00000,988.00000,368.00000,,480.00000,508.00000,-65.00000,443.00000,116.00000,327.00000,327.00000,327.00000,589.00000,508.00000,184.10000,184.90000,1.78000,1.77000
2022-03-31,1522.00000,417.00000,1105.00000,371.00000,,449.00000,656.00000,-47.00000,609.00000,111.00000,498.00000,498.00000,498.00000,734.00000,656.00000,185.10000,186.10000,2.69000,2.68000
2021-12-31,1539.00000,485.00000,1054.00000,465.00000,,540.00000,514.00000,2.00000,516.00000,89.00000,427.00000,427.00000,427.00000,591.00000,514.00000,186.40000,187.90000,2.31000,2.28000
2021-09-30,1526.00000,394.00000,1132.00000,395.00000,,456.00000,676.00000,-57.00000,619.00000,145.00000,474.00000,474.00000,474.00000,737.00000,676.00000,186.00000,187.30000,2.55000,2.53000
2021-06-30,1553.00000,365.00000,1188.00000,327.00000,,387.00000,801.00000,-43.00000,758.00000,181.00000,577.00000,577.00000,577.00000,861.00000,801.00000,186.70000,187.90000,3.09000,3.07000
2021-03-31,1600.00000,393.00000,1207.00000,293.00000,,354.00000,853.00000,9.00000,862.00000,126.00000,736.00000,736.00000,736.00000,912.00000,853.00000,187.20000,188.60000,3.93000,3.90000
2020-12-31,1290.00000,409.00000,881.00000,350.00000,,437.00000,444.00000,-44.00000,400.00000,86.00000,314.00000,314.00000,314.00000,501.00000,444.00000,187.60000,189.30000,1.68000,1.66000
2020-09-30,1356.00000,364.00000,992.00000,271.00000,,350.00000,642.00000,-43.00000,599.00000,132.00000,467.00000,467.00000,467.00000,698.00000,642.00000,187.80000,189.30000,2.49000,2.47000
2020-06-30,1435.00000,362.00000,1073.00000,307.00000,,363.00000,710.00000,-44.00000,666.00000,157.00000,509.00000,509.00000,509.00000,768.00000,710.00000,187.70000,189.00000,2.71000,2.69000
2020-03-31,1290.00000,340.00000,950.00000,301.00000,-9.00000,358.00000,592.00000,-28.00000,564.00000,77.00000,487.00000,487.00000,488.00000,641.00000,592.00000,187.50000,189.60000,2.60000,2.57000
2019-12-31,1233.00000,355.00000,878.00000,319.00000,-3.00000,374.00000,504.00000,-51.00000,453.00000,92.00000,361.00000,361.00000,359.00000,554.00000,504.00000,189.30000,191.60000,1.90000,1.88000
2019-09-30,1240.00000,350.00000,890.00000,292.00000,-2.00000,341.00000,549.00000,-36.00000,513.00000,130.00000,383.00000,383.00000,380.00000,597.00000,549.00000,189.00000,191.10000,2.01000,1.99000
2019-06-30,1214.00000,340.00000,874.00000,275.00000,-9.00000,391.00000,483.00000,-51.00000,432.00000,121.00000,311.00000,311.00000,310.00000,535.00000,483.00000,189.40000,191.30000,1.64000,1.62000
2019-03-31,1142.00000,342.00000,800.00000,281.00000,,338.00000,462.00000,-50.00000,412.00000,38.00000,374.00000,374.00000,373.00000,512.00000,462.00000,190.40000,192.80000,1.96000,1.93000
2018-12-31,1060.40000,304.60000,755.80020,278.10000,,379.40010,376.40010,-53.80000,322.59990,69.30000,253.30000,253.30000,250.70000,424.80010,376.40000,191.60000,194.40000,1.31000,1.29000
2018-09-30,1080.80000,306.30000,774.50010,260.30000,,307.69990,466.80010,-54.00000,412.80000,100.80000,312.00000,312.00000,310.20000,512.90010,466.80010,191.80000,194.50000,1.62000,1.59000
2018-06-30,1175.10000,320.20000,854.90000,270.50000,,320.90000,534.00000,-38.50000,495.50000,117.60000,377.90000,377.90000,376.20000,582.40000,534.00000,191.90000,194.40000,1.96000,1.94000
2018-03-31,1126.70000,314.90000,811.79990,271.10000,,321.00000,490.80000,-49.70000,441.10000,64.30000,376.80000,376.80000,372.90000,539.90000,490.80000,191.40000,194.50000,1.95000,1.92000
2017-12-31,1165.40000,340.30000,825.10010,303.49990,,359.40020,465.70000,-57.80000,407.90000,379.10000,28.80010,28.80010,25.90000,515.29990,465.70000,191.10000,194.20000,0.14000,0.13000
2017-09-30,1062.90000,315.60000,747.30000,245.70000,,298.80000,448.50010,17.30000,465.80000,146.10000,319.70000,319.70000,317.30000,491.50010,448.50010,191.10000,194.10000,1.66000,1.63000
2017-06-30,1000.50000,284.80000,715.70000,216.10000,,255.60000,460.10000,1.90000,462.00000,148.40000,313.60000,313.60000,312.20000,493.00000,460.10000,191.00000,193.80000,1.63000,1.61000
2017-03-31,975.20000,275.30000,699.90000,220.70000,,253.20000,446.70000,4.60000,451.30000,105.40000,345.90000,345.90000,345.60000,479.20000,446.70000,191.10000,194.30000,1.81000,1.78000
2016-12-31,942.10010,258.30000,683.80010,244.40000,,1144.70000,-460.89990,-4.60000,-465.50000,-40.00000,-425.50000,-425.50000,-428.60000,-427.99990,-460.90000,192.70000,195.40000,-2.22000,-2.18000
2016-09-30,917.10000,253.20000,663.90000,225.30000,,266.40000,397.49990,-28.50000,369.00000,112.40000,256.60000,256.60000,255.30000,430.20000,397.49990,191.70000,194.30000,1.33000,1.31000
2016-06-30,928.90000,258.90000,670.00000,228.60000,,259.80000,410.20000,-31.30000,378.90000,120.80000,258.10000,258.10000,255.50000,441.40000,410.20000,193.40000,195.80000,1.32000,1.30000
2016-03-31,816.10000,249.20000,566.90000,232.90000,,262.80000,304.10000,-28.50000,275.60000,89.00000,186.60000,186.60000,184.40000,334.00000,304.10000,195.00000,197.90000,0.95000,0.93000
2015-12-31,865.90010,251.90000,614.00020,252.20000,,280.90010,333.10000,-20.80000,312.30000,91.90000,220.40000,220.40000,217.89990,361.80000,333.10000,200.10000,203.40000,1.10000,1.10000
2015-09-30,834.90000,236.10000,598.80000,220.80000,,249.10000,349.70000,-6.10000,343.60000,109.80000,233.80000,233.80000,231.60000,378.00000,349.70000,199.40000,202.50000,1.16000,1.14000
2015-06-30,918.10000,243.90000,674.20000,227.00000,,254.90000,419.30000,-40.10000,379.20000,115.10000,264.10000,264.10000,261.70000,447.20000,419.30000,201.30000,204.40000,1.30000,1.28000
2015-03-31,865.60000,244.40000,621.20000,221.30000,,249.90000,371.30000,-26.80000,344.50000,113.20000,231.30000,231.30000,230.10000,399.90000,371.30000,202.70000,206.50000,1.14000,1.11000
2014-12-31,877.50020,255.50000,622.00020,250.30000,,277.29990,344.70030,-8.90000,335.80000,94.40000,241.40000,241.40000,236.30000,371.70030,344.70010,210.70000,214.70000,1.14000,1.13000
2014-09-30,816.10000,236.70000,579.40000,206.50000,,229.70000,349.70000,-21.30000,328.40000,109.90000,218.50000,218.50000,215.20000,372.90000,349.70000,210.40000,214.20000,1.02000,1.00000
2014-06-30,873.50000,222.10000,651.40000,217.40000,,239.70000,411.70000,73.50000,485.20000,160.80000,324.40000,324.40000,319.20000,434.00000,411.70000,212.00000,215.70000,1.51000,1.48000
2014-03-31,767.20000,216.00000,551.20000,195.10000,,218.20000,333.00000,-21.40000,311.60000,89.90000,221.70000,221.70000,218.00000,356.10000,333.00000,214.00000,218.50000,1.02000,1.00000
2013-12-31,779.20000,221.00000,558.20000,223.00000,,246.30000,311.90000,-10.10000,301.80000,92.20000,209.60000,209.60000,206.70000,335.20000,311.90000,219.40000,223.50000,0.98000,0.94000
2013-09-30,705.50000,203.50000,502.00000,187.10000,,210.50000,291.50000,-28.00000,263.50000,76.70000,186.80000,186.80000,183.90000,314.90000,291.50000,217.80000,222.00000,0.84000,0.83000
2013-06-30,756.00000,197.10000,558.90000,185.00000,,208.10000,350.80000,-14.00000,336.80000,108.40000,228.40000,228.40000,225.50000,373.90000,350.80000,222.30000,226.20000,1.01000,1.00000
2013-03-31,731.80000,200.80000,531.00000,227.00000,,250.60000,280.40000,-13.20000,267.20000,76.10000,191.10000,191.10000,188.40000,304.00000,280.40000,223.30000,227.20000,0.84000,0.83000
2012-12-31,754.20000,221.60000,532.60000,236.40000,,272.39980,260.20020,-23.80000,236.40000,74.40000,162.00000,162.00000,160.10000,284.00020,260.20020,223.20000,226.60000,0.71000,0.72000
2012-09-30,688.50000,207.30000,481.20000,187.40000,,211.50000,269.70000,-5.30000,264.40000,77.90000,186.50000,186.50000,183.90000,293.80000,269.70000,222.50000,226.10000,0.83000,0.81000
2012-06-30,640.80000,180.60000,460.20000,159.60000,,181.70000,278.50000,-13.90000,264.60000,88.90000,175.70000,175.70000,172.50000,300.60000,278.50000,223.90000,227.20000,0.77000,0.76000
2012-03-31,646.80000,185.50000,461.30000,168.80000,,192.30000,269.00000,-10.40000,258.60000,83.10000,175.50000,175.50000,173.50000,292.50000,269.00000,223.40000,227.40000,0.78000,0.76000
2011-12-31,567.10000,181.20000,385.90000,193.20000,,213.80010,172.09990,-16.50000,155.60000,57.50000,98.10000,98.10000,96.20000,192.79990,172.09990,226.30000,229.40000,0.43000,0.43000
2011-09-30,531.30000,171.00000,360.30000,145.00000,,164.20000,196.10000,-11.30000,184.80000,52.70000,132.10000,132.10000,130.70000,215.10000,196.10000,226.00000,229.00000,0.58000,0.57000
2011-06-30,605.20000,170.50000,434.70000,142.90000,,164.60000,270.10000,-5.90000,264.20000,73.50000,190.70000,190.70000,189.00000,291.90000,270.10000,228.20000,231.50000,0.83000,0.82000
2011-03-31,577.10000,160.80000,416.30000,148.50000,,166.20000,250.10000,-14.90000,235.20000,78.10000,157.10000,157.10000,155.50000,267.80000,250.10000,228.90000,231.40000,0.68000,0.67000
2010-12-31,564.29990,180.90000,383.39990,169.50000,,186.80000,196.60000,-24.00000,172.60000,33.70000,138.90000,138.90000,137.40000,213.80000,196.60000,235.00000,236.60000,0.59000,0.59000
2010-09-30,513.30000,153.70000,359.60000,152.20000,,170.70000,188.90000,-7.50000,181.40000,44.20000,137.20000,137.20000,136.00000,207.00000,188.90000,234.30000,235.70000,0.58000,0.58000
2010-06-30,477.80000,134.30000,343.50000,137.50000,,153.00000,190.50000,-12.60000,177.90000,55.30000,122.60000,122.60000,121.00000,205.70000,190.50000,235.30000,236.50000,0.51000,0.51000
2010-03-31,476.60000,135.90000,340.70000,128.80000,,143.90000,196.80000,-14.30000,182.50000,67.80000,114.70000,114.70000,113.40000,212.60000,196.80000,236.90000,239.10000,0.48000,0.47000
2009-12-31,485.79990,146.90000,338.89990,144.50000,,159.99990,178.90000,-11.60000,167.30000,64.00000,103.30000,103.30000,101.90000,195.50000,178.90000,236.10000,237.80000,0.43000,0.43000
2009-09-30,451.80000,135.10000,316.70000,124.30000,,144.20000,172.50000,-9.80000,162.70000,61.00000,101.70000,101.70000,100.60000,188.70000,172.50000,236.40000,238.20000,0.43000,0.42000
2009-06-30,450.70000,128.00000,322.70000,116.70000,,135.50000,187.20000,-12.60000,174.60000,63.60000,111.00000,111.00000,109.30000,202.90000,187.20000,236.10000,238.10000,0.46000,0.46000
2009-03-31,408.90000,122.40000,286.50000,110.20000,,137.60000,148.90000,-7.30000,141.60000,50.50000,91.10000,91.10000,90.20000,164.50000,148.90000,235.40000,236.50000,0.38000,0.38000
