,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2013-05-31,1010.54900,135.28100,875.26800,203.09700,523.07800,763.95900,111.30900,-20.18200,91.12700,14.58100,76.54600,76.54600,76.54600,192.25900,111.30900,503.38400,512.44600,0.15000,0.15000
2013-02-28,1007.87300,156.68400,851.18900,209.63800,530.88600,752.96500,98.22400,-14.74000,83.48400,18.36700,65.11700,65.11700,65.11700,174.97600,98.22400,498.60700,507.84000,0.13000,0.13000
2012-11-30,1153.42800,124.97800,1028.45000,195.04700,513.63010,720.68490,307.76480,-17.13400,290.63090,68.29800,222.33290,222.33290,222.33300,386.38580,307.76480,494.73100,502.72100,0.45000,0.44000
2012-08-31,1080.58000,119.62100,960.95900,189.14500,478.80500,682.65500,278.30400,-15.09200,263.21200,61.85500,201.35700,201.35700,201.35700,352.41390,278.30400,494.05100,499.75700,0.41000,0.40000
2012-05-31,1124.44900,130.91800,993.53100,180.90300,497.06200,688.38800,305.14290,-10.56900,294.57400,70.69800,223.87600,223.87600,223.87600,382.31700,305.14290,495.95000,501.37700,0.45000,0.45000
2012-02-29,1045.22000,108.26500,936.95500,177.72800,461.64400,647.97600,288.97890,-18.60200,270.37700,85.16800,185.20900,185.20900,185.20900,358.83990,288.97890,494.01600,500.37800,0.37000,0.37000
2011-11-30,1152.16100,116.37900,1035.78200,195.40300,487.91600,789.65080,246.13100,-12.95100,233.18000,59.46100,173.71900,173.71900,173.71900,319.42100,246.13080,497.46900,503.92100,0.35000,0.35000
2011-08-31,1013.21200,104.65400,908.55800,181.03900,439.21700,634.44800,274.11000,-17.39100,256.71900,61.61800,195.10100,195.10100,195.10100,338.11900,274.11000,494.53700,498.74100,0.39000,0.39000
2011-05-31,1023.17900,109.20100,913.97800,183.21100,444.23700,637.25400,276.72400,-17.48000,259.24400,29.80800,229.43600,229.43600,229.43600,343.34400,276.72400,499.68600,506.28000,0.46000,0.45000
2011-02-28,1027.70600,107.63900,920.06710,178.40000,429.05700,617.73300,302.33400,-16.24700,286.08700,51.49600,234.59100,234.59100,234.59100,368.62010,302.33400,504.13400,511.34500,0.47000,0.46000
2010-11-30,1007.94600,107.21700,900.72920,170.37800,423.03100,613.78640,286.94290,-0.93200,286.01100,17.16100,268.85000,268.85000,268.85000,363.03990,286.94270,519.04500,525.82400,0.53000,0.51000
2010-08-31,990.31900,99.08400,891.23500,168.29600,405.39600,589.22200,302.01300,-5.26100,296.75200,66.68700,230.06500,230.06500,230.06500,375.16700,302.01300,518.71000,523.17900,0.44000,0.44000
2010-05-31,943.03500,107.83300,835.20200,167.31800,410.92900,607.91700,227.28500,-33.11200,194.17300,45.56200,148.61100,148.61100,148.61100,302.19100,227.28500,526.14800,533.25900,0.28000,0.28000
2010-02-28,858.70000,89.36800,769.33200,174.34000,388.34000,592.49900,176.83300,-10.61800,166.21500,39.06100,127.15400,127.15400,127.15400,245.41400,176.83300,524.17300,532.64500,0.24000,0.24000
2009-11-30,757.28300,82.32400,674.95900,137.85200,332.17000,521.31700,153.64200,6.57000,160.21200,192.25500,-32.04300,-32.04300,-32.04300,238.67900,153.64190,524.47000,530.61000,-0.06000,-0.07000
2009-08-31,697.50700,65.04700,632.46000,138.90200,310.91300,464.85800,167.60210,6.81400,174.41600,38.37100,136.04500,136.04500,136.04500,231.52310,167.60210,525.91100,531.80900,0.26000,0.26000
2009-05-31,704.67300,72.00800,632.66500,138.47000,314.02700,471.31200,161.35300,2.37700,163.73000,37.65900,126.07100,126.07100,126.07100,226.07800,161.35300,524.15900,528.01300,0.24000,0.24000
2009-02-28,786.39000,77.35300,709.03700,149.91700,323.54200,501.12100,207.91600,-4.75400,203.16200,46.72700,156.43500,156.43500,156.43500,276.65600,207.91600,524.26800,527.83000,0.30000,0.30000
