,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,22950.00000,8749.00000,14201.00000,5126.00000,-26753.00000,35397.00000,-21196.00000,-2019.00000,-23215.00000,-80.00000,-23135.00000,-23135.00000,-20.00000,-23571.00000,-16601.00000,-21196.00000,7166.00000,7587.00000,-3.19000,-3.14000
2022-09-30,30043.00000,12201.00000,17842.00000,7202.00000,-114.00000,11830.00000,6012.00000,1242.00000,7254.00000,908.00000,6346.00000,6346.00000,53.00000,5977.00000,10526.00000,6012.00000,7153.00000,7647.00000,0.83000,0.80000
2022-06-30,29643.00000,12341.00000,17302.00000,7265.00000,-631.00000,12346.00000,4956.00000,1304.00000,6260.00000,1509.00000,4751.00000,4751.00000,-214.00000,4105.00000,5320.00000,4956.00000,7169.00000,7611.00000,0.57000,0.56000
2022-03-31,38105.00000,17557.00000,20548.00000,9368.00000,,14907.00000,5641.00000,966.00000,6607.00000,1443.00000,5164.00000,5164.00000,,4762.00000,14189.00000,5641.00000,7184.00000,7556.00000,0.66000,0.65000
2021-12-31,23033.00000,9729.00000,13304.00000,5612.00000,-108.00000,8877.00000,4427.00000,1245.00000,5672.00000,826.00000,4846.00000,4846.00000,544.00000,4992.00000,8927.00000,4427.00000,7168.00000,7503.00000,0.70000,0.69000
2021-09-30,31326.00000,13433.00000,17893.00000,7094.00000,-105.00000,11656.00000,6237.00000,78.00000,6315.00000,1296.00000,5019.00000,5019.00000,1254.00000,5868.00000,10694.00000,6237.00000,7171.00000,7506.00000,0.82000,0.80000
2021-06-30,35740.00000,16158.00000,19582.00000,7581.00000,,12010.00000,7572.00000,-452.00000,7120.00000,1151.00000,5969.00000,5969.00000,-4095.00000,1514.00000,7772.00000,7572.00000,7168.00000,7484.00000,0.21000,0.22000
2021-03-31,43939.00000,21087.00000,22852.00000,9382.00000,,15191.00000,7661.00000,2403.00000,10064.00000,2122.00000,7942.00000,7942.00000,,7500.00000,16356.00000,7661.00000,7161.00000,7482.00000,1.04000,1.02000
2020-12-31,16981.00000,8641.00000,8340.00000,2960.00000,-13172.00000,17118.00000,-8778.00000,-4273.00000,-13051.00000,-1835.00000,-11216.00000,-11216.00000,,-13938.00000,-14240.00000,-8778.00000,7157.00000,7466.00000,-1.94000,-1.94000
2020-09-30,42340.00000,19839.00000,22501.00000,9266.00000,-73.00000,16369.00000,6132.00000,-2198.00000,3934.00000,766.00000,3168.00000,3168.00000,,2762.00000,15625.00000,6132.00000,7147.00000,7173.00000,0.39000,0.39000
