,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,460.01200,192.20300,267.80900,61.67300,66.05700,-3.18700,130.91710,136.89190,3.87300,140.76500,21.67500,119.09000,119.09000,119.09000,146.34990,136.89190,46.72700,48.35800,2.54000,2.46000
2022-09-30,495.41800,204.51600,290.90200,67.26300,69.71700,-2.05100,139.03100,151.87100,0.00500,151.87600,27.53900,124.33700,124.33700,124.33700,155.37000,151.87100,46.82900,48.34900,2.66000,2.57000
2022-06-30,461.00400,190.04300,270.96100,57.13100,70.66800,-1.27400,129.07300,141.88800,-5.09200,136.79600,22.11700,114.67900,114.67900,114.67900,157.76500,141.88800,46.67500,48.28600,2.46000,2.37000
2022-03-31,377.71400,158.83400,218.88000,54.10400,67.15300,-1.48900,122.74600,96.13400,-0.63400,95.50000,15.93400,79.56600,79.56600,79.56600,108.78900,96.13400,46.42400,48.25000,1.71000,1.65000
2021-12-31,336.50400,142.63000,193.87400,54.51400,61.20800,0.42000,115.30190,78.57200,3.39100,81.96300,9.29200,72.67100,72.67100,72.67100,88.33800,78.57200,45.85100,47.88900,1.58000,1.50000
2021-09-30,323.52200,137.21100,186.31100,49.46800,56.29100,-3.42100,109.18000,77.13100,0.79300,77.92400,9.15400,68.77000,68.77000,68.77000,89.20200,77.13100,45.97000,47.85200,1.50000,1.44000
2021-06-30,293.31700,129.10200,164.21500,44.75300,57.23800,-1.59600,103.58700,60.62800,3.03100,63.65900,8.49000,55.16900,55.16900,55.16900,66.99900,60.62800,45.79600,47.75400,1.20000,1.16000
2021-03-31,254.45500,113.39600,141.05900,41.89200,51.45300,-1.62800,94.97300,46.08600,2.58700,48.67300,3.26000,45.41300,45.41300,45.41300,51.25100,46.08600,45.49800,47.71100,1.00000,0.95000
2020-12-31,233.04300,104.16900,128.87410,42.25200,45.12000,-1.54000,88.91200,39.96200,4.48000,44.44200,1.55600,42.88600,42.88600,42.88600,46.35800,39.96200,44.84000,47.01400,0.96000,0.91000
2020-09-30,259.42200,116.38200,143.04000,37.71700,43.50300,-1.84100,83.06100,59.97900,2.49400,62.47300,6.90700,55.56600,55.56600,55.56600,65.62000,59.97900,44.97000,46.95500,1.24000,1.18000
2020-06-30,186.20900,83.61600,102.59300,31.67300,40.88300,-2.08200,74.63800,27.95500,5.20000,33.15500,2.98800,30.16700,30.16700,30.16700,29.51100,27.95500,44.78500,46.83100,0.67000,0.64000
2020-03-31,165.77800,74.33100,91.44700,25.95600,32.16400,-2.34100,60.46100,30.98600,-1.71400,29.27200,-6.48400,35.75600,35.75600,35.75600,39.55800,30.98600,44.45500,46.67000,0.80000,0.77000
2019-12-31,166.73800,74.80200,91.93600,27.01200,33.23900,-0.99100,61.24200,30.69400,2.73100,33.42500,0.98800,32.43700,32.43700,32.43700,31.28300,30.69400,43.16500,45.76300,0.75000,0.71000
2019-09-30,168.81300,75.65500,93.15800,27.74200,34.69200,-0.69200,63.12600,30.03200,2.25700,32.28900,2.76100,29.52800,29.52800,29.52800,36.57800,30.03200,43.30800,45.83300,0.68000,0.64000
2019-06-30,151.00700,67.78200,83.22500,27.54500,35.05800,-0.50300,63.10600,20.11900,2.22900,22.34800,1.65500,20.69300,20.69300,20.69300,23.33300,20.11900,43.10900,45.48300,0.48000,0.45000
2019-03-31,141.36300,63.35700,78.00600,25.45800,30.55300,-0.27800,56.28900,21.71700,3.34100,25.05800,-1.12300,26.18100,26.18100,26.18100,23.15800,21.71700,42.74900,45.23200,0.61000,0.58000
2018-12-31,153.49600,68.90500,84.59100,22.73500,28.37200,-0.40800,51.51500,33.07600,-0.39200,32.68400,5.04600,27.63800,27.63800,27.63800,36.81500,33.07600,42.24700,44.60200,0.65000,0.61000
2018-09-30,159.97500,70.95700,89.01800,25.63000,29.55200,-0.34300,55.52500,33.49300,2.71400,36.20700,4.63900,31.56800,31.56800,31.56800,37.26800,33.49300,42.36200,44.66900,0.75000,0.71000
2018-06-30,139.76100,62.19700,77.56400,23.48100,28.56100,-0.64000,52.68200,24.88200,2.23200,27.11400,2.90800,24.20600,24.20600,24.20600,28.03100,24.88200,42.23700,44.40000,0.57000,0.55000
2018-03-31,129.15000,57.65500,71.49500,21.60900,27.31800,-0.53100,49.45800,22.03700,0.44000,22.47700,0.62100,21.85600,21.85600,21.85600,25.29300,22.03700,41.92200,44.28200,0.52000,0.49000
2017-12-31,129.43000,58.27000,71.16000,21.73100,24.03700,-0.34000,46.10800,25.05200,1.64700,26.69900,14.62900,12.07000,12.07000,12.07000,27.01200,25.05200,41.35000,43.57800,0.30000,0.28000
2017-09-30,128.93900,58.08300,70.85600,21.44200,25.25500,-0.32700,47.02400,23.83200,1.25500,25.08700,1.44500,23.64200,23.64200,23.64200,28.35000,23.83200,41.45800,43.48600,0.57000,0.54000
2017-06-30,112.19800,50.77300,61.42500,20.29200,25.87300,-0.29000,46.45500,14.97000,1.23700,16.20700,1.19300,15.01400,15.01400,15.01400,19.48700,14.97000,41.32300,43.39700,0.36000,0.35000
2017-03-31,100.36200,45.52000,54.84200,18.89400,22.09200,-0.28600,41.27200,13.57000,1.38100,14.95100,0.47400,14.47700,14.47700,14.47700,18.12100,13.57000,41.04700,43.26800,0.35000,0.33000
2016-12-31,103.61800,47.10600,56.51200,17.97400,21.31600,0.32100,38.96900,17.54300,0.89700,18.44000,1.86600,16.57400,16.57400,16.57400,20.81800,17.54300,40.43600,41.91500,0.41000,0.40000
2016-09-30,106.45600,48.53100,57.92500,20.47200,22.39700,-0.05500,42.92400,15.00100,0.78000,15.78100,1.40800,14.37300,14.37300,14.37300,18.92600,15.00100,40.59000,41.89500,0.35000,0.34000
2016-06-30,94.07900,43.15300,50.92600,17.87600,21.53100,0.00800,39.39900,11.52700,0.59700,12.12400,0.92600,11.19800,11.19800,11.19800,15.27200,11.52700,40.38700,41.71600,0.28000,0.27000
2016-03-31,84.51200,39.00200,45.51000,17.32100,17.76800,-0.04500,35.13400,10.37600,0.54300,10.91900,0.34400,10.57500,10.57500,10.57500,13.86700,10.37600,40.02800,41.64600,0.26000,0.25000
