,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2284.00000,1054.00000,1230.00000,541.00000,5.00000,667.00000,563.00000,-112.00000,451.00000,86.00000,365.00000,365.00000,365.00000,707.00000,563.00000,3916.00000,3990.00000,0.10000,0.10000
2022-09-30,2280.00000,1041.00000,1239.00000,569.00000,-69.00000,772.00000,467.00000,-110.00000,357.00000,110.00000,247.00000,247.00000,247.00000,617.00000,467.00000,3900.00000,3968.00000,0.06000,0.06000
2022-06-30,2253.00000,1046.00000,1207.00000,575.00000,,711.00000,496.00000,-108.00000,388.00000,96.00000,292.00000,292.00000,292.00000,640.00000,496.00000,3928.00000,4005.00000,0.07000,0.07000
2022-03-31,2186.00000,989.00000,1197.00000,552.00000,,687.00000,510.00000,-101.00000,409.00000,100.00000,309.00000,309.00000,309.00000,657.00000,510.00000,3948.00000,4024.00000,0.08000,0.08000
2021-12-31,2281.00000,1050.00000,1231.00000,615.00000,130.00000,756.00000,475.00000,-99.00000,376.00000,57.00000,319.00000,319.00000,319.00000,613.00000,475.00000,4062.00000,4143.00000,0.08000,0.09000
2021-09-30,2198.00000,997.00000,1201.00000,533.00000,95.00000,573.00000,628.00000,-195.00000,433.00000,90.00000,343.00000,343.00000,343.00000,782.00000,628.00000,4044.00000,4119.00000,0.08000,0.08000
2021-06-30,2159.00000,982.00000,1177.00000,524.00000,,519.00000,658.00000,-98.00000,560.00000,127.00000,433.00000,433.00000,433.00000,802.00000,658.00000,4079.00000,4163.00000,0.11000,0.10000
2021-03-31,2058.00000,939.00000,1119.00000,488.00000,-245.00000,865.00000,254.00000,-97.00000,157.00000,-62.00000,219.00000,219.00000,219.00000,401.00000,254.00000,4137.00000,4222.00000,0.05000,0.05000
2020-12-31,2189.00000,968.00000,1221.00000,619.00000,,1724.00000,-503.00000,-101.00000,-604.00000,73.00000,-677.00000,-677.00000,-677.00000,-365.00000,-503.00000,4330.00000,4429.00000,-0.16000,-0.15000
2020-09-30,2025.00000,895.00000,1130.00000,527.00000,,652.00000,478.00000,-134.00000,344.00000,72.00000,272.00000,272.00000,272.00000,616.00000,478.00000,4326.00000,4415.00000,0.06000,0.06000
